tick,agent_1,agent_2,agent_3,agent_4
6027,0.0702,0.3305,0.1043,0.0765
6028,0.3667,0.3151,0.0491,0.0383
6029,0.3965,0.2459,0.0355,0.3285
6030,0.279,0.5433,,0.2738
6031,0.4048,0.4098,,0.3291
6032,0.6182,0.5038,,0.2746
6033,0.6027,0.5558,,0.0904
6034,0.5516,0.51,,0.0995
6035,0.602,0.5263,,0.0419
6036,0.6153,0.2749,,0.0806
6037,0.5726,0.4505,,0.0188
6038,0.4654,0.5385,,0.094
6039,0.542,0.6159,,0.0354
6040,0.4152,0.0565,,0.0634
6041,0.4304,0.0714,,0.0266
6042,0.4176,0.0638,,0.0392
6043,0.4319,0.1319,,0.0485
6044,0.2293,0.1149,,0.0542
6045,0.2299,0.0658,,0.044
6046,0.2612,0.112,,0.0524
6047,0.2673,0.0736,,0.0565
6048,0.2387,0.0332,,0.0239
6049,0.209,0.0393,,0.062
6050,0.3122,0.0001,,0.0388
6051,0.2321,1.4346,,0.0251
6052,0.2225,1.4345,,0.0741
6053,0.3729,1.43,,0.0202
6054,0.3451,1.4062,,0.0261
6055,0.5155,1.4346,,0.0328
6056,0.5002,,,0.1123
6057,0.4943,,,0.0595
6058,0.4858,,,0.0587
6059,0.4928,,,0.4701
6060,0.3578,,,0.2099
6061,0.3196,,,0.0668
6062,0.3959,,,0.1039
6063,0.389,,,0.1007
6064,0.3341,,,0.0719
6065,0.512,,,0.0226
6066,0.5304,,,0.0539
6067,0.5123,,,0.0586
6068,0.5117,,,0.0159
6069,0.4758,,,0.0151
6070,0.5373,,,0.0279
6071,0.5278,0.0002,,0.0647
6072,0.4336,1.4346,,0.0118
6073,0.4065,1.4346,,0.0314
6074,0.4246,1.4346,,0.0562
6075,0.2993,0.5123,,0.0556
6076,0.2953,1.1356,,0.0191
6077,0.3094,0.8887,,0.0402
6078,0.2723,1.2352,,0.1123
6079,0.4671,1.2352,,0.0622
6080,0.4223,1.2352,0.047,0.0369
6081,0.3797,1.2352,1.3276,0.0381
6082,0.3738,1.2352,1.3286,0.0597
6083,0.4914,1.2352,1.3286,0.0642
6084,0.5202,1.1354,1.3286,0.0677
6085,0.3681,0.9784,1.3286,0.0531
6086,0.525,0.6985,1.3286,0.0715
6087,0.5049,1.06,1.3286,0.0202
6088,0.4895,1.1476,1.3285,0.0347
6089,0.4961,1.1487,1.3286,0.0935
6090,0.4916,1.1487,1.0812,0.0228
6091,0.4987,0.9905,0.7045,0.02
6092,0.5014,1.084,1.3285,0.0356
6093,0.4793,1.1487,1.3286,0.0729
6094,0.4177,0.7002,1.3286,0.0148
6095,0.2415,1.1926,1.3286,0.0155
6096,0.3442,1.2038,1.3286,0.0213
6097,0.2732,1.2041,1.3286,0.0563
6098,0.2143,1.2041,1.3286,0.047
6099,0.2253,1.2041,1.3286,0.028
6100,0.3438,1.2371,,0.6884
6101,0.3641,1.2369,0.0,0.6409
6102,0.136,1.2285,1.2023,0.6436
6103,0.0509,1.1003,1.2023,0.4126
6104,0.0406,0.853,1.2023,0.1568
6105,0.0415,0.493,1.2023,0.0935
6106,0.2138,0.811,1.2023,0.1239
6107,0.2287,0.7619,1.2023,0.0185
6108,0.2019,0.8216,1.2023,0.0156
6109,0.2438,0.7692,1.1858,0.0304
6110,0.2464,0.3829,0.3245,0.0239
6111,0.22,0.975,1.2056,0.4249
6112,0.2419,0.9874,1.2654,0.4372
6113,0.2205,0.9749,1.2654,0.4375
6114,0.2198,0.9676,1.2654,0.4147
6115,0.2738,0.8908,1.2654,0.4292
6116,0.253,0.8434,0.8437,0.3872
6117,0.2502,0.7815,1.2317,0.4379
6118,0.2516,0.6876,1.2317,0.3905
6119,0.2456,0.6268,1.2317,0.3972
6120,0.2678,0.7939,1.2317,0.4086
6121,0.1108,0.8081,1.1349,0.3964
6122,0.0704,0.759,1.1342,0.4251
6123,0.0855,0.6705,0.6461,0.1898
6124,0.0361,0.6765,1.0769,0.2973
6125,0.5383,0.7288,1.124,0.5985
6126,0.5409,0.8093,1.124,0.5228
6127,0.5658,0.6424,0.7502,0.7431
6128,0.5953,0.4809,1.1501,0.7564
6129,0.5805,0.5703,1.1501,0.7563
6130,0.5861,0.368,1.1501,0.7565
6131,0.4303,0.3686,1.1501,0.7455
6132,0.4834,0.3699,0.8869,0.7491
6133,0.472,0.5373,1.1379,0.7685
6134,0.5323,0.5355,1.1039,0.7648
6135,0.5415,0.3559,0.9276,0.7715
6136,0.5488,0.7202,1.1044,0.8061
6137,0.4463,0.7609,0.9246,0.691
6138,0.6706,0.7534,0.7867,0.6333
6139,0.8184,0.5471,0.9652,0.4695
6140,0.791,0.7179,0.7968,0.525
6141,0.8209,0.9216,0.9196,0.636
6142,0.8404,0.8744,0.909,0.6389
6143,0.5251,0.865,0.9224,0.642
6144,0.7612,0.827,0.963,0.6918
6145,0.6667,0.5734,0.9401,0.6364
6146,0.8284,0.8533,1.0148,0.4261
6147,0.7146,1.0522,0.9744,0.6464
6148,0.5763,1.0801,0.9635,0.9538
6149,0.7532,1.0902,0.9735,0.9256
6150,0.8561,0.9817,0.9648,0.9268
6151,0.8339,0.8336,0.9642,0.8219
6152,0.8392,0.8264,0.9321,0.8191
6153,0.6268,0.8253,0.9069,0.8211
6154,1.0088,0.7693,0.8074,0.8232
6155,0.6524,0.5716,0.8035,0.8041
6156,0.9807,0.3562,0.6168,0.6153
6157,0.8742,0.4966,0.4296,0.552
6158,0.9128,0.5518,1.3285,0.4543
6159,0.8772,0.4385,1.3283,0.5323
6160,0.902,0.6273,1.3286,0.533
6161,0.8736,0.6461,1.3286,0.3525
6162,0.8941,0.6558,0.6606,0.6516
6163,0.8769,0.5618,0.8138,0.6027
6164,0.9111,0.5417,0.7521,0.5096
6165,0.6347,0.5705,1.16,0.429
6166,1.0057,0.592,0.87,0.4053
6167,0.6764,0.4016,1.146,0.3453
6168,0.7788,0.364,0.9167,0.3876
6169,0.7446,0.3846,1.149,0.3904
6170,0.7848,0.3912,0.9816,0.3647
6171,0.6324,0.3658,0.9821,0.3534
6172,0.7045,0.2691,1.1313,0.3496
6173,0.577,0.4424,1.1414,0.362
6174,0.6573,0.7904,1.0464,0.3444
6175,0.5118,0.7793,1.1383,0.0373
6176,0.7499,0.7912,1.1032,0.0446
6177,0.6873,0.5871,1.0732,0.0424
6178,0.5356,0.8086,0.8674,0.0447
6179,0.3401,0.8645,0.7897,0.0747
6180,0.179,0.793,0.7493,0.1084
6181,0.3811,0.8049,0.6207,0.0445
6182,0.3776,0.8273,0.6458,0.0397
6183,0.4576,0.7991,0.5647,0.0596
6184,0.3348,0.7282,0.4896,0.0911
6185,0.3506,0.6423,0.5137,0.111
6186,0.2766,0.4442,0.5221,0.052
6187,0.516,0.4946,0.3355,0.0463
6188,0.5329,0.4321,0.365,0.0738
6189,0.565,0.6212,0.3338,0.0613
6190,0.5372,0.615,0.3346,0.0415
6191,0.5132,0.5374,0.2769,0.0199
6192,0.397,0.3572,0.5186,0.064
6193,0.3879,0.3843,0.5488,0.505
6194,0.3668,0.3614,0.5739,0.4496
6195,0.3315,0.3436,0.3403,0.6389
6196,0.4659,0.2817,0.3571,0.6412
6197,0.5639,0.5543,0.3553,0.6392
6198,0.6592,0.5377,0.3989,0.6962
6199,0.6512,0.5186,0.4344,0.6154
6200,0.6768,0.5533,0.5576,0.4742
6201,0.5664,0.5158,0.568,0.5352
6202,0.7118,0.4984,0.528,0.6278
6203,0.5933,0.5359,0.5625,0.6387
6204,0.8135,0.4872,0.5364,0.6473
6205,0.6771,0.3484,0.5195,0.4013
6206,0.7337,0.6215,0.1021,0.4052
6207,0.884,0.6497,0.1056,0.3832
6208,0.8642,0.6389,0.0786,0.3796
6209,0.749,0.2821,0.0475,0.3908
6210,0.8372,0.7562,0.054,0.455
6211,0.8834,0.7528,0.089,0.5574
6212,0.8924,0.6134,0.0423,0.11
6213,0.8902,0.4672,0.0846,0.0463
6214,0.8751,0.8165,0.1993,0.6934
6215,0.873,0.8183,0.0263,0.4247
6216,0.7788,0.8083,0.0611,0.6336
6217,0.9133,0.7038,1.0022,0.8406
6218,0.8762,0.8087,1.0022,0.8923
6219,0.7988,0.8083,1.0022,0.7365
6220,0.7341,0.8538,1.0022,0.7828
6221,0.7418,0.8268,1.0022,0.7679
6222,0.6987,0.6257,0.5313,0.5569
6223,0.8045,0.8704,1.062,0.8258
6224,0.8154,0.7423,1.0686,0.8278
6225,0.8265,0.5984,1.0686,0.8517
6226,0.7374,0.6029,1.0686,0.8236
6227,0.6991,0.566,1.0686,0.7051
6228,0.6936,0.4812,1.054,0.5637
6229,0.5751,0.3299,1.0677,0.5222
6230,0.8064,0.0406,1.0686,0.5247
6231,0.7061,0.0347,1.1349,0.543
6232,0.6333,0.0701,1.1349,0.597
6233,0.5602,0.0541,1.1349,0.6035
6234,0.6389,0.0543,1.1309,0.6164
6235,0.588,0.0664,0.8954,0.5067
6236,0.4964,0.0522,1.1349,0.1907
6237,0.5383,0.1002,,0.0711
6238,0.703,0.0673,,0.0736
6239,0.694,0.3122,0.0889,0.0567
6240,0.7419,0.2453,0.1537,0.0584
6241,0.7634,0.5402,0.4501,0.0692
6242,0.628,0.5247,0.9614,0.0664
6243,0.6241,0.4992,1.2297,0.1032
6244,0.2405,0.3095,1.2319,0.0971
6245,0.3685,0.4427,1.2319,0.0762
6246,0.5072,0.61,0.7522,0.0629
6247,0.4263,0.6336,0.5338,0.3407
6248,0.5719,0.614,0.789,0.3107
6249,0.5721,0.6382,1.2193,0.3263
6250,0.5796,0.5459,1.2194,0.2911
6251,0.5563,0.5542,1.2194,0.3038
6252,0.5774,0.4335,1.3038,0.2964
6253,0.6989,0.7178,1.3038,0.3008
6254,0.6374,0.6719,1.3038,0.3348
6255,0.5005,0.6709,1.3038,0.3049
6256,0.5179,0.6373,1.3038,0.3086
6257,0.5013,0.5698,1.3038,0.2936
6258,0.4484,0.5187,1.3038,0.3194
6259,0.4685,0.484,0.6519,0.2756
6260,0.493,0.4991,1.2642,0.2896
6261,0.3723,0.4717,0.9441,0.2681
6262,0.5493,0.4827,1.1065,0.2627
6263,0.4182,0.4918,1.2679,0.2864
6264,0.4541,0.3038,1.2679,0.241
6265,0.4369,0.3661,0.9969,0.174
6266,0.4914,0.4806,0.4838,0.1458
6267,0.3323,0.4729,0.2794,0.1115
6268,0.2297,0.4486,0.23,0.047
6269,0.2488,0.239,0.7104,0.0789
6270,0.3111,0.3882,0.6692,0.0565
6271,0.2952,0.341,0.7089,0.0313
6272,0.2886,0.2769,0.7305,0.0567
6273,0.2614,0.2454,0.7065,0.0558
6274,0.5372,0.2049,0.7908,0.0354
6275,0.4926,0.3828,0.4727,0.0902
6276,0.4888,0.4066,0.9167,0.0781
6277,0.4583,0.3751,0.9245,0.044
6278,0.3813,0.3046,0.906,0.0602
6279,0.5964,0.6635,0.7078,0.0587
6280,0.5648,0.6257,0.7941,0.0969
6281,0.4882,0.5593,0.785,0.055
6282,0.5647,0.5527,0.9789,0.0974
6283,0.3933,0.556,0.8362,0.0661
6284,0.4829,0.4447,0.8452,0.0223
6285,0.4592,0.4655,0.8348,0.0351
6286,0.4433,0.4337,0.8039,0.0756
6287,0.4415,0.4136,0.7205,0.0681
6288,0.3035,0.4373,0.857,0.3473
6289,0.2767,0.3472,0.8423,0.2569
6290,0.2813,0.228,0.8613,0.1219
6291,0.2647,0.215,0.6284,0.1128
6292,0.297,0.212,0.8795,0.0362
6293,0.246,0.2028,0.7082,0.0565
6294,0.4675,0.2237,0.9731,0.072
6295,0.45,0.2643,0.894,0.0764
6296,0.3724,0.2341,0.7711,0.08
6297,0.5652,0.2299,0.7759,0.0669
6298,0.4732,0.2517,0.5713,0.1119
6299,0.4051,0.1704,0.7732,0.0333
6300,0.6,0.3536,0.8179,0.067
6301,0.6091,0.3501,0.7772,0.023
6302,0.8118,0.3575,0.6275,0.0724
6303,0.7978,0.3182,0.8429,0.0613
6304,0.5827,0.308,0.8648,0.0298
6305,0.8172,0.4148,0.5767,0.0848
6306,0.8369,0.5726,0.6675,0.1243
6307,0.6163,0.5019,0.9801,0.1878
6308,0.6804,0.4739,0.9633,0.0932
6309,0.8772,0.4855,0.9685,0.0826
6310,0.8533,0.4134,0.9624,0.0436
6311,0.8509,0.473,0.9445,0.1388
6312,0.8506,0.4806,0.9287,0.0929
6313,0.7286,0.4838,0.9373,0.0622
6314,0.8614,0.4302,1.2008,0.0495
6315,0.8174,0.4008,1.2008,0.0222
6316,0.893,0.5925,1.1935,0.0377
6317,0.8173,0.5174,1.0971,0.081
6318,0.7569,0.6064,0.7246,0.1091
6319,0.7812,0.576,0.8577,0.0484
6320,0.76,0.5194,0.9636,0.074
6321,0.8086,0.5475,0.9662,0.0756
6322,0.8045,0.4995,0.8022,0.0831
6323,0.8192,0.4806,0.8529,0.0676
6324,0.8143,0.4569,0.9259,0.1264
6325,0.5939,0.4554,0.9052,0.1157
6326,0.5195,0.202,0.8178,0.0874
6327,0.3386,0.2209,0.723,0.4175
6328,0.6355,0.2126,0.7424,0.4275
6329,0.6022,0.2229,0.6142,0.402
6330,0.9453,0.2345,0.4724,0.495
6331,1.2471,0.2077,0.497,0.8065
6332,1.2471,0.2705,0.4546,0.9716
6333,1.2471,0.2194,0.3482,1.1925
6334,1.2877,0.1926,0.331,1.1947
6335,0.8588,0.341,0.3208,1.1947
6336,1.2814,0.2692,0.3145,1.1843
6337,1.302,0.5654,0.238,0.6808
6338,1.302,0.588,0.389,1.0453
6339,1.3505,0.6013,0.3785,1.1947
6340,1.3507,0.504,0.287,1.1947
6341,1.3228,0.5329,0.4538,1.1329
6342,1.3507,0.374,0.4701,1.1329
6343,1.3305,0.2981,0.6053,1.1329
6344,0.6658,0.2469,0.6109,1.1329
6345,1.2481,0.2304,0.634,1.1329
6346,1.2077,0.2052,0.618,1.1329
6347,1.0941,0.229,0.6095,1.1329
6348,0.7903,0.2441,0.6025,1.1329
6349,0.8736,0.2921,0.4839,1.1329
6350,0.6617,0.308,0.6135,1.1329
6351,0.6645,0.2392,0.4202,0.3439
6352,0.6169,0.2059,0.3958,1.229
6353,0.6321,0.2666,0.4101,1.256
6354,0.4129,0.2214,0.4051,1.2548
6355,0.8816,0.1533,0.3146,1.2563
6356,0.8608,0.2101,0.5923,1.2566
6357,0.8877,0.245,0.5714,
6358,0.8686,0.2449,0.433,
6359,0.8602,0.1225,0.3295,
6360,0.8238,0.0475,0.33,
6361,0.4703,0.0676,0.2774,0.0029
6362,0.3893,0.065,0.5161,1.1329
6363,0.487,0.0741,0.5327,1.1329
6364,0.5182,0.0452,0.5095,1.1329
6365,0.4878,0.0475,0.3968,1.1329
6366,0.4864,0.0581,0.3635,1.1329
6367,0.5264,0.0631,0.3722,1.1329
6368,0.5058,0.0949,0.3595,1.1329
6369,0.5007,0.0515,0.3815,1.1329
6370,0.5467,0.087,0.3316,1.1329
6371,0.0695,0.0495,0.3342,1.1329
6372,0.0798,0.0577,0.1749,1.1329
6373,0.1297,0.2559,0.2121,1.1329
6374,0.0593,0.258,0.1395,0.9719
6375,0.0264,0.2331,0.0532,0.5879
6376,0.1049,0.2387,0.2626,0.7373
6377,0.2926,0.2527,0.2725,1.1251
6378,0.0125,0.2416,0.2663,1.1903
6379,0.0117,0.2417,0.2732,1.1903
6380,0.0106,0.2765,0.292,1.2476
6381,0.0055,0.2377,0.2829,1.2476
6382,0.6917,0.2591,0.2597,1.2476
6383,0.6929,0.2464,0.2396,1.2457
6384,0.7473,0.2669,0.295,1.2476
6385,0.7159,0.2792,0.0678,0.9293
6386,0.7732,0.2474,0.0558,0.9448
6387,0.8128,0.2651,0.0727,1.2476
6388,0.6889,0.4404,0.0715,1.2476
6389,0.4613,0.4285,0.1136,1.2476
6390,0.8816,0.2647,0.0624,
6391,0.8456,0.2684,0.0485,
6392,0.8989,0.3908,0.0429,
6393,0.5857,0.4892,0.1096,
6394,0.6603,0.4769,0.129,
6395,0.5849,0.2814,0.0664,
6396,0.5792,0.1361,0.0799,
6397,0.5567,0.0465,0.0595,
6398,0.5629,0.244,0.0876,
6399,0.6008,0.4783,0.1494,
6400,0.6032,0.4789,0.096,0.0003
6401,0.4708,0.413,0.0878,1.2476
6402,0.8172,0.522,0.0655,1.2476
6403,0.9459,0.4675,0.0428,1.2476
6404,0.9605,0.5771,0.137,1.2476
6405,0.9855,0.4925,0.0724,1.173
6406,0.9362,0.638,0.0454,1.2476
6407,0.9396,0.6298,0.0704,1.2476
6408,0.9486,0.5844,0.0848,
6409,0.9534,0.5911,0.1021,
6410,0.8447,0.4954,0.1014,
6411,0.7661,0.393,0.0652,
6412,0.6437,0.4156,0.0498,
6413,0.7462,0.5386,0.318,
6414,0.7613,0.4473,0.2881,
6415,0.8074,0.283,0.3042,
6416,0.1421,0.2488,0.2947,0.0751
6417,,0.2235,0.3379,1.047
6418,,0.1404,0.2915,1.0789
6419,0.1147,0.2563,0.274,1.0792
6420,0.62,0.2358,0.3302,1.0792
6421,1.2451,0.3856,0.3046,1.0792
6422,0.8302,0.5036,0.2865,1.0792
6423,1.1657,0.4959,0.273,1.0792
6424,1.1657,0.4396,0.2629,1.0792
6425,1.1657,0.5595,0.2481,1.0792
6426,0.8743,0.51,0.2128,1.0792
6427,1.2328,0.4809,0.272,1.0084
6428,1.1104,0.4961,0.2511,0.5451
6429,0.9634,0.2319,0.1981,1.0694
6430,1.2012,0.2468,0.3101,1.0792
6431,1.2279,0.2253,0.2643,1.0792
6432,1.2279,0.2429,0.2892,1.0792
6433,1.1248,0.2213,0.2614,1.0792
6434,1.1248,0.208,0.3492,1.0792
6435,1.1248,0.1152,0.3432,1.0792
6436,1.0068,0.4429,0.3247,1.0792
6437,0.9742,0.4165,0.3407,1.0792
6438,1.0068,0.4701,0.3653,1.0792
6439,1.0068,0.1521,0.3271,
6440,,0.3111,0.35,
6441,,0.2789,0.3504,
6442,0.0789,0.2753,0.3671,
6443,0.9494,0.3303,0.0701,
6444,1.1365,0.2932,0.0763,
6445,1.1391,0.2556,0.0762,
6446,0.3724,0.2514,0.1054,
6447,0.7692,0.2632,0.0607,
6448,1.2374,0.2486,0.1149,
6449,1.2374,0.3044,0.0659,0.0
6450,0.9354,0.6354,0.0516,1.0792
6451,0.9736,0.6068,0.3847,1.0792
6452,0.927,0.5551,0.4173,0.5825
6453,1.1032,0.6506,0.323,0.9258
6454,1.1445,0.5641,0.6119,1.0278
6455,0.9542,0.5505,0.5586,1.0312
6456,1.0786,0.5548,0.3719,0.9492
6457,1.1889,0.3429,0.7148,0.9135
6458,1.2113,0.2619,0.7067,0.714
6459,1.2113,0.3735,0.8701,1.0249
6460,1.2113,0.3315,0.8789,1.0045
6461,1.1716,0.6331,0.8698,1.0877
6462,1.1115,0.514,0.8577,1.0903
6463,1.0052,0.3018,0.6936,1.0903
6464,1.1714,0.5089,0.917,1.0903
6465,1.072,0.5259,0.9202,0.9865
6466,1.072,0.5194,0.9063,0.8199
6467,1.072,0.5168,0.8026,1.0945
6468,0.7429,0.4998,0.8945,1.0959
6469,0.9698,0.5223,0.9136,0.9597
6470,0.7543,0.5112,0.9078,0.8323
6471,0.6873,0.4955,0.7812,1.0482
6472,1.1529,0.2502,0.7249,1.0959
6473,0.8619,0.3443,0.5265,0.9832
6474,1.0932,0.3799,0.4256,0.9832
6475,0.9326,0.3291,0.4563,0.9832
6476,1.2044,0.0419,0.3942,0.4916
6477,1.2042,0.0838,0.4281,1.1154
6478,1.1859,0.0397,0.0884,1.2476
6479,1.2613,0.0995,0.0361,1.0524
6480,1.2613,0.4145,0.1196,1.2432
6481,1.1714,0.3601,0.0546,1.2476
6482,1.2461,0.2638,0.5928,1.2476
6483,1.2549,0.535,0.5897,0.624
6484,1.2549,0.3634,0.5959,1.2087
6485,0.6316,0.3302,0.599,1.2087
6486,1.2482,0.0752,0.6314,1.2087
6487,0.9086,0.3891,0.4853,1.2087
6488,0.661,0.5165,0.2832,0.6043
6489,0.395,0.443,0.4669,1.0959
6490,0.7628,0.4926,0.5,1.0953
6491,0.8039,0.5228,0.478,1.0851
6492,0.4619,0.3381,0.5023,1.0959
6493,0.7448,0.323,0.5026,0.9832
6494,0.9356,0.3145,0.5909,0.4918
6495,0.8946,0.3319,0.5874,1.1154
6496,0.8737,0.3464,0.5956,1.1154
6497,0.8565,0.3394,0.5875,1.1154
6498,0.7435,0.3302,0.5848,1.1154
6499,0.8123,0.3388,0.4486,1.1154
6500,0.6422,0.3238,0.3315,1.1049
6501,0.6074,0.3116,0.3623,1.1154
6502,0.482,0.3167,0.2221,0.9832
6503,0.4695,0.2868,0.0915,0.9832
6504,0.5116,0.4845,0.12,0.9832
6505,0.0469,0.4907,0.283,0.9832
6506,0.0399,0.4821,0.2547,0.9831
6507,0.1024,0.4932,0.2508,0.9831
6508,0.075,0.4809,0.2068,0.9768
6509,0.017,0.4828,0.2687,0.983
6510,0.1082,0.3067,0.2473,0.9832
6511,0.0697,0.6153,0.2498,0.6212
6512,0.0415,0.5399,0.2856,0.0828
6513,0.0239,0.3664,0.2506,0.6633
6514,0.3557,0.3043,0.2506,0.6398
6515,0.1978,0.3476,0.0418,0.6511
6516,0.8722,0.3388,0.3809,0.6479
6517,0.8469,0.4204,0.3635,0.6152
6518,0.81,0.5288,0.3458,0.3892
6519,0.7012,0.4246,0.3704,0.6715
6520,0.7627,0.6596,0.3666,0.6307
6521,0.8636,0.6861,0.3724,1.2517
6522,0.916,0.5782,0.2995,1.2521
6523,0.8871,0.6558,0.2505,1.2521
6524,0.888,0.6888,0.3831,1.2521
6525,0.8294,0.6558,0.0444,1.2521
6526,0.8419,0.657,0.3082,1.2521
6527,0.8463,0.6745,0.3418,1.2521
6528,0.7958,0.6535,0.3011,1.2521
6529,0.7928,0.6458,0.3581,0.8536
6530,0.8043,0.8545,0.3369,1.1869
6531,0.7783,0.7534,0.3286,1.2075
6532,0.8046,0.7323,0.3134,1.2075
6533,0.4641,0.031,0.3297,1.1874
6534,0.4001,0.086,0.3308,1.1874
6535,0.441,0.0997,0.0431,1.1874
6536,0.3495,0.0468,0.3446,1.1874
6537,0.5947,0.0837,0.3624,1.1874
6538,0.4374,0.0635,0.3599,1.1137
6539,0.5492,0.041,0.3867,0.9519
6540,0.7625,0.0852,0.031,1.1843
6541,0.768,0.0411,0.063,0.9855
6542,0.7386,0.5859,0.0326,1.1182
6543,0.5723,0.3733,0.0625,0.5592
6544,0.728,0.8707,0.0385,1.1829
6545,0.8846,1.1656,0.0186,1.1829
6546,0.8519,1.0749,0.0689,1.1829
6547,0.8615,0.8709,0.0543,1.1829
6548,0.7691,0.8912,0.177,1.1829
6549,0.8498,0.8716,0.0765,1.1829
6550,0.8264,0.8721,0.038,1.1829
6551,0.8321,0.8878,0.0305,1.1829
6552,0.8325,0.8588,0.0768,0.6239
6553,0.8451,0.6601,0.0339,1.0757
6554,0.7922,0.7108,0.0335,1.2515
6555,0.7094,0.9645,0.0369,1.2521
6556,0.5833,0.9709,0.0247,1.2521
6557,0.8312,0.7891,0.0287,1.0627
6558,0.6057,0.7809,0.0317,0.7912
6559,0.6142,0.7898,0.1036,0.7004
6560,0.6067,0.5918,0.0295,0.5158
6561,0.625,0.848,0.0334,0.2414
6562,0.6383,0.8415,0.0335,0.0571
6563,0.4775,0.8526,0.0328,0.3896
6564,0.3256,0.8112,0.108,0.3802
6565,0.4539,0.8492,0.0353,0.4326
6566,0.7015,0.8519,0.0298,0.4341
6567,0.6867,0.844,0.0317,0.3758
6568,0.6843,0.8543,0.1216,0.4059
6569,0.7018,0.6215,0.0374,0.4032
6570,0.7044,0.943,0.0292,0.4237
6571,0.6701,0.895,0.0341,0.3882
6572,0.5374,0.8639,0.0254,0.3937
6573,0.4827,0.8485,0.1234,0.3905
6574,0.5108,0.7776,0.0329,0.3987
6575,0.2996,0.7332,0.0158,0.3821
6576,0.3447,0.7579,0.5714,0.3849
6577,0.2728,0.7579,0.5701,0.3902
6578,0.3109,0.7732,0.5746,0.2508
6579,0.2684,0.75,0.5709,0.0908
6580,0.286,0.7633,0.5709,0.026
6581,0.3008,0.4928,0.5703,0.0526
6582,0.0354,0.6724,0.569,0.4854
6583,0.0789,0.9455,1.104,0.2699
6584,0.1676,0.7004,1.104,0.0802
6585,0.0262,0.6144,1.104,0.0208
6586,0.3631,0.888,1.104,0.0612
6587,0.3292,0.9674,1.104,0.0131
6588,0.3565,0.8309,1.104,0.0281
6589,0.3882,0.9556,1.104,0.0595
6590,0.3746,0.9629,1.104,0.1041
6591,0.3761,0.8272,1.104,0.0166
6592,0.3032,0.7057,1.1034,0.376
6593,0.3414,0.4978,0.9429,0.423
6594,0.3786,0.4013,0.6176,0.4079
6595,0.3619,0.3345,1.1039,0.3786
6596,0.3712,0.3554,1.104,0.2818
6597,0.2652,0.3616,1.104,0.3076
6598,0.5604,0.3654,1.104,0.4197
6599,0.599,0.3565,,0.3863
6600,0.5411,0.352,,0.3967
6601,0.5462,0.2733,,0.376
6602,0.5901,0.5539,,0.0539
6603,0.4697,0.5818,,0.0749
6604,0.5143,0.5817,,0.1195
6605,0.6048,0.605,,0.0588
6606,0.7124,0.7306,,0.0445
6607,0.64,0.6898,,0.0703
6608,0.5976,0.5009,,0.0892
6609,0.5243,0.3463,0.0001,0.0526
6610,0.6087,0.2084,1.104,0.0601
6611,0.5858,0.0767,0.577,0.0635
6612,0.498,0.1837,0.7953,0.0204
6613,0.5053,0.0446,1.2137,0.3735
6614,0.572,0.0838,1.1851,0.3706
6615,0.5505,0.1195,1.0867,0.4021
6616,0.5385,0.0736,1.2163,0.4019
6617,0.5413,0.054,1.2163,0.3895
6618,0.2749,0.0663,1.2163,0.4429
6619,0.2606,0.096,1.2163,0.3013
6620,0.2362,0.0662,1.3286,0.1271
6621,0.2783,0.0727,1.3286,0.1616
6622,0.359,0.0538,1.3162,0.101
6623,0.3798,0.0528,0.5908,0.0386
6624,0.4003,0.0756,1.2974,0.0807
6625,0.3601,0.0475,1.3286,0.0141
6626,0.3533,0.0701,1.3286,0.1113
6627,0.4086,0.0621,1.3286,0.0849
6628,0.316,0.1625,1.3286,0.0243
6629,0.6926,0.0453,1.3286,0.0797
6630,0.6861,0.3173,1.3286,0.0437
6631,0.6731,0.5578,1.3286,0.0745
6632,0.6074,0.5458,1.3286,0.0861
6633,0.6194,0.5219,1.3286,0.0234
6634,0.6481,0.533,1.3286,0.12
6635,0.6416,0.5311,1.3286,0.0221
6636,0.6865,0.5431,1.3286,0.0642
6637,0.6374,0.5229,1.3286,0.0935
6638,0.6273,0.5408,,0.1165
6639,0.6361,0.5389,,0.1139
6640,0.5571,0.5568,,0.0084
6641,0.3804,0.5449,,0.0698
6642,0.4268,0.4176,,0.1103
6643,0.6046,0.6961,,0.1223
6644,0.5407,0.606,,0.1573
6645,0.604,0.7352,0.0011,0.095
6646,0.569,0.7446,1.104,0.0088
6647,0.5942,0.75,1.104,0.0124
6648,0.585,0.7579,0.5523,0.02
6649,0.5092,0.6453,1.2163,0.0671
6650,0.487,0.6923,1.2163,0.1429
6651,0.5051,0.72,1.2163,0.0694
6652,0.531,0.6804,1.2163,0.085
6653,0.4145,0.7091,1.2163,0.0224
6654,0.4576,0.7357,1.2163,0.0443
6655,0.5006,0.7525,1.2163,0.0343
6656,0.4949,0.7684,1.2163,0.082
6657,0.5145,0.7064,1.2163,0.0187
6658,0.5099,0.5648,1.2163,0.0298
6659,0.3471,0.7155,1.2163,0.0485
6660,0.568,0.7184,1.2163,0.0218
6661,0.6087,0.7385,1.2163,0.0553
6662,0.5918,0.412,1.2163,0.0263
6663,0.5659,0.4056,1.2163,0.0391
6664,0.6065,0.4187,1.2158,0.0319
6665,0.5502,0.4015,1.0747,0.0844
6666,0.3221,0.4427,0.8224,0.1917
