episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
24,0.6046955589346159,244.0,2218.3125410622124,0.14303913935876567,240,0.7495645442229533,0.21212119914806754,0.7904745898082743,0.1,0.3,349.3333333333333,244.0,2,5,1,[17],4,18,18,0
25,0.42879505539541346,170.66666666666666,1637.2613412926548,0.3963512183115924,336,0.4657118895555125,0.5016770314235924,0.3464459477542049,0.1,0.3,358.3333333333333,170.66666666666666,2,1,2,"[11, 23]",3,23,7,0
26,0.585600894252058,239.66666666666666,2146.7690893121226,0.17834997372569628,352,0.7327914328107863,0.24777351984472376,0.7285785211385123,0.1,0.3,370.6666666666667,239.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,21,0
27,0.29741617025503075,117.33333333333333,1174.8445900531265,0.5968612610607157,264,0.25927359525191923,0.7321136389315167,0.0,0.1,0.3,354.6666666666667,117.33333333333333,3,1,4,"[7, 14, 21, 28]",2,23,12,0
28,0.4275092017756022,177.0,1791.6475926568394,0.3757560794963585,288,0.4902264370040642,0.42474157457678785,0.3825469957533664,0.1,0.3,355.3333333333333,177.0,2,5,2,"[11, 23]",6,23,21,0
29,0.5926569356485287,236.0,2336.002500015798,0.12186603036276239,264,0.7185988000774143,0.15347264282670903,0.8275887569432294,0.1,0.3,370.0,236.0,3,5,1,[17],2,23,17,0
30,0.6474537008440397,253.33333333333334,2180.641488982507,0.10554632772441684,252,0.7856912457260822,0.23089385264565915,0.8561954283312933,0.1,0.3,360.3333333333333,253.33333333333334,3,5,2,"[11, 23]",2,23,23,1
31,0.5493595970870733,220.33333333333334,2068.704398123484,0.21466389652168086,304,0.6579575511257338,0.2866755763888333,0.6649241470817578,0.1,0.3,358.0,220.33333333333334,2,5,4,"[7, 14, 21, 28]",5,23,9,0
32,0.6759432192878169,270.3333333333333,2389.389744117316,0.048559670781893,336,0.8514934520353524,0.12686812345760282,0.9560868665998258,0.1,0.3,384.3333333333333,270.3333333333333,2,3,4,"[7, 14, 21, 28]",3,23,8,0
33,0.7194233777045071,236.33333333333334,1905.6933572638034,0.03337161151129206,256,0.7198890394168118,0.36790903331129404,0.9827098897151885,0.1,0.3,375.0,236.33333333333334,2,3,3,"[8, 17, 26]",3,20,9,1
34,0.5444170577898793,231.0,2219.390257700637,0.20724958494742668,272,0.6992452099864525,0.21158413952523228,0.6779206323409347,0.1,0.3,345.3333333333333,231.0,2,5,3,"[8, 17, 26]",7,23,9,0
35,0.5996824835063277,238.0,2045.6148874570938,0.17707427378674553,272,0.726340236113799,0.2981817956006563,0.7308146849799777,0.1,0.3,353.0,238.0,2,3,1,[17],2,18,15,0
36,0.4013802989152557,180.0,1538.3746497899338,0.4719923122229455,272,0.5018385910586414,0.5509553364514442,0.21385530165557498,0.1,0.3,362.0,180.0,2,5,4,"[7, 14, 21, 28]",2,18,18,0
37,0.6988622963713929,278.3333333333333,2391.6466449005984,0.0286400732209595,240,0.8824591961808914,0.12574343980678881,0.9910037639377218,0.1,0.3,377.0,278.3333333333333,3,5,4,"[7, 14, 21, 28]",2,23,7,1
38,0.668716109284873,274.0,2414.3322262340657,0.05962141534741376,320,0.8656860847687246,0.11443851110812786,0.9366968263045432,0.1,0.3,356.0,274.0,2,3,4,"[7, 14, 21, 28]",4,23,12,0
39,0.6619245566518608,258.6666666666667,2228.6528434572797,0.0835036496350365,304,0.8063350751564415,0.20696830579345135,0.8948338559172325,0.1,0.3,377.6666666666667,258.6666666666667,2,5,4,"[7, 14, 21, 28]",2,22,11,1
40,0.5123731034980059,211.33333333333334,2086.9956434046676,0.2486092715231788,352,0.6231210889620025,0.27756048162119606,0.6054215808076158,0.1,0.3,374.0,211.33333333333334,2,5,3,"[8, 17, 26]",2,23,22,0
41,0.6500537537905141,259.3333333333333,2227.2207731680273,0.10184340208067165,288,0.8089155538352363,0.20768195082963056,0.8626862559776352,0.1,0.3,361.6666666666667,259.3333333333333,2,5,3,"[8, 17, 26]",2,21,11,1
42,0.6324741634875124,264.0,2296.5059336014488,0.11987148713024853,320,0.8269789045868008,0.1731550067296974,0.8310849752314075,0.1,0.3,353.6666666666667,264.0,2,5,4,"[7, 14, 21, 28]",2,23,15,1
43,0.631802478201184,263.6666666666667,2048.3608969831785,0.17318642313096205,240,0.8256886652474034,0.29681337389517265,0.7376296661460281,0.1,0.3,365.6666666666667,263.6666666666667,2,5,2,"[11, 23]",2,18,17,1
44,0.5585459115110383,222.33333333333334,2338.6945641166258,0.14730773121143667,352,0.6656989871621186,0.1521311037995744,0.7829922105563258,0.1,0.3,355.6666666666667,222.33333333333334,2,5,1,[17],2,23,13,0
45,0.5894927207950644,236.66666666666666,2109.4583831928644,0.17578628400264706,320,0.7211792787562092,0.2663666017752558,0.7330723915890623,0.1,0.3,359.6666666666667,236.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,10,1
46,0.6707790454191813,265.3333333333333,2331.2311583059477,0.06004464285714286,240,0.8321398619443906,0.1558503503685135,0.9359549543132752,0.1,0.3,366.3333333333333,265.3333333333333,3,5,2,"[11, 23]",3,22,17,0
47,0.6302211112767471,246.66666666666666,2304.927958255335,0.09258262460975347,336,0.7598864589381329,0.16895805066271372,0.8789193959912327,0.1,0.3,354.6666666666667,246.66666666666666,2,3,2,"[11, 23]",3,23,13,0
48,0.5153996532944489,203.66666666666666,1997.892396307009,0.25059409485985873,272,0.5934455841558608,0.321963392900007,0.6019424004442216,0.1,0.3,360.0,203.66666666666666,2,5,4,"[7, 14, 21, 28]",7,23,17,0
49,0.600072600055768,235.66666666666666,2073.285048984647,0.16675377164558727,304,0.7173085607380169,0.2843928960105919,0.7489054075779634,0.1,0.3,365.0,235.66666666666666,2,5,4,"[7, 14, 21, 28]",2,22,7,1
50,0.5806035772942604,236.66666666666666,2055.224432960238,0.20002777199194613,272,0.7211792787562092,0.29339306106735524,0.6905796883679775,0.1,0.3,377.6666666666667,236.66666666666666,2,5,2,"[11, 23]",3,21,12,1
51,0.3836320734917819,170.0,1612.4107069227202,0.4649578394231944,320,0.4631314108767176,0.5140608731924674,0.22618597067756605,0.1,0.3,349.0,170.0,2,5,4,"[7, 14, 21, 28]",2,21,16,0
52,0.5975943788136489,227.0,2205.731241547954,0.12769508498245852,264,0.6837623379136829,0.21839085086447996,0.8173710554505,0.1,0.3,363.3333333333333,227.0,3,5,1,[17],2,23,15,0
53,0.6348438735271517,251.66666666666666,2094.022514402256,0.13923914600945694,240,0.7792400490290948,0.27405877388733985,0.7971355666305532,0.1,0.3,376.3333333333333,251.66666666666666,2,3,1,[17],2,18,17,1
54,0.6676238146604543,274.6666666666667,2451.542389952339,0.05434947624108092,304,0.8682665634475195,0.0958955325740052,0.9459379646349922,0.1,0.3,369.6666666666667,274.6666666666667,2,3,2,"[11, 23]",3,23,17,1
55,0.5880839339268947,231.66666666666666,2309.4673414900512,0.12686927158707187,320,0.7018256886652473,0.16669593522251303,0.8188186169014164,0.1,0.3,362.6666666666667,231.66666666666666,2,5,1,[17],2,23,9,1
56,0.546220346846724,228.0,2012.4828695425358,0.24382568242457411,320,0.6876330559318753,0.3146925076102386,0.6138066944602246,0.1,0.3,379.3333333333333,228.0,2,5,4,"[7, 14, 21, 28]",2,23,17,1
57,0.7180437300963944,281.0,2277.408842330056,0.03005717817957039,288,0.8927811108960712,0.18267167954497232,0.9885197324102033,0.1,0.3,375.0,281.0,2,3,4,"[7, 14, 21, 28]",3,20,17,0
58,0.5244295504882618,223.0,1895.4569835778505,0.2915753632471429,288,0.6682794658409135,0.37301013576714454,0.5301066750146108,0.1,0.3,375.0,223.0,2,1,2,"[11, 23]",2,21,12,1
59,0.6828148361444814,267.0,2310.4190252230105,0.050076781901943895,288,0.838591058641378,0.16622168170497553,0.9534275351014383,0.1,0.3,352.6666666666667,267.0,2,1,2,"[11, 23]",4,23,10,1
60,0.6545923195429237,262.3333333333333,2251.233604271411,0.09521888978514335,288,0.8205277078898134,0.19571561241024615,0.8742983086322648,0.1,0.3,360.0,262.3333333333333,2,1,2,"[11, 23]",3,22,12,1
61,0.4851088359055171,199.66666666666666,1894.1913876719198,0.3092816683831102,352,0.5779627120830914,0.3736408214554481,0.4990694396098882,0.1,0.3,375.0,199.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,10,0
62,0.6705155999032262,274.3333333333333,2286.767165645599,0.08480618409696423,304,0.866976324108122,0.17800813681859942,0.8925506540630244,0.1,0.3,370.0,274.3333333333333,2,5,4,"[7, 14, 21, 28]",2,22,12,1
63,0.5878157330345245,230.0,2194.543628102252,0.14899536321483772,320,0.6953744919682601,0.22396598559224898,0.7800339744159296,0.1,0.3,363.3333333333333,230.0,2,3,1,[17],2,21,10,0
64,0.501957968896871,204.66666666666666,2154.60010753138,0.23800804368439982,336,0.5973163021740532,0.24387108061227533,0.6240043851524312,0.1,0.3,372.3333333333333,204.66666666666666,2,5,1,[17],2,22,12,0
65,0.59135707140814,237.33333333333334,2263.413700348278,0.1414053527303101,304,0.7237597574350042,0.18964589280871746,0.7933384408375588,0.1,0.3,341.3333333333333,237.33333333333334,2,5,1,[17],2,22,13,1
66,0.45136283887801243,192.66666666666666,1901.398243990968,0.3442810769524537,336,0.5508676859557448,0.3700494214542438,0.43771926663753963,0.1,0.3,362.3333333333333,192.66666666666666,2,5,3,"[8, 17, 26]",3,23,9,0
67,0.5764458416180082,235.33333333333334,2140.7295259326684,0.18551817144437913,320,0.7160183213986194,0.2507832215742997,0.7160134468153311,0.1,0.3,367.0,235.33333333333334,2,5,2,"[11, 23]",2,23,17,1
68,0.6417383410418798,255.0,2161.270557980947,0.12058812904158087,252,0.7921424424230694,0.2405469882907329,0.8298287795693474,0.1,0.3,374.0,255.0,3,5,4,"[7, 14, 21, 28]",2,22,13,0
69,0.53250230340619,205.0,1956.9749692175174,0.23713456963139198,352,0.5986065415134507,0.3423538157408335,0.6255354905747619,0.1,0.3,371.0,205.0,2,5,3,"[8, 17, 26]",2,23,8,0
70,0.5241336375658718,209.66666666666666,2084.9685647719566,0.22950819672131148,320,0.6166698922650151,0.2785706377671869,0.638903696390528,0.1,0.3,370.3333333333333,209.66666666666666,2,5,1,[17],2,23,19,1
71,0.5009214210534033,197.33333333333334,1862.143746520701,0.28969833119383825,336,0.5689310367073093,0.3896111548954079,0.5333969089314705,0.1,0.3,360.3333333333333,197.33333333333334,2,5,4,"[7, 14, 21, 28]",2,22,10,0
72,0.5794868785215148,234.66666666666666,2021.6972433685967,0.20545674322224142,272,0.7134378427198245,0.31010069937860424,0.6810632897299657,0.1,0.3,381.0,234.66666666666666,2,5,2,"[11, 23]",2,20,9,1
73,0.5892282932063205,239.66666666666666,2225.846837672567,0.15631571568764896,352,0.7327914328107863,0.20836662549520002,0.7672021892863116,0.1,0.3,349.0,239.66666666666666,2,5,2,"[11, 23]",2,23,18,0
74,0.6449050678469781,264.6666666666667,2338.0663157860777,0.0943850168412481,336,0.8295593832655958,0.15244417942578378,0.8757599975989105,0.1,0.3,375.0,264.6666666666667,2,3,4,"[7, 14, 21, 28]",3,23,5,0
75,0.3322700789635521,138.33333333333334,1441.775104261808,0.5221491607544558,352,0.34055867363395914,0.5990938857116936,0.12593577789964064,0.1,0.3,365.6666666666667,138.33333333333334,2,5,2,"[11, 23]",2,23,14,0
76,0.6031140517472835,245.0,2293.3696127192193,0.13094732370433304,336,0.7534352622411457,0.17471793268819683,0.8116702331712019,0.1,0.3,361.6666666666667,245.0,2,5,2,"[11, 23]",2,23,23,1
77,0.6485797629580317,255.66666666666666,2112.36440980161,0.12236256378705078,288,0.7947229211018643,0.2649184385950682,0.8267183876223796,0.1,0.3,370.0,255.66666666666666,2,3,2,"[11, 23]",2,21,8,1
78,0.6108080445067303,241.66666666666666,2264.6559166412508,0.12057584269662922,352,0.7405328688471711,0.18902685790659415,0.8298503162015018,0.1,0.3,380.0,241.66666666666666,2,5,2,"[11, 23]",2,23,13,0
79,0.5134926141298531,208.66666666666666,1844.6500896354883,0.29426869012739904,288,0.6127991742468227,0.39832878663069926,0.5253855646664913,0.1,0.3,368.3333333333333,208.66666666666666,2,5,2,"[11, 23]",2,21,14,1
80,0.6048566266097366,239.33333333333334,2326.597454798271,0.11199245230274653,320,0.731501193471389,0.15815946852576965,0.8448960700264723,0.1,0.3,356.0,239.33333333333334,2,3,1,[17],2,23,12,1
81,0.5795865182531978,232.33333333333334,2135.0893975179983,0.1772730420331002,320,0.7044061673440423,0.25359387247373566,0.7304662657696613,0.1,0.3,368.3333333333333,232.33333333333334,2,5,2,"[11, 23]",2,23,10,1
82,0.5780581087766561,232.33333333333334,2460.9774530507693,0.10996764645143525,352,0.7044061673440423,0.09119374803398254,0.8484453354081215,0.1,0.3,372.0,232.33333333333334,2,5,1,[17],2,23,16,0
83,0.6786013794171009,276.3333333333333,2341.539897723982,0.06490787269681741,304,0.8747177601445066,0.1507131858241769,0.9274302390662393,0.1,0.3,365.0,276.3333333333333,2,5,3,"[8, 17, 26]",2,22,9,1
84,0.4320209002332721,183.0,1688.513948525345,0.40124824465595255,336,0.5134507451132185,0.476136267805106,0.33786199089443686,0.1,0.3,344.0,183.0,2,5,4,"[7, 14, 21, 28]",2,22,12,0
85,0.47390282376208437,189.66666666666666,2022.4302586711183,0.2813595729222605,352,0.5392555319011676,0.30973541512125047,0.5480138491383973,0.1,0.3,365.6666666666667,189.66666666666666,2,5,1,[17],2,23,20,0
86,0.694219673248545,277.6666666666667,2195.4140050717797,0.07599770861180065,272,0.8798787175020967,0.2235322497563967,0.9079909576774925,0.1,0.3,360.6666666666667,277.6666666666667,2,3,2,"[11, 23]",2,18,15,0
87,0.6969949144719568,282.6666666666667,2186.6788478388726,0.08218282505864707,256,0.8992323075930585,0.22788524949830433,0.89714911836137,0.1,0.3,372.0,282.6666666666667,2,5,3,"[8, 17, 26]",2,19,10,1
88,0.46667681267511457,185.66666666666666,1982.056321506001,0.2936493009842643,336,0.5237726598283982,0.3298550000781728,0.5264712867578581,0.1,0.3,358.0,185.66666666666666,2,5,1,[17],2,22,7,0
89,0.6636176325359936,244.0,2152.618716120998,0.0730107223476298,320,0.7495645442229533,0.24485846939853767,0.9132268211238658,0.1,0.3,378.0,244.0,2,3,3,"[8, 17, 26]",2,23,10,1
90,0.6125721523516091,243.0,2233.6867762218126,0.12687121775135365,320,0.745693826204761,0.20445974098568323,0.8188152054861897,0.1,0.3,368.0,243.0,2,5,4,"[7, 14, 21, 28]",2,23,3,1
91,0.6723163899625921,263.0,2198.761739734013,0.0822326060561463,240,0.8231081865686084,0.22186396975500425,0.8970618576637708,0.1,0.3,371.6666666666667,263.0,3,5,2,"[11, 23]",2,21,11,0
92,0.6661611087073955,267.0,2233.3151971934476,0.09026850615635662,288,0.838591058641378,0.20464491033884355,0.8829757950333228,0.1,0.3,359.6666666666667,267.0,2,5,3,"[8, 17, 26]",2,21,7,1
93,0.45672530663281846,182.0,1727.950473374898,0.35594973205051866,320,0.5095800270950261,0.4564838244758513,0.417265377903888,0.1,0.3,377.3333333333333,182.0,2,5,2,"[11, 23]",2,23,10,1
94,0.6355225132150877,254.0,2292.148151547744,0.09989161849710983,240,0.788271724404877,0.17532662466962468,0.8661075212318428,0.1,0.3,355.6666666666667,254.0,3,3,1,[17],2,23,4,1
95,0.3563159935830288,140.33333333333334,1444.0708901620494,0.49067730465701154,352,0.34830010967034386,0.5979498244012026,0.181102533403912,0.1,0.3,363.0,140.33333333333334,2,5,4,"[7, 14, 21, 28]",2,23,6,0
96,0.6852709618999833,270.3333333333333,2360.0564082056717,0.041510705195388534,304,0.8514934520353524,0.14148583442125315,0.9684429399075039,0.1,0.3,370.0,270.3333333333333,2,5,3,"[8, 17, 26]",2,22,5,1
97,0.695399443316262,279.6666666666667,2360.428720350714,0.042443262275632436,336,0.8876201535384814,0.1413002997333174,0.9668082683368059,0.1,0.3,371.3333333333333,279.6666666666667,2,3,4,"[7, 14, 21, 28]",2,22,12,0
98,0.6230073612076732,246.66666666666666,2279.236959229273,0.10834876763071663,304,0.7598864589381329,0.18176067220093844,0.8512830546648793,0.1,0.3,365.6666666666667,246.66666666666666,2,5,3,"[8, 17, 26]",3,23,6,1
99,0.5980027692615721,235.0,2362.1429523731385,0.10701196321139617,352,0.7147280820592219,0.14044604475516156,0.8536263280431429,0.1,0.3,352.6666666666667,235.0,2,3,1,[17],2,23,17,0
100,0.43693492338479156,191.66666666666666,1798.6636158600577,0.38510712364315325,336,0.5469969679375524,0.42124527263527567,0.36615562803235785,0.1,0.3,362.6666666666667,191.66666666666666,2,1,2,"[11, 23]",2,22,13,0
101,0.6815554037675342,273.3333333333333,2343.710054525301,0.055263655263655266,320,0.8631056060899296,0.14963172938966035,0.944335507809143,0.1,0.3,362.3333333333333,273.3333333333333,2,3,3,"[8, 17, 26]",2,23,12,1
102,0.5358454868491156,223.0,2048.296375985222,0.24270565986762124,304,0.6682794658409135,0.29684552670936526,0.6157699727100798,0.1,0.3,374.3333333333333,223.0,2,5,2,"[11, 23]",3,21,9,0
103,0.4207849357021405,190.0,1864.3966159922818,0.3913647705378857,352,0.5405457712405651,0.38848848017223303,0.3551866506957526,0.1,0.3,358.6666666666667,190.0,2,5,3,"[8, 17, 26]",2,23,13,0
104,0.5096188319047135,216.66666666666666,1965.330435171737,0.28731144039514084,352,0.6437649183923617,0.3381900279379972,0.5375808700140146,0.1,0.3,380.6666666666667,216.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,20,0
105,0.44166551972872875,176.0,1776.8482766490743,0.3570654697415261,352,0.4863557189858719,0.4321165326965481,0.4153096105600069,0.1,0.3,385.6666666666667,176.0,2,5,2,"[11, 23]",2,23,6,0
106,0.5253947779819849,205.66666666666666,1931.624057003286,0.2537807958534265,352,0.6011870201922456,0.35498696147402664,0.596356458705258,0.1,0.3,359.0,205.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,21,0
107,0.6608055090031759,263.0,2219.797870727081,0.09416431011054391,320,0.8231081865686084,0.21138101331335094,0.8761468725964704,0.1,0.3,372.3333333333333,263.0,2,1,4,"[7, 14, 21, 28]",2,23,12,1
108,0.6454245854654488,259.6666666666667,2313.912187153502,0.09051345816266823,320,0.8102057931746339,0.164480930785852,0.8825464206932574,0.1,0.3,368.3333333333333,259.6666666666667,2,5,2,"[11, 23]",2,23,11,1
109,0.44931773940138503,159.0,1570.892788919912,0.36191077820894624,352,0.4205535126766015,0.5347505392776901,0.4068163095377437,0.1,0.3,368.3333333333333,159.0,2,5,3,"[8, 17, 26]",2,23,8,0
110,0.6834739244907879,271.3333333333333,2363.7187955144236,0.044948921679909194,264,0.8553641700535448,0.1396607532481628,0.9624161187506892,0.1,0.3,352.0,271.3333333333333,3,5,4,"[7, 14, 21, 28]",2,23,7,0
111,0.6637638348739989,261.6666666666667,2325.3590926568854,0.06522934770652293,320,0.8179472292110187,0.1587765827846329,0.9268667281882585,0.1,0.3,369.6666666666667,261.6666666666667,2,3,2,"[11, 23]",2,23,6,1
112,0.44852986234674264,179.0,1958.2442485214224,0.3135669641468951,352,0.497967873040449,0.3417212945010907,0.49155778021070173,0.1,0.3,360.3333333333333,179.0,2,5,1,[17],2,23,15,0
113,0.4932207532892,209.33333333333334,1990.7936188999438,0.29312436473326997,320,0.6153796529256177,0.32550093382765094,0.5273914431580485,0.1,0.3,380.6666666666667,209.33333333333334,2,5,4,"[7, 14, 21, 28]",2,23,5,1
114,0.5884010657338903,229.0,2304.5789533576303,0.1230428863172226,320,0.6915037739500677,0.16913197062650204,0.8255258559022983,0.1,0.3,374.3333333333333,229.0,2,5,1,[17],2,23,12,1
115,0.5682896281781076,221.66666666666666,2256.40920786534,0.1498517320393584,336,0.6631185084833235,0.19313644863472584,0.7785328526067317,0.1,0.3,360.0,221.66666666666666,2,5,1,[17],2,22,6,0
116,0.6483932197652221,256.6666666666667,2379.943407581802,0.06723206842811062,352,0.7985936391200568,0.13157552590093333,0.9233561756473128,0.1,0.3,374.3333333333333,256.6666666666667,2,3,2,"[11, 23]",2,23,4,0
117,0.543338211197258,209.33333333333334,2021.5478064543138,0.2150887573964497,252,0.6153796529256177,0.3101751684272957,0.66417941197846,0.1,0.3,380.3333333333333,209.33333333333334,3,5,1,[17],2,22,19,0
118,0.5511825355319627,226.0,2127.335445343393,0.20894760137550644,336,0.6798916198954906,0.2574579073061788,0.6749441934286546,0.1,0.3,356.6666666666667,226.0,2,5,3,"[8, 17, 26]",3,23,21,0
119,0.35178386923619376,151.66666666666666,1570.555809835939,0.4889418269513558,352,0.3921682472098574,0.5349184664055541,0.18414463787892574,0.1,0.3,362.6666666666667,151.66666666666666,2,5,2,"[11, 23]",2,23,10,0
120,0.5398334441855472,210.33333333333334,2089.7539716104943,0.20720066061106523,320,0.6192503709438101,0.27618592113557283,0.6780063914043309,0.1,0.3,367.0,210.33333333333334,2,5,1,[17],2,23,10,1
121,0.5583347163192494,221.66666666666666,2080.4484318215045,0.20156759847949676,352,0.6631185084833235,0.2808231601937532,0.687880539290316,0.1,0.3,366.3333333333333,221.66666666666666,2,5,3,"[8, 17, 26]",2,23,18,0
122,0.361823964564652,144.0,1600.8311893040106,0.4554701429281267,336,0.3624927424037159,0.519831305923291,0.24281687516637487,0.1,0.3,379.0,144.0,2,5,1,[17],2,22,8,0
123,0.4177090847727236,147.66666666666666,1507.8198023244258,0.4016701952481769,352,0.3766853751370879,0.566181764503629,0.3371223572012715,0.1,0.3,359.0,147.66666666666666,2,5,2,"[11, 23]",2,23,6,0
124,0.6713948530811238,267.0,2282.384811372386,0.07234153228802853,264,0.838591058641378,0.1801919998575358,0.9143998388286243,0.1,0.3,367.3333333333333,267.0,3,5,3,"[8, 17, 26]",2,23,15,0
125,0.6730066080496093,271.0,2355.756696011331,0.06102317905633486,320,0.8540739307141474,0.14362851434940982,0.9342396863263552,0.1,0.3,378.6666666666667,271.0,2,3,3,"[8, 17, 26]",2,23,5,1
126,0.5764586502942352,227.0,2338.2297481266414,0.12958809135399674,352,0.6837623379136829,0.15236273602215353,0.8140528202837106,0.1,0.3,344.3333333333333,227.0,2,5,1,[17],2,23,8,0
127,0.5180991178752491,211.0,1963.082866059829,0.26631114622424124,320,0.6218308496226049,0.3393100613275735,0.5743921114754889,0.1,0.3,361.3333333333333,211.0,2,5,4,"[7, 14, 21, 28]",2,23,14,1
