tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
7800,1,150.5,5242.8,9.4,215.6,4782.9
7800,2,138.8,4937.6,17.4,358.3,5008.6
7800,3,144.2,5010.9,27.6,332.2,4889.9
7800,4,146.9,5136.8,33.8,297.9,4831.7
8400,1,161.7,5655.7,9.4,230.6,5159.6
8400,2,149.7,5333.2,17.4,374.6,5389.6
8400,3,155.7,5390.9,27.6,355.9,5260.6
8400,4,158.1,5529.1,33.8,323.9,5207.8
9000,1,172.6,6069.8,9.4,251.0,5540.1
9000,2,160.9,5733.6,17.4,387.0,5769.2
9000,3,167.7,5782.3,27.6,368.1,5622.2
9000,4,169.7,5927.0,33.8,341.5,5575.9
9600,1,184.3,6463.4,9.4,275.0,5909.5
9600,2,172.1,6112.2,17.4,406.0,6143.1
9600,3,179.0,6181.2,27.6,381.9,5993.3
9600,4,181.0,6329.1,33.8,361.1,5948.3
10200,1,195.5,6871.5,9.4,292.8,6283.9
10200,2,183.8,6491.7,17.4,419.9,6508.4
10200,3,190.7,6580.5,27.6,393.7,6362.0
10200,4,192.2,6736.8,33.8,378.5,6322.9
10800,1,207.1,7272.1,9.4,309.9,6650.7
10800,2,194.6,6879.2,17.4,445.1,6894.2
10800,3,201.8,6971.0,27.6,417.3,6740.3
10800,4,203.7,7129.9,33.8,399.9,6694.6
11400,1,219.1,7671.3,9.4,326.0,7013.9
11400,2,205.9,7262.3,17.4,460.5,7264.7
11400,3,213.3,7377.0,27.6,427.1,7111.9
11400,4,215.2,7532.0,33.8,417.5,7064.0
12000,1,230.0,8083.1,9.4,345.4,7395.4
12000,2,217.4,7655.8,17.4,471.1,7634.8
12000,3,224.6,7765.4,27.6,446.4,7482.3
12000,4,227.3,7937.3,33.8,427.0,7423.8
12600,1,241.6,8488.9,9.4,357.3,7761.1
12600,2,228.4,8050.1,17.4,486.3,8015.8
12600,3,236.3,8163.1,27.6,456.3,7847.8
12600,4,238.5,8346.9,33.8,445.1,7799.8
13200,1,253.6,8878.5,9.4,377.6,8123.1
13200,2,240.0,8431.1,17.4,503.0,8387.1
13200,3,247.6,8567.8,27.6,468.9,8221.8
13200,4,250.2,8745.1,33.8,462.7,8166.6
13800,1,265.0,9273.1,9.4,400.5,8494.6
13800,2,251.1,8828.8,17.4,513.5,8762.1
13800,3,259.0,8969.4,27.6,481.5,8592.8
13800,4,261.7,9146.7,33.8,479.8,8536.0
14400,1,276.3,9680.7,9.4,415.6,8867.1
14400,2,262.7,9211.6,17.4,528.4,9130.2
14400,3,269.9,9379.3,27.6,496.0,8973.9
14400,4,273.1,9551.6,33.8,493.7,8905.5
15000,1,288.4,10084.1,9.4,425.5,9227.4
15000,2,273.8,9586.2,17.4,555.9,9508.5
15000,3,280.9,9782.1,27.6,512.6,9355.6
15000,4,285.0,9939.4,33.8,517.1,9267.9
15600,1,299.7,10497.6,9.4,438.6,9599.7
15600,2,284.4,9967.4,17.4,583.3,9896.2
15600,3,291.7,10170.0,27.6,542.9,9739.9
15600,4,296.5,10338.9,33.8,537.4,9637.4
16200,1,310.8,10902.8,9.4,458.5,9973.9
16200,2,294.1,10309.5,17.4,647.5,10303.8
16200,3,302.2,10537.9,27.6,590.2,10131.6
16200,4,307.9,10714.3,33.8,573.6,10010.6
16800,1,322.8,11305.5,9.4,470.6,10336.0
16800,2,305.3,10694.8,17.4,664.5,10679.6
16800,3,313.7,10928.0,27.6,606.2,10500.1
16800,4,319.5,11122.7,33.8,585.5,10378.5
17400,1,335.0,11699.8,9.4,487.6,10695.8
17400,2,316.1,11091.8,17.4,679.6,11061.3
17400,3,325.3,11327.8,27.6,619.8,10871.1
17400,4,331.1,11525.7,33.8,601.6,10746.4
18000,1,346.2,12072.7,9.4,521.6,11068.2
18000,2,327.9,11476.6,17.4,689.9,11428.7
18000,3,336.2,11742.6,27.6,631.2,11253.5
18000,4,342.4,11907.7,33.8,631.7,11121.6
18600,1,357.7,12486.8,9.4,534.6,11441.1
18600,2,338.9,11865.2,17.4,706.0,11806.8
18600,3,347.4,12133.8,27.6,653.6,11627.3
18600,4,353.7,12306.6,33.8,652.2,11493.9
19200,1,369.1,12886.1,9.4,555.9,11813.6
19200,2,349.8,12250.7,17.4,728.5,12190.3
19200,3,358.7,12529.3,27.6,672.4,12001.5
19200,4,365.5,12695.9,33.8,671.9,11858.9
19800,1,380.6,13289.7,9.4,571.2,12180.8
19800,2,360.8,12646.9,17.4,740.1,12568.4
19800,3,371.1,12912.2,27.6,682.9,12355.0
19800,4,376.8,13106.5,33.8,687.6,12233.0
20400,1,392.5,13690.4,9.4,585.0,12544.2
20400,2,371.9,13040.4,17.4,756.7,12948.4
20400,3,381.8,13319.0,27.6,700.1,12737.5
20400,4,388.8,13497.5,33.8,703.6,12593.2
21000,1,403.9,14079.3,9.4,611.7,12915.9
21000,2,383.3,13425.4,17.4,770.4,13319.0
21000,3,392.7,13721.6,27.6,720.0,13121.1
21000,4,400.6,13891.1,33.8,722.4,12958.4
21600,1,415.4,14497.3,9.4,621.8,13287.1
21600,2,395.1,13801.2,17.4,784.9,13683.4
21600,3,404.3,14119.9,27.6,730.8,13488.8
21600,4,411.8,14291.8,33.8,740.7,13330.8
22200,1,427.2,14901.5,9.4,633.4,13650.7
22200,2,406.4,14199.5,17.4,793.2,14057.9
22200,3,416.0,14515.3,27.6,745.1,13856.6
22200,4,423.1,14704.0,33.8,755.3,13703.2
22800,1,437.9,15302.6,9.4,661.2,14033.2
22800,2,417.5,14596.2,17.4,806.8,14438.9
22800,3,427.3,14898.3,27.6,768.4,14230.7
22800,4,435.2,15103.8,33.8,767.4,14065.7
23400,1,448.8,15669.8,9.4,709.5,14419.6
23400,2,428.4,14992.0,17.4,818.1,14816.4
23400,3,438.8,15294.8,27.6,784.5,14603.2
23400,4,445.7,15478.2,33.8,808.8,14452.7
24000,1,459.1,16007.7,9.4,777.9,14811.6
24000,2,438.9,15354.7,17.4,862.7,15210.6
24000,3,449.1,15683.6,27.6,817.7,14990.3
24000,4,456.6,15858.6,33.8,848.0,14838.3
24600,1,471.0,16416.3,9.4,785.9,15173.9
24600,2,449.1,15716.3,17.4,907.4,15605.6
24600,3,460.1,16045.7,27.6,859.7,15372.5
24600,4,467.7,16267.2,33.8,865.8,15214.1
25200,1,482.7,16800.2,9.4,814.4,15541.1
25200,2,460.0,16083.0,17.4,940.3,15986.5
25200,3,470.4,16422.4,27.6,902.1,15766.8
25200,4,478.4,16646.2,33.8,908.4,15603.1
25800,1,494.0,17192.0,9.4,842.2,15915.8
25800,2,470.7,16463.3,17.4,966.4,16371.6
25800,3,481.7,16824.0,27.6,914.5,16138.3
25800,4,489.6,17047.5,33.8,929.9,15978.2
26400,1,505.6,17584.0,9.4,863.8,16282.9
26400,2,481.9,16850.8,17.4,979.5,16742.6
26400,3,493.5,17224.7,27.6,924.1,16504.3
26400,4,500.5,17448.6,33.8,953.8,16359.9
27000,1,517.4,17988.3,9.4,874.5,16643.9
27000,2,492.8,17242.0,17.4,997.9,17127.2
27000,3,504.9,17615.4,27.6,946.2,16878.5
27000,4,512.5,17845.5,33.8,966.2,16716.1
27600,1,528.8,18372.9,9.4,906.2,17016.8
27600,2,503.6,17633.8,17.4,1018.9,17511.4
27600,3,516.3,18008.4,27.6,965.4,17251.7
27600,4,523.5,18236.5,33.8,997.5,17098.7
28200,1,540.3,18779.6,9.4,921.2,17386.9
28200,2,513.9,18014.6,17.4,1053.6,17908.4
28200,3,527.7,18377.2,27.6,996.5,17620.1
28200,4,535.2,18638.3,33.8,1013.6,17463.5
28800,1,551.6,19178.3,9.4,944.5,17761.5
28800,2,523.5,18363.0,17.4,1114.4,18314.4
28800,3,537.8,18771.1,27.6,1033.3,18017.8
28800,4,546.6,19021.8,33.8,1045.4,17835.7
