tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
7800,6,66.3,2491.1,3680.7,622.8,2796.3
8400,1,106.9,3938.8,1145.6,1248.6,5118.2
8400,2,102.5,3770.2,1532.7,1044.0,4821.3
8400,3,98.0,3606.7,1894.7,1058.3,4547.2
8400,4,90.9,3385.4,2284.1,1044.1,4298.9
8400,5,82.2,3106.8,2838.9,890.7,3922.4
8400,6,69.0,2622.7,4100.3,645.8,2921.6
9000,1,113.7,4204.9,1255.4,1343.3,5472.4
9000,2,108.9,4035.1,1637.1,1134.3,5187.7
9000,3,104.3,3842.8,2038.6,1152.0,4879.6
9000,4,96.7,3612.0,2471.1,1127.8,4598.3
9000,5,86.9,3287.1,3081.3,975.7,4184.8
9000,6,72.9,2778.6,4448.0,688.9,3095.0
9600,1,120.6,4466.6,1360.3,1433.4,5829.1
9600,2,115.6,4279.0,1745.2,1231.7,5545.8
9600,3,110.0,4061.2,2199.9,1250.0,5202.5
9600,4,102.5,3852.0,2681.0,1181.4,4870.1
9600,5,91.9,3480.7,3335.2,1034.7,4428.4
9600,6,76.8,2928.9,4771.7,748.9,3296.3
10200,1,127.4,4712.4,1447.4,1553.0,6206.2
10200,2,122.3,4516.0,1891.9,1308.5,5865.6
10200,3,116.4,4311.4,2346.4,1329.2,5529.9
10200,4,108.9,4062.4,2874.4,1256.9,5150.9
10200,5,96.9,3686.5,3591.5,1086.9,4670.6
10200,6,80.1,3073.8,5161.8,777.6,3438.2
10800,1,134.1,4959.6,1543.5,1666.8,6578.1
10800,2,128.0,4725.7,2021.3,1435.0,6221.9
10800,3,122.2,4525.7,2490.1,1446.9,5872.9
10800,4,114.3,4268.1,3057.2,1356.7,5460.1
10800,5,101.6,3874.6,3881.7,1131.3,4887.4
10800,6,83.2,3192.9,5567.0,810.9,3570.0
11400,1,140.6,5187.3,1650.7,1789.3,6942.9
11400,2,134.4,4989.1,2147.4,1519.2,6568.9
11400,3,128.6,4754.6,2645.4,1528.5,6186.2
11400,4,120.1,4472.0,3284.3,1422.0,5718.0
11400,5,106.0,4042.3,4138.2,1219.3,5144.2
11400,6,87.0,3352.4,5931.8,843.2,3731.2
12000,1,147.8,5449.4,1752.9,1886.7,7298.1
12000,2,141.2,5228.2,2268.9,1612.8,6908.4
12000,3,134.6,4994.5,2810.7,1607.2,6499.5
12000,4,126.0,4704.2,3483.3,1488.4,5998.7
12000,5,111.0,4231.9,4391.0,1281.3,5393.0
12000,6,90.6,3511.6,6275.3,890.0,3913.1
12600,1,154.6,5695.4,1866.1,1989.1,7648.9
12600,2,148.0,5470.7,2398.8,1699.1,7246.2
12600,3,140.7,5233.1,2960.9,1696.7,6827.3
12600,4,131.5,4906.7,3678.0,1584.3,6295.2
12600,5,115.7,4425.1,4625.5,1360.1,5663.1
12600,6,94.0,3644.4,6689.2,910.1,4034.3
13200,1,161.5,5965.4,1950.6,2098.5,8026.9
13200,2,154.4,5723.7,2534.8,1776.2,7578.4
13200,3,146.8,5452.4,3111.4,1799.5,7157.4
13200,4,136.9,5118.9,3883.7,1662.8,6582.1
13200,5,120.1,4593.8,4915.7,1420.8,5884.1
13200,6,97.1,3770.8,7031.4,983.4,4226.3
13800,1,168.9,6229.5,2041.2,2190.2,8383.8
13800,2,161.1,5962.1,2648.4,1879.5,7931.9
13800,3,153.3,5684.1,3265.4,1882.2,7472.6
13800,4,143.3,5345.1,4088.8,1723.4,6850.4
13800,5,125.4,4790.5,5121.7,1505.5,6173.1
13800,6,101.2,3931.3,7372.1,1026.3,4406.0
14400,1,175.7,6476.7,2166.7,2277.9,8723.6
14400,2,167.6,6218.9,2760.3,1971.2,8289.4
14400,3,159.3,5909.2,3433.3,1964.9,7782.9
14400,4,148.7,5537.3,4330.4,1788.9,7098.7
14400,5,130.5,4990.6,5365.1,1567.9,6427.6
14400,6,105.0,4084.9,7715.3,1072.9,4586.2
15000,1,182.4,6737.9,2269.8,2373.0,9082.2
15000,2,174.8,6490.7,2873.3,2044.2,8636.1
15000,3,165.6,6138.1,3600.1,2044.3,8092.7
15000,4,154.8,5748.4,4559.9,1842.1,7345.6
15000,5,135.4,5169.7,5649.7,1617.3,6645.0
15000,6,108.6,4240.6,8008.7,1158.5,4824.8
15600,1,189.9,6991.0,2369.0,2482.0,9439.0
15600,2,180.1,6701.6,3016.7,2163.9,8984.2
15600,3,171.7,6351.2,3751.5,2144.4,8418.7
15600,4,160.2,5960.0,4796.5,1901.8,7602.0
15600,5,139.5,5331.2,5957.0,1677.4,6859.0
15600,6,111.1,4360.6,8410.7,1200.4,4969.3
16200,1,196.6,7251.8,2491.5,2569.7,9782.5
16200,2,186.3,6931.4,3169.2,2254.8,9308.2
16200,3,177.7,6579.2,3948.5,2208.6,8701.5
16200,4,165.1,6150.1,5007.6,1993.2,7891.8
16200,5,143.9,5493.4,6256.1,1727.9,7067.2
16200,6,114.0,4482.7,8785.7,1259.2,5136.3
16800,1,203.3,7501.8,2605.2,2676.4,10135.5
16800,2,193.0,7165.0,3297.1,2351.8,9648.8
16800,3,183.7,6809.8,4108.4,2299.1,9021.6
16800,4,170.6,6335.8,5229.2,2082.6,8163.2
16800,5,148.3,5659.5,6543.1,1793.0,7293.9
16800,6,116.9,4600.9,9177.7,1307.4,5285.8
17400,1,208.8,7725.0,2702.6,2822.7,10523.6
17400,2,199.0,7388.4,3453.8,2444.1,9971.2
17400,3,189.1,7015.4,4263.4,2426.1,9360.9
17400,4,175.5,6518.8,5444.2,2184.9,8451.8
17400,5,152.2,5820.4,6862.2,1842.7,7495.6
17400,6,120.1,4734.0,9562.6,1346.3,5436.5
18000,1,216.0,7980.4,2810.3,2920.1,10872.9
18000,2,205.6,7632.7,3583.5,2532.7,10306.6
18000,3,194.7,7242.1,4414.4,2531.4,9695.6
18000,4,181.2,6749.7,5608.8,2273.0,8772.1
18000,5,157.6,6014.1,7120.1,1896.6,7730.8
18000,6,123.9,4883.4,9915.9,1390.0,5609.1
18600,1,223.2,8235.4,2905.6,3026.7,11234.8
18600,2,212.0,7868.0,3698.9,2642.8,10664.1
18600,3,200.9,7468.4,4604.4,2602.3,9983.2
18600,4,186.6,6963.1,5820.4,2344.8,9047.4
18600,5,161.9,6199.1,7408.8,1945.4,7954.2
18600,6,127.1,5027.9,10279.3,1438.2,5781.0
19200,1,230.8,8504.6,3017.2,3104.9,11569.6
19200,2,218.8,8097.1,3842.7,2723.0,10986.0
19200,3,207.4,7700.4,4729.4,2712.2,10329.7
19200,4,192.1,7182.3,5999.8,2439.1,9362.2
19200,5,167.2,6392.5,7657.0,2006.6,8202.4
19200,6,131.1,5196.2,10581.2,1504.3,5997.8
19800,1,237.5,8761.9,3134.0,3205.3,11920.8
19800,2,224.8,8342.8,3951.1,2831.4,11357.9
19800,3,213.0,7925.6,4901.4,2802.1,10642.3
19800,4,197.1,7387.5,6187.0,2543.2,9674.5
19800,5,171.9,6581.2,7927.8,2062.8,8435.2
19800,6,133.9,5320.2,10964.3,1558.2,6159.0
20400,1,244.1,9009.4,3238.8,3320.6,12282.6
20400,2,231.9,8594.7,4064.9,2916.4,11701.2
20400,3,219.0,8161.1,5056.1,2884.6,10966.7
20400,4,202.5,7581.3,6404.0,2630.7,9952.0
20400,5,176.8,6773.0,8196.6,2118.6,8669.9
20400,6,138.0,5476.6,11310.5,1600.8,6330.5
21000,1,250.4,9250.4,3358.8,3427.7,12634.2
21000,2,237.9,8818.3,4223.3,3003.6,12021.0
21000,3,224.4,8374.1,5251.7,2972.7,11264.2
21000,4,206.8,7759.4,6603.0,2747.4,10262.1
21000,5,180.9,6942.2,8491.6,2185.1,8892.9
21000,6,140.4,5597.1,11713.0,1646.3,6480.0
21600,1,258.0,9525.3,3466.3,3504.7,12977.1
21600,2,244.3,9070.2,4345.3,3098.1,12372.7
21600,3,231.1,8602.8,5397.9,3061.1,11583.9
21600,4,212.5,7975.9,6781.5,2844.4,10570.5
21600,5,186.1,7131.4,8753.9,2239.6,9129.1
21600,6,144.2,5738.1,12074.3,1691.1,6642.5
22200,1,266.1,9812.9,3561.7,3578.5,13320.8
22200,2,251.2,9332.0,4462.8,3180.9,12715.5
22200,3,238.4,8852.4,5535.6,3137.7,11899.0
22200,4,219.1,8222.7,6955.3,2908.3,10865.1
22200,5,191.4,7332.1,8986.3,2304.5,9389.9
22200,6,148.5,5915.3,12370.2,1749.7,6860.2
22800,1,273.6,10085.0,3646.2,3675.3,13684.4
22800,2,258.8,9616.7,4557.2,3251.0,13072.8
22800,3,246.1,9113.9,5652.5,3216.4,12226.9
22800,4,225.7,8462.2,7119.8,2985.8,11167.9
22800,5,196.6,7553.5,9201.4,2374.3,9667.8
22800,6,153.5,6117.9,12624.6,1813.6,7106.0
23400,1,281.5,10371.6,3746.4,3741.3,14028.1
23400,2,265.2,9866.5,4679.2,3335.2,13417.2
23400,3,252.9,9368.6,5802.6,3286.8,12541.4
23400,4,232.2,8698.8,7309.9,3049.2,11450.0
23400,5,202.7,7778.5,9406.6,2435.3,9942.3
23400,6,158.3,6303.3,12904.0,1868.3,7331.1
24000,1,289.5,10649.4,3835.8,3825.3,14377.8
24000,2,272.5,10112.8,4782.6,3425.5,13768.2
24000,3,260.0,9626.9,5955.8,3347.9,12847.0
24000,4,238.7,8926.6,7479.9,3125.5,11749.1
24000,5,208.8,7992.7,9598.6,2502.8,10226.4
24000,6,162.8,6473.2,13228.0,1905.5,7517.0
24600,1,297.4,10920.2,3917.6,3926.9,14739.7
24600,2,280.6,10396.9,4889.3,3486.5,14103.5
24600,3,267.4,9867.5,6073.9,3438.2,13180.7
24600,4,245.7,9176.2,7656.3,3183.0,12033.4
24600,5,215.0,8201.6,9793.1,2574.7,10509.6
24600,6,167.1,6654.9,13560.9,1935.3,7696.7
25200,1,305.1,11200.5,3990.6,4024.9,15109.5
25200,2,288.3,10670.2,4979.5,3565.5,14459.6
25200,3,275.0,10137.9,6183.1,3520.8,13523.0
25200,4,252.9,9421.6,7803.4,3262.5,12343.5
25200,5,220.8,8413.4,10026.5,2622.9,10759.1
25200,6,172.6,6862.1,13818.6,1988.2,7931.1
25800,1,312.5,11460.2,4101.5,4113.1,15451.6
25800,2,295.5,10913.1,5088.0,3657.1,14804.7
25800,3,281.9,10386.1,6309.5,3605.3,13854.0
25800,4,259.0,9657.9,7953.1,3359.2,12669.0
25800,5,226.5,8638.6,10280.0,2654.1,10992.5
25800,6,177.2,7059.2,14112.8,2034.4,8147.4
26400,1,320.3,11747.3,4185.2,4194.4,15810.4
26400,2,302.3,11181.7,5164.5,3766.1,15193.9
26400,3,289.3,10621.6,6439.1,3688.0,14176.0
26400,4,265.8,9889.3,8125.0,3428.2,12962.9
26400,5,232.1,8852.3,10532.9,2691.2,11226.8
26400,6,181.9,7255.6,14393.2,2086.0,8371.8
27000,1,328.8,12053.3,4252.6,4270.8,16176.2
27000,2,309.5,11461.0,5258.2,3849.1,15556.8
27000,3,297.7,10895.8,6549.1,3750.8,14500.0
27000,4,272.2,10135.4,8269.4,3515.3,13291.4
27000,5,238.2,9084.7,10753.6,2734.2,11481.8
27000,6,187.2,7461.0,14625.8,2152.3,8631.2
27600,1,335.9,12334.5,4332.0,4374.2,16554.8
27600,2,316.9,11723.8,5363.9,3928.9,15900.1
27600,3,304.7,11148.0,6708.0,3812.5,14800.0
27600,4,278.7,10361.7,8471.4,3568.8,13555.8
27600,5,243.9,9305.3,10974.5,2792.3,11749.9
27600,6,191.7,7635.7,14944.3,2195.1,8824.7
28200,1,343.8,12640.0,4410.4,4452.6,16918.0
28200,2,324.4,12003.1,5462.6,4003.4,16251.3
28200,3,311.5,11420.8,6846.1,3876.8,15125.7
28200,4,284.9,10583.9,8674.7,3628.8,13829.0
28200,5,249.5,9515.4,11164.8,2870.8,12049.7
28200,6,196.7,7839.4,15214.8,2249.2,9055.9
28800,1,351.3,12934.9,4474.1,4542.6,17301.9
28800,2,332.2,12283.0,5552.8,4083.3,16605.9
28800,3,318.1,11675.7,6979.3,3960.0,15459.4
28800,4,290.6,10807.2,8826.6,3732.9,14163.8
28800,5,255.5,9742.2,11359.6,2930.5,12331.3
28800,6,201.2,8025.1,15526.5,2287.7,9251.0
