episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
1,0.808589301325285,222.0,1267.0972783342088,0.3605833311554243,240,1.0,0.6587025221532414,0.7774463616982813,0.06,0.3,227.66666666666666,222.0,2,5,4,"[7, 14, 21, 28]",3,19,11,1
2,0.770514163363001,220.66666666666666,1489.8825819528813,0.33683119575074494,240,1.0,0.47392036239694046,0.8208451366097974,0.06,0.3,223.0,220.66666666666666,2,5,2,"[11, 23]",7,21,18,0
3,0.7341097226172719,217.33333333333334,1523.6604077317718,0.3751417062640199,256,1.0,0.44590442284475756,0.7508459894096118,0.06,0.3,231.66666666666666,217.33333333333334,2,5,4,"[7, 14, 21, 28]",8,23,9,0
4,0.8333391048782681,219.0,1366.105099798813,0.2930117062788223,252,1.0,0.5765836445350392,0.900910028794391,0.06,0.3,220.0,219.0,3,3,3,"[8, 17, 26]",3,23,19,0
5,0.6937284732489519,196.0,1253.6505828608467,0.45848212040436553,272,0.8444790046656298,0.669855454554052,0.5985703387076187,0.06,0.3,218.33333333333334,196.0,2,5,4,"[7, 14, 21, 28]",4,20,12,0
6,0.7704537756393786,227.0,1521.703411262775,0.32608025484252173,256,1.0,0.44752759110721907,0.8404887457680321,0.06,0.3,234.0,227.0,2,1,2,"[11, 23]",8,23,13,0
7,0.7045842309491006,222.0,1540.336526357553,0.4098624651810585,240,1.0,0.43207294847920213,0.68740586601335,0.06,0.3,223.33333333333334,222.0,2,3,1,[17],5,21,14,1
8,0.6972335839066124,220.66666666666666,1492.6480627067722,0.43615576678785756,256,1.0,0.47162662264764754,0.6393639927807954,0.06,0.3,221.66666666666666,220.66666666666666,2,3,1,[17],3,20,15,1
9,0.7453032520184658,209.66666666666666,1210.5844498864026,0.44619931204883484,240,0.9507516848107826,0.7055752840675409,0.6210129033874221,0.06,0.3,225.33333333333334,209.66666666666666,2,1,2,"[11, 23]",3,19,18,1
10,0.8135861154915237,209.33333333333334,1340.5137410863317,0.30747228119839587,256,0.9481596682218766,0.5978095802551284,0.8744883523710555,0.06,0.3,213.0,209.33333333333334,2,1,4,"[7, 14, 21, 28]",6,23,18,1
11,0.6968860768319576,217.33333333333334,1658.4627104564718,0.3801787863159704,288,1.0,0.33409695514828863,0.7416424757186776,0.06,0.3,221.66666666666666,217.33333333333334,2,5,1,[17],3,22,11,1
12,0.772212069709866,226.33333333333334,1547.7404415153687,0.31481002843111916,272,1.0,0.42593200735206527,0.8610811687606159,0.06,0.3,230.66666666666666,226.33333333333334,2,5,3,"[8, 17, 26]",7,23,22,0
13,0.6379758054104816,190.66666666666666,1292.4726204958044,0.5045251807907158,304,0.803006739243131,0.6376557544669829,0.5144426432436184,0.06,0.3,214.33333333333334,190.66666666666666,2,1,2,"[11, 23]",4,22,9,0
14,0.7216629889999008,200.66666666666666,1307.3410022613891,0.4168769634856054,336,0.8807672369103161,0.6253236497450821,0.6745893075082032,0.06,0.3,206.66666666666666,200.66666666666666,2,1,3,"[8, 17, 26]",3,23,17,0
15,0.680888881769189,211.33333333333334,1651.9212838567926,0.38939859478739175,272,0.9637117677553136,0.3395225326677329,0.7247964791056877,0.06,0.3,215.33333333333334,211.33333333333334,2,5,1,[17],5,23,11,1
16,0.8609853937703016,219.0,1404.9004063461582,0.24197663065730213,240,1.0,0.544406115695451,0.9941588976541658,0.06,0.3,220.33333333333334,219.0,2,1,4,"[7, 14, 21, 28]",7,23,15,1
17,0.7815297933466676,222.66666666666666,1458.969501510908,0.33228358752797876,304,1.0,0.4995602303595296,0.8291543105970216,0.06,0.3,225.66666666666666,222.66666666666666,2,1,4,"[7, 14, 21, 28]",3,23,7,1
18,0.5799548884777423,159.33333333333334,1051.2327562765051,0.5660316226023847,240,0.5593571798859513,0.8377444605248037,0.40206099088628944,0.06,0.3,220.66666666666666,159.33333333333334,3,1,2,"[11, 23]",3,22,7,0
19,0.6095430496024434,191.0,1389.2237922296151,0.5115527950310559,304,0.8055987558320372,0.557408582945621,0.5016021199228649,0.06,0.3,218.0,191.0,2,5,2,"[11, 23]",5,23,10,0
20,0.8605387491139391,217.66666666666666,1416.085298690543,0.238712715855573,288,1.0,0.5351291637131306,1.0,0.06,0.3,219.0,217.66666666666666,2,3,4,"[7, 14, 21, 28]",6,23,11,0
21,0.6573653946667857,180.0,1176.4579300769133,0.4834465579710145,272,0.7200622083981337,0.7338804367546192,0.5529565028023993,0.06,0.3,226.33333333333334,180.0,2,1,3,"[8, 17, 26]",6,22,10,0
22,0.5857893675268621,177.0,1333.039156033656,0.5184958921424058,336,0.6967340590979781,0.6040091362710839,0.4889160222903586,0.06,0.3,211.66666666666666,177.0,2,1,1,[17],2,22,10,0
23,0.8363851468528876,206.66666666666666,1425.6529018051524,0.23847257752542583,256,0.9274235355106271,0.527193620665665,1.0,0.06,0.3,210.33333333333334,206.66666666666666,2,3,4,"[7, 14, 21, 28]",8,23,8,0
