row,col,avg_count
8,26,147.3
8,29,225.4
8,30,53.6
8,33,133.0
8,34,1.7
9,0,1.7
9,1,115.5
9,4,55.8
9,5,181.3
9,8,149.6
9,9,98.5
9,12,79.1
9,13,168.9
9,16,100.4
9,17,54.5
9,18,69.3
9,21,184.0
9,22,93.6
9,25,106.4
9,26,132.6
9,29,197.1
9,30,56.3
9,33,126.4
9,34,1.4
10,0,1.6
10,1,109.7
10,4,61.0
10,5,156.5
10,8,137.4
10,9,91.6
10,12,83.9
10,13,153.4
10,16,90.9
10,17,48.6
10,18,62.1
10,21,159.3
10,22,98.2
10,25,95.1
10,26,124.5
10,29,178.4
10,30,59.7
10,33,113.1
10,34,1.1
11,0,1.5
11,1,99.8
11,4,63.0
11,5,138.8
11,8,121.7
11,9,83.6
11,12,81.3
11,13,129.2
11,16,84.0
11,17,41.8
11,18,56.1
11,21,142.3
11,22,101.6
11,25,91.5
11,26,108.4
11,29,161.2
11,30,63.4
11,33,101.7
11,34,1.3
12,0,1.3
12,1,94.1
12,4,70.3
12,5,114.0
12,8,109.6
12,9,79.8
12,12,80.7
12,13,110.5
12,16,81.9
12,17,38.7
12,18,51.7
12,21,131.4
12,22,99.5
12,25,79.4
12,26,99.5
12,29,133.4
12,30,69.7
12,33,92.0
12,34,0.8
13,0,1.1
13,1,85.3
13,4,73.6
13,5,94.1
13,8,97.4
13,9,77.0
13,12,80.1
13,13,95.1
13,16,77.6
13,17,28.3
13,18,42.5
13,21,119.5
13,22,88.6
13,25,76.6
13,26,84.8
13,29,113.7
13,30,71.0
13,33,84.9
13,34,1.0
14,0,0.6
14,1,73.7
14,4,73.0
14,5,74.4
14,8,80.0
14,9,76.2
14,12,76.7
14,13,79.3
14,16,69.1
14,17,23.3
14,18,38.7
14,21,107.9
14,22,78.5
14,25,72.7
14,26,70.4
14,29,99.0
14,30,72.3
14,33,75.2
14,34,0.5
15,0,0.7
15,1,66.2
15,4,63.6
15,5,63.3
15,8,71.1
15,9,69.1
15,12,68.9
15,13,67.8
15,16,60.9
15,17,16.6
15,18,35.7
15,21,104.3
15,22,73.9
15,25,63.7
15,26,60.5
15,29,85.4
15,30,66.3
15,33,63.3
15,34,0.4
16,0,0.3
16,1,55.8
16,4,55.8
16,5,57.1
16,8,57.7
16,9,59.0
16,12,59.0
16,13,59.5
16,16,54.8
16,17,9.5
16,18,29.8
16,21,91.5
16,22,62.2
16,25,54.7
16,26,53.5
16,29,78.1
16,30,57.2
16,33,56.1
16,34,0.1
17,1,46.8
17,4,47.3
17,5,47.1
17,8,52.3
17,9,49.6
17,12,50.4
17,13,51.7
17,16,50.0
17,17,3.1
17,18,27.3
17,21,80.8
17,22,52.2
17,25,47.2
17,26,42.5
17,29,66.6
17,30,51.2
17,33,46.6
17,34,0.1
18,1,38.5
18,4,38.5
18,5,38.1
18,8,42.2
18,9,40.1
18,12,39.9
18,13,43.4
18,16,42.4
18,17,0.3
18,18,29.0
18,21,72.7
18,22,43.7
18,25,38.9
18,26,30.3
18,29,58.8
18,30,39.5
18,33,38.9
19,1,33.1
19,4,32.4
19,5,30.1
19,8,33.4
19,9,31.5
19,12,30.7
19,13,35.9
19,16,33.0
19,17,0.1
19,18,27.4
19,21,57.9
19,22,32.8
19,25,30.1
19,26,22.1
19,29,48.6
19,30,33.4
19,33,29.5
20,1,24.3
20,4,22.5
20,5,22.7
20,8,25.5
20,9,23.0
20,12,21.0
20,13,26.0
20,16,23.6
20,17,0.2
20,18,28.6
20,21,52.4
20,22,22.4
20,25,19.7
20,26,14.5
20,29,39.9
20,30,24.3
20,33,20.0
20,34,0.2
21,1,14.9
21,4,16.1
21,5,13.6
21,8,16.7
21,9,14.5
21,12,15.4
21,13,17.5
21,16,16.6
21,17,0.1
21,18,27.4
21,21,43.6
21,22,13.8
21,25,11.1
21,26,10.5
21,29,34.8
21,30,15.7
21,33,12.0
21,34,0.1
22,1,4.6
22,4,5.3
22,5,4.8
22,8,5.8
22,9,5.4
22,12,6.0
22,13,7.0
22,16,6.4
22,18,44.7
22,21,32.5
22,22,5.1
22,25,5.7
22,26,21.3
22,29,22.5
22,30,5.5
22,33,3.9
23,18,38.7
23,19,27.1
23,20,33.6
23,21,25.0
23,26,18.8
23,27,13.8
23,28,16.8
23,29,13.0
