row,col,avg_count
16,21,75.2
16,22,14.8
16,23,62.2
16,26,73.9
16,27,17.7
16,28,80.9
16,31,77.6
16,32,0.6
17,2,0.4
17,3,59.4
17,6,69.2
17,7,4.5
17,8,57.1
17,11,59.2
17,12,12.0
17,13,67.0
17,16,59.9
17,17,4.2
17,18,71.7
17,21,65.0
17,22,3.9
17,23,58.9
17,26,64.4
17,27,5.8
17,28,71.0
17,31,65.7
17,32,0.2
18,2,0.3
18,3,47.3
18,6,58.1
18,7,1.7
18,8,46.4
18,11,58.5
18,12,1.7
18,13,54.0
18,16,51.5
18,17,0.8
18,18,60.9
18,21,54.0
18,22,1.0
18,23,50.4
18,26,51.4
18,27,2.2
18,28,60.5
18,31,53.4
18,32,0.3
19,2,0.1
19,3,37.2
19,6,47.2
19,7,0.7
19,8,39.2
19,11,45.4
19,12,0.5
19,13,40.1
19,16,41.9
19,17,0.9
19,18,49.0
19,21,41.0
19,22,0.7
19,23,42.2
19,26,45.5
19,27,1.0
19,28,48.2
19,31,39.0
19,32,0.1
20,2,0.2
20,3,26.4
20,6,38.2
20,7,0.4
20,8,27.3
20,11,34.3
20,12,0.1
20,13,28.6
20,16,31.8
20,17,0.9
20,18,35.4
20,21,29.6
20,22,0.3
20,23,32.6
20,26,29.4
20,27,1.2
20,28,36.9
20,31,27.8
20,32,0.1
21,3,17.1
21,6,25.4
21,7,0.4
21,8,15.5
21,11,26.1
21,12,0.2
21,13,18.2
21,16,20.2
21,17,0.2
21,18,23.6
21,21,18.4
21,22,0.2
21,23,22.1
21,26,16.9
21,27,0.2
21,28,25.8
21,31,15.5
22,3,8.7
22,6,15.1
22,7,0.1
22,8,7.6
22,11,15.6
22,13,8.9
22,16,11.5
22,18,13.8
22,21,9.8
22,22,0.1
22,23,12.4
22,26,7.4
22,28,15.6
22,31,7.2
23,3,4.2
23,4,6.1
23,5,5.3
23,6,7.2
23,8,3.9
23,9,5.3
23,10,4.8
23,11,7.0
23,13,5.2
23,14,6.1
23,15,5.3
23,16,6.2
23,18,6.7
23,19,5.7
23,20,5.9
23,21,4.1
23,23,5.1
23,24,3.5
23,25,4.4
23,26,2.5
23,28,6.6
23,29,5.2
23,30,5.7
23,31,4.6
