tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
10800,3,98.4,3686.8,2286.4,2613.9,6549.6
10800,4,97.0,3572.2,2927.7,2245.7,5935.6
10800,5,87.4,3301.2,3648.1,1991.6,5407.8
10800,6,78.4,3010.1,4369.4,1880.4,4864.3
10800,7,62.9,2548.7,5778.7,1371.8,3764.0
10800,8,40.4,1894.8,7705.7,832.2,2288.3
11400,1,112.0,4127.0,1565.5,3035.5,7599.5
11400,2,108.6,3980.0,2030.2,2814.1,7200.4
11400,3,102.3,3843.1,2413.4,2799.9,6943.0
11400,4,101.2,3744.8,3118.5,2383.2,6260.3
11400,5,91.7,3460.4,3866.8,2119.8,5706.2
11400,6,81.8,3142.1,4642.5,2001.8,5124.9
11400,7,65.1,2661.8,6171.7,1432.8,3928.3
11400,8,42.2,1990.4,8138.3,889.7,2418.7
12000,1,117.1,4323.1,1642.2,3214.9,8021.2
12000,2,114.7,4183.9,2133.0,2967.6,7576.4
12000,3,107.8,4052.1,2584.4,2906.6,7266.0
12000,4,106.1,3923.1,3298.9,2513.3,6580.7
12000,5,95.6,3632.0,4090.4,2232.8,5999.4
12000,6,85.4,3288.4,4921.1,2104.2,5374.2
12000,7,67.9,2780.0,6508.2,1524.5,4133.9
12000,8,44.5,2096.2,8549.0,946.5,2562.6
12600,1,122.4,4538.8,1700.6,3404.6,8457.4
12600,2,120.8,4391.2,2263.5,3084.2,7925.5
12600,3,112.5,4242.1,2725.1,3055.6,7628.9
12600,4,111.6,4119.0,3484.4,2623.6,6890.6
12600,5,100.0,3810.1,4265.3,2373.0,6337.6
12600,6,89.3,3443.8,5183.5,2211.6,5631.8
12600,7,71.0,2922.0,6859.5,1592.3,4322.5
12600,8,46.0,2183.8,9015.2,984.8,2665.7
13200,1,127.7,4728.2,1802.4,3579.4,8847.3
13200,2,125.1,4568.4,2369.6,3270.0,8332.4
13200,3,117.6,4424.4,2866.9,3218.6,7985.9
13200,4,114.9,4289.0,3663.8,2793.5,7239.2
13200,5,103.8,3943.7,4455.5,2557.7,6673.2
13200,6,92.5,3594.8,5448.9,2339.3,5902.7
13200,7,73.5,3034.2,7191.1,1707.4,4539.4
13200,8,47.4,2271.8,9527.5,998.8,2724.5
13800,1,133.5,4925.8,1883.6,3757.5,9253.4
13800,2,130.7,4767.4,2508.6,3394.3,8682.3
13800,3,122.1,4604.8,3008.6,3378.7,8352.9
13800,4,119.7,4473.6,3825.9,2925.3,7582.6
13800,5,107.7,4096.3,4709.7,2671.3,6937.2
13800,6,96.5,3733.0,5737.0,2442.7,6138.0
13800,7,76.1,3153.4,7553.5,1779.2,4724.6
13800,8,48.9,2356.6,10011.1,1029.9,2811.9
14400,1,139.1,5146.0,1993.4,3899.8,9627.9
14400,2,136.4,4975.0,2633.9,3538.1,9039.9
14400,3,127.0,4798.3,3159.5,3511.3,8704.5
14400,4,124.9,4654.8,3997.1,3057.7,7909.9
14400,5,112.4,4281.9,4961.8,2750.3,7190.4
14400,6,99.6,3873.4,6004.2,2567.6,6407.6
14400,7,78.8,3277.5,7914.3,1853.9,4913.7
14400,8,50.8,2465.2,10445.0,1082.2,2940.9
15000,1,144.9,5381.0,2076.3,4049.6,10029.7
15000,2,142.7,5187.4,2759.7,3664.5,9390.4
15000,3,132.2,5002.8,3272.9,3669.4,9086.7
15000,4,129.6,4858.6,4115.9,3225.1,8299.0
15000,5,117.2,4468.8,5176.2,2843.5,7481.5
15000,6,104.0,4037.1,6321.7,2619.7,6602.4
15000,7,81.5,3401.3,8253.1,1937.5,5116.1
15000,8,52.1,2546.5,10911.4,1129.7,3046.6
15600,1,150.0,5587.3,2168.6,4213.0,10433.7
15600,2,147.9,5376.8,2872.7,3833.6,9774.6
15600,3,137.4,5204.0,3390.9,3820.9,9466.0
15600,4,134.7,5042.4,4286.9,3358.2,8626.6
15600,5,121.6,4638.3,5423.2,2937.7,7745.8
15600,6,107.4,4187.0,6596.7,2723.1,6858.5
15600,7,84.5,3521.5,8631.9,1997.6,5278.6
15600,8,53.7,2647.3,11331.1,1202.6,3196.9
16200,1,155.2,5780.9,2247.5,4409.7,10851.1
16200,2,153.2,5581.6,2954.6,3997.4,10184.3
16200,3,142.9,5413.0,3545.2,3945.5,9800.6
16200,4,139.2,5225.4,4433.5,3526.2,8984.3
16200,5,125.1,4797.0,5642.6,3070.1,8055.5
16200,6,111.1,4334.4,6844.6,2845.5,7138.2
16200,7,87.6,3642.3,8982.6,2079.7,5468.1
16200,8,55.9,2741.6,11767.5,1250.4,3314.8
16800,1,159.9,5954.5,2347.8,4622.7,11258.4
16800,2,158.9,5788.1,3114.0,4112.3,10512.0
16800,3,147.5,5596.8,3684.7,4116.5,10174.2
16800,4,143.5,5397.5,4588.8,3695.0,9346.2
16800,5,129.4,4962.0,5831.5,3231.7,8385.2
16800,6,114.9,4478.6,7106.9,2963.1,7399.1
16800,7,90.1,3746.0,9357.4,2165.7,5642.4
16800,8,57.7,2827.1,12213.2,1304.2,3434.8
17400,1,164.5,6135.5,2439.1,4830.1,11674.7
17400,2,163.8,5972.2,3220.9,4282.5,10906.5
17400,3,151.8,5765.8,3815.7,4306.6,10556.0
17400,4,147.3,5575.0,4757.4,3861.6,9700.6
17400,5,133.0,5123.4,6028.0,3384.8,8715.0
17400,6,118.6,4636.9,7391.2,3053.4,7643.7
17400,7,92.5,3858.1,9712.4,2264.9,5839.6
17400,8,59.4,2917.1,12680.0,1343.4,3534.0
18000,1,170.4,6335.3,2539.9,4988.2,12054.9
18000,2,168.7,6174.2,3328.0,4452.1,11301.3
18000,3,156.9,5975.5,3934.4,4454.9,10929.7
18000,4,152.5,5782.9,4924.7,3985.3,10031.3
18000,5,137.3,5286.6,6246.0,3513.9,9009.1
18000,6,122.8,4803.7,7620.3,3170.5,7926.9
18000,7,96.0,4005.3,10029.7,2341.1,6056.3
18000,8,61.1,3017.4,13120.9,1392.8,3657.1
18600,1,175.6,6543.2,2635.5,5166.3,12456.4
18600,2,174.5,6355.8,3498.8,4569.9,11612.7
18600,3,161.9,6151.8,4087.2,4599.1,11279.8
18600,4,156.9,5956.4,5089.7,4134.8,10377.0
18600,5,141.9,5465.3,6475.3,3618.1,9290.3
18600,6,126.3,4963.2,7940.6,3241.0,8139.4
18600,7,98.3,4124.1,10405.3,2411.2,6230.7
18600,8,62.7,3110.6,13602.8,1422.1,3744.4
19200,1,181.3,6756.1,2722.1,5333.8,12856.4
19200,2,180.3,6539.2,3604.0,4721.1,11991.9
19200,3,166.7,6335.1,4240.3,4744.2,11626.6
19200,4,161.5,6153.2,5249.7,4272.2,10723.4
19200,5,146.0,5620.4,6721.7,3726.0,9561.1
19200,6,129.9,5112.9,8246.3,3322.3,8358.8
19200,7,101.2,4244.8,10764.6,2471.5,6413.4
19200,8,64.2,3193.4,14078.4,1461.8,3839.6
19800,1,187.6,6978.6,2798.7,5499.7,13254.5
19800,2,185.5,6747.7,3707.5,4881.7,12382.5
19800,3,171.8,6535.3,4356.5,4906.3,12009.7
19800,4,166.4,6340.3,5426.6,4400.4,11049.6
19800,5,151.0,5810.4,6934.5,3824.4,9849.1
19800,6,133.4,5247.3,8558.9,3410.0,8576.1
19800,7,103.3,4360.1,11110.3,2573.3,6624.1
19800,8,65.4,3268.7,14573.2,1492.6,3919.8
20400,1,193.2,7189.9,2908.6,5647.4,13633.0
20400,2,191.3,6953.0,3820.9,5028.7,12756.6
20400,3,176.6,6728.0,4529.0,5041.0,12343.8
20400,4,170.9,6514.5,5629.1,4518.3,11351.8
20400,5,154.7,5963.4,7102.1,3996.7,10206.9
20400,6,136.7,5392.4,8846.3,3518.5,8822.7
20400,7,105.7,4476.0,11468.8,2657.3,6818.3
20400,8,66.8,3349.2,15045.1,1533.1,4020.9
21000,1,199.1,7386.9,3045.4,5777.4,13975.6
21000,2,196.9,7143.8,3940.8,5183.8,13127.0
21000,3,181.5,6921.9,4651.9,5210.3,12724.6
21000,4,175.3,6693.3,5810.0,4667.3,11688.5
21000,5,158.0,6104.1,7280.8,4175.6,10563.1
21000,6,140.2,5557.7,9155.7,3593.3,9044.2
21000,7,108.6,4595.4,11826.4,2726.1,7004.9
21000,8,68.6,3442.5,15500.7,1571.8,4129.3
21600,1,204.4,7580.9,3132.2,5961.5,14386.8
21600,2,202.3,7336.3,4067.6,5329.3,13490.6
21600,3,186.1,7111.5,4814.0,5350.4,13069.2
21600,4,179.9,6879.5,6021.9,4779.7,11983.6
21600,5,161.6,6242.3,7523.0,4305.0,10848.0
21600,6,143.6,5712.3,9413.5,3711.4,9316.5
21600,7,111.4,4712.4,12166.4,2815.0,7209.4
21600,8,70.1,3526.0,15954.0,1623.7,4244.0
22200,1,210.9,7828.9,3202.3,6102.3,14783.5
22200,2,208.6,7555.3,4185.4,5450.3,13845.4
22200,3,192.4,7327.8,4921.2,5489.8,13435.4
22200,4,185.6,7101.0,6175.7,4887.5,12318.1
22200,5,166.7,6437.9,7713.8,4408.8,11157.4
22200,6,148.0,5893.8,9631.5,3828.1,9610.6
22200,7,115.3,4875.0,12464.2,2890.0,7431.6
22200,8,72.6,3649.5,16353.5,1677.1,4396.4
22800,1,217.4,8071.8,3268.9,6252.0,15186.6
22800,2,213.4,7748.7,4280.1,5623.4,14253.2
22800,3,198.4,7549.7,5036.3,5612.2,13796.3
22800,4,191.2,7325.8,6312.3,5012.6,12666.3
22800,5,172.1,6648.1,7889.2,4510.0,11473.3
22800,6,153.6,6092.1,9805.5,3943.8,9927.0
22800,7,119.2,5039.1,12747.3,2962.5,7670.4
22800,8,75.6,3777.1,16761.9,1710.6,4528.1
23400,1,224.4,8306.6,3356.1,6384.6,15561.1
23400,2,219.0,7946.2,4383.8,5781.6,14638.5
23400,3,204.2,7775.2,5168.9,5733.8,14148.5
23400,4,195.7,7518.7,6432.9,5197.4,13056.4
23400,5,177.3,6841.2,8066.4,4623.2,11790.5
23400,6,158.5,6257.8,10038.2,4050.1,10194.6
23400,7,122.8,5194.7,13046.8,3046.4,7899.3
23400,8,77.8,3876.7,17204.0,1748.8,4641.0
24000,1,231.2,8530.4,3430.9,6536.2,15952.6
24000,2,224.9,8173.8,4504.7,5895.7,14998.3
24000,3,209.6,7978.1,5290.5,5882.6,14520.2
24000,4,201.3,7728.8,6595.9,5308.7,13382.6
24000,5,182.0,7019.6,8234.4,4764.0,12128.9
24000,6,163.3,6439.4,10296.1,4129.5,10441.9
24000,7,126.4,5344.6,13351.0,3125.4,8122.0
24000,8,80.5,4002.4,17624.8,1787.4,4771.2
24600,1,237.5,8746.3,3498.5,6706.9,16355.8
24600,2,231.4,8406.9,4608.5,6013.1,15365.4
24600,3,215.1,8182.1,5446.4,6005.8,14852.1
24600,4,206.4,7917.1,6707.9,5483.0,13769.5
24600,5,186.7,7203.2,8452.7,4874.3,12416.4
24600,6,167.1,6603.5,10490.5,4281.5,10771.5
24600,7,130.6,5509.4,13603.5,3226.6,8384.6
24600,8,83.1,4122.9,17976.8,1862.2,4961.2
25200,1,245.2,8988.2,3579.1,6830.9,16720.0
25200,2,238.1,8629.5,4715.7,6134.0,15726.8
25200,3,220.4,8385.3,5548.1,6169.4,15246.7
25200,4,212.9,8151.1,6846.1,5583.5,14097.1
25200,5,192.3,7402.5,8623.3,4989.7,12733.2
25200,6,172.1,6781.6,10713.2,4383.7,11047.2
25200,7,134.8,5670.4,13880.4,3319.2,8626.2
25200,8,86.4,4278.1,18295.4,1940.4,5178.8
25800,1,251.2,9202.0,3656.7,6982.8,17124.2
25800,2,243.0,8837.2,4813.7,6290.9,16129.4
25800,3,226.9,8613.2,5660.5,6290.5,15605.9
25800,4,218.7,8372.8,7000.7,5692.3,14426.1
25800,5,197.8,7602.1,8819.0,5078.4,13026.4
25800,6,177.3,6957.7,10941.6,4487.9,11316.2
25800,7,138.9,5822.9,14160.1,3401.1,8865.0
25800,8,89.5,4416.3,18678.0,1984.8,5332.4
26400,1,257.9,9431.6,3742.7,7120.6,17506.5
26400,2,248.4,9037.1,4884.1,6486.2,16555.9
26400,3,231.9,8823.4,5785.2,6425.1,15978.9
26400,4,224.5,8570.5,7193.5,5788.7,14720.7
26400,5,202.3,7780.0,8988.6,5220.1,13367.5
26400,6,181.3,7118.4,11222.0,4580.1,11553.8
26400,7,142.6,5981.8,14472.1,3473.0,9078.5
26400,8,92.0,4524.1,19080.7,2049.6,5483.3
27000,1,263.4,9644.9,3812.8,7305.4,17924.8
27000,2,253.9,9249.8,4979.5,6633.7,16949.0
27000,3,237.9,9044.2,5918.6,6540.8,16325.7
27000,4,230.2,8774.4,7376.1,5887.3,15023.1
27000,5,207.3,7984.9,9157.1,5335.6,13698.9
27000,6,186.2,7298.7,11471.4,4667.5,11809.6
27000,7,145.8,6127.0,14775.8,3558.0,9309.5
27000,8,94.5,4635.3,19455.3,2125.6,5656.7
27600,1,269.9,9887.5,3912.2,7428.0,18293.3
27600,2,259.8,9466.1,5102.9,6754.5,17306.1
27600,3,244.2,9290.8,6038.5,6643.7,16679.9
27600,4,236.1,8997.0,7546.4,5985.0,15333.9
27600,5,213.3,8202.7,9357.4,5405.1,13981.2
27600,6,190.9,7471.1,11723.9,4758.7,12063.1
27600,7,149.9,6289.9,15079.0,3622.5,9523.8
27600,8,97.3,4758.2,19789.9,2219.5,5869.0
28200,1,276.6,10141.1,3969.1,7573.1,18701.6
28200,2,265.2,9674.0,5209.4,6909.8,17690.9
28200,3,249.8,9504.4,6157.0,6782.6,17051.1
28200,4,241.4,9194.3,7708.0,6113.9,15665.6
28200,5,218.8,8400.7,9571.7,5477.4,14256.7
28200,6,195.7,7647.1,11940.3,4869.3,12349.2
28200,7,152.8,6420.6,15433.2,3695.8,9712.8
28200,8,99.7,4864.5,20204.0,2271.7,6002.5
28800,1,282.7,10381.9,4051.8,7720.2,19097.6
28800,2,270.4,9862.7,5331.4,7069.4,18064.1
28800,3,255.3,9708.3,6306.6,6913.6,17391.1
28800,4,246.2,9376.4,7888.6,6246.8,15991.1
28800,5,222.9,8565.2,9775.3,5616.1,14570.6
28800,6,199.5,7796.6,12182.6,4994.0,12629.3
28800,7,155.9,6554.4,15785.1,3764.0,9900.8
28800,8,101.5,4956.6,20670.1,2311.9,6102.9
