row,col,avg_count
10,33,79.7
10,34,0.6
11,0,0.7
11,1,69.1
11,4,41.1
11,5,98.0
11,8,85.1
11,9,56.3
11,12,50.8
11,13,90.6
11,16,55.4
11,17,25.8
11,18,37.4
11,21,93.9
11,22,68.7
11,25,58.0
11,26,76.2
11,29,97.7
11,30,42.2
11,33,74.3
11,34,1.0
12,0,0.9
12,1,64.6
12,4,45.0
12,5,80.9
12,8,77.2
12,9,52.6
12,12,54.3
12,13,77.6
12,16,53.5
12,17,22.9
12,18,33.3
12,21,80.6
12,22,68.2
12,25,51.4
12,26,69.2
12,29,82.7
12,30,44.9
12,33,68.9
12,34,0.5
13,0,0.6
13,1,60.2
13,4,49.5
13,5,68.5
13,8,70.6
13,9,51.0
13,12,55.1
13,13,64.8
13,16,50.7
13,17,18.2
13,18,29.2
13,21,77.1
13,22,63.4
13,25,49.5
13,26,58.6
13,29,69.3
13,30,49.0
13,33,62.2
13,34,0.9
14,0,0.7
14,1,51.1
14,4,48.6
14,5,56.0
14,8,59.7
14,9,49.5
14,12,53.9
14,13,52.1
14,16,45.3
14,17,14.3
14,18,24.3
14,21,70.2
14,22,55.4
14,25,47.1
14,26,47.4
14,29,60.3
14,30,47.9
14,33,53.8
14,34,0.5
15,0,0.2
15,1,48.5
15,4,44.8
15,5,48.9
15,8,50.2
15,9,43.2
15,12,46.8
15,13,46.5
15,16,42.1
15,17,10.4
15,18,21.1
15,21,62.9
15,22,48.5
15,25,40.0
15,26,40.7
15,29,53.4
15,30,39.8
15,33,48.8
15,34,0.4
16,0,0.1
16,1,39.8
16,4,38.5
16,5,42.6
16,8,42.5
16,9,39.9
16,12,40.1
16,13,41.3
16,16,36.6
16,17,5.5
16,18,17.4
16,21,54.6
16,22,43.6
16,25,34.9
16,26,36.1
16,29,45.5
16,30,35.6
16,33,42.0
16,34,0.2
17,1,32.9
17,4,31.3
17,5,35.7
17,8,36.0
17,9,32.0
17,12,33.6
17,13,33.3
17,16,33.3
17,17,2.3
17,18,18.3
17,21,48.9
17,22,37.8
17,25,30.9
17,26,29.9
17,29,39.1
17,30,29.4
17,33,37.8
17,34,0.1
18,1,27.1
18,4,27.6
18,5,28.9
18,8,31.0
18,9,26.6
18,12,30.4
18,13,27.6
18,16,28.4
18,17,0.2
18,18,19.2
18,21,43.0
18,22,31.9
18,25,25.7
18,26,22.6
18,29,36.8
18,30,24.1
18,33,30.6
19,1,21.6
19,4,23.1
19,5,24.0
19,8,24.6
19,9,21.3
19,12,22.5
19,13,23.6
19,16,22.2
19,17,0.1
19,18,18.4
19,21,38.5
19,22,24.1
19,25,19.6
19,26,17.4
19,29,32.2
19,30,18.9
19,33,21.9
20,1,14.8
20,4,16.9
20,5,15.7
20,8,17.7
20,9,15.1
20,12,15.4
20,13,16.8
20,16,16.3
20,18,18.5
20,21,32.3
20,22,17.8
20,25,13.8
20,26,10.0
20,29,26.1
20,30,14.7
20,33,17.3
21,1,8.9
21,4,10.6
21,5,11.4
21,8,11.6
21,9,10.0
21,12,10.1
21,13,10.6
21,16,11.2
21,18,18.0
21,21,25.5
21,22,12.0
21,25,7.4
21,26,6.6
21,29,20.2
21,30,9.7
21,33,11.4
22,1,2.8
22,4,3.7
22,5,4.3
22,8,3.8
22,9,3.9
22,12,3.6
22,13,3.3
22,16,4.0
22,18,28.3
22,21,20.7
22,22,4.1
22,25,4.0
22,26,15.1
22,29,14.0
22,30,2.9
22,33,3.9
23,18,26.4
23,19,17.5
23,20,22.2
23,21,16.3
23,26,12.7
23,27,9.4
23,28,11.3
23,29,9.1
