row,col,avg_count
0,3,0.1
0,4,0.3
0,5,4.9
0,6,3287.6
0,7,842.7
0,8,1687.1
0,9,1.8
0,10,0.8
0,11,1.3
0,12,2.2
0,13,824.6
0,14,327.1
0,15,1035.8
0,16,1.4
0,17,0.7
0,18,2.3
0,19,2.4
0,20,968.9
0,21,367.2
0,22,689.5
0,23,2.3
0,24,1.1
0,25,0.7
0,26,3.5
0,27,2049.8
0,28,937.2
0,29,3348.9
0,30,3.0
1,0,0.1
1,1,27.5
1,2,200.2
1,3,0.5
1,4,0.5
1,5,18.0
1,6,452.4
1,7,4463.0
1,8,545.4
1,9,4.2
1,10,12.1
1,11,85.0
1,12,12.5
1,13,237.7
1,14,1613.6
1,15,233.0
1,16,20.8
1,17,3.2
1,18,23.2
1,19,118.0
1,20,203.7
1,21,2338.5
1,22,137.8
1,23,208.0
1,24,20.3
1,25,7.1
1,26,24.6
1,27,639.4
1,28,5429.7
1,29,674.9
1,31,0.6
1,32,96.6
1,33,10.4
1,34,0.1
2,0,0.5
2,1,212.3
2,4,0.2
2,5,34.1
2,8,38.3
2,9,7.8
2,12,79.4
2,13,34.7
2,16,51.9
2,17,0.3
2,18,94.9
2,21,106.2
2,22,205.7
2,25,13.2
2,26,172.8
2,29,25.6
2,30,0.6
2,33,102.8
2,34,0.2
3,0,0.1
3,1,8.1
3,4,0.3
3,5,10.6
3,8,3.9
3,9,1.0
3,12,1.9
3,13,9.3
3,16,3.9
3,18,1.5
3,21,8.5
3,22,0.6
3,25,1.5
3,26,3.0
3,29,15.7
3,30,0.6
3,33,5.3
3,34,0.1
4,0,0.1
4,1,6.6
4,4,0.6
4,5,7.5
4,8,3.7
4,9,0.4
4,12,2.2
4,13,9.1
4,16,2.0
4,17,0.1
4,18,2.1
4,21,6.6
4,22,0.8
4,25,0.4
4,26,3.4
4,29,14.1
4,30,0.7
4,33,5.6
4,34,0.1
5,0,0.3
5,1,6.7
5,4,0.3
5,5,8.7
5,8,4.8
5,9,0.5
5,12,1.6
5,13,4.1
5,16,3.6
5,17,0.4
5,18,2.0
5,21,4.7
5,22,0.6
5,25,0.7
5,26,3.0
5,29,9.2
5,30,0.4
5,33,5.2
5,34,0.2
6,0,0.2
6,1,3.3
6,4,0.1
6,5,4.3
6,8,2.5
6,9,0.7
6,12,1.1
6,13,4.0
6,16,2.6
6,18,0.8
6,21,5.8
6,22,2.1
6,25,1.3
6,26,0.8
6,29,9.3
6,30,0.5
6,33,5.7
6,34,0.2
7,0,0.1
7,1,4.1
7,4,0.2
7,5,4.5
7,8,2.1
7,9,0.3
7,12,1.1
7,13,3.3
7,16,3.0
7,18,0.7
7,21,5.2
7,22,0.6
7,25,0.6
7,26,0.2
7,29,7.6
7,30,0.4
7,33,2.6
7,34,0.1
8,0,0.2
8,1,2.9
8,4,0.2
8,5,3.8
8,8,1.6
8,9,1.3
8,12,0.6
8,13,4.7
8,16,2.2
8,18,0.9
8,21,4.0
8,22,0.8
8,25,1.8
8,26,1.5
8,29,7.0
8,30,0.2
8,33,2.1
9,0,0.2
9,1,4.5
9,4,0.3
9,5,1.7
9,8,1.0
9,9,0.4
9,12,0.6
9,13,2.4
9,16,2.9
9,17,0.4
9,18,0.2
9,21,3.1
9,22,1.0
9,25,2.9
9,26,2.3
9,29,6.5
9,30,0.8
9,33,1.1
10,1,4.0
10,4,0.5
10,5,1.2
10,8,2.2
10,9,1.0
10,12,0.5
10,13,2.0
10,16,2.4
10,18,0.7
10,21,2.7
10,22,0.9
10,25,1.3
10,26,0.4
10,29,5.9
10,30,0.6
10,33,2.2
11,1,1.2
11,5,0.7
11,8,0.7
11,9,0.3
11,12,0.1
11,13,0.3
11,16,1.6
11,18,0.2
11,21,1.2
11,22,0.4
11,25,0.2
11,29,3.9
11,30,0.1
11,33,1.5
12,1,1.6
12,4,0.1
12,5,0.3
12,8,0.4
12,9,0.2
12,12,0.2
12,13,0.5
12,16,1.8
12,21,3.8
12,22,0.1
12,28,0.1
12,29,3.5
12,30,0.2
12,33,0.3
13,1,1.2
13,4,0.2
13,5,2.3
13,6,0.1
13,8,0.5
13,9,1.9
13,13,1.0
13,16,1.1
13,18,0.2
13,21,1.5
13,22,0.9
13,25,0.1
13,26,0.4
13,29,1.1
13,30,0.5
13,33,1.2
14,1,1.2
14,5,1.4
14,8,1.7
14,9,0.5
14,12,1.0
14,13,1.0
14,16,0.8
14,17,0.1
14,18,1.2
14,21,1.1
14,22,0.8
14,25,0.4
14,26,1.4
14,29,1.1
14,30,0.6
14,33,1.4
15,0,0.2
15,1,1.8
15,5,1.5
15,8,1.3
15,9,2.2
15,12,0.6
15,13,1.6
15,16,2.0
15,17,0.1
15,18,1.3
15,21,0.7
15,22,0.5
15,25,1.5
15,26,1.0
15,29,0.6
15,30,0.3
15,33,1.5
16,0,0.2
16,1,1.9
16,5,1.5
16,8,1.4
16,9,1.0
16,12,0.4
16,13,0.4
16,16,0.5
16,17,0.1
16,18,0.9
16,21,0.6
16,22,1.8
16,25,0.9
16,26,1.0
16,29,0.6
16,30,0.1
16,33,1.4
16,34,0.2
17,0,0.1
17,1,1.5
17,4,0.1
17,5,2.0
17,8,3.1
17,9,0.2
17,12,0.1
17,13,1.4
17,16,0.3
17,18,0.5
17,21,1.2
17,22,1.8
17,25,0.3
17,26,0.6
17,29,0.9
17,30,0.2
17,33,0.4
18,1,1.5
18,4,0.2
18,5,1.2
18,8,1.5
18,9,0.9
18,13,2.4
18,16,0.2
18,17,0.1
18,18,1.0
18,21,1.3
18,22,0.6
18,25,1.0
18,26,0.3
18,29,1.9
18,30,0.3
18,33,0.3
19,1,1.1
19,4,0.1
19,5,1.3
19,8,0.3
19,9,0.2
19,12,0.2
19,13,2.2
19,16,0.2
19,18,1.5
19,21,1.1
19,22,0.4
19,25,0.4
19,26,0.1
19,29,0.4
19,30,0.4
19,33,1.6
20,1,1.2
20,4,0.1
20,5,1.9
20,8,0.2
20,9,0.2
20,12,0.6
20,13,1.1
20,17,0.1
20,18,0.4
20,21,1.0
20,22,0.1
20,25,0.8
20,26,0.1
20,29,0.3
20,30,0.2
20,33,1.0
21,0,0.1
21,1,1.5
21,4,0.6
21,5,0.4
21,8,0.1
21,9,0.1
21,12,0.2
21,13,1.7
21,21,0.5
21,22,0.1
21,25,0.4
21,26,0.3
21,29,0.2
21,30,0.1
21,33,1.1
22,1,0.5
22,8,0.2
22,12,0.2
22,13,0.7
22,26,1.0
22,29,0.1
22,33,0.1
22,34,0.1
23,1,0.7
23,8,0.2
23,21,0.2
24,1,0.6
24,21,0.6
