row,col,avg_count
0,4,0.1
0,5,2.5
0,6,2474.6
0,7,1156.4
0,8,2332.7
0,9,3.4
0,10,1.6
0,11,0.6
0,12,2.3
0,13,853.3
0,14,248.2
0,15,418.6
0,16,1.2
0,17,1.2
0,18,1.7
0,19,3.5
0,20,1376.8
0,21,574.5
0,22,1114.9
0,23,3.3
0,24,1.1
0,25,2.5
0,26,1.3
0,27,590.2
0,28,540.9
0,29,1392.4
0,30,1.1
0,32,0.1
1,2,52.5
1,3,423.5
1,4,3.5
1,5,0.7
1,6,364.5
1,7,5110.8
1,8,531.9
1,9,198.8
1,10,43.2
1,11,2.6
1,12,46.3
1,13,261.0
1,14,992.0
1,15,178.5
1,16,4.6
1,17,5.1
1,18,3.6
1,19,63.1
1,20,482.5
1,21,2482.3
1,22,406.1
1,23,3.1
1,24,45.9
1,25,400.6
1,26,21.0
1,27,142.1
1,28,3086.1
1,29,119.3
1,30,1.3
1,31,217.3
1,32,26.1
1,33,0.2
2,1,0.3
2,2,460.1
2,6,1.2
2,7,72.4
2,10,178.7
2,11,1.3
2,12,99.5
2,15,122.6
2,16,0.2
2,17,0.2
2,18,1.0
2,19,190.9
2,22,92.6
2,23,1.1
2,24,405.2
2,27,18.5
2,28,5.9
2,29,1.0
2,32,238.2
2,33,1.2
3,1,0.2
3,2,15.4
3,5,0.7
3,6,0.9
3,7,9.9
3,10,7.8
3,11,0.5
3,12,11.8
3,15,9.8
3,16,0.3
3,18,0.1
3,19,9.1
3,22,15.8
3,23,1.5
3,24,1.5
3,27,3.9
3,28,0.9
3,29,0.5
3,32,10.7
3,33,0.2
4,1,0.5
4,2,10.7
4,5,0.1
4,6,1.1
4,7,9.2
4,10,7.6
4,11,0.8
4,12,12.2
4,15,7.5
4,18,0.4
4,19,8.1
4,22,14.6
4,23,1.0
4,24,0.5
4,27,2.3
4,28,1.2
4,29,0.3
4,32,10.8
4,33,0.2
5,1,0.1
5,2,13.8
5,5,0.9
5,6,0.5
5,7,12.2
5,10,5.4
5,11,0.5
5,12,10.0
5,15,5.7
5,16,0.1
5,18,0.2
5,19,4.8
5,22,10.9
5,23,0.6
5,24,0.2
5,27,2.5
5,28,1.0
5,29,0.1
5,32,9.9
5,33,0.2
6,1,0.2
6,2,11.9
6,5,0.2
6,6,1.3
6,7,11.1
6,10,5.7
6,11,0.2
6,12,7.8
6,15,6.9
6,16,0.1
6,18,0.1
6,19,5.7
6,22,11.5
6,23,0.6
6,24,0.8
6,27,3.2
6,28,1.0
6,29,0.3
6,32,12.3
6,33,0.7
7,1,0.2
7,2,8.4
7,5,0.2
7,6,1.0
7,7,7.4
7,10,6.6
7,11,0.5
7,12,7.6
7,15,6.1
7,16,0.2
7,18,0.3
7,19,7.8
7,22,9.8
7,23,1.2
7,24,0.6
7,27,3.3
7,28,0.5
7,29,0.3
7,32,8.5
7,33,0.4
8,1,0.1
8,2,7.9
8,5,0.4
8,6,0.5
8,7,7.4
8,10,7.7
8,11,1.0
8,12,9.3
8,15,5.5
8,16,0.1
8,18,0.2
8,19,4.5
8,22,6.4
8,23,0.4
8,24,0.8
8,27,1.9
8,28,0.2
8,29,1.2
8,32,7.5
8,33,0.1
9,1,0.1
9,2,7.0
9,5,0.5
9,6,0.6
9,7,7.8
9,10,5.8
9,11,0.5
9,12,8.4
9,15,6.4
9,16,0.1
9,18,0.1
9,19,2.3
9,22,5.5
9,23,0.5
9,24,2.9
9,27,3.2
9,28,0.3
9,29,1.4
9,32,7.5
10,1,0.2
10,2,7.0
10,5,0.2
10,6,0.8
10,7,6.4
10,10,4.8
10,11,0.2
10,12,3.9
10,15,7.1
10,16,0.1
10,18,0.1
10,19,1.8
10,22,4.7
10,23,0.5
10,24,1.8
10,27,2.3
