tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
3600,2,53.4,1857.7,275.5,436.4,2262.5
3600,3,50.7,1870.3,321.7,460.4,2266.8
3600,4,50.8,1735.6,428.9,495.8,2160.1
3600,5,48.7,1734.7,460.6,452.6,2169.8
3600,6,48.5,1715.6,655.4,403.9,1978.5
3600,7,45.5,1618.2,758.4,388.4,1934.8
3600,8,43.5,1557.0,1018.4,337.5,1713.1
4200,1,63.5,2200.9,293.8,551.1,2640.2
4200,2,62.7,2172.9,308.9,504.0,2638.0
4200,3,60.7,2208.9,353.3,517.2,2637.7
4200,4,59.0,2038.2,462.7,601.0,2559.0
4200,5,57.5,2052.9,512.9,517.9,2542.6
4200,6,58.2,2027.3,730.2,457.1,2311.5
4200,7,53.7,1919.4,849.5,452.3,2282.5
4200,8,51.5,1847.2,1141.8,393.2,2030.6
4800,1,72.9,2540.4,335.8,613.0,3013.6
4800,2,72.0,2503.3,344.3,571.2,3023.1
4800,3,69.1,2505.7,400.8,611.3,3019.8
4800,4,67.7,2361.7,530.9,662.8,2914.8
4800,5,65.5,2361.0,597.1,575.0,2894.7
4800,6,66.7,2322.6,821.4,527.8,2647.6
4800,7,61.4,2197.6,953.5,521.5,2621.5
4800,8,59.1,2141.9,1286.3,439.2,2334.7
5400,1,82.2,2869.9,374.1,679.6,3384.9
5400,2,81.1,2794.8,389.2,645.6,3393.1
5400,3,78.5,2812.1,461.0,673.0,3372.4
5400,4,76.7,2680.1,581.3,738.7,3289.6
5400,5,73.8,2663.5,679.3,636.5,3247.8
5400,6,74.7,2632.5,912.4,594.6,2996.5
5400,7,69.5,2480.4,1052.8,587.1,2959.9
5400,8,66.7,2407.8,1440.9,496.4,2627.9
6000,1,91.2,3177.8,405.5,767.7,3772.0
6000,2,89.8,3085.9,443.3,719.8,3763.8
6000,3,87.1,3106.1,518.8,762.1,3745.1
6000,4,85.1,2980.7,652.9,814.1,3650.8
6000,5,82.7,2979.7,734.5,697.6,3613.5
6000,6,82.8,2927.4,998.8,670.8,3348.5
6000,7,77.7,2761.6,1170.4,637.9,3280.3
6000,8,74.5,2683.0,1580.1,556.9,2934.6
6600,1,99.8,3508.2,430.4,857.6,4179.1
6600,2,99.1,3396.1,470.7,799.0,4147.8
6600,3,96.4,3431.9,558.5,828.1,4115.3
6600,4,94.3,3299.9,696.5,887.1,4023.5
6600,5,92.1,3283.8,789.3,765.4,3973.1
6600,6,92.0,3237.3,1083.6,728.4,3680.4
6600,7,85.5,3037.0,1269.0,712.3,3625.8
6600,8,82.3,2964.0,1699.2,624.4,3257.3
7200,1,109.1,3838.9,463.0,925.5,4557.5
7200,2,108.7,3722.9,505.6,855.0,4524.2
7200,3,105.6,3752.4,598.4,901.5,4490.9
7200,4,102.7,3602.9,749.9,972.6,4397.9
7200,5,99.9,3579.2,842.0,855.2,4362.3
7200,6,100.5,3534.7,1177.2,791.4,4014.8
7200,7,93.3,3317.1,1373.6,782.4,3965.4
7200,8,89.5,3233.8,1831.5,699.0,3580.8
7800,1,117.6,4126.4,521.2,1018.1,4930.5
7800,2,116.6,4017.4,568.3,939.2,4902.7
7800,3,114.1,4033.1,659.0,999.9,4862.3
7800,4,111.0,3887.9,820.4,1063.6,4764.0
7800,5,108.2,3853.6,956.5,911.1,4683.6
7800,6,108.3,3798.3,1316.0,858.5,4320.1
7800,7,99.9,3559.2,1543.1,845.6,4263.0
7800,8,95.4,3443.1,2040.6,775.4,3852.4
8400,1,124.8,4400.5,592.3,1133.2,5314.3
8400,2,122.8,4257.9,646.0,1082.5,5302.2
8400,3,121.4,4285.5,745.7,1111.5,5230.8
8400,4,118.3,4132.7,931.9,1164.3,5104.9
8400,5,114.9,4092.6,1077.3,1011.6,5027.6
8400,6,115.3,4052.1,1499.6,912.7,4597.3
8400,7,105.2,3786.0,1744.8,922.1,4552.9
8400,8,100.2,3635.9,2299.2,847.3,4100.6
9000,1,133.2,4697.5,655.9,1223.4,5685.2
9000,2,129.7,4510.0,716.9,1212.7,5696.1
9000,3,129.5,4563.5,845.2,1191.9,5569.8
9000,4,125.5,4390.1,1045.6,1262.7,5448.4
9000,5,121.4,4331.6,1200.8,1116.5,5375.5
9000,6,121.7,4291.4,1681.8,985.5,4889.5
9000,7,111.2,4008.5,1933.2,996.2,4843.7
9000,8,105.1,3820.6,2523.2,945.0,4378.3
9600,1,141.0,4966.4,711.0,1343.0,6073.1
9600,2,137.1,4774.6,807.8,1310.2,6052.5
9600,3,136.3,4825.2,936.0,1304.9,5940.5
9600,4,132.4,4646.9,1149.9,1366.1,5803.2
9600,5,128.4,4579.0,1289.3,1235.9,5746.0
9600,6,128.2,4524.1,1856.7,1065.4,5181.7
9600,7,116.7,4217.5,2123.2,1093.5,5146.3
9600,8,109.4,4006.0,2802.0,1012.7,4611.7
10200,1,149.1,5259.4,777.3,1441.6,6445.8
10200,2,145.0,5052.3,883.1,1395.2,6420.8
10200,3,144.0,5092.9,1033.5,1393.2,6290.8
10200,4,140.5,4904.3,1265.4,1445.4,6130.7
10200,5,134.8,4812.9,1416.2,1335.9,6089.7
10200,6,134.9,4763.8,2034.6,1133.7,5469.4
10200,7,122.5,4426.6,2325.8,1173.3,5428.1
10200,8,114.4,4201.4,3045.7,1095.9,4869.4
10800,1,156.9,5539.8,839.1,1546.8,6827.9
10800,2,151.8,5298.1,950.3,1529.7,6815.7
10800,3,151.0,5363.6,1114.8,1500.8,6669.4
10800,4,147.6,5171.3,1354.4,1547.0,6497.0
10800,5,141.8,5091.2,1557.8,1393.6,6410.4
10800,6,141.7,5021.3,2195.7,1207.6,5775.4
10800,7,127.9,4638.9,2556.6,1231.9,5689.2
10800,8,119.5,4397.7,3291.7,1171.9,5124.3
11400,1,164.1,5808.8,892.2,1669.2,7226.1
11400,2,159.1,5581.2,1015.4,1637.6,7207.4
11400,3,158.0,5643.2,1212.9,1593.3,7030.4
11400,4,155.7,5436.5,1459.3,1639.5,6833.4
11400,5,149.0,5348.7,1667.3,1487.3,6758.0
11400,6,148.3,5277.8,2318.2,1309.7,6118.1
11400,7,133.1,4839.5,2782.0,1307.9,5958.4
11400,8,123.8,4579.2,3570.3,1240.8,5354.4
12000,1,172.3,6088.5,941.7,1778.8,7614.3
12000,2,166.3,5860.0,1075.3,1749.4,7602.7
12000,3,166.0,5919.4,1294.4,1684.9,7390.2
12000,4,162.7,5697.6,1538.0,1762.9,7213.7
12000,5,155.3,5589.7,1775.7,1601.3,7122.5
12000,6,154.3,5495.2,2446.7,1443.7,6472.1
12000,7,139.3,5061.3,2980.1,1376.2,6236.2
12000,8,129.7,4803.2,3777.3,1310.3,5628.1
12600,1,180.6,6403.0,1004.9,1858.6,7986.7
12600,2,173.7,6148.8,1134.2,1843.6,7994.8
12600,3,173.7,6178.7,1357.0,1808.9,7772.0
12600,4,170.8,5980.9,1631.3,1840.4,7556.4
12600,5,162.2,5825.9,1896.6,1700.6,7460.4
12600,6,161.0,5739.8,2586.9,1539.7,6796.8
12600,7,146.0,5287.7,3164.3,1444.1,6520.3
12600,8,135.5,5024.5,4003.2,1377.5,5891.8
13200,1,188.2,6673.2,1071.4,1970.7,8367.6
13200,2,181.3,6428.4,1222.5,1925.5,8356.6
13200,3,181.7,6445.8,1444.9,1905.7,8124.6
13200,4,178.2,6253.6,1741.3,1928.6,7901.7
13200,5,168.9,6087.5,2014.5,1789.9,7811.6
13200,6,167.7,5994.3,2758.8,1602.4,7086.8
13200,7,151.3,5494.9,3385.0,1516.9,6793.2
13200,8,140.3,5207.2,4270.8,1446.6,6124.7
13800,1,195.7,6949.8,1130.4,2095.6,8760.9
13800,2,188.5,6689.3,1302.4,2032.9,8731.6
13800,3,188.6,6711.2,1542.9,2008.9,8490.8
13800,4,185.7,6535.6,1830.4,2023.0,8260.4
13800,5,175.8,6325.9,2134.4,1892.3,8153.6
13800,6,174.7,6240.5,2918.2,1687.6,7392.3
13800,7,156.5,5695.7,3585.8,1608.5,7085.7
13800,8,145.2,5418.8,4520.0,1518.6,6376.3
14400,1,203.4,7228.4,1190.3,2210.1,9146.7
14400,2,196.4,6963.8,1381.1,2123.3,9094.2
14400,3,195.7,6986.5,1647.7,2091.9,8839.2
14400,4,192.7,6793.1,1918.7,2134.4,8632.7
14400,5,183.2,6616.0,2225.3,1969.5,8512.6
14400,6,181.7,6490.9,3080.1,1759.5,7689.4
14400,7,162.7,5923.5,3777.9,1673.7,7368.5
14400,8,150.7,5637.4,4728.7,1599.5,6661.5
15000,1,210.5,7473.9,1247.0,2350.3,9547.7
15000,2,203.8,7238.9,1457.3,2218.5,9467.0
15000,3,204.0,7277.1,1732.5,2168.2,9190.3
15000,4,199.8,7045.5,2030.4,2240.8,8975.5
15000,5,190.7,6888.2,2365.7,2023.0,8825.1
15000,6,188.1,6738.7,3242.0,1846.3,8002.2
15000,7,168.2,6119.5,4009.7,1745.3,7628.5
15000,8,155.9,5820.6,4986.6,1671.5,6898.4
15600,1,217.5,7740.2,1293.9,2486.8,9958.9
15600,2,212.1,7530.8,1517.3,2305.6,9843.5
15600,3,212.1,7559.6,1810.4,2256.9,9549.7
15600,4,207.7,7339.6,2112.4,2333.2,9338.0
15600,5,198.2,7155.1,2494.4,2087.5,9145.6
15600,6,194.9,6992.6,3357.7,1955.2,8348.4
15600,7,174.3,6345.0,4152.4,1849.6,7965.4
15600,8,161.7,6048.2,5212.0,1732.9,7157.6
16200,1,225.1,8003.4,1335.3,2617.7,10365.8
16200,2,219.2,7784.0,1585.4,2433.9,10232.5
16200,3,219.7,7823.0,1898.7,2357.7,9910.6
16200,4,215.3,7596.2,2209.5,2434.4,9686.9
16200,5,205.4,7396.9,2642.6,2163.5,9451.4
16200,6,201.4,7234.9,3503.2,2048.7,8669.6
16200,7,180.2,6558.3,4354.0,1926.1,8248.0
16200,8,166.5,6234.7,5477.7,1810.0,7396.6
16800,1,232.9,8296.8,1387.9,2721.9,10758.0
16800,2,227.2,8080.0,1655.1,2513.4,10604.0
16800,3,227.0,8114.3,1984.5,2446.2,10277.9
16800,4,223.2,7857.9,2327.7,2510.3,10010.9
16800,5,212.2,7637.4,2765.6,2264.0,9795.6
16800,6,208.1,7476.5,3644.4,2148.6,8994.4
16800,7,186.2,6781.8,4544.3,1999.9,8533.8
16800,8,172.3,6450.7,5732.1,1855.7,7623.0
17400,1,241.0,8582.5,1446.3,2825.0,11138.9
17400,2,235.5,8339.9,1740.8,2602.1,10952.6
17400,3,233.5,8372.2,2070.4,2577.7,10664.9
17400,4,230.3,8117.7,2448.0,2600.7,10347.4
17400,5,218.1,7876.8,2903.1,2360.2,10134.8
17400,6,214.4,7708.9,3792.1,2248.0,9321.7
17400,7,191.8,6965.8,4792.4,2067.7,8774.6
17400,8,177.4,6643.0,5988.1,1926.7,7866.4
18000,1,247.8,8842.2,1508.8,2960.2,11538.4
18000,2,243.0,8587.4,1817.2,2714.1,11327.5
18000,3,240.8,8626.8,2158.0,2682.0,11029.0
18000,4,237.1,8366.5,2560.4,2710.0,10697.6
18000,5,224.4,8091.6,3046.0,2472.9,10472.5
18000,6,220.9,7943.4,3944.1,2343.1,9641.9
18000,7,197.8,7155.4,5020.8,2135.6,9027.3
18000,8,182.2,6827.6,6267.9,1986.6,8090.0
18600,1,256.5,9146.3,1557.7,3053.8,11917.6
18600,2,250.3,8851.7,1883.1,2826.4,11712.9
18600,3,249.0,8901.5,2242.6,2763.8,11378.6
18600,4,245.3,8639.5,2636.4,2811.2,11060.8
18600,5,231.7,8356.0,3163.0,2546.8,10808.0
18600,6,227.6,8186.0,4085.5,2437.5,9966.2
18600,7,204.1,7391.3,5199.5,2211.3,9318.8
18600,8,188.0,7059.6,6454.3,2071.2,8385.6
19200,1,263.3,9410.2,1632.5,3174.7,12304.0
19200,2,257.5,9120.2,1975.5,2919.3,12077.2
19200,3,256.3,9153.3,2345.7,2863.6,11730.1
19200,4,251.6,8862.3,2763.8,2926.1,11405.0
19200,5,237.5,8583.3,3285.1,2667.2,11168.9
19200,6,234.2,8416.8,4236.7,2531.7,10280.1
19200,7,209.3,7588.0,5430.1,2296.3,9588.3
19200,8,192.7,7241.4,6706.5,2155.2,8642.1
19800,1,270.9,9694.6,1683.7,3288.4,12698.2
19800,2,265.5,9398.2,2050.8,3004.2,12440.8
19800,3,264.3,9432.8,2425.9,2955.8,12093.0
19800,4,258.8,9118.3,2848.5,3049.7,11779.4
19800,5,244.4,8845.7,3382.8,2770.5,11532.7
19800,6,240.4,8644.1,4392.5,2630.9,10601.0
19800,7,215.1,7808.2,5622.0,2370.4,9876.3
19800,8,198.2,7453.2,6943.9,2222.0,8899.6
20400,1,278.9,9994.3,1739.3,3393.9,13087.7
20400,2,273.6,9692.9,2128.9,3081.5,12801.8
20400,3,271.3,9705.9,2501.5,3062.6,12474.3
20400,4,266.2,9397.7,2931.2,3149.5,12148.3
20400,5,251.6,9109.0,3517.7,2840.8,11853.7
20400,6,246.5,8889.1,4534.0,2739.4,10938.7
20400,7,221.3,8032.4,5811.4,2444.9,10165.1
20400,8,203.5,7660.1,7179.4,2291.3,9155.7
21000,1,287.0,10293.6,1804.8,3478.2,13460.4
21000,2,281.3,9976.5,2197.5,3174.8,13181.5
21000,3,279.1,9979.9,2580.1,3164.7,12843.8
21000,4,273.6,9655.8,3026.1,3255.2,12509.1
21000,5,259.1,9380.6,3610.8,2929.6,12208.1
21000,6,253.9,9145.1,4678.2,2808.7,11245.3
21000,7,228.1,8254.1,6008.8,2506.9,10430.8
21000,8,208.7,7869.2,7420.7,2357.0,9407.2
21600,1,294.6,10568.4,1872.0,3587.5,13841.2
21600,2,288.9,10238.1,2273.5,3272.0,13550.3
21600,3,285.9,10265.8,2666.4,3262.3,13217.6
21600,4,280.4,9916.7,3177.0,3323.6,12816.2
21600,5,266.4,9628.4,3735.5,3018.5,12541.3
21600,6,260.5,9379.9,4866.2,2875.7,11525.5
21600,7,234.3,8482.4,6154.1,2608.3,10763.1
21600,8,213.8,8056.9,7681.9,2428.4,9646.5
22200,1,303.4,10879.1,1919.4,3672.4,14218.7
22200,2,297.0,10526.2,2330.5,3367.3,13934.2
22200,3,295.0,10552.9,2747.2,3326.3,13555.9
22200,4,288.4,10229.1,3251.1,3398.1,13184.1
22200,5,274.6,9902.7,3829.7,3089.9,12881.3
22200,6,268.4,9673.7,4975.0,2942.5,11860.5
22200,7,241.8,8738.6,6288.8,2674.8,11078.9
22200,8,220.5,8295.0,7874.1,2486.5,9918.2
22800,1,312.6,11182.4,1967.9,3750.5,14583.2
22800,2,304.8,10822.9,2370.3,3465.8,14336.2
22800,3,303.4,10856.6,2807.8,3405.7,13927.7
22800,4,297.1,10531.5,3325.5,3468.5,13534.6
22800,5,283.0,10208.0,3925.4,3139.7,13221.5
22800,6,276.1,9951.2,5086.6,3016.0,12191.1
22800,7,249.0,9004.3,6431.0,2736.8,11393.5
22800,8,227.4,8542.4,8088.6,2523.6,10165.2
23400,1,321.2,11490.5,2002.0,3844.8,14978.5
23400,2,313.3,11126.4,2410.2,3555.7,14729.6
23400,3,311.7,11164.7,2872.9,3480.0,14295.5
23400,4,305.7,10844.8,3404.6,3533.4,13885.0
23400,5,291.3,10504.6,4003.3,3205.7,13571.0
23400,6,284.1,10249.5,5204.2,3073.5,12514.5
23400,7,256.3,9266.0,6564.6,2807.9,11714.1
23400,8,234.1,8786.1,8277.2,2584.0,10442.1
24000,1,330.3,11813.9,2036.8,3925.0,15361.8
24000,2,321.8,11423.7,2465.9,3634.5,15103.7
24000,3,320.5,11471.6,2938.7,3538.4,14652.6
24000,4,314.3,11159.6,3474.7,3596.5,14240.4
24000,5,300.4,10799.6,4073.4,3271.1,13923.5
24000,6,293.0,10566.0,5290.7,3126.0,12853.9
24000,7,264.2,9539.4,6689.9,2865.8,12027.6
24000,8,242.0,9047.9,8428.4,2643.8,10733.6
24600,1,339.9,12151.3,2063.7,3993.4,15741.2
24600,2,329.9,11720.6,2500.2,3734.8,15502.6
24600,3,329.3,11793.2,2981.7,3611.1,15035.4
24600,4,322.9,11436.7,3529.1,3696.3,14615.1
24600,5,309.0,11119.6,4146.9,3322.6,14280.0
24600,6,301.6,10867.3,5361.2,3200.8,13209.1
24600,7,272.7,9843.8,6793.1,2909.4,12355.4
24600,8,249.6,9315.6,8575.0,2706.1,11033.3
25200,1,349.1,12484.1,2098.4,4063.0,16121.6
25200,2,338.7,12034.7,2550.0,3803.9,15878.0
25200,3,338.2,12097.9,3045.1,3676.5,15394.2
25200,4,331.5,11747.5,3587.0,3777.4,14987.3
25200,5,316.9,11412.6,4238.1,3388.9,14628.7
25200,6,310.5,11148.9,5480.6,3248.1,13513.2
25200,7,280.1,10124.2,6932.3,2960.8,12668.1
25200,8,257.2,9559.4,8776.0,2750.0,11284.9
25800,1,358.4,12804.4,2132.5,4142.1,16502.2
25800,2,347.5,12335.8,2599.5,3876.4,16252.1
25800,3,346.2,12403.7,3101.3,3763.4,15777.8
25800,4,339.3,12028.1,3645.2,3876.3,15366.3
25800,5,325.1,11699.9,4326.1,3459.7,14977.6
25800,6,318.4,11440.7,5569.1,3331.1,13865.0
25800,7,287.7,10429.0,7034.7,3017.1,13012.7
25800,8,264.6,9844.2,8938.9,2795.0,11570.7
26400,1,367.3,13122.8,2176.4,4220.5,16879.7
26400,2,357.1,12663.7,2639.0,3930.8,16621.7
26400,3,355.4,12704.1,3152.5,3841.8,16143.5
26400,4,348.6,12353.0,3702.0,3941.7,15730.3
26400,5,333.6,12010.7,4424.5,3501.1,15307.1
26400,6,327.3,11753.8,5652.7,3389.8,14205.6
26400,7,295.3,10695.2,7156.6,3082.1,13339.2
26400,8,272.3,10107.8,9100.3,2844.3,11854.8
27000,1,375.5,13434.0,2220.8,4319.8,17272.4
27000,2,366.0,12953.7,2693.8,4005.8,16984.7
27000,3,363.6,12996.6,3230.5,3919.7,16500.7
27000,4,356.6,12629.8,3793.5,4025.7,16077.7
27000,5,341.9,12271.8,4531.1,3573.3,15636.3
27000,6,335.7,12045.4,5757.8,3458.8,14533.6
27000,7,302.7,10952.9,7304.9,3141.1,13645.0
27000,8,279.0,10367.7,9297.5,2893.6,12125.1
27600,1,385.3,13739.0,2269.7,4393.2,17627.0
27600,2,375.4,13251.8,2751.0,4071.8,17341.4
27600,3,371.9,13323.0,3273.9,4000.5,16891.3
27600,4,365.4,12941.2,3862.0,4093.4,16431.1
27600,5,350.5,12550.8,4616.8,3646.4,15978.0
27600,6,343.8,12341.3,5858.0,3526.3,14869.6
27600,7,309.9,11239.7,7427.8,3204.8,13978.4
27600,8,286.2,10630.7,9505.4,2921.3,12375.3
28200,1,394.4,14081.0,2308.5,4455.5,18004.6
28200,2,384.4,13560.1,2791.7,4149.3,17723.9
28200,3,380.7,13631.0,3325.2,4075.3,17261.8
28200,4,374.3,13241.7,3924.3,4171.8,16792.9
28200,5,359.3,12855.8,4689.7,3701.5,16326.5
28200,6,351.7,12634.7,5956.1,3594.1,15211.3
28200,7,317.6,11517.9,7526.6,3275.2,14321.7
28200,8,294.5,10914.1,9633.4,2972.0,12680.9
28800,1,403.1,14396.1,2350.9,4542.9,18392.4
28800,2,393.9,13851.7,2838.9,4223.2,18081.5
28800,3,390.0,13929.5,3385.7,4148.0,17620.9
28800,4,383.1,13547.7,3983.4,4250.9,17157.3
28800,5,368.1,13152.7,4762.0,3770.9,16679.9
28800,6,359.8,12938.4,6036.8,3671.7,15567.5
28800,7,325.5,11790.0,7626.4,3355.9,14666.9
28800,8,302.1,11187.5,9794.7,3018.7,12965.6
