tick,arrivals,completions
8554,0.0,0.2
8555,0.1,0.1
8556,0.1,0.2
8557,0.2,0.1
8558,0.2,0.0
8559,0.0,0.2
8560,0.2,0.0
8561,0.1,0.3
8562,0.1,0.0
8563,0.1,0.0
8564,0.0,0.0
8565,0.0,0.0
8566,0.0,0.1
8567,0.1,0.1
8568,0.1,0.0
8569,0.0,0.1
8570,0.0,0.1
8571,0.1,0.1
8572,0.2,0.2
8573,0.2,0.1
8574,0.0,0.0
8575,0.0,0.0
8576,0.1,0.0
8577,0.0,0.0
8578,0.1,0.1
8579,0.1,0.0
8580,0.0,0.1
8581,0.0,0.1
8582,0.0,0.0
8583,0.0,0.1
8584,0.1,0.0
8585,0.1,0.1
8586,0.1,0.0
8587,0.1,0.2
8588,0.0,0.0
8589,0.0,0.2
8590,0.0,0.0
8591,0.2,0.1
8592,0.0,0.1
8593,0.1,0.3
8594,0.0,0.1
8595,0.3,0.1
8596,0.3,0.0
8597,0.0,0.2
8598,0.0,0.1
8599,0.0,0.0
8600,0.0,0.1
8601,0.0,0.1
8602,0.0,0.0
8603,0.0,0.0
8604,0.2,0.1
8605,0.0,0.1
8606,0.3,0.0
8607,0.1,0.2
8608,0.0,0.0
8609,0.1,0.0
8610,0.1,0.1
8611,0.1,0.0
8612,0.1,0.0
8613,0.2,0.0
8614,0.1,0.0
8615,0.0,0.1
8616,0.0,0.0
8617,0.0,0.1
8618,0.0,0.1
8619,0.0,0.1
8620,0.1,0.1
8621,0.0,0.0
8622,0.0,0.0
8623,0.1,0.2
8624,0.1,0.0
8625,0.0,0.0
8626,0.0,0.0
8627,0.1,0.1
8628,0.0,0.0
8629,0.1,0.0
8630,0.2,0.2
8631,0.0,0.1
8632,0.1,0.2
8633,0.1,0.0
8634,0.1,0.0
8635,0.0,0.1
8636,0.0,0.1
8637,0.1,0.1
8638,0.0,0.2
8639,0.0,0.2
8640,0.0,0.0
8641,0.3,0.0
8642,0.0,0.0
8643,0.1,0.1
8644,0.1,0.0
8645,0.1,0.2
8646,0.0,0.2
8647,0.2,0.0
8648,0.0,0.0
8649,0.0,0.1
8650,0.2,0.0
8651,0.0,0.1
8652,0.1,0.1
8653,0.1,0.0
8654,0.2,0.0
8655,0.1,0.0
8656,0.1,0.1
8657,0.0,0.1
8658,0.1,0.1
8659,0.2,0.1
8660,0.0,0.0
8661,0.1,0.1
8662,0.0,0.0
8663,0.2,0.0
8664,0.0,0.0
8665,0.2,0.0
8666,0.0,0.1
8667,0.0,0.2
8668,0.0,0.0
8669,0.0,0.0
8670,0.1,0.2
8671,0.0,0.2
8672,0.1,0.2
8673,0.1,0.0
8674,0.1,0.2
8675,0.1,0.0
8676,0.0,0.1
8677,0.1,0.0
8678,0.2,0.0
8679,0.0,0.1
8680,0.1,0.0
8681,0.0,0.2
8682,0.0,0.1
8683,0.2,0.1
8684,0.0,0.0
8685,0.1,0.1
8686,0.1,0.0
8687,0.1,0.0
8688,0.0,0.1
8689,0.1,0.0
8690,0.2,0.0
8691,0.1,0.1
8692,0.1,0.1
8693,0.0,0.1
8694,0.1,0.1
8695,0.0,0.0
8696,0.1,0.2
8697,0.0,0.0
8698,0.1,0.0
8699,0.0,0.1
8700,0.2,0.1
8701,0.3,0.2
8702,0.1,0.0
8703,0.1,0.0
8704,0.0,0.0
8705,0.1,0.2
8706,0.2,0.1
8707,0.0,0.0
8708,0.0,0.0
8709,0.0,0.0
8710,0.1,0.2
8711,0.1,0.1
8712,0.0,0.1
8713,0.0,0.2
8714,0.1,0.0
8715,0.4,0.1
8716,0.2,0.2
8717,0.1,0.0
8718,0.0,0.0
8719,0.0,0.1
8720,0.2,0.0
8721,0.1,0.0
8722,0.0,0.2
8723,0.0,0.1
8724,0.0,0.1
8725,0.0,0.2
8726,0.1,0.0
8727,0.1,0.1
8728,0.1,0.0
8729,0.0,0.1
8730,0.1,0.0
8731,0.0,0.1
8732,0.2,0.1
8733,0.1,0.1
8734,0.1,0.1
8735,0.0,0.0
8736,0.2,0.2
8737,0.0,0.0
8738,0.0,0.0
8739,0.2,0.1
8740,0.1,0.1
8741,0.2,0.2
8742,0.1,0.0
8743,0.2,0.1
8744,0.2,0.1
8745,0.1,0.0
8746,0.1,0.1
8747,0.1,0.0
8748,0.0,0.3
8749,0.0,0.1
8750,0.1,0.1
8751,0.1,0.1
8752,0.0,0.1
8753,0.0,0.0
8754,0.3,0.0
8755,0.3,0.3
8756,0.1,0.0
8757,0.1,0.2
8758,0.0,0.1
8759,0.0,0.0
8760,0.1,0.0
8761,0.0,0.1
8762,0.2,0.0
8763,0.0,0.0
8764,0.0,0.2
8765,0.0,0.1
8766,0.0,0.1
8767,0.0,0.2
8768,0.0,0.0
8769,0.0,0.0
8770,0.1,0.2
8771,0.0,0.1
8772,0.0,0.0
8773,0.1,0.2
8774,0.3,0.0
8775,0.1,0.1
8776,0.3,0.0
8777,0.2,0.0
8778,0.0,0.2
8779,0.1,0.2
8780,0.1,0.0
8781,0.2,0.1
8782,0.1,0.1
8783,0.1,0.3
8784,0.0,0.1
8785,0.0,0.1
8786,0.1,0.1
8787,0.2,0.0
8788,0.2,0.0
8789,0.0,0.0
8790,0.1,0.0
8791,0.0,0.0
8792,0.1,0.1
8793,0.1,0.0
8794,0.0,0.2
8795,0.0,0.3
8796,0.1,0.0
8797,0.0,0.2
8798,0.0,0.0
8799,0.0,0.0
8800,0.1,0.0
8801,0.0,0.0
8802,0.0,0.1
8803,0.1,0.2
8804,0.0,0.1
8805,0.1,0.1
8806,0.0,0.1
8807,0.0,0.2
8808,0.1,0.1
8809,0.0,0.1
8810,0.0,0.1
8811,0.3,0.0
8812,0.0,0.1
8813,0.1,0.0
8814,0.0,0.0
8815,0.0,0.0
8816,0.0,0.1
8817,0.0,0.1
8818,0.1,0.1
8819,0.1,0.1
8820,0.1,0.0
8821,0.0,0.1
8822,0.0,0.0
8823,0.0,0.0
8824,0.1,0.2
8825,0.1,0.4
8826,0.0,0.0
8827,0.0,0.0
8828,0.0,0.0
8829,0.0,0.1
8830,0.1,0.0
8831,0.0,0.0
8832,0.0,0.1
8833,0.2,0.0
8834,0.2,0.1
8835,0.0,0.1
8836,0.0,0.1
8837,0.0,0.0
8838,0.1,0.0
8839,0.0,0.1
8840,0.1,0.1
8841,0.0,0.0
8842,0.0,0.0
8843,0.0,0.0
8844,0.1,0.1
8845,0.1,0.1
8846,0.0,0.1
8847,0.1,0.0
8848,0.1,0.1
8849,0.1,0.1
8850,0.0,0.0
8851,0.1,0.0
8852,0.1,0.0
8853,0.0,0.1
8854,0.3,0.1
8855,0.0,0.1
8856,0.1,0.0
8857,0.0,0.0
8858,0.2,0.1
8859,0.0,0.1
8860,0.0,0.2
8861,0.1,0.0
8862,0.2,0.0
8863,0.1,0.0
8864,0.1,0.1
8865,0.1,0.0
8866,0.2,0.1
8867,0.2,0.2
8868,0.1,0.0
8869,0.0,0.0
8870,0.1,0.0
8871,0.0,0.0
8872,0.1,0.1
8873,0.2,0.0
8874,0.0,0.0
8875,0.1,0.1
8876,0.3,0.1
8877,0.0,0.1
8878,0.0,0.0
8879,0.1,0.1
8880,0.1,0.0
8881,0.1,0.1
8882,0.0,0.0
8883,0.1,0.0
8884,0.3,0.1
8885,0.1,0.0
8886,0.2,0.2
8887,0.0,0.1
8888,0.1,0.1
8889,0.1,0.2
8890,0.0,0.0
8891,0.0,0.0
8892,0.1,0.0
8893,0.2,0.2
8894,0.0,0.0
8895,0.0,0.1
8896,0.1,0.1
8897,0.2,0.0
8898,0.1,0.0
8899,0.2,0.2
8900,0.1,0.4
8901,0.2,0.0
8902,0.3,0.2
8903,0.2,0.2
8904,0.2,0.0
8905,0.2,0.1
8906,0.3,0.0
8907,0.1,0.0
8908,0.0,0.0
8909,0.0,0.1
8910,0.1,0.0
8911,0.0,0.0
8912,0.3,0.1
8913,0.0,0.0
8914,0.0,0.2
8915,0.0,0.3
8916,0.1,0.0
8917,0.0,0.1
8918,0.0,0.1
8919,0.0,0.2
8920,0.1,0.0
8921,0.1,0.2
8922,0.0,0.1
8923,0.0,0.0
8924,0.1,0.2
8925,0.0,0.2
8926,0.0,0.0
8927,0.1,0.3
8928,0.0,0.1
8929,0.0,0.1
8930,0.0,0.1
8931,0.0,0.1
8932,0.0,0.0
8933,0.1,0.2
8934,0.1,0.0
8935,0.2,0.0
8936,0.0,0.1
8937,0.0,0.5
8938,0.0,0.0
8939,0.1,0.1
8940,0.1,0.1
8941,0.3,0.1
8942,0.2,0.0
8943,0.2,0.0
8944,0.1,0.0
8945,0.0,0.0
8946,0.0,0.0
8947,0.1,0.2
8948,0.2,0.2
8949,0.1,0.0
8950,0.2,0.0
8951,0.1,0.1
8952,0.0,0.0
8953,0.0,0.1
8954,0.2,0.0
8955,0.0,0.0
8956,0.1,0.1
8957,0.2,0.1
8958,0.0,0.1
8959,0.1,0.1
8960,0.0,0.1
8961,0.0,0.0
8962,0.1,0.1
8963,0.2,0.0
8964,0.2,0.1
8965,0.1,0.2
8966,0.2,0.0
8967,0.2,0.0
8968,0.0,0.0
8969,0.1,0.1
8970,0.0,0.0
8971,0.1,0.1
8972,0.1,0.1
8973,0.0,0.1
8974,0.0,0.1
8975,0.1,0.1
8976,0.0,0.2
8977,0.0,0.2
8978,0.1,0.0
8979,0.0,0.1
8980,0.2,0.1
8981,0.0,0.1
8982,0.0,0.1
8983,0.0,0.1
8984,0.1,0.1
8985,0.0,0.1
8986,0.1,0.1
8987,0.0,0.0
8988,0.0,0.0
8989,0.1,0.1
8990,0.2,0.0
8991,0.0,0.2
8992,0.1,0.0
8993,0.2,0.1
8994,0.0,0.0
8995,0.1,0.0
8996,0.0,0.2
8997,0.0,0.1
8998,0.0,0.2
8999,0.3,0.1
9000,0.1,0.0
9001,0.4,0.0
9002,0.1,0.0
9003,0.1,0.2
9004,0.0,0.0
9005,0.1,0.0
9006,0.1,0.3
9007,0.0,0.0
9008,0.1,0.0
9009,0.0,0.0
9010,0.1,0.1
9011,0.1,0.0
9012,0.1,0.3
9013,0.0,0.1
9014,0.0,0.0
9015,0.2,0.0
9016,0.0,0.0
9017,0.1,0.1
9018,0.2,0.1
9019,0.1,0.0
9020,0.1,0.0
9021,0.0,0.3
9022,0.1,0.2
9023,0.2,0.0
9024,0.1,0.0
9025,0.1,0.1
9026,0.3,0.1
9027,0.0,0.1
9028,0.0,0.2
9029,0.1,0.0
9030,0.2,0.0
9031,0.1,0.1
9032,0.0,0.3
9033,0.1,0.1
9034,0.1,0.1
9035,0.1,0.1
9036,0.1,0.0
9037,0.0,0.1
9038,0.0,0.0
9039,0.0,0.0
9040,0.0,0.0
9041,0.1,0.2
9042,0.0,0.2
9043,0.3,0.1
9044,0.0,0.1
9045,0.1,0.0
9046,0.2,0.1
9047,0.0,0.2
9048,0.4,0.1
9049,0.3,0.3
9050,0.0,0.1
9051,0.1,0.1
9052,0.0,0.0
9053,0.1,0.1
9054,0.1,0.1
9055,0.0,0.0
9056,0.0,0.1
9057,0.0,0.0
9058,0.0,0.0
9059,0.1,0.0
9060,0.1,0.1
9061,0.1,0.1
9062,0.0,0.1
9063,0.0,0.1
9064,0.1,0.0
9065,0.1,0.2
9066,0.0,0.1
9067,0.0,0.1
9068,0.0,0.3
9069,0.1,0.1
9070,0.0,0.0
9071,0.2,0.1
9072,0.0,0.1
9073,0.1,0.1
9074,0.0,0.0
9075,0.1,0.1
9076,0.0,0.0
9077,0.0,0.2
9078,0.2,0.1
9079,0.0,0.0
9080,0.1,0.0
9081,0.0,0.2
9082,0.0,0.5
9083,0.1,0.2
9084,0.1,0.1
9085,0.3,0.0
9086,0.1,0.1
9087,0.1,0.0
9088,0.0,0.1
9089,0.1,0.0
9090,0.0,0.0
9091,0.0,0.1
9092,0.1,0.0
9093,0.1,0.0
9094,0.1,0.1
9095,0.0,0.1
9096,0.0,0.0
9097,0.0,0.0
9098,0.0,0.2
9099,0.1,0.2
9100,0.0,0.0
9101,0.0,0.2
9102,0.1,0.0
9103,0.2,0.1
9104,0.1,0.0
9105,0.1,0.1
9106,0.0,0.1
9107,0.0,0.2
9108,0.0,0.0
9109,0.1,0.0
9110,0.1,0.0
9111,0.0,0.0
9112,0.1,0.0
9113,0.0,0.1
9114,0.3,0.1
9115,0.0,0.2
9116,0.0,0.0
9117,0.0,0.1
9118,0.0,0.0
9119,0.0,0.1
9120,0.2,0.0
9121,0.0,0.0
9122,0.2,0.0
9123,0.0,0.1
9124,0.1,0.1
9125,0.1,0.0
9126,0.0,0.0
9127,0.0,0.0
9128,0.1,0.0
9129,0.1,0.0
9130,0.0,0.0
9131,0.1,0.0
9132,0.1,0.1
9133,0.1,0.0
9134,0.1,0.2
9135,0.0,0.1
9136,0.1,0.3
9137,0.1,0.1
9138,0.0,0.0
9139,0.0,0.1
9140,0.1,0.1
9141,0.1,0.0
9142,0.0,0.0
9143,0.0,0.1
9144,0.0,0.0
9145,0.1,0.0
9146,0.0,0.1
9147,0.0,0.2
9148,0.0,0.0
9149,0.3,0.0
9150,0.0,0.0
9151,0.0,0.1
9152,0.0,0.1
9153,0.1,0.1
9154,0.2,0.1
9155,0.1,0.1
9156,0.1,0.1
9157,0.1,0.0
9158,0.0,0.0
9159,0.0,0.0
9160,0.2,0.1
9161,0.0,0.0
9162,0.1,0.0
9163,0.0,0.1
9164,0.1,0.1
9165,0.1,0.0
9166,0.1,0.0
9167,0.1,0.1
9168,0.1,0.0
9169,0.0,0.0
9170,0.1,0.0
9171,0.0,0.1
9172,0.1,0.1
9173,0.1,0.1
9174,0.1,0.1
9175,0.0,0.1
9176,0.0,0.1
9177,0.2,0.1
9178,0.2,0.1
9179,0.1,0.1
9180,0.1,0.2
9181,0.1,0.1
9182,0.0,0.0
9183,0.1,0.0
9184,0.1,0.0
9185,0.1,0.1
9186,0.1,0.1
9187,0.3,0.1
9188,0.1,0.1
9189,0.0,0.0
9190,0.1,0.0
9191,0.0,0.0
9192,0.1,0.0
9193,0.0,0.1
9194,0.0,0.3
9195,0.2,0.1
9196,0.3,0.0
9197,0.1,0.1
9198,0.1,0.1
9199,0.0,0.1
9200,0.2,0.1
9201,0.0,0.1
9202,0.0,0.1
9203,0.0,0.0
9204,0.2,0.0
9205,0.0,0.0
9206,0.1,0.1
9207,0.0,0.1
9208,0.1,0.0
9209,0.2,0.1
9210,0.1,0.0
9211,0.0,0.1
9212,0.2,0.2
9213,0.1,0.0
9214,0.1,0.3
9215,0.0,0.1
9216,0.2,0.2
9217,0.1,0.2
9218,0.0,0.1
9219,0.1,0.1
9220,0.0,0.0
9221,0.0,0.0
9222,0.0,0.0
9223,0.0,0.0
9224,0.1,0.1
9225,0.1,0.0
9226,0.0,0.1
9227,0.1,0.2
9228,0.2,0.1
9229,0.1,0.0
9230,0.0,0.0
9231,0.2,0.0
9232,0.1,0.1
9233,0.0,0.1
9234,0.0,0.1
9235,0.0,0.2
9236,0.2,0.3
9237,0.0,0.1
9238,0.1,0.1
9239,0.0,0.0
9240,0.1,0.0
9241,0.0,0.0
9242,0.0,0.1
9243,0.0,0.1
9244,0.1,0.0
9245,0.0,0.1
9246,0.0,0.2
9247,0.0,0.1
9248,0.0,0.1
9249,0.2,0.0
9250,0.1,0.0
9251,0.2,0.0
9252,0.0,0.1
9253,0.1,0.0
9254,0.1,0.2
9255,0.1,0.1
9256,0.0,0.3
9257,0.0,0.1
9258,0.2,0.1
9259,0.0,0.0
9260,0.1,0.1
9261,0.2,0.1
9262,0.0,0.1
9263,0.0,0.0
9264,0.0,0.2
9265,0.0,0.1
9266,0.1,0.1
9267,0.0,0.0
9268,0.0,0.0
9269,0.2,0.1
9270,0.1,0.0
9271,0.1,0.0
9272,0.0,0.0
9273,0.1,0.0
9274,0.0,0.0
9275,0.1,0.0
9276,0.0,0.1
9277,0.0,0.0
9278,0.0,0.1
9279,0.0,0.1
9280,0.3,0.0
9281,0.0,0.3
9282,0.0,0.0
9283,0.2,0.0
9284,0.1,0.1
9285,0.1,0.1
9286,0.2,0.1
9287,0.3,0.1
9288,0.0,0.0
9289,0.1,0.1
9290,0.0,0.0
9291,0.1,0.2
9292,0.1,0.1
9293,0.2,0.0
9294,0.1,0.0
9295,0.1,0.0
9296,0.1,0.0
9297,0.0,0.2
9298,0.0,0.1
9299,0.0,0.0
9300,0.1,0.0
9301,0.1,0.2
9302,0.0,0.1
9303,0.1,0.0
9304,0.1,0.1
9305,0.0,0.0
9306,0.2,0.0
9307,0.0,0.1
9308,0.2,0.4
9309,0.1,0.1
9310,0.1,0.3
9311,0.2,0.0
9312,0.1,0.0
9313,0.1,0.2
9314,0.1,0.0
9315,0.1,0.2
9316,0.1,0.1
9317,0.0,0.1
9318,0.0,0.0
9319,0.0,0.2
9320,0.0,0.1
9321,0.1,0.0
9322,0.2,0.1
9323,0.0,0.0
9324,0.0,0.1
9325,0.1,0.0
9326,0.1,0.1
9327,0.0,0.0
9328,0.0,0.0
9329,0.0,0.1
9330,0.0,0.0
9331,0.2,0.0
9332,0.0,0.1
9333,0.2,0.2
9334,0.1,0.0
9335,0.1,0.0
9336,0.0,0.0
9337,0.1,0.0
9338,0.0,0.1
9339,0.0,0.2
9340,0.1,0.0
9341,0.0,0.1
9342,0.0,0.1
9343,0.0,0.1
9344,0.0,0.1
9345,0.2,0.1
9346,0.1,0.0
9347,0.0,0.0
9348,0.1,0.0
9349,0.0,0.2
9350,0.0,0.1
9351,0.0,0.0
9352,0.0,0.1
9353,0.1,0.1
9354,0.0,0.0
9355,0.0,0.1
9356,0.0,0.1
9357,0.1,0.0
9358,0.0,0.1
9359,0.1,0.1
9360,0.1,0.0
9361,0.0,0.0
9362,0.1,0.1
9363,0.1,0.1
9364,0.1,0.1
9365,0.1,0.0
9366,0.1,0.0
9367,0.0,0.0
9368,0.1,0.0
9369,0.0,0.1
9370,0.1,0.0
9371,0.0,0.1
9372,0.1,0.0
9373,0.1,0.2
9374,0.0,0.1
9375,0.0,0.0
9376,0.1,0.0
9377,0.0,0.1
9378,0.0,0.0
9379,0.0,0.1
9380,0.1,0.2
9381,0.0,0.1
9382,0.0,0.0
9383,0.1,0.0
9384,0.0,0.0
9385,0.1,0.0
9386,0.1,0.0
9387,0.0,0.0
9388,0.2,0.1
9389,0.2,0.0
9390,0.1,0.0
9391,0.0,0.0
9392,0.0,0.3
9393,0.2,0.1
9394,0.1,0.0
9395,0.1,0.1
9396,0.2,0.0
9397,0.0,0.1
9398,0.2,0.0
9399,0.1,0.0
9400,0.0,0.1
9401,0.0,0.0
9402,0.0,0.2
9403,0.2,0.1
9404,0.0,0.0
9405,0.2,0.0
9406,0.1,0.0
9407,0.0,0.3
9408,0.0,0.0
9409,0.4,0.5
9410,0.0,0.0
9411,0.0,0.1
9412,0.0,0.0
9413,0.2,0.0
9414,0.0,0.1
9415,0.0,0.1
9416,0.0,0.0
9417,0.2,0.0
9418,0.0,0.2
9419,0.1,0.1
9420,0.1,0.1
9421,0.0,0.0
9422,0.0,0.0
9423,0.2,0.1
9424,0.2,0.0
9425,0.3,0.1
9426,0.0,0.0
9427,0.1,0.0
9428,0.1,0.0
9429,0.0,0.1
9430,0.1,0.1
9431,0.2,0.2
9432,0.0,0.1
9433,0.0,0.1
9434,0.1,0.0
9435,0.1,0.2
9436,0.1,0.1
9437,0.1,0.0
9438,0.0,0.1
9439,0.0,0.2
9440,0.0,0.1
9441,0.0,0.0
9442,0.2,0.0
9443,0.0,0.1
9444,0.1,0.0
9445,0.0,0.1
9446,0.1,0.0
9447,0.0,0.1
9448,0.4,0.0
9449,0.1,0.1
9450,0.4,0.2
9451,0.0,0.0
9452,0.1,0.0
9453,0.0,0.0
9454,0.1,0.3
9455,0.0,0.1
9456,0.0,0.0
9457,0.0,0.0
9458,0.0,0.0
9459,0.0,0.2
9460,0.1,0.1
9461,0.2,0.0
9462,0.0,0.0
9463,0.1,0.0
9464,0.0,0.1
9465,0.2,0.2
9466,0.1,0.1
9467,0.2,0.4
9468,0.2,0.0
9469,0.0,0.1
9470,0.0,0.1
9471,0.1,0.0
9472,0.0,0.2
9473,0.1,0.0
9474,0.1,0.0
9475,0.1,0.0
9476,0.0,0.3
9477,0.1,0.0
9478,0.1,0.0
9479,0.0,0.2
9480,0.0,0.0
9481,0.1,0.1
9482,0.0,0.0
9483,0.3,0.1
9484,0.1,0.0
9485,0.1,0.1
9486,0.1,0.0
9487,0.0,0.0
9488,0.0,0.1
9489,0.0,0.1
9490,0.3,0.1
9491,0.0,0.1
9492,0.0,0.2
9493,0.0,0.1
9494,0.2,0.0
9495,0.0,0.1
9496,0.1,0.2
9497,0.0,0.0
9498,0.0,0.1
9499,0.0,0.1
9500,0.0,0.0
9501,0.3,0.0
9502,0.0,0.1
9503,0.1,0.0
9504,0.0,0.0
9505,0.2,0.0
9506,0.1,0.0
9507,0.0,0.0
9508,0.0,0.2
9509,0.0,0.0
9510,0.1,0.0
9511,0.1,0.0
9512,0.0,0.0
9513,0.2,0.0
9514,0.1,0.1
9515,0.1,0.0
9516,0.0,0.4
9517,0.0,0.0
9518,0.0,0.2
9519,0.1,0.1
9520,0.1,0.0
9521,0.1,0.0
9522,0.1,0.1
9523,0.1,0.1
9524,0.0,0.0
9525,0.0,0.0
9526,0.0,0.1
9527,0.0,0.0
9528,0.1,0.1
9529,0.1,0.0
9530,0.1,0.2
9531,0.0,0.1
9532,0.1,0.2
9533,0.0,0.0
9534,0.0,0.0
9535,0.1,0.0
9536,0.0,0.1
9537,0.1,0.0
9538,0.1,0.1
9539,0.0,0.0
9540,0.0,0.0
9541,0.1,0.2
9542,0.0,0.2
9543,0.1,0.1
9544,0.1,0.0
9545,0.2,0.1
9546,0.1,0.0
9547,0.1,0.1
9548,0.1,0.0
9549,0.0,0.0
9550,0.2,0.2
9551,0.0,0.0
9552,0.1,0.2
9553,0.0,0.0
9554,0.1,0.1
9555,0.2,0.0
9556,0.2,0.0
9557,0.0,0.1
9558,0.0,0.1
9559,0.1,0.2
9560,0.0,0.1
9561,0.0,0.3
9562,0.1,0.2
9563,0.0,0.1
9564,0.0,0.0
9565,0.1,0.0
9566,0.2,0.0
9567,0.0,0.0
9568,0.2,0.3
9569,0.1,0.2
9570,0.1,0.1
9571,0.0,0.0
9572,0.0,0.0
9573,0.1,0.0
9574,0.1,0.0
9575,0.1,0.1
9576,0.1,0.1
9577,0.1,0.0
9578,0.1,0.0
9579,0.0,0.2
9580,0.1,0.1
9581,0.1,0.0
9582,0.0,0.0
9583,0.1,0.0
9584,0.1,0.0
9585,0.2,0.0
9586,0.1,0.1
9587,0.0,0.0
9588,0.1,0.2
9589,0.0,0.1
9590,0.1,0.0
9591,0.3,0.2
9592,0.0,0.0
9593,0.0,0.0
9594,0.3,0.0
9595,0.0,0.1
9596,0.2,0.1
9597,0.1,0.0
9598,0.2,0.2
9599,0.1,0.1
9600,0.0,0.1
9601,0.2,0.1
9602,0.1,0.1
9603,0.1,0.0
9604,0.1,0.0
9605,0.0,0.3
9606,0.1,0.1
9607,0.2,0.0
9608,0.2,0.2
9609,0.0,0.1
9610,0.0,0.2
9611,0.2,0.2
9612,0.0,0.0
9613,0.2,0.1
9614,0.0,0.1
9615,0.1,0.1
9616,0.1,0.2
9617,0.1,0.0
9618,0.1,0.0
9619,0.0,0.1
9620,0.1,0.1
9621,0.0,0.0
9622,0.0,0.2
9623,0.2,0.1
9624,0.0,0.0
9625,0.0,0.1
9626,0.1,0.2
9627,0.0,0.2
9628,0.4,0.0
9629,0.0,0.2
9630,0.0,0.1
9631,0.2,0.1
9632,0.0,0.0
9633,0.1,0.1
9634,0.0,0.1
9635,0.1,0.1
9636,0.1,0.1
9637,0.0,0.2
9638,0.1,0.0
9639,0.1,0.1
9640,0.1,0.1
9641,0.0,0.2
9642,0.0,0.0
9643,0.2,0.0
9644,0.1,0.0
9645,0.0,0.1
9646,0.0,0.0
9647,0.2,0.0
9648,0.0,0.0
9649,0.0,0.0
9650,0.2,0.1
9651,0.0,0.1
9652,0.1,0.0
9653,0.1,0.1
9654,0.1,0.1
9655,0.1,0.1
9656,0.1,0.1
9657,0.2,0.1
9658,0.0,0.1
9659,0.0,0.1
9660,0.0,0.1
9661,0.0,0.1
9662,0.0,0.2
9663,0.0,0.1
9664,0.1,0.0
9665,0.3,0.1
9666,0.0,0.0
9667,0.1,0.1
9668,0.0,0.1
9669,0.2,0.2
9670,0.1,0.0
9671,0.0,0.0
9672,0.0,0.1
9673,0.2,0.0
9674,0.3,0.0
9675,0.0,0.1
9676,0.0,0.1
9677,0.1,0.0
9678,0.1,0.1
9679,0.0,0.0
9680,0.0,0.0
9681,0.0,0.2
9682,0.0,0.0
9683,0.0,0.2
9684,0.0,0.0
9685,0.0,0.0
9686,0.2,0.0
9687,0.0,0.0
9688,0.0,0.0
9689,0.0,0.3
9690,0.2,0.1
9691,0.1,0.1
9692,0.1,0.1
9693,0.1,0.1
9694,0.2,0.0
9695,0.1,0.1
9696,0.1,0.0
9697,0.0,0.2
9698,0.1,0.1
9699,0.0,0.0
9700,0.1,0.2
9701,0.2,0.0
9702,0.0,0.0
9703,0.1,0.2
9704,0.1,0.0
9705,0.3,0.1
9706,0.0,0.2
9707,0.0,0.1
9708,0.0,0.0
9709,0.1,0.0
9710,0.0,0.0
9711,0.1,0.1
9712,0.1,0.2
9713,0.0,0.1
9714,0.2,0.1
9715,0.0,0.0
9716,0.2,0.0
9717,0.2,0.1
9718,0.0,0.1
9719,0.1,0.1
9720,0.0,0.0
9721,0.1,0.1
9722,0.0,0.1
9723,0.1,0.1
9724,0.3,0.0
9725,0.2,0.2
9726,0.0,0.1
9727,0.1,0.0
9728,0.2,0.0
9729,0.0,0.1
9730,0.2,0.0
9731,0.1,0.0
9732,0.0,0.0
9733,0.0,0.2
9734,0.1,0.0
9735,0.1,0.1
9736,0.0,0.2
9737,0.2,0.1
9738,0.1,0.1
9739,0.1,0.2
9740,0.0,0.2
9741,0.1,0.0
9742,0.1,0.1
9743,0.2,0.0
9744,0.0,0.3
9745,0.1,0.0
9746,0.1,0.1
9747,0.2,0.0
9748,0.1,0.2
9749,0.1,0.0
9750,0.0,0.0
9751,0.0,0.0
9752,0.2,0.1
9753,0.0,0.0
9754,0.0,0.3
9755,0.0,0.0
9756,0.1,0.0
9757,0.0,0.0
9758,0.3,0.0
9759,0.1,0.0
9760,0.0,0.1
9761,0.0,0.1
9762,0.2,0.2
9763,0.0,0.1
9764,0.1,0.0
9765,0.0,0.4
9766,0.0,0.1
9767,0.1,0.0
9768,0.1,0.4
9769,0.2,0.0
9770,0.0,0.1
9771,0.3,0.0
9772,0.1,0.0
9773,0.2,0.0
9774,0.2,0.1
9775,0.0,0.2
9776,0.1,0.1
9777,0.0,0.1
9778,0.0,0.0
9779,0.1,0.1
9780,0.1,0.3
9781,0.0,0.0
9782,0.1,0.1
9783,0.0,0.0
9784,0.3,0.1
9785,0.2,0.0
9786,0.0,0.1
9787,0.0,0.2
9788,0.1,0.0
9789,0.1,0.1
9790,0.1,0.1
9791,0.0,0.3
9792,0.2,0.0
9793,0.1,0.1
9794,0.0,0.0
9795,0.0,0.0
9796,0.1,0.0
9797,0.0,0.0
9798,0.1,0.0
9799,0.1,0.1
9800,0.2,0.1
9801,0.0,0.1
9802,0.3,0.1
9803,0.2,0.2
9804,0.0,0.0
9805,0.2,0.0
9806,0.0,0.0
9807,0.0,0.0
9808,0.2,0.0
9809,0.1,0.1
9810,0.1,0.4
9811,0.0,0.2
9812,0.0,0.0
9813,0.0,0.0
9814,0.0,0.1
9815,0.0,0.1
9816,0.2,0.0
9817,0.1,0.3
9818,0.2,0.1
9819,0.0,0.2
9820,0.2,0.0
9821,0.0,0.1
9822,0.0,0.1
9823,0.0,0.1
9824,0.0,0.1
