episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
13,0.7971560616681165,295.0,1729.0832943017392,0.166343669250646,240,1.0,0.37847400532522807,0.9590346501763702,0.08,0.3,297.0,295.0,3,5,4,"[7, 14, 21, 28]",3,22,9,0
14,0.45202254936210573,124.33333333333333,1072.73869961649,0.6926129589094727,288,0.3716004351443015,0.7132013382511718,0.31645504335865937,0.08,0.3,280.6666666666667,124.33333333333333,2,5,1,[17],3,20,16,0
15,0.7484004797197679,276.3333333333333,1658.8976995451246,0.2606415478615071,252,0.9552057336660906,0.4142677592967509,0.8438960795772886,0.08,0.3,278.3333333333333,276.3333333333333,3,3,2,"[11, 23]",2,22,21,0
16,0.7133031338726261,288.0,1905.3302720522818,0.28282072169260913,288,1.0,0.2885903050915296,0.8168151058629181,0.08,0.3,297.0,288.0,2,3,1,[17],2,21,12,1
17,0.7984542439643725,287.3333333333333,1758.3237760723396,0.1529535864978903,352,0.9974403276380622,0.36356173430814687,0.9753840634512745,0.08,0.3,291.0,287.3333333333333,2,3,4,"[7, 14, 21, 28]",2,23,12,0
18,0.5317393233454546,180.33333333333334,1205.2854355724005,0.6199432083398164,304,0.5866129135470661,0.6456042013602411,0.4051854721831559,0.08,0.3,304.0,180.33333333333334,2,1,3,"[8, 17, 26]",5,23,13,0
19,0.7176116961804677,288.6666666666667,1830.717662472072,0.29737196452616427,288,1.0,0.3266417798955615,0.7990479055294982,0.08,0.3,302.3333333333333,288.6666666666667,2,5,2,"[11, 23]",4,23,21,1
20,0.7613873686679083,307.0,1855.577992849685,0.19995416815195804,256,1.0,0.3139633299618849,0.9179959241983572,0.08,0.3,316.6666666666667,307.0,2,3,2,"[11, 23]",6,21,17,0
21,0.7697645106715562,277.0,1632.3317894761685,0.22679321958415677,240,0.9577654060280284,0.4278160330178082,0.885225197394513,0.08,0.3,280.6666666666667,277.0,3,5,3,"[8, 17, 26]",2,21,18,0
22,0.7923513317396904,294.0,1755.280865632398,0.16797470173925544,288,1.0,0.3651135796408301,0.9570431446186035,0.08,0.3,297.0,294.0,2,3,4,"[7, 14, 21, 28]",4,23,19,1
23,0.6512322305025691,240.33333333333334,1479.91769585722,0.4307565935529704,256,0.8169834261214566,0.5055452677376601,0.6361840558620853,0.08,0.3,298.3333333333333,240.33333333333334,2,5,2,"[11, 23]",3,20,18,1
24,0.6905300351172052,276.0,1919.880913767264,0.2965894061273606,352,0.9539258974851219,0.2811696642680112,0.8000034164781632,0.08,0.3,279.3333333333333,276.0,2,3,1,[17],2,23,16,0
25,0.7070136186463316,266.6666666666667,1682.9110858059228,0.3150603271496018,288,0.9180904844179946,0.40202124000995454,0.7774502532948674,0.08,0.3,307.3333333333333,266.6666666666667,2,5,4,"[7, 14, 21, 28]",5,22,17,0
26,0.7631218116806588,282.6666666666667,1608.3129798001412,0.2612824151722358,256,0.9795226211044987,0.4400653181768761,0.8431135747406159,0.08,0.3,286.3333333333333,282.6666666666667,2,5,2,"[11, 23]",2,19,16,1
27,0.7136742752826388,273.0,1592.8914461978693,0.3445586086628647,240,0.9424073718564023,0.4479301027033515,0.7414325822867815,0.08,0.3,295.6666666666667,273.0,2,5,4,"[7, 14, 21, 28]",2,18,3,1
28,0.6668003814584709,261.3333333333333,1748.1632837703585,0.36437750157994525,256,0.8976131055224931,0.36874345518616775,0.7172335331146817,0.08,0.3,297.0,261.3333333333333,2,5,1,[17],4,19,16,0
29,0.7371866765351076,279.6666666666667,1721.8397889248247,0.27174591613775884,288,0.9680040954757791,0.382168100249575,0.8303375445437534,0.08,0.3,299.3333333333333,279.6666666666667,2,1,4,"[7, 14, 21, 28]",6,23,16,0
30,0.5902531917427875,221.0,1563.086627814497,0.4839612783659628,288,0.7427529276252639,0.46313017816156804,0.5712206500168446,0.08,0.3,288.0,221.0,2,1,1,[17],2,21,5,1
31,0.7268002625125652,255.0,1552.9105674677255,0.2877563867177254,272,0.8732962180840852,0.46831983854294396,0.8107886138111412,0.08,0.3,279.3333333333333,255.0,2,1,4,"[7, 14, 21, 28]",6,22,19,0
32,0.6877109466873643,269.0,1891.8866053266183,0.29462206224857085,320,0.9270493376847764,0.295446402855212,0.8024055613134194,0.08,0.3,284.6666666666667,269.0,2,5,1,[17],4,23,23,0
33,0.7516547800627995,286.0,1753.0768823896672,0.24727396045286168,320,0.992320982914187,0.36623758285290275,0.8602180258316814,0.08,0.3,288.6666666666667,286.0,2,3,2,"[11, 23]",2,21,14,0
34,0.49024654375584376,144.0,1092.6259658004917,0.6545019226583473,240,0.44711076982146286,0.7030590873316659,0.36298896652476287,0.08,0.3,285.6666666666667,144.0,3,1,1,[17],2,21,11,0
35,0.6967825968271023,276.6666666666667,1949.5913052037895,0.2760526315789474,320,0.9564855698470597,0.26601774534270484,0.8250790056754324,0.08,0.3,286.3333333333333,276.6666666666667,2,3,1,[17],4,23,8,0
36,0.6902528550368893,268.0,1795.7508342279955,0.31717439671401676,264,0.9232098291418699,0.34447441423702685,0.7748689550580506,0.08,0.3,283.0,268.0,3,3,1,[17],2,23,14,0
37,0.7313141579800618,284.6666666666667,1803.0215221624994,0.27013103931179355,288,0.9872016381903117,0.34076645655662513,0.8323093238899519,0.08,0.3,309.0,284.6666666666667,2,5,4,"[7, 14, 21, 28]",5,22,8,0
38,0.7168735456860509,275.6666666666667,1667.5743676919544,0.32090222643066985,256,0.9526460613041532,0.40984276972421607,0.7703172409438503,0.08,0.3,297.0,275.6666666666667,2,5,4,"[7, 14, 21, 28]",5,22,21,1
39,0.738510071637295,289.3333333333333,1930.3319101890145,0.22337789770636576,256,1.0,0.27583979001141173,0.8893953365846786,0.08,0.3,296.3333333333333,289.3333333333333,2,5,4,"[7, 14, 21, 28]",6,23,11,1
40,0.7064082656354458,281.3333333333333,1882.3774947313916,0.2884053192658534,240,0.9744032763806232,0.3002959274095575,0.809996261245979,0.08,0.3,289.6666666666667,281.3333333333333,3,5,1,[17],4,23,11,0
41,0.8023554897387072,287.6666666666667,1656.501724641017,0.17764850327408793,252,0.9987201638190313,0.41548967579595514,0.945231344635528,0.08,0.3,290.3333333333333,287.6666666666667,3,3,4,"[7, 14, 21, 28]",2,22,15,0
42,0.6578126487788043,252.33333333333334,1628.92395824294,0.39890676439530404,256,0.8630575286363347,0.4295539832789928,0.6750729880105153,0.08,0.3,295.6666666666667,252.33333333333334,2,5,1,[17],3,18,13,0
43,0.7149234327153424,271.0,1727.8152935741043,0.2950182490401479,272,0.9347283547705894,0.37912066944823025,0.8019218136242413,0.08,0.3,290.3333333333333,271.0,2,5,4,"[7, 14, 21, 28]",4,22,13,1
44,0.6653097332279021,241.33333333333334,1611.1376474518986,0.36318584910134205,256,0.8208229346643631,0.43862477386961574,0.7186885516692714,0.08,0.3,290.6666666666667,241.33333333333334,2,1,4,"[7, 14, 21, 28]",8,23,15,0
45,0.7547612915931068,276.3333333333333,1789.7799508996695,0.20661800992182022,272,0.9552057336660906,0.34751948822390255,0.9098593125652721,0.08,0.3,281.0,276.3333333333333,2,5,4,"[7, 14, 21, 28]",4,22,6,1
46,0.7768368864460233,290.6666666666667,1827.9051753819097,0.1769902057591204,320,1.0,0.3280761122724895,0.9460351319106912,0.08,0.3,294.0,290.6666666666667,2,3,3,"[8, 17, 26]",4,23,7,0
47,0.5585007908083125,192.0,1320.6987119159853,0.5565100724898875,288,0.6314071798809752,0.5867449093243875,0.4826379101167592,0.08,0.3,296.6666666666667,192.0,2,5,2,"[11, 23]",3,22,21,1
48,0.5515007099774025,175.0,1231.9195456853208,0.558560545308741,256,0.5661355346515646,0.6320211464906736,0.4801342640868275,0.08,0.3,289.3333333333333,175.0,2,1,4,"[7, 14, 21, 28]",8,23,14,0
49,0.7746405786763649,283.0,1789.4580247918973,0.18173896468153472,304,0.9808024572854674,0.34768366641372295,0.9402368539165196,0.08,0.3,286.0,283.0,2,3,3,"[8, 17, 26]",5,23,23,0
50,0.7189994934526043,290.6666666666667,1972.135096232887,0.2502303820798185,320,1.0,0.2545207007927633,0.8566082080369382,0.08,0.3,307.6666666666667,290.6666666666667,2,5,3,"[8, 17, 26]",2,23,7,1
51,0.7826732210549054,285.0,1673.7123445394984,0.20626725565985643,320,0.9884814743712804,0.40671248018366635,0.9102875867210536,0.08,0.3,287.6666666666667,285.0,2,2,3,"[8, 17, 26]",2,21,14,0
52,0.5876217730598953,214.66666666666666,1408.3338750030855,0.522889997830332,256,0.7184360401868561,0.5420520991021257,0.5236883281830017,0.08,0.3,289.0,214.66666666666666,2,5,3,"[8, 17, 26]",6,23,22,1
53,0.7796735991028565,294.6666666666667,1774.4602278040138,0.1879241102340396,240,1.0,0.3553323506965979,0.9326847347346926,0.08,0.3,299.3333333333333,294.6666666666667,3,3,3,"[8, 17, 26]",2,23,13,1
54,0.7580984801677765,298.3333333333333,1876.054398717172,0.20027373398034093,252,1.0,0.303520625353005,0.9176057314046874,0.08,0.3,301.3333333333333,298.3333333333333,3,5,2,"[11, 23]",3,23,11,0
55,0.6797130816813517,266.3333333333333,1839.8655998090862,0.3210044858826634,320,0.9168106482370256,0.3219764490748501,0.7701923812194723,0.08,0.3,273.3333333333333,266.3333333333333,2,3,1,[17],4,23,16,0
56,0.6907400127812496,271.0,1824.49142535216,0.31424894763244565,288,0.9347283547705894,0.32981708104405677,0.7784409550921394,0.08,0.3,298.0,271.0,2,5,2,"[11, 23]",6,23,8,0
57,0.7252543126528478,292.6666666666667,1835.911877745258,0.2800966812308264,320,1.0,0.32399279666462555,0.8201411841336502,0.08,0.3,296.0,292.6666666666667,2,1,3,"[8, 17, 26]",2,23,8,1
58,0.7520938358306279,291.6666666666667,1979.8332923707594,0.1800586364539853,272,1.0,0.25059471940671024,0.9422885500215372,0.08,0.3,298.0,291.6666666666667,2,3,2,"[11, 23]",5,23,8,1
59,0.7607400550929658,266.6666666666667,1601.1628896576185,0.2306644047056206,252,0.9180904844179946,0.4437117725287009,0.8804984450223929,0.08,0.3,269.6666666666667,266.6666666666667,3,2,3,"[8, 17, 26]",3,23,19,0
60,0.6195403825767505,233.0,1589.947846610061,0.4438824967336789,352,0.7888270301401421,0.44943130077401044,0.6201572082562617,0.08,0.3,291.6666666666667,233.0,2,5,3,"[8, 17, 26]",2,23,8,0
61,0.6871583031160181,261.6666666666667,1605.117916572486,0.36829110967770634,352,0.898892941703462,0.44169475948161585,0.7124549819012369,0.08,0.3,308.6666666666667,261.6666666666667,2,1,4,"[7, 14, 21, 28]",2,23,6,0
62,0.7749387482760582,291.0,1776.671090954115,0.19692608483136914,264,1.0,0.3542048388199251,0.9216932415752018,0.08,0.3,294.0,291.0,3,3,3,"[8, 17, 26]",2,23,4,0
63,0.5942842861189623,201.66666666666666,1396.7430195266525,0.482220277229335,336,0.6685224291290716,0.5479632868705221,0.5733464282977105,0.08,0.3,283.3333333333333,201.66666666666666,2,5,2,"[11, 23]",2,22,4,0
64,0.6570615891792801,242.66666666666666,1615.029982419026,0.3819990482880515,352,0.8259422793882384,0.43663973291254693,0.6957174637226116,0.08,0.3,288.6666666666667,242.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,16,0
65,0.7829852601241856,290.3333333333333,1838.1499180509452,0.16119224867875206,304,1.0,0.3228514247868504,0.9653245817203262,0.08,0.3,293.0,290.3333333333333,2,3,4,"[7, 14, 21, 28]",3,23,9,1
66,0.5837090166500574,188.66666666666666,1391.1130393234137,0.47497739829231544,352,0.618608818071287,0.5508345046319172,0.5821900495977403,0.08,0.3,303.6666666666667,188.66666666666666,2,5,2,"[11, 23]",2,23,22,0
67,0.46623369283726557,136.33333333333334,1027.7332671208212,0.7059149590530344,252,0.41767453765917967,0.7361535321268264,0.30021317975365924,0.08,0.3,296.6666666666667,136.33333333333334,3,1,1,[17],3,23,9,0
68,0.6007339838813411,221.66666666666666,1423.7753803958278,0.5077145710616962,320,0.7453125999872017,0.5341771292184279,0.5422176627991308,0.08,0.3,278.3333333333333,221.66666666666666,2,1,3,"[8, 17, 26]",2,21,5,0
69,0.4180202360652173,98.0,753.1869806458914,0.8002296408006581,240,0.27049337684776353,0.8761686202080275,0.18505409237120002,0.08,0.3,312.0,98.0,3,1,4,"[7, 14, 21, 28]",2,21,13,0
70,0.733406324207917,279.3333333333333,1794.9889318463865,0.25578547814374925,304,0.9667242592948102,0.3448629746886722,0.8498253850321807,0.08,0.3,290.3333333333333,279.3333333333333,2,5,3,"[8, 17, 26]",4,22,7,0
71,0.4972614426208453,155.0,1055.554987644488,0.6776942072423608,240,0.48934536379343446,0.7219648111657528,0.3346709753327227,0.08,0.3,278.3333333333333,155.0,3,1,4,"[7, 14, 21, 28]",4,23,19,0
72,0.6988719624373814,275.0,1782.0084342333168,0.3203406197875516,252,0.9500863889422154,0.35148286213995533,0.7710029677818254,0.08,0.3,287.6666666666667,275.0,3,3,1,[17],2,22,11,0
73,0.6665809267222509,245.33333333333334,1495.085484587894,0.4063709307155819,320,0.8361809688359891,0.4978098898442268,0.6659591727954653,0.08,0.3,293.6666666666667,245.33333333333334,2,1,2,"[11, 23]",2,23,22,1
74,0.7827494413219747,298.6666666666667,1835.0384231184717,0.1626497839850012,352,1.0,0.324438247331887,0.9635449178060216,0.08,0.3,301.6666666666667,298.6666666666667,2,3,3,"[8, 17, 26]",2,23,5,0
75,0.7427621081180682,284.3333333333333,1846.9638281006373,0.23214011761697775,252,0.9859218020093428,0.31835644360246595,0.878696586086314,0.08,0.3,286.6666666666667,284.3333333333333,3,5,2,"[11, 23]",2,22,11,0
76,0.6189025778218007,204.33333333333334,1366.078936087445,0.4477094828692416,336,0.6787611185768223,0.5636015764966393,0.6154844232494054,0.08,0.3,285.0,204.33333333333334,2,1,2,"[11, 23]",3,23,14,0
77,0.7070248772246384,288.3333333333333,1968.0536797878028,0.2760267847405501,336,1.0,0.2566021708807104,0.8251105649010629,0.08,0.3,308.0,288.3333333333333,2,3,1,[17],3,23,14,0
78,0.7088019976792093,268.0,1812.284263488629,0.2740160507472728,336,0.9232098291418699,0.33604257717255687,0.8275656894622029,0.08,0.3,283.3333333333333,268.0,2,5,2,"[11, 23]",3,23,16,0
79,0.7905230026065124,297.0,1815.7410594857467,0.1527785661576886,352,1.0,0.33427965550922056,0.9755977648843654,0.08,0.3,302.3333333333333,297.0,2,3,4,"[7, 14, 21, 28]",2,23,19,0
80,0.7812951883936046,278.3333333333333,1717.948240220253,0.1795088430776163,336,0.9628847507519037,0.38415274022281554,0.942959852752972,0.08,0.3,282.0,278.3333333333333,2,3,4,"[7, 14, 21, 28]",3,23,15,0
81,0.7430226959902484,297.3333333333333,1969.490524369967,0.20187162567486502,320,1.0,0.2558693985554541,0.9156546910590303,0.08,0.3,301.6666666666667,297.3333333333333,2,5,3,"[8, 17, 26]",2,23,5,1
82,0.6679215026143837,256.3333333333333,1648.7219170197948,0.38144077055138126,336,0.8784155628079605,0.4194572779927516,0.6963991259354251,0.08,0.3,303.3333333333333,256.3333333333333,2,1,4,"[7, 14, 21, 28]",3,23,4,0
83,0.7843244513990746,275.6666666666667,1686.8484479427696,0.1767596392774381,320,0.9526460613041532,0.4000132357733045,0.9463166556895931,0.08,0.3,287.6666666666667,275.6666666666667,2,3,4,"[7, 14, 21, 28]",2,23,12,1
84,0.6760289825635903,265.6666666666667,1734.3225642457464,0.3600375194525571,320,0.9142509758750881,0.37580204478950124,0.7225326909105336,0.08,0.3,311.6666666666667,265.6666666666667,2,5,3,"[8, 17, 26]",2,21,10,0
85,0.6780212010837883,264.3333333333333,1815.4725643685617,0.3273930870192638,304,0.9091316311512125,0.33441658457850326,0.7623918409121836,0.08,0.3,295.6666666666667,264.3333333333333,2,5,2,"[11, 23]",5,23,10,0
86,0.7884919154474247,295.6666666666667,1821.1425061276193,0.15524514597010755,304,1.0,0.33152498693570576,0.9725860484167825,0.08,0.3,299.3333333333333,295.6666666666667,2,3,4,"[7, 14, 21, 28]",5,23,13,0
87,0.6127277881333003,225.33333333333334,1515.8010126691772,0.4629771642808453,336,0.759390797977859,0.48724523597040964,0.5968424448720494,0.08,0.3,289.6666666666667,225.33333333333334,2,5,3,"[8, 17, 26]",2,22,8,0
88,0.6647525095190145,266.0,1758.1294063976272,0.3764544085223428,336,0.9155308120560568,0.36366086035160783,0.7024875194917877,0.08,0.3,302.0,266.0,2,5,3,"[8, 17, 26]",3,23,22,0
89,0.7137846187149117,275.0,1780.3076859769774,0.29033992612334597,304,0.9500863889422154,0.35235022195739385,0.8076340886125724,0.08,0.3,287.6666666666667,275.0,2,1,3,"[8, 17, 26]",3,23,9,1
90,0.6688962881291909,243.66666666666666,1585.3221269439434,0.3694322734834462,352,0.8297817879311449,0.45179035853001315,0.7110616104771087,0.08,0.3,275.3333333333333,243.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,18,0
91,0.7347684694789868,276.6666666666667,1772.263728886721,0.2538262720454085,320,0.9564855698470597,0.3564525369986009,0.8522175935632216,0.08,0.3,287.3333333333333,276.6666666666667,2,5,4,"[7, 14, 21, 28]",2,23,2,1
92,0.7853781801314581,287.3333333333333,1790.7205309688418,0.16957812410800938,288,0.9974403276380622,0.34703980444116594,0.9550853512692241,0.08,0.3,292.6666666666667,287.3333333333333,2,3,4,"[7, 14, 21, 28]",6,23,14,0
93,0.7746836844732643,291.0,1815.401171008777,0.18531583264971288,264,1.0,0.33445299427716285,0.9358694654752887,0.08,0.3,299.3333333333333,291.0,3,5,3,"[8, 17, 26]",2,23,6,0
94,0.7874174226419455,280.6666666666667,1696.1073498896637,0.1793184145092877,352,0.9718436040186856,0.3952913144234487,0.9431923677732629,0.08,0.3,284.6666666666667,280.6666666666667,2,3,4,"[7, 14, 21, 28]",2,23,15,0
95,0.5818937634177239,201.0,1398.8430191870118,0.5053595987379662,352,0.6659627567671338,0.546892313953019,0.5450931055041953,0.08,0.3,292.0,201.0,2,5,4,"[7, 14, 21, 28]",2,23,7,0
96,0.700791617490909,255.33333333333334,1656.3252363528866,0.30939944579317785,352,0.8745760542650542,0.4155796825613905,0.784362241107439,0.08,0.3,276.3333333333333,255.33333333333334,2,5,4,"[7, 14, 21, 28]",2,23,20,0
97,0.6523317250391033,254.0,1673.668245864944,0.4000430663221361,304,0.8694567095411787,0.40673496994261105,0.6736855529849158,0.08,0.3,283.6666666666667,254.0,2,5,4,"[7, 14, 21, 28]",5,23,12,0
98,0.7231887945346069,281.6666666666667,1891.6918359136953,0.25191575497614344,352,0.9756831125615922,0.2955457327600382,0.8545503523452943,0.08,0.3,286.0,281.6666666666667,2,5,2,"[11, 23]",2,23,19,0
99,0.667758502890768,244.33333333333334,1601.681364878683,0.36820948661996095,320,0.8323414602930826,0.44344735680967096,0.7125546443998549,0.08,0.3,290.0,244.33333333333334,2,5,4,"[7, 14, 21, 28]",4,23,7,0
100,0.7052549269995297,258.3333333333333,1611.4706079291675,0.3213871405652228,288,0.8860945798937735,0.4384549682927459,0.7697251563589349,0.08,0.3,292.0,258.3333333333333,2,5,4,"[7, 14, 21, 28]",4,23,18,1
101,0.7522583099910458,275.6666666666667,1755.0099049790736,0.2210625441418818,352,0.9526460613041532,0.36525176610195065,0.8922224044230367,0.08,0.3,287.0,275.6666666666667,2,5,4,"[7, 14, 21, 28]",2,23,13,0
102,0.7885211695225494,297.0,1802.5930278214557,0.16099601369939925,352,1.0,0.3409849831798545,0.9655641864214823,0.08,0.3,305.0,297.0,2,3,4,"[7, 14, 21, 28]",2,23,7,0
103,0.777784696816155,297.3333333333333,1860.3840494595652,0.16487532244196046,320,1.0,0.31151230267539104,0.9608275150338444,0.08,0.3,301.3333333333333,297.3333333333333,2,3,3,"[8, 17, 26]",2,23,11,1
104,0.6219597456327282,236.33333333333334,1570.6985339501507,0.45282021927700233,352,0.8016253919498305,0.45924820357093116,0.6092441674412491,0.08,0.3,311.3333333333333,236.33333333333334,2,5,4,"[7, 14, 21, 28]",2,23,13,0
105,0.755886725847543,285.6666666666667,1828.9918959682593,0.21404201831567607,352,0.9910411467332182,0.32752189869862897,0.9007945305449723,0.08,0.3,288.0,285.6666666666667,2,3,2,"[11, 23]",2,23,14,0
106,0.7817209202959536,282.0,1728.0151907879572,0.1841310909874946,352,0.976962948742561,0.3790187244306372,0.9373160458599855,0.08,0.3,286.0,282.0,2,3,4,"[7, 14, 21, 28]",2,23,14,0
107,0.651936474820415,238.0,1596.8690937838255,0.3871758084096678,352,0.8080245728546745,0.44590155340387116,0.689396592357128,0.08,0.3,293.6666666666667,238.0,2,5,4,"[7, 14, 21, 28]",2,23,17,0
108,0.7187701431611278,270.6666666666667,1787.512564235525,0.2676554023789379,320,0.9334485185896206,0.3486758263684483,0.8353320991842677,0.08,0.3,286.3333333333333,270.6666666666667,2,5,3,"[8, 17, 26]",2,23,9,1
109,0.6984808369883402,264.0,1733.414020176443,0.3104215821573254,288,0.9078517949702438,0.3762653906228122,0.7831142032760585,0.08,0.3,310.6666666666667,264.0,2,5,4,"[7, 14, 21, 28]",6,23,6,0
110,0.7230731069309073,269.3333333333333,1670.2875750780524,0.2924222227811172,304,0.9283291738657451,0.4084590687241963,0.8050915853848124,0.08,0.3,289.6666666666667,269.3333333333333,2,5,4,"[7, 14, 21, 28]",3,23,15,1
111,0.6380359332345982,234.33333333333334,1590.337347482554,0.409035625041463,352,0.7939463748640175,0.4492326603200819,0.6627055566984209,0.08,0.3,292.3333333333333,234.33333333333334,2,5,4,"[7, 14, 21, 28]",2,23,6,0
112,0.760550932981628,290.0,1884.364323200497,0.1926492223623371,320,1.0,0.2992826703494245,0.9269153296920017,0.08,0.3,303.0,290.0,2,5,4,"[7, 14, 21, 28]",2,23,10,1
113,0.7909668055311361,289.3333333333333,1788.47014905149,0.1604127055139246,264,1.0,0.34818747038274533,0.9662764110407811,0.08,0.3,294.0,289.3333333333333,3,5,4,"[7, 14, 21, 28]",2,23,8,0
114,0.6038956680605091,210.66666666666666,1483.7117289968528,0.4565231165649355,352,0.7030780060152301,0.5036103594529793,0.6047228960501159,0.08,0.3,285.0,210.66666666666666,2,5,3,"[8, 17, 26]",2,23,12,0
115,0.7802522580989252,308.0,1826.991246022182,0.17028357290676213,320,1.0,0.32854220453491007,0.9542239918461303,0.08,0.3,314.6666666666667,308.0,2,3,4,"[7, 14, 21, 28]",3,22,11,0
116,0.5498087514841833,170.66666666666666,1203.0929845334756,0.5608352015807273,352,0.5494976642989697,0.6467223232961458,0.4773568880141215,0.08,0.3,270.6666666666667,170.66666666666666,2,5,4,"[7, 14, 21, 28]",2,23,10,0
117,0.7490483041310263,267.0,1785.6852968177798,0.19758619758619758,272,0.9193703205989633,0.34960770933699414,0.9208872378755979,0.08,0.3,280.0,267.0,2,5,4,"[7, 14, 21, 28]",5,23,9,1
118,0.5562359156039692,190.0,1316.6639053342635,0.5576945025680046,352,0.6237281627951622,0.588802608979276,0.48119171017909435,0.08,0.3,301.3333333333333,190.0,2,5,3,"[8, 17, 26]",2,23,6,0
119,0.566972132119476,187.33333333333334,1254.4280134758415,0.5489190334887665,272,0.6134894733474117,0.6205421163397763,0.49190663803329887,0.08,0.3,284.3333333333333,187.33333333333334,2,5,4,"[7, 14, 21, 28]",5,23,16,1
120,0.7930016666382199,296.0,1727.6260409161796,0.17530623368427092,272,1.0,0.37921718587869874,0.9480912771865257,0.08,0.3,298.6666666666667,296.0,2,3,4,"[7, 14, 21, 28]",5,21,11,0
121,0.6326284433297076,235.66666666666666,1572.7935294925676,0.42874766037093753,320,0.7990657195878929,0.4581797826894562,0.638636981616257,0.08,0.3,284.3333333333333,235.66666666666666,2,5,4,"[7, 14, 21, 28]",4,23,7,0
122,0.7896799633885916,283.0,1761.0734947968497,0.1598376936609727,352,0.9808024572854674,0.3621594129933912,0.9669785057623349,0.08,0.3,288.0,283.0,2,3,4,"[7, 14, 21, 28]",2,23,20,0
123,0.5842317019669448,218.0,1501.5385611843851,0.5084953899424246,336,0.7312344019965444,0.4945189034693848,0.5412642758179151,0.08,0.3,305.3333333333333,218.0,2,5,3,"[8, 17, 26]",3,23,14,0
124,0.579053524432789,211.33333333333334,1582.8395027948036,0.47790681625490466,320,0.7056376783771678,0.45305646503386515,0.5786132035236978,0.08,0.3,293.0,211.33333333333334,2,1,1,[17],2,23,6,1
125,0.7287132068724634,275.6666666666667,1787.2587213544239,0.25916864373270065,320,0.9526460613041532,0.3488052829850811,0.8456945089642328,0.08,0.3,288.3333333333333,275.6666666666667,2,5,4,"[7, 14, 21, 28]",4,23,20,0
126,0.5658749693022972,195.66666666666666,1302.7451708005417,0.5556831001246858,304,0.6454853778716325,0.5959009852375754,0.4836476509238371,0.08,0.3,290.0,195.66666666666666,2,1,4,"[7, 14, 21, 28]",5,23,8,0
