tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
6600,5,92.8,3371.3,1019.4,528.3,3724.8
6600,6,92.2,3229.9,1501.8,425.3,3258.2
7200,1,115.8,4136.6,532.6,589.1,4354.1
7200,2,109.4,3835.3,635.0,644.0,4381.9
7200,3,109.1,3851.4,818.0,596.1,4203.8
7200,4,105.1,3765.0,990.8,633.4,4109.6
7200,5,100.3,3641.8,1141.1,593.6,4055.0
7200,6,99.9,3532.2,1632.0,472.3,3572.0
7800,1,124.6,4443.0,597.1,658.0,4714.2
7800,2,118.2,4131.2,717.9,696.9,4722.1
7800,3,117.2,4129.1,933.1,657.5,4528.4
7800,4,112.9,4050.3,1114.3,693.1,4432.7
7800,5,107.8,3905.3,1287.0,646.8,4361.5
7800,6,106.8,3774.8,1816.0,531.4,3850.2
8400,1,132.4,4742.6,667.6,740.1,5084.6
8400,2,126.0,4427.2,814.6,755.5,5068.0
8400,3,124.3,4404.5,1070.9,714.6,4847.4
8400,4,120.2,4314.2,1285.1,739.0,4713.1
8400,5,114.6,4159.5,1469.2,690.0,4643.2
8400,6,112.6,3978.1,2048.1,591.0,4100.3
9000,1,141.0,5055.3,742.8,806.2,5441.6
9000,2,134.0,4727.0,887.0,830.2,5438.5
9000,3,132.1,4692.8,1167.5,786.2,5193.4
9000,4,127.7,4595.2,1418.7,796.3,5029.3
9000,5,121.3,4407.6,1650.9,734.6,4926.0
9000,6,119.4,4205.7,2261.8,637.4,4354.1
9600,1,149.5,5355.2,822.3,876.6,5791.3
9600,2,142.0,5012.9,974.1,898.9,5788.4
9600,3,139.9,4971.3,1282.4,850.8,5521.1
9600,4,134.8,4876.4,1529.8,875.0,5375.0
9600,5,128.2,4669.8,1825.5,774.9,5212.7
9600,6,124.7,4406.6,2556.6,667.0,4550.8
10200,1,158.4,5665.2,902.1,933.7,6134.5
10200,2,150.5,5309.3,1049.4,969.3,6145.0
10200,3,148.4,5252.4,1406.0,899.1,5831.0
10200,4,142.4,5166.3,1649.8,937.3,5705.7
10200,5,135.7,4948.7,1961.4,824.1,5525.6
10200,6,131.5,4651.4,2763.2,708.7,4807.1
10800,1,166.8,5961.7,974.4,1012.0,6493.9
10800,2,158.0,5576.5,1157.8,1043.9,6487.1
10800,3,155.1,5520.3,1532.1,978.6,6168.9
10800,4,148.9,5396.2,1786.4,1035.2,6040.3
10800,5,141.6,5172.1,2184.2,873.7,5785.5
10800,6,136.5,4834.6,3042.9,770.4,5028.8
11400,1,174.3,6268.3,1080.0,1073.2,6838.9
11400,2,165.9,5834.5,1276.2,1109.3,6806.8
11400,3,162.0,5771.9,1670.9,1057.7,6491.8
11400,4,156.1,5672.4,1934.7,1093.7,6349.5
11400,5,147.7,5406.7,2372.9,937.4,6075.6
11400,6,141.1,5024.1,3316.6,829.2,5261.7
12000,1,182.8,6570.8,1145.8,1148.9,7202.7
12000,2,174.4,6125.1,1363.3,1166.6,7152.6
12000,3,170.3,6073.6,1762.4,1112.8,6835.1
12000,4,162.9,5941.6,2037.2,1188.4,6707.7
12000,5,154.2,5650.9,2516.8,1014.5,6398.7
12000,6,147.0,5251.7,3531.1,890.0,5531.7
12600,1,191.0,6886.0,1230.2,1206.9,7553.5
12600,2,181.8,6402.5,1450.4,1251.6,7515.8
12600,3,177.6,6335.6,1883.5,1186.1,7167.4
12600,4,170.5,6211.5,2181.6,1243.4,7010.9
12600,5,161.3,5882.3,2714.1,1062.7,6663.7
12600,6,152.2,5452.7,3811.5,928.6,5745.7
13200,1,199.0,7167.1,1316.2,1289.6,7905.2
13200,2,189.9,6673.2,1541.4,1331.6,7865.0
13200,3,185.7,6616.6,1997.4,1245.8,7493.9
13200,4,178.2,6505.2,2307.7,1293.9,7331.1
13200,5,168.1,6123.6,2903.0,1107.8,6938.7
13200,6,158.9,5691.0,4003.2,990.1,6022.3
13800,1,207.9,7490.6,1385.0,1342.0,8262.5
13800,2,198.6,6970.1,1623.4,1384.5,8210.9
13800,3,193.7,6915.7,2086.2,1305.6,7846.0
13800,4,186.1,6770.4,2442.7,1356.2,7637.6
13800,5,175.3,6390.4,3064.0,1151.1,7234.0
13800,6,165.2,5927.3,4225.7,1034.1,6273.4
14400,1,216.3,7806.2,1450.9,1412.7,8629.5
14400,2,206.4,7265.7,1714.8,1446.8,8560.9
14400,3,201.5,7201.7,2188.7,1371.7,8184.7
14400,4,193.9,7039.8,2594.1,1407.2,7929.7
14400,5,181.2,6633.1,3254.8,1206.2,7525.3
14400,6,171.2,6156.1,4453.9,1085.6,6524.5
15000,1,224.2,8114.7,1528.4,1480.7,8988.6
15000,2,214.1,7561.8,1812.4,1507.9,8907.6
15000,3,209.2,7488.5,2298.5,1435.1,8520.7
15000,4,201.9,7334.4,2704.6,1465.5,8259.6
15000,5,188.4,6893.0,3399.6,1264.9,7837.2
15000,6,177.8,6379.6,4685.1,1127.3,6762.9
15600,1,232.5,8407.7,1612.9,1552.4,9339.1
15600,2,222.0,7842.5,1927.5,1565.8,9239.2
15600,3,216.5,7755.4,2448.7,1485.4,8822.1
15600,4,208.9,7601.5,2846.8,1531.1,8575.6
15600,5,195.3,7135.9,3552.3,1330.4,8142.6
15600,6,183.4,6592.3,4938.5,1173.7,6997.3
16200,1,241.0,8705.0,1698.5,1622.6,9684.2
16200,2,229.4,8104.1,2008.8,1660.7,9606.8
16200,3,223.4,8021.1,2549.6,1586.4,9184.6
16200,4,216.3,7860.3,2977.1,1608.4,8898.3
16200,5,202.1,7367.2,3718.5,1403.9,8441.9
16200,6,188.8,6795.2,5172.4,1244.2,7254.8
16800,1,249.3,9007.8,1782.7,1687.8,10037.3
16800,2,237.2,8364.7,2115.3,1736.8,9943.6
16800,3,230.3,8274.3,2673.3,1674.2,9523.9
16800,4,223.0,8100.6,3151.3,1678.0,9192.1
16800,5,208.0,7572.2,3951.0,1458.8,8692.1
16800,6,193.6,6998.5,5438.0,1296.1,7491.9
17400,1,257.7,9318.3,1850.4,1755.1,10401.3
17400,2,246.2,8676.5,2207.6,1771.8,10271.1
17400,3,238.6,8554.1,2792.2,1727.9,9841.6
17400,4,230.9,8384.0,3257.9,1745.2,9526.1
17400,5,214.4,7823.1,4111.6,1524.7,9004.4
17400,6,199.6,7223.2,5646.9,1354.6,7761.2
18000,1,265.6,9617.5,1921.4,1841.9,10768.7
18000,2,254.7,8955.0,2301.8,1835.3,10609.8
18000,3,245.6,8823.5,2921.9,1800.5,10170.3
18000,4,238.0,8624.5,3432.0,1804.4,9812.2
18000,5,220.4,8055.7,4296.8,1582.6,9293.3
18000,6,205.2,7449.8,5871.4,1414.0,8026.3
18600,1,274.4,9927.3,1982.4,1918.7,11132.6
18600,2,262.5,9248.9,2390.6,1897.0,10962.7
18600,3,254.3,9111.8,3038.0,1841.3,10479.3
18600,4,245.3,8900.6,3555.9,1875.4,10143.9
18600,5,227.8,8299.9,4482.3,1622.3,9564.0
18600,6,211.6,7662.9,6098.1,1465.1,8271.7
19200,1,282.6,10205.6,2068.0,2008.3,11484.3
19200,2,270.6,9529.0,2488.8,1962.9,11301.9
19200,3,261.7,9377.1,3156.0,1915.9,10811.5
19200,4,252.1,9152.6,3714.2,1939.2,10445.8
19200,5,233.7,8547.5,4651.0,1697.9,9878.9
19200,6,216.9,7872.6,6357.7,1514.1,8506.3
19800,1,290.7,10501.7,2146.6,2086.9,11843.6
19800,2,278.4,9817.3,2585.1,2029.4,11648.4
19800,3,269.4,9661.4,3291.0,1964.4,11124.3
19800,4,259.5,9422.5,3874.0,1988.9,10739.1
19800,5,240.1,8775.6,4837.8,1756.2,10163.2
19800,6,222.6,8082.0,6616.4,1554.1,8735.4
20400,1,298.7,10776.5,2231.4,2167.3,12197.6
20400,2,286.5,10108.1,2688.9,2080.1,11982.8
20400,3,276.6,9930.4,3402.8,2040.0,11468.7
20400,4,266.6,9679.6,3996.7,2072.8,11073.1
20400,5,246.5,9015.8,5029.1,1813.1,10444.0
20400,6,227.8,8284.1,6896.9,1593.1,8949.1
21000,1,307.5,11101.0,2301.4,2223.3,12552.8
21000,2,295.2,10420.5,2775.6,2121.8,12322.9
21000,3,285.0,10214.2,3493.9,2109.8,11809.7
21000,4,274.5,9976.7,4096.4,2134.7,11415.8
21000,5,253.5,9290.3,5177.1,1864.1,10754.9
21000,6,234.5,8506.5,7082.6,1661.2,9232.3
21600,1,315.7,11416.3,2379.1,2288.7,12909.2
21600,2,303.3,10704.4,2865.0,2190.5,12673.0
21600,3,293.0,10507.1,3610.2,2159.1,12133.0
21600,4,282.5,10251.1,4230.4,2190.9,11719.8
21600,5,260.5,9543.8,5327.9,1926.5,11064.4
21600,6,240.5,8718.4,7311.0,1719.5,9483.2
22200,1,324.8,11720.1,2462.4,2340.4,13245.2
22200,2,311.3,10984.6,2941.2,2263.9,13033.7
22200,3,300.9,10805.1,3715.5,2210.7,12468.6
22200,4,290.9,10538.6,4341.9,2250.2,12046.4
22200,5,268.2,9819.1,5495.7,1954.3,11346.3
22200,6,247.3,8962.5,7506.7,1767.5,9747.7
22800,1,333.8,12043.5,2514.6,2404.8,13611.4
22800,2,320.2,11281.8,3027.8,2313.8,13369.7
22800,3,309.8,11120.1,3790.1,2265.9,12819.7
22800,4,299.2,10837.0,4427.3,2324.1,12392.0
22800,5,275.2,10086.9,5616.4,2028.3,11683.7
22800,6,255.1,9247.7,7671.2,1801.7,10029.7
23400,1,343.1,12351.4,2585.2,2462.7,13957.1
23400,2,329.4,11584.7,3110.2,2357.6,13705.5
23400,3,318.6,11430.4,3865.3,2318.0,13166.7
23400,4,307.4,11133.1,4531.9,2381.0,12723.9
23400,5,283.0,10366.0,5730.3,2085.8,12012.2
23400,6,262.6,9546.0,7805.1,1850.3,10344.6
24000,1,352.6,12686.2,2644.0,2507.6,14306.4
24000,2,338.2,11915.8,3184.4,2395.6,14054.6
24000,3,327.6,11756.2,3934.6,2367.5,13517.9
24000,4,316.2,11444.8,4609.2,2441.2,13069.4
24000,5,291.6,10660.2,5844.9,2121.0,12326.9
24000,6,270.6,9821.4,7961.1,1888.6,10628.1
24600,1,362.5,13024.1,2684.0,2563.3,14669.3
24600,2,348.4,12239.0,3237.7,2432.7,14399.0
24600,3,336.4,12065.9,3993.9,2431.5,13882.7
24600,4,326.0,11771.9,4669.1,2491.9,13416.9
24600,5,301.0,10976.6,5923.2,2160.9,12659.7
24600,6,278.7,10107.0,8052.9,1966.8,10974.2
25200,1,372.1,13353.8,2727.9,2621.4,15034.5
25200,2,358.0,12570.8,3281.3,2478.4,14764.1
25200,3,345.9,12381.1,4062.6,2476.2,14223.0
25200,4,335.3,12092.1,4751.4,2534.1,13747.0
25200,5,308.9,11276.7,6026.1,2211.7,12998.0
25200,6,286.5,10380.1,8201.2,2018.4,11270.5
25800,1,381.1,13682.9,2777.0,2689.5,15402.8
25800,2,366.9,12891.6,3342.0,2528.1,15125.3
25800,3,354.5,12687.5,4139.6,2535.1,14572.3
25800,4,343.7,12421.5,4831.3,2588.2,14100.8
25800,5,317.1,11566.2,6128.1,2270.1,13331.7
25800,6,294.8,10668.4,8348.6,2056.8,11556.6
26400,1,390.1,14021.6,2808.1,2762.5,15791.4
26400,2,375.8,13204.3,3394.9,2590.2,15490.4
26400,3,364.6,13026.5,4195.8,2568.5,14913.5
26400,4,353.2,12760.9,4875.0,2642.2,14465.0
26400,5,325.9,11893.0,6203.3,2312.2,13681.4
26400,6,303.6,10974.7,8451.6,2103.2,11876.2
27000,1,400.2,14389.5,2847.9,2792.8,16152.1
27000,2,385.7,13553.7,3434.9,2625.0,15855.9
27000,3,374.6,13382.4,4234.6,2608.7,15277.3
27000,4,362.4,13101.6,4937.6,2682.8,14814.6
27000,5,335.3,12217.5,6284.0,2344.6,14015.4
27000,6,312.9,11305.9,8550.8,2133.1,12195.4
27600,1,409.0,14727.1,2907.5,2848.3,16513.4
27600,2,394.4,13867.9,3504.5,2679.6,16213.9
27600,3,383.2,13699.0,4311.4,2665.2,15630.4
27600,4,371.2,13403.7,5022.3,2745.2,15158.1
27600,5,343.5,12510.6,6399.0,2387.8,14333.5
27600,6,320.2,11593.3,8704.3,2179.3,12493.8
28200,1,419.0,15060.9,2968.8,2897.2,16857.3
28200,2,403.4,14179.3,3545.9,2754.1,16590.3
28200,3,392.2,14032.8,4381.0,2706.0,15978.7
28200,4,380.2,13717.8,5110.4,2787.5,15486.5
28200,5,352.1,12795.2,6489.7,2445.1,14667.4
28200,6,328.3,11886.0,8859.7,2211.5,12777.3
28800,1,428.6,15408.2,3015.0,2943.1,17218.3
28800,2,412.4,14516.5,3598.5,2802.2,16960.0
28800,3,401.6,14345.7,4443.6,2759.4,16327.4
28800,4,389.7,14057.5,5177.2,2826.8,15832.4
28800,5,361.1,13109.3,6578.6,2481.0,15002.5
28800,6,336.3,12190.1,8980.2,2258.7,13094.6
