row,col,avg_count
0,4,0.2
0,5,1.5
0,6,878.8
0,7,503.2
0,8,500.8
0,9,109.9
0,10,58.8
0,11,24.9
0,12,12.0
0,13,246.1
0,14,284.3
0,15,316.1
0,16,24.2
0,17,8.8
0,18,11.7
0,19,33.9
0,20,348.5
0,21,281.5
0,22,163.7
0,23,11.2
0,24,28.9
0,25,69.3
0,26,119.7
0,27,693.9
0,28,547.9
0,29,695.1
0,30,1.9
0,31,0.6
1,4,22.5
1,5,99.8
1,6,591.9
1,7,3040.0
1,8,274.1
1,9,105.8
1,10,131.9
1,11,170.1
1,12,190.1
1,13,293.3
1,14,1725.4
1,15,301.4
1,16,167.9
1,17,170.6
1,18,179.6
1,19,154.6
1,20,434.0
1,21,1792.2
1,22,268.6
1,23,163.8
1,24,168.9
1,25,110.8
1,26,97.4
1,27,514.1
1,28,3195.6
1,29,361.7
1,30,72.6
1,31,0.3
2,2,3.8
2,3,92.7
2,4,81.1
2,5,19.3
2,6,196.0
2,7,101.8
2,8,157.4
2,9,82.4
2,10,114.2
2,11,121.2
2,12,148.7
2,13,250.1
2,14,212.5
2,15,284.9
2,16,209.8
2,17,215.7
2,18,206.5
2,19,254.3
2,20,181.2
2,21,314.8
2,22,144.4
2,23,147.7
2,24,100.6
2,25,107.8
2,26,63.8
2,27,216.7
2,28,96.1
2,29,117.0
2,30,33.0
2,31,98.1
2,32,16.7
3,0,0.1
3,1,120.9
3,2,157.6
3,3,53.4
3,4,47.0
3,5,263.0
3,6,178.4
3,7,175.7
3,8,257.6
3,9,133.4
3,10,160.2
3,11,162.1
3,12,93.8
3,13,261.0
3,14,180.5
3,15,149.1
3,16,155.6
3,17,56.3
3,18,137.6
3,19,165.8
3,20,155.6
3,21,270.8
3,22,113.0
3,23,323.9
3,24,170.9
3,25,130.1
3,26,226.4
3,27,157.1
3,28,133.4
3,29,281.8
3,30,44.0
3,31,46.7
3,32,142.7
3,33,105.6
3,34,0.1
4,0,0.6
4,1,147.2
4,4,5.9
4,5,246.1
4,8,218.1
4,9,91.7
4,12,47.5
4,13,228.6
4,16,130.8
4,17,9.3
4,18,109.8
4,21,205.7
4,22,250.0
4,25,83.7
4,26,168.5
4,29,244.6
4,30,9.8
4,33,136.8
4,34,0.2
5,0,0.8
5,1,124.4
5,4,9.5
5,5,218.9
5,8,145.7
5,9,88.3
5,12,46.4
5,13,191.8
5,16,112.2
5,17,12.7
5,18,98.7
5,21,192.0
5,22,58.4
5,25,82.3
5,26,157.0
5,29,228.4
5,30,12.8
5,33,123.0
5,34,0.4
6,0,1.0
6,1,122.3
6,4,14.9
6,5,207.1
6,8,142.9
6,9,75.8
6,12,45.4
6,13,180.9
6,16,102.5
6,17,19.9
6,18,85.1
6,21,178.3
6,22,61.7
6,25,81.7
6,26,144.6
6,29,208.1
6,30,16.6
6,33,108.2
6,34,0.5
7,0,1.0
7,1,112.5
7,4,15.9
7,5,191.2
7,8,129.1
7,9,74.0
7,12,49.3
7,13,160.6
7,16,94.1
7,17,26.4
7,18,76.7
7,21,169.3
7,22,63.1
7,25,78.1
7,26,130.8
7,29,188.3
7,30,20.9
7,33,104.5
7,34,0.6
8,0,1.0
8,1,104.8
8,4,22.2
8,5,170.8
8,8,121.9
8,9,73.6
8,12,49.5
8,13,148.0
8,16,83.4
8,17,37.8
8,18,65.1
8,21,147.7
8,22,64.1
8,25,73.6
8,26,118.9
8,29,172.6
8,30,28.9
8,33,99.1
8,34,0.5
9,0,0.6
9,1,98.8
9,4,27.9
9,5,155.5
9,8,107.2
9,9,72.6
9,12,50.1
9,13,132.4
9,16,73.8
9,17,44.2
9,18,57.1
9,21,136.5
9,22,62.0
9,25,68.8
9,26,108.8
9,29,155.5
9,30,30.7
9,33,92.0
9,34,0.5
10,0,0.4
10,1,93.4
10,4,33.0
10,5,139.3
10,8,99.2
10,9,67.6
10,12,52.9
10,13,118.9
10,16,70.3
10,17,39.4
10,18,50.2
10,21,121.8
10,22,66.4
10,25,63.8
10,26,101.7
10,29,137.8
10,30,32.9
10,33,85.7
10,34,0.7
11,0,1.1
11,1,85.6
11,4,38.2
11,5,122.2
11,8,93.9
11,9,61.4
11,12,53.7
11,13,104.8
11,16,64.5
11,17,35.1
11,18,45.9
11,21,106.9
11,22,69.2
11,25,58.5
11,26,95.0
11,29,117.3
11,30,35.6
11,33,76.0
11,34,0.6
12,0,1.1
12,1,76.8
12,4,41.6
12,5,102.2
12,8,84.6
12,9,58.4
12,12,52.6
12,13,92.9
12,16,62.2
12,17,30.8
12,18,42.3
12,21,93.3
12,22,70.9
12,25,56.0
