episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
45,0.7932062629375616,143.33333333333334,1333.2768874047238,0.259177910260433,336,0.9831223628691985,0.6957200594643724,0.7238838405937258,0.04,0.3,144.66666666666666,143.33333333333334,2,3,2,"[11, 23]",2,22,15,0
46,0.840655618478471,146.0,1281.7508541795837,0.22881953867028493,252,1.0,0.7444646765057923,0.7932905388168335,0.04,0.3,147.33333333333334,146.0,3,3,4,"[7, 14, 21, 28]",2,22,11,0
47,0.7733424543719414,142.33333333333334,1415.3924276568985,0.2471101004358537,320,0.9578059071729961,0.618037181272449,0.7514738195957696,0.04,0.3,143.33333333333334,142.33333333333334,2,5,3,"[8, 17, 26]",4,23,15,0
48,0.7428668341942708,141.0,1336.4792305247802,0.29385163927298025,320,0.9240506329113924,0.6926905813685074,0.6446111747757519,0.04,0.3,151.66666666666666,141.0,2,1,3,"[8, 17, 26]",4,23,15,0
49,0.4142090798042545,107.33333333333333,1143.6292427937924,0.43348392637120564,352,0.07172995780590705,0.8751303736442878,0.32537745092299,0.04,0.3,142.33333333333334,107.33333333333333,2,1,3,"[8, 17, 26]",2,23,18,0
50,0.8326087113425821,140.33333333333334,1328.6121880630571,0.1926240524702973,256,0.907172995780591,0.7001329546319353,0.8760423155470606,0.04,0.3,141.0,140.33333333333334,2,3,4,"[7, 14, 21, 28]",6,23,17,1
51,0.5805681562980352,134.0,1486.2908644205775,0.36669673462024177,288,0.7468354430379747,0.5509658984166463,0.4780693846541222,0.04,0.3,140.33333333333334,134.0,2,5,1,[17],6,23,11,0
52,0.81654468983108,147.0,1519.0520731657969,0.18154058313632782,256,1.0,0.5199731657309761,0.9013818502794679,0.04,0.3,150.66666666666666,147.0,2,5,4,"[7, 14, 21, 28]",6,23,8,1
53,0.6240882083797785,137.33333333333334,1479.934588924575,0.3487637885127425,352,0.8312236286919834,0.5569790571146699,0.5190685065944564,0.04,0.3,138.33333333333334,137.33333333333334,2,3,1,[17],2,23,4,0
54,0.7770361806668131,150.33333333333334,1423.644581979078,0.2543517679057117,256,1.0,0.61023048479256,0.7349175880726125,0.04,0.3,151.33333333333334,150.33333333333334,2,3,2,"[11, 23]",5,22,13,1
55,0.6507325942617296,135.33333333333334,1378.504632681091,0.3344960164889611,240,0.7805907172995783,0.6529337437875865,0.5516881398389503,0.04,0.3,137.0,135.33333333333334,2,3,1,[17],5,21,17,1
56,0.7676146029048473,154.33333333333334,1431.5410624683766,0.26220362622036264,320,1.0,0.6027602625896582,0.7169663103198745,0.04,0.3,155.33333333333334,154.33333333333334,2,1,2,"[11, 23]",3,22,11,0
57,0.8289806804415026,146.66666666666666,1375.440348385847,0.2125103993344426,336,1.0,0.6558326155836172,0.8305772394160438,0.04,0.3,148.66666666666666,146.66666666666666,2,3,4,"[7, 14, 21, 28]",3,23,5,0
58,0.6949380349981159,149.0,1571.3931113463943,0.298273404086805,320,1.0,0.4704575383486855,0.6345019337337756,0.04,0.3,151.66666666666666,149.0,2,3,1,[17],3,22,9,0
59,0.39088831416025627,113.0,1202.1139519544786,0.48789675879303274,352,0.21518987341772153,0.8198027155193165,0.2009763436978622,0.04,0.3,141.0,113.0,2,5,3,"[8, 17, 26]",2,23,6,0
60,0.7971511169538197,148.66666666666666,1395.7359676438102,0.24101734104046244,336,1.0,0.6366325699673521,0.7654033649090353,0.04,0.3,153.0,148.66666666666666,2,1,2,"[11, 23]",2,22,5,0
61,0.588310645085626,129.0,1303.8968394073788,0.373309434577155,256,0.620253164556962,0.7235141491438855,0.4629511274384296,0.04,0.3,134.33333333333334,129.0,2,5,3,"[8, 17, 26]",6,23,21,1
62,0.736991300924497,135.66666666666666,1337.1038471164268,0.25578916771630655,304,0.7890295358649787,0.6920996820764059,0.7316313388552043,0.04,0.3,137.0,135.66666666666666,2,3,2,"[11, 23]",4,22,16,0
63,0.6314493246049833,131.33333333333334,1267.5742342349133,0.3567882492922496,252,0.6793248945147682,0.7578760312500101,0.5007226171888745,0.04,0.3,143.66666666666666,131.33333333333334,3,1,2,"[11, 23]",3,23,17,0
64,0.7825034763389931,153.33333333333334,1401.981148512732,0.2550963418039654,240,1.0,0.6307245089202334,0.7332153091573076,0.04,0.3,155.66666666666666,153.33333333333334,3,3,2,"[11, 23]",3,22,20,0
65,0.68409353438175,147.0,1559.3647952747845,0.31386469166123027,304,1.0,0.48183655636860384,0.598856418677922,0.04,0.3,148.66666666666666,147.0,2,3,1,[17],5,23,6,0
66,0.6418863167762633,135.33333333333334,1455.8878228870526,0.3201542536615768,272,0.7805907172995783,0.5797277596290282,0.5844769342442034,0.04,0.3,136.0,135.33333333333334,2,3,1,[17],3,21,8,1
67,0.669070874675207,143.0,1477.8117936818064,0.3472960656235759,288,0.9746835443037974,0.5589872621847939,0.522424081821574,0.04,0.3,151.66666666666666,143.0,2,5,1,[17],2,19,14,0
68,0.6781816246520322,151.66666666666666,1601.6637088672699,0.3072022783481976,304,1.0,0.4418209717159934,0.6140883328430856,0.04,0.3,153.0,151.66666666666666,2,3,1,[17],3,23,17,1
69,0.49394070869909,117.33333333333333,1133.2141873268963,0.4325802515882031,320,0.32489451476793235,0.8849832161478186,0.32744347356091175,0.04,0.3,141.66666666666666,117.33333333333333,2,1,4,"[7, 14, 21, 28]",2,23,15,1
70,0.6803607881045902,141.0,1431.3680795365665,0.33275389191486077,240,0.9240506329113924,0.6029239077654657,0.5556710647538321,0.04,0.3,143.0,141.0,3,3,1,[17],4,23,12,0
71,0.7245957271027875,145.0,1419.6652128399692,0.31293013956707294,288,1.0,0.6139950444260323,0.6009930344374446,0.04,0.3,146.33333333333334,145.0,2,5,2,"[11, 23]",2,21,11,1
72,0.7235979275160783,136.66666666666666,1371.8860054978588,0.26794548679174834,320,0.8143459915611811,0.6591950922204631,0.7038390059539625,0.04,0.3,140.0,136.66666666666666,2,5,2,"[11, 23]",3,22,5,0
73,0.754446861125239,147.66666666666666,1410.9367068881409,0.28299685957828624,272,1.0,0.6222523786963916,0.6694278687908036,0.04,0.3,150.33333333333334,147.66666666666666,2,1,3,"[8, 17, 26]",5,23,13,1
74,0.6305646412322855,133.66666666666666,1376.7413925984627,0.3432550736171906,304,0.7383966244725736,0.6546018027705912,0.5316627826483401,0.04,0.3,149.33333333333334,133.66666666666666,2,5,2,"[11, 23]",3,23,17,1
75,0.7833388479819472,149.0,1365.1115246357165,0.265625,240,1.0,0.6656038812269189,0.7091442090346789,0.04,0.3,150.66666666666666,149.0,3,3,2,"[11, 23]",3,22,22,0
76,0.7928767349313485,144.33333333333334,1437.305002518643,0.23279080899952131,336,1.0,0.5973074645997121,0.7842112388785871,0.04,0.3,146.66666666666666,144.33333333333334,2,5,3,"[8, 17, 26]",3,23,4,0
77,0.6823910871551416,144.66666666666666,1565.0348773730063,0.3139666549529499,256,1.0,0.47647254980393033,0.5986233055349063,0.04,0.3,146.33333333333334,144.66666666666666,2,2,1,[17],8,23,19,0
78,0.8183789559200971,139.33333333333334,1276.1293935988024,0.21616672949539556,336,0.8818565400843884,0.7497826861811407,0.822217970101096,0.04,0.3,144.66666666666666,139.33333333333334,2,5,4,"[7, 14, 21, 28]",2,22,13,0
79,0.6389044157040411,135.33333333333334,1441.144243227447,0.3279904780797461,336,0.7805907172995783,0.5936754691526189,0.5665613994209547,0.04,0.3,137.0,135.33333333333334,2,3,1,[17],2,22,16,0
80,0.5206499261345612,129.0,1479.2432561989945,0.3928790669122161,336,0.620253164556962,0.5576330711508248,0.41821013855556277,0.04,0.3,147.66666666666666,129.0,2,5,1,[17],3,23,6,0
81,0.5784891407599582,133.33333333333334,1577.462206747335,0.3351392918312419,288,0.7299578059071732,0.46471605753617945,0.550217454317381,0.04,0.3,135.33333333333334,133.33333333333334,2,5,1,[17],4,23,14,1
82,0.7008961017781778,136.0,1391.5378054355863,0.281134401972873,272,0.7974683544303798,0.6406041120463529,0.6736859045878949,0.04,0.3,136.66666666666666,136.0,2,5,2,"[11, 23]",4,22,10,1
83,0.6797528421970561,143.66666666666666,1593.5966943821497,0.30521933544059826,336,0.9915611814345989,0.44945252235422317,0.6186218276510238,0.04,0.3,147.0,143.66666666666666,2,5,1,[17],2,22,9,0
84,0.6786013324225573,137.66666666666666,1402.4834913759403,0.3159584671198032,272,0.8396624472573837,0.6302492829236273,0.5940695334206351,0.04,0.3,138.33333333333334,137.66666666666666,2,1,2,"[11, 23]",5,23,7,1
85,0.5454207938769908,131.0,1457.0476726196164,0.3892904765246684,320,0.6708860759493671,0.5786305195059164,0.4264145381010145,0.04,0.3,139.66666666666666,131.0,2,5,1,[17],3,22,12,0
86,0.6852736909963599,150.0,1737.0027744914933,0.2574459553060406,288,1.0,0.3137876163095929,0.7278435152587049,0.04,0.3,154.33333333333334,150.0,2,5,1,[17],4,23,9,1
87,0.7275520728318164,134.66666666666666,1317.0328960814593,0.2640347193056139,336,0.7637130801687761,0.711087187238733,0.7127799815239092,0.04,0.3,136.0,134.66666666666666,2,3,2,"[11, 23]",3,23,3,0
88,0.5931539189295449,133.0,1497.302060871385,0.3412120067962998,264,0.7215189873417721,0.540549095092835,0.536333735497907,0.04,0.3,138.33333333333334,133.0,3,5,1,[17],2,23,5,0
89,0.5317098801706109,132.66666666666666,1602.0720549578298,0.3731180968564146,304,0.713080168776371,0.4414346684716173,0.4633885724905362,0.04,0.3,142.66666666666666,132.66666666666666,2,5,1,[17],3,23,15,1
90,0.7064636712044984,148.33333333333334,1524.3298129542247,0.30027581244753565,336,1.0,0.5149803225267051,0.629923936116217,0.04,0.3,153.33333333333334,148.33333333333334,2,5,2,"[11, 23]",3,23,5,0
91,0.5697105325761297,136.66666666666666,1415.1194037426164,0.4228036281476145,288,0.8143459915611811,0.6182954671390648,0.3497952374151398,0.04,0.3,155.66666666666666,136.66666666666666,2,1,1,[17],4,23,16,1
92,0.7728198819352593,154.0,1577.0557125388484,0.21135260220518173,288,1.0,0.46510060886454685,0.8332242481897381,0.04,0.3,156.0,154.0,2,5,2,"[11, 23]",6,23,17,0
93,0.7293700998012934,143.66666666666666,1459.1076694200447,0.29270045225918256,336,0.9915611814345989,0.576681722968355,0.6472430712010182,0.04,0.3,148.33333333333334,143.66666666666666,2,5,2,"[11, 23]",2,22,6,0
94,0.6352398032672314,144.33333333333334,1675.9432297699766,0.3311070415454774,320,1.0,0.37155111832747384,0.5594361694224731,0.04,0.3,146.0,144.33333333333334,2,5,1,[17],2,23,16,1
95,0.8205117682950966,145.0,1385.7717122144593,0.21856487920465667,304,1.0,0.6460589469772869,0.8167352105047764,0.04,0.3,147.0,145.0,2,3,3,"[8, 17, 26]",3,23,13,1
96,0.713986764045179,148.0,1531.4691191510146,0.2898337273749079,252,1.0,0.5082264017468271,0.6537971088028273,0.04,0.3,150.66666666666666,148.0,3,5,1,[17],2,22,15,0
97,0.69710468757112,142.33333333333334,1541.0108114714385,0.2914913153263448,304,0.9578059071729961,0.4991997775536961,0.650007455382781,0.04,0.3,144.0,142.33333333333334,2,3,1,[17],5,23,8,0
98,0.6782370488693551,143.0,1507.5697915118255,0.32803778445684845,304,0.9746835443037974,0.530835624704656,0.5664532454170477,0.04,0.3,145.33333333333334,143.0,2,3,1,[17],4,22,12,0
99,0.8171459816549322,152.66666666666666,1447.3057506073685,0.20314885496183205,304,1.0,0.5878465648331299,0.8519800305124829,0.04,0.3,153.66666666666666,152.66666666666666,2,5,3,"[8, 17, 26]",2,22,2,1
100,0.7109726904329272,157.33333333333334,1657.3552964765915,0.25406203840472674,352,1.0,0.38913566022338353,0.7355799809147806,0.04,0.3,158.33333333333334,157.33333333333334,2,3,1,[17],2,23,12,0
101,0.3233550707729019,113.0,1267.6837476404291,0.5413951167794443,352,0.21518987341772153,0.7577724294650747,0.07866594977015745,0.04,0.3,138.66666666666666,113.0,2,5,2,"[11, 23]",2,23,22,0
102,0.6353445279920503,141.0,1634.6497719180688,0.3188924605493863,288,0.9240506329113924,0.41061552253868666,0.5873617033925665,0.04,0.3,143.0,141.0,2,5,1,[17],4,23,8,1
103,0.6240509670050751,137.66666666666666,1464.4718427782298,0.3563715701501368,304,0.8396624472573837,0.5716071119470482,0.501675248109364,0.04,0.3,143.0,137.66666666666666,2,1,1,[17],4,22,8,0
104,0.7420015980907966,140.66666666666666,1436.9298722001047,0.26085553609292894,272,0.9156118143459914,0.5976623450858128,0.7200483756531385,0.04,0.3,141.0,140.66666666666666,2,3,2,"[11, 23]",5,23,11,1
105,0.752563621577398,143.0,1418.8698948355238,0.2742891543947393,336,0.9746835443037974,0.6147474305331374,0.6893358228157938,0.04,0.3,152.0,143.0,2,5,3,"[8, 17, 26]",3,23,15,0
106,0.6564060745142046,147.0,1495.4847468071193,0.363965370422935,320,1.0,0.5422683091010152,0.4843139544597502,0.04,0.3,148.33333333333334,147.0,2,1,1,[17],2,21,14,0
107,0.6182803204103335,141.0,1655.7833955319275,0.3309934818422749,320,0.9240506329113924,0.3906227087070094,0.5596957948120325,0.04,0.3,143.66666666666666,141.0,2,5,1,[17],2,23,13,1
108,0.8126624230559614,153.66666666666666,1460.7855862073168,0.20386826973340302,320,1.0,0.5750943814614787,0.8503352715437946,0.04,0.3,156.33333333333334,153.66666666666666,2,3,3,"[8, 17, 26]",2,23,16,1
109,0.68370487927466,146.0,1593.7524459650176,0.30361780736730437,320,1.0,0.4493051783654609,0.6222833144125541,0.04,0.3,151.66666666666666,146.0,2,5,1,[17],4,23,18,0
110,0.7984852130843745,147.66666666666666,1411.4898766838062,0.23466943829364184,336,1.0,0.6217290694454977,0.7799162306268129,0.04,0.3,151.33333333333334,147.66666666666666,2,5,4,"[7, 14, 21, 28]",3,23,4,0
111,0.6791241317844219,152.0,1638.486256205607,0.2947441270329501,352,1.0,0.4069861347190508,0.6425707284217668,0.04,0.3,152.66666666666666,152.0,2,3,1,[17],2,23,6,0
112,0.7315001880044711,138.66666666666666,1448.751341875973,0.2520600418689591,288,0.8649789029535863,0.5864790077289638,0.7401570369992653,0.04,0.3,140.0,138.66666666666666,2,5,2,"[11, 23]",4,23,12,1
113,0.5918505772680129,136.33333333333334,1575.421907929305,0.34607689789385615,336,0.8059071729957809,0.46664621940407197,0.5252113988701429,0.04,0.3,141.66666666666666,136.33333333333334,2,5,1,[17],3,23,16,0
114,0.5899789336920691,131.66666666666666,1448.084143813713,0.34888477270973217,272,0.6877637130801685,0.5871101899100863,0.5187919069874816,0.04,0.3,133.66666666666666,131.66666666666666,2,1,1,[17],5,23,14,1
115,0.5878972109401209,135.66666666666666,1545.6696080901609,0.35409654023666587,352,0.7890295358649787,0.4947924664754064,0.5068765255950136,0.04,0.3,146.66666666666666,135.66666666666666,2,5,1,[17],2,23,13,0
116,0.703058896778981,145.33333333333334,1408.359652278389,0.33998914392059554,336,1.0,0.6246903218522,0.5391295005583028,0.04,0.3,147.0,145.33333333333334,2,1,2,"[11, 23]",3,23,8,0
117,0.6733467112026335,145.33333333333334,1617.1574689380116,0.3076808960427252,336,1.0,0.42716357711548186,0.612994095169972,0.04,0.3,148.66666666666666,145.33333333333334,2,5,1,[17],3,23,5,0
118,0.7728166067124338,138.0,1251.1159616309526,0.2626782680327447,304,0.8481012658227848,0.7734458732314017,0.7158811624904448,0.04,0.3,139.66666666666666,138.0,2,3,3,"[8, 17, 26]",3,21,13,0
119,0.7788016957154082,143.66666666666666,1387.5801312605224,0.2608450968437837,320,0.9915611814345989,0.6443481478271644,0.7200722423421981,0.04,0.3,144.33333333333334,143.66666666666666,2,3,2,"[11, 23]",3,22,6,0
120,0.7882874003608071,158.0,1531.960371199738,0.20843384258018405,320,1.0,0.5077616678737342,0.8398972499967172,0.04,0.3,160.66666666666666,158.0,2,5,2,"[11, 23]",2,23,21,1
121,0.7835629732761461,150.33333333333334,1471.7990281094499,0.23227047828477185,288,1.0,0.5646754538975872,0.7854008427671748,0.04,0.3,151.66666666666666,150.33333333333334,2,5,2,"[11, 23]",3,22,10,1
122,0.5057878710188429,130.66666666666666,1506.4624070729096,0.41452517719775606,352,0.662447257383966,0.531883231652327,0.36872181076988747,0.04,0.3,144.33333333333334,130.66666666666666,2,5,1,[17],2,23,21,0
123,0.7790018622656587,148.0,1464.066668599188,0.23965769723595096,320,1.0,0.5719904145022082,0.7685118447874907,0.04,0.3,148.33333333333334,148.0,2,3,2,"[11, 23]",2,23,12,1
124,0.6508016046888044,131.0,1267.747904926102,0.33280437274089747,352,0.6708860759493671,0.7577117354406216,0.5555556531795196,0.04,0.3,134.33333333333334,131.0,2,1,2,"[11, 23]",2,23,10,0
125,0.8090680035774314,155.33333333333334,1514.4888074441296,0.19113247339251557,288,1.0,0.5242901027458825,0.8794524318841664,0.04,0.3,156.33333333333334,155.33333333333334,2,3,3,"[8, 17, 26]",4,23,10,1
126,0.6367347410758805,146.66666666666666,1677.1128464168899,0.3291093541283079,304,1.0,0.3704446385158038,0.5640033738028484,0.04,0.3,150.66666666666666,146.66666666666666,2,5,1,[17],2,22,8,1
127,0.7730200872909045,135.0,1344.6814869331815,0.2085035082207561,320,0.7721518987341772,0.6849310892733934,0.8397379772215834,0.04,0.3,137.66666666666666,135.0,2,5,4,"[7, 14, 21, 28]",2,23,9,1
128,0.6817234854892495,145.66666666666666,1537.6748254839242,0.3231876037631433,264,1.0,0.502355684368925,0.5775419504464301,0.04,0.3,147.66666666666666,145.66666666666666,3,3,1,[17],2,23,15,0
129,0.6172819989887041,143.33333333333334,1618.729987428027,0.3629627168206287,320,0.9831223628691985,0.42567594442209306,0.48660626700329146,0.04,0.3,162.0,143.33333333333334,2,1,1,[17],2,23,11,1
130,0.31552129352704533,96.66666666666667,1128.6646073226539,0.5225118102644857,336,0.0,0.889287206211193,0.12183782915921872,0.04,0.3,146.0,96.66666666666667,2,5,1,[17],3,23,11,0
131,0.7160899983763386,135.33333333333334,1233.9116538992773,0.30790101510969736,288,0.7805907172995783,0.7897214787719826,0.6124908488871759,0.04,0.3,142.66666666666666,135.33333333333334,2,1,3,"[8, 17, 26]",2,21,7,1
