row,col,avg_count
0,6,561.1
0,7,205.4
0,8,198.2
0,13,135.4
0,14,88.9
0,15,159.8
0,20,167.3
0,21,84.5
0,22,85.0
0,23,0.1
0,27,327.8
0,28,250.8
0,29,458.8
1,6,188.4
1,7,1885.0
1,8,92.2
1,10,0.1
1,11,0.1
1,12,0.2
1,13,53.5
1,14,940.8
1,15,50.1
1,16,0.2
1,18,0.1
1,20,104.5
1,21,995.2
1,22,38.9
1,25,0.1
1,27,151.7
1,28,2011.7
1,29,122.3
1,30,0.1
2,4,0.1
2,5,0.1
2,6,0.1
2,7,0.5
2,8,0.4
2,10,0.1
2,12,0.2
2,13,0.1
2,14,0.5
2,15,0.3
2,16,0.2
2,17,0.1
2,18,0.1
2,19,0.4
2,20,0.1
2,21,0.7
2,23,0.1
2,24,0.1
2,26,0.1
2,27,0.1
2,28,0.2
2,29,0.5
3,1,1.5
3,2,1.8
3,5,2.7
3,6,1.1
3,7,37.8
3,8,3.9
3,10,0.1
3,11,3.8
3,12,0.7
3,13,2.2
3,14,14.4
3,15,1.6
3,16,0.9
3,18,0.3
3,19,0.7
3,20,0.2
3,21,0.7
3,22,5.6
3,23,117.4
3,26,2.2
3,27,2.8
3,28,0.4
3,29,0.3
3,30,0.1
3,32,1.4
3,33,0.5
4,1,3.2
4,4,0.1
4,5,3.3
4,8,40.5
4,9,0.1
4,12,2.3
4,13,16.8
4,16,2.1
4,18,0.6
4,21,0.7
4,22,119.8
4,25,0.5
4,26,5.3
4,29,1.7
4,30,0.1
4,33,2.6
5,1,0.8
5,4,0.1
5,5,2.9
5,8,0.4
5,9,0.2
5,12,0.1
5,13,2.0
5,16,0.5
5,18,0.7
5,21,2.0
5,22,0.2
5,25,0.2
5,26,4.5
5,29,1.9
5,33,2.0
6,1,1.5
6,5,1.3
6,8,0.9
6,9,0.1
6,12,0.1
6,13,1.7
6,16,0.1
6,17,0.1
6,18,0.2
6,21,1.7
6,22,0.3
6,25,0.5
6,26,2.2
6,29,1.3
6,33,0.8
6,34,0.1
7,1,1.3
7,5,0.9
7,8,0.8
7,12,0.1
7,13,1.2
7,16,0.2
7,21,2.7
7,22,0.3
7,25,0.2
7,26,0.2
7,29,1.9
7,33,0.9
8,0,0.1
8,1,0.3
8,5,1.2
8,8,0.3
8,9,0.1
8,13,1.0
8,16,0.4
8,18,0.1
8,21,1.4
8,22,0.3
8,25,0.9
8,26,0.9
8,29,2.0
8,30,0.2
8,33,1.1
9,1,0.7
9,5,0.9
9,8,0.3
9,9,0.3
9,13,1.0
9,16,0.3
9,17,0.1
9,21,1.3
9,22,0.3
9,25,0.6
9,26,0.2
9,29,0.6
9,33,0.4
10,1,0.8
10,5,0.8
10,8,0.7
10,12,0.1
10,13,0.2
10,16,0.2
10,18,0.3
10,21,0.5
10,22,0.1
10,25,0.4
10,26,0.6
10,29,0.7
10,33,1.0
10,34,0.1
11,1,2.2
11,5,0.9
11,8,0.8
11,9,0.3
11,12,0.2
11,13,0.2
11,16,1.0
11,17,0.1
11,18,0.4
11,21,0.3
11,25,0.1
11,26,0.3
11,29,0.3
11,30,0.1
12,1,0.2
12,4,0.1
12,5,0.9
12,8,0.7
12,9,0.2
12,12,0.1
12,13,0.1
12,16,1.0
12,21,0.2
12,29,1.4
13,0,0.1
13,1,0.3
13,5,0.9
13,8,0.9
13,12,0.3
13,18,0.3
13,21,0.7
13,22,0.2
13,29,1.3
13,30,0.4
13,33,1.3
14,1,0.2
14,8,0.3
14,9,0.1
14,12,0.1
14,13,0.9
14,16,0.5
14,18,0.3
14,21,0.1
14,22,0.1
14,25,0.1
14,29,1.1
14,33,0.8
15,0,0.1
15,1,0.7
15,4,0.2
15,5,0.1
15,8,0.2
15,9,0.1
15,12,0.2
15,13,0.5
15,16,1.1
15,18,0.2
15,21,0.3
15,26,0.2
15,29,0.1
15,30,0.1
15,33,0.5
16,1,0.1
16,5,0.3
16,8,0.1
16,12,0.1
16,13,0.3
16,16,0.1
16,18,0.1
16,21,0.2
16,22,0.1
16,25,0.1
16,26,0.9
16,29,0.1
16,30,0.1
16,33,1.0
17,4,0.1
17,5,0.4
17,13,0.1
17,16,0.3
17,18,0.1
17,21,0.5
17,22,0.2
17,25,0.1
17,26,0.2
17,29,0.1
17,33,0.1
18,1,0.3
18,5,0.3
18,9,0.1
18,13,0.2
18,16,0.8
18,18,0.1
18,21,0.1
18,22,0.7
18,25,0.1
18,26,0.1
18,29,0.1
19,1,0.2
19,4,0.1
19,5,0.5
19,9,0.1
19,22,0.4
19,25,0.1
19,26,0.2
19,29,0.1
19,30,0.1
20,4,0.2
20,5,0.3
20,8,0.1
20,13,0.1
20,16,0.2
20,21,0.1
20,25,0.1
20,29,0.3
21,5,0.4
21,8,0.6
21,9,0.1
21,12,0.1
21,16,0.2
21,21,0.1
22,8,0.1
22,9,0.1
22,12,0.1
