tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
9000,2,103.1,3915.1,2438.3,691.6,4501.3
9000,3,95.6,3564.4,3141.4,619.6,3949.6
9000,4,80.0,2995.6,4159.4,549.5,3241.7
9600,1,118.2,4389.5,2002.2,1067.6,5237.1
9600,2,109.0,4133.2,2659.7,736.5,4760.6
9600,3,100.7,3780.7,3377.4,670.5,4211.7
9600,4,83.3,3136.0,4491.4,609.8,3444.2
10200,1,124.9,4625.4,2147.5,1151.7,5558.0
10200,2,115.2,4371.9,2862.3,777.9,5035.2
10200,3,106.4,3976.8,3583.0,745.7,4492.7
10200,4,87.0,3293.0,4843.3,645.2,3618.7
10800,1,131.7,4883.8,2294.0,1217.9,5871.5
10800,2,121.4,4612.3,3030.1,842.4,5345.7
10800,3,111.8,4170.1,3838.2,799.6,4727.8
10800,4,91.1,3471.5,5146.0,690.0,3835.1
11400,1,138.2,5098.1,2480.3,1297.8,6159.2
11400,2,126.6,4819.6,3274.5,889.4,5596.5
11400,3,116.4,4338.1,4144.9,841.4,4928.2
11400,4,94.1,3587.0,5519.6,740.7,4002.9
12000,1,145.1,5359.6,2621.3,1369.4,6482.5
12000,2,132.8,5052.9,3453.1,954.1,5894.9
12000,3,122.0,4550.8,4415.1,870.3,5149.1
12000,4,98.3,3762.2,5846.0,770.1,4190.2
12600,1,151.5,5612.6,2750.2,1458.1,6825.1
12600,2,139.4,5301.3,3627.3,1001.3,6186.8
12600,3,127.3,4761.0,4658.7,917.4,5398.7
12600,4,102.8,3929.1,6178.6,798.6,4366.2
13200,1,157.7,5848.4,2906.3,1540.2,7142.6
13200,2,145.6,5524.6,3815.4,1062.7,6476.1
13200,3,132.2,4965.8,4915.4,967.7,5643.7
13200,4,106.4,4062.1,6561.7,827.4,4511.3
13800,1,164.7,6129.4,3059.6,1588.3,7451.5
13800,2,151.8,5742.7,4022.0,1114.8,6744.3
13800,3,137.6,5177.0,5150.5,1024.1,5901.5
13800,4,110.2,4204.3,6924.7,861.8,4672.4
14400,1,172.3,6403.9,3207.7,1635.1,7748.2
14400,2,158.8,5980.8,4178.4,1176.6,7050.0
14400,3,143.5,5402.5,5386.5,1058.5,6145.4
14400,4,114.7,4362.2,7258.4,894.7,4847.1
15000,1,179.6,6669.8,3400.2,1664.6,8011.0
15000,2,164.4,6192.3,4397.1,1232.0,7314.9
15000,3,149.0,5617.5,5623.4,1109.0,6397.2
15000,4,119.3,4522.5,7600.0,923.0,5015.4
15600,1,186.4,6919.7,3552.3,1734.8,8323.7
15600,2,170.7,6411.6,4614.2,1274.9,7574.8
15600,3,154.8,5834.9,5810.8,1193.9,6699.1
15600,4,122.5,4670.7,7985.2,942.5,5165.3
16200,1,193.0,7172.3,3722.9,1794.2,8619.0
16200,2,176.1,6605.3,4828.2,1351.1,7853.7
16200,3,159.2,5999.0,6085.7,1262.0,6931.6
16200,4,126.0,4837.6,8300.4,1006.2,5382.4
16800,1,198.8,7408.1,3865.5,1895.7,8962.6
16800,2,181.5,6814.6,5013.1,1439.5,8165.0
16800,3,164.4,6187.2,6372.5,1296.7,7141.4
16800,4,129.9,4980.5,8655.8,1042.0,5547.1
17400,1,205.3,7637.4,4035.8,1969.5,9261.8
17400,2,187.1,7054.8,5177.6,1507.7,8484.4
17400,3,169.6,6380.5,6634.4,1344.8,7374.3
17400,4,133.6,5126.4,9010.6,1082.9,5720.3
18000,1,211.0,7876.3,4141.8,2094.8,9643.0
18000,2,192.8,7276.9,5354.5,1585.6,8792.2
18000,3,174.2,6548.7,6940.8,1389.0,7578.2
18000,4,136.8,5259.6,9400.9,1113.3,5864.5
18600,1,217.4,8123.3,4258.6,2187.5,9993.8
18600,2,199.4,7529.0,5497.6,1655.0,9116.9
18600,3,180.2,6773.8,7156.1,1435.9,7840.6
18600,4,141.6,5445.5,9690.6,1162.0,6079.9
19200,1,223.9,8349.8,4368.2,2311.0,10359.8
19200,2,205.9,7763.5,5679.3,1708.3,9404.7
19200,3,186.4,6992.5,7377.7,1487.4,8099.0
19200,4,144.8,5582.1,10043.7,1211.3,6262.3
19800,1,230.7,8598.4,4529.0,2371.3,10658.5
19800,2,212.5,8008.2,5852.0,1759.9,9699.3
19800,3,191.5,7202.4,7622.6,1536.0,8347.1
19800,4,149.4,5763.9,10350.0,1252.8,6465.7
20400,1,238.0,8868.4,4636.6,2448.6,11009.5
20400,2,218.5,8228.0,6093.9,1791.9,9937.3
20400,3,196.1,7387.0,7921.6,1579.6,8559.4
20400,4,153.2,5907.8,10676.7,1308.5,6660.4
21000,1,244.9,9128.3,4796.9,2500.7,11309.9
21000,2,224.4,8440.5,6320.3,1838.0,10191.7
21000,3,200.8,7570.0,8196.5,1632.4,8788.4
21000,4,157.0,6050.1,10994.3,1373.8,6868.6
21600,1,251.1,9355.0,4969.3,2580.1,11610.4
21600,2,230.1,8658.7,6513.4,1913.7,10486.9
21600,3,205.5,7755.7,8490.6,1675.3,9003.2
21600,4,160.3,6170.7,11379.1,1407.0,7015.9
22200,1,259.5,9664.9,5080.8,2618.4,11931.2
22200,2,237.6,8952.1,6651.6,1948.1,10799.6
22200,3,212.6,8015.2,8672.1,1710.0,9275.3
22200,4,166.2,6404.6,11608.9,1444.3,7267.9
22800,1,267.6,9960.1,5195.1,2670.7,12257.3
22800,2,244.6,9208.0,6817.3,1994.9,11092.8
22800,3,219.6,8262.4,8870.2,1743.2,9539.8
22800,4,171.7,6605.5,11878.0,1483.1,7489.0
23400,1,275.1,10233.5,5307.7,2743.3,12593.8
23400,2,250.9,9472.6,6985.6,2039.2,11397.9
23400,3,225.0,8466.4,9133.3,1783.6,9768.6
23400,4,176.5,6776.1,12208.6,1511.4,7664.5
24000,1,282.8,10525.8,5436.1,2792.5,12911.5
24000,2,258.0,9734.0,7140.4,2091.4,11704.5
24000,3,231.4,8693.7,9347.0,1829.0,10028.7
24000,4,181.3,6980.2,12467.6,1567.7,7908.4
24600,1,290.6,10801.3,5583.3,2838.4,13208.7
24600,2,264.9,9991.1,7319.2,2122.8,11982.8
24600,3,237.8,8929.0,9545.2,1881.8,10302.5
24600,4,187.1,7208.4,12717.5,1597.5,8144.3
25200,1,298.0,11082.5,5734.0,2889.8,13509.9
25200,2,271.9,10259.0,7472.8,2171.4,12288.2
25200,3,244.1,9160.0,9737.4,1938.2,10582.9
25200,4,191.8,7394.9,13028.9,1622.8,8336.4
25800,1,306.4,11377.9,5830.1,2951.6,13844.8
25800,2,279.3,10520.2,7615.2,2227.4,12602.2
25800,3,251.3,9396.5,9938.2,1975.6,10838.0
25800,4,197.7,7604.0,13314.3,1640.9,8534.6
26400,1,314.5,11670.3,5947.9,3000.0,14165.7
26400,2,286.7,10783.4,7775.0,2263.2,12892.5
26400,3,258.5,9656.6,10113.9,2014.7,11120.4
26400,4,203.5,7826.6,13557.2,1679.0,8773.0
27000,1,322.1,11957.4,6084.6,3048.0,14478.3
27000,2,293.3,11036.1,7947.7,2315.1,13189.1
27000,3,264.5,9880.6,10335.5,2059.2,11377.2
27000,4,209.3,8043.1,13789.0,1730.1,9027.2
27600,1,330.0,12250.9,6210.5,3099.2,14791.8
27600,2,300.0,11302.9,8082.6,2378.1,13520.1
27600,3,271.3,10117.7,10553.4,2089.8,11623.4
27600,4,214.3,8241.3,14074.9,1767.8,9240.7
28200,1,337.8,12552.9,6315.6,3158.0,15132.2
28200,2,307.4,11566.6,8234.0,2425.1,13820.9
28200,3,278.0,10376.1,10718.5,2139.7,11925.4
28200,4,219.9,8444.4,14376.3,1783.2,9428.0
28800,1,344.8,12838.0,6419.9,3234.5,15488.6
28800,2,314.7,11828.3,8390.2,2474.1,14119.9
28800,3,284.8,10609.6,10920.9,2180.0,12184.5
28800,4,224.6,8640.5,14699.0,1799.4,9611.6
