tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
64,0.6386,0.7887,1.0355,0.7837,0.9798,0.9283,0.9086,1.0666
65,0.8976,0.8423,1.1811,0.7453,0.9752,0.9702,0.6711,1.024
66,0.875,0.8255,1.0624,0.4535,0.8523,0.9328,1.1262,0.9986
67,0.7738,0.7857,1.2014,0.6912,0.8922,0.7537,0.6862,1.0784
68,0.8039,0.8446,1.1304,0.8574,0.7822,0.9913,0.8731,1.28
69,0.7652,0.948,0.9211,0.9924,0.8637,0.9485,0.6992,1.1164
70,0.9513,0.9513,1.1529,0.8989,0.7537,0.76,0.9592,1.2563
71,0.9141,0.8218,1.1235,0.687,0.4126,1.0822,0.5896,1.2684
72,1.0158,0.7865,0.889,1.0412,0.3958,1.0319,0.9075,1.0857
73,1.0349,0.7303,0.9985,0.9947,0.6419,0.712,0.9852,0.7652
74,0.8466,0.9175,0.9742,0.8426,0.6966,0.8531,0.7263,1.0238
75,0.7209,0.8024,0.7802,0.6199,0.619,0.7716,0.8627,1.2307
76,0.972,0.8481,0.5363,0.6205,0.8121,0.7599,0.7082,0.6507
77,0.9998,0.7295,0.8417,0.7547,0.8077,0.8653,0.8956,1.0025
78,0.8815,0.8686,0.9052,1.0015,0.9408,1.023,0.8924,0.5341
79,0.8128,0.5989,0.8313,0.7434,0.9175,0.9806,0.9733,0.7371
80,0.8338,0.998,0.904,0.8046,1.0019,0.8206,0.9634,0.9632
81,0.8531,0.8727,1.0146,0.7793,1.0553,0.7705,0.8712,0.9581
82,0.573,0.9349,0.6195,0.83,0.9827,1.2022,0.8568,0.8545
83,0.5232,0.9582,1.1368,0.7341,1.116,1.1656,0.7984,0.5569
84,0.683,1.0404,1.0073,0.7506,0.9752,0.9362,0.9083,1.0652
85,0.7425,0.9863,0.8388,0.9476,1.1047,0.8001,0.7744,0.8721
86,0.5912,1.0318,1.1749,0.8593,1.1024,0.7485,1.0322,1.0851
87,0.6984,1.0723,1.0814,1.0282,1.08,1.0271,0.7783,0.9899
88,0.4061,0.772,0.9805,0.9848,1.1161,0.7904,0.7514,0.8085
89,0.7831,1.0589,1.0163,0.9726,1.0826,1.0248,0.964,1.0592
90,0.9436,0.7502,0.9668,1.0341,1.0851,1.0088,0.9626,1.1032
91,0.9576,1.0016,1.0218,1.0723,1.0913,0.7491,0.9596,1.108
92,0.9478,0.9704,1.0118,1.1023,1.139,0.7466,0.8746,0.9796
93,0.8953,1.0713,1.1534,1.1315,0.9606,1.0055,0.6534,1.089
94,1.0757,1.0548,1.1631,0.9683,1.1088,1.0466,0.7234,1.2679
95,0.9986,1.0166,1.0776,0.8156,1.1102,1.0498,0.9174,1.2737
96,0.8576,1.0853,1.1511,1.1605,0.929,0.7048,0.7881,1.1234
97,0.8993,1.0996,1.0931,1.0002,1.0945,0.9925,0.9338,1.0363
98,0.7813,0.9656,0.9694,0.9106,1.1357,1.0513,1.1189,1.2134
99,0.7606,0.9815,1.0539,0.7225,0.613,1.0859,1.1515,1.0669
100,0.7705,0.9914,0.974,0.935,0.3715,1.0637,1.1526,0.7699
101,0.6808,0.865,1.0949,0.9989,0.8967,0.8414,1.1297,0.8448
102,0.93,0.9248,0.9342,0.8137,0.6518,0.9588,0.78,1.0004
103,0.8343,0.5393,1.1559,0.9482,0.8573,0.932,1.0526,0.9114
104,0.7882,0.8557,1.1793,1.057,1.1516,0.984,1.1031,0.7415
105,1.2253,0.6181,1.1752,0.8886,1.1584,0.9896,1.1031,0.9323
106,1.2253,0.7225,1.1602,1.0465,0.9588,0.7639,1.0306,0.6676
107,0.919,0.9378,1.0353,1.0795,1.0512,1.0117,0.919,0.7701
108,1.0427,0.861,0.9578,0.9314,0.9984,0.959,0.8174,0.929
109,1.0733,0.6736,1.1618,0.9747,1.1258,1.1924,0.6269,0.9584
110,1.1777,0.7873,0.8659,1.0172,1.0871,0.8109,1.0273,1.0583
111,0.71,0.8424,1.0232,1.1288,1.1017,1.1292,0.9279,1.1321
112,0.8337,0.874,1.1791,1.1133,1.1256,1.2085,0.975,0.977
113,1.1691,0.8268,1.2071,1.0103,1.0213,1.0438,1.0247,0.924
114,1.0198,0.7002,1.0137,1.1269,1.0309,0.9423,1.119,0.9421
115,1.1011,0.7056,1.1806,0.8853,0.8816,1.0287,0.9145,1.2811
116,1.1297,0.6213,0.9798,0.9271,1.1087,1.1879,0.8721,1.2807
117,1.0338,0.6413,1.1503,0.8391,1.1105,1.2379,0.9079,1.0627
118,1.0254,0.5051,0.9166,0.9281,0.8653,1.2853,0.8379,1.1622
119,1.0475,0.7795,1.1239,0.6085,0.7377,0.9229,0.8606,0.9513
120,1.0321,0.766,1.0109,0.9105,1.1983,1.0248,0.9861,0.8988
121,1.0697,0.8132,1.0416,0.9644,1.111,1.017,0.9675,0.9853
122,1.1315,0.8178,0.8305,0.9669,1.0578,0.9918,0.857,0.8964
123,1.1407,0.5562,0.9885,0.9524,1.1711,1.1945,0.8817,1.0184
124,1.1407,0.7286,0.8762,0.6524,0.693,1.1949,0.7914,0.9384
125,0.7864,0.8118,1.0206,0.9632,0.9841,1.1949,0.7712,0.6834
126,1.0663,1.0295,0.8011,0.8834,1.0803,1.1666,1.0989,0.7023
127,1.1186,0.7781,1.1205,0.8941,0.9325,0.7964,1.1014,0.5502
128,0.96,0.9821,1.0184,1.1976,1.0431,0.9924,1.0519,0.7362
129,0.9515,0.9265,1.1484,1.1466,0.8304,1.18,1.0346,0.525
130,0.9102,0.9638,1.1417,1.0777,0.9703,1.012,0.9141,0.5076
131,1.1612,0.7681,1.0815,0.7043,0.8646,1.1195,0.9251,0.5348
132,0.8876,0.8771,1.0468,0.8281,1.0169,0.987,1.058,0.8722
133,1.0213,0.6194,1.165,0.9039,0.9897,1.0402,0.8289,0.3417
134,0.9398,0.9795,1.0951,0.8579,0.9001,1.1929,1.0074,0.6972
135,1.0164,0.9889,0.9759,0.8606,0.8656,1.1725,0.9144,0.2652
136,0.8394,0.7385,0.7035,0.8307,0.8368,1.1373,1.0145,0.8408
137,0.861,0.9458,0.8063,0.9224,0.9203,1.0469,0.967,0.9404
138,0.8696,0.8294,0.8155,0.8285,1.0716,1.1551,1.1491,1.0097
139,0.9423,0.7781,0.9586,0.9662,0.8026,1.2476,1.1054,0.7879
140,0.7004,0.7173,0.932,0.8336,1.057,1.0368,1.0817,1.0992
141,0.8531,0.7879,0.7823,0.6846,0.9725,0.9467,0.7993,1.0035
142,0.8607,0.5983,0.9783,0.6602,0.874,0.4119,0.9184,0.6984
143,0.932,0.5939,0.8036,0.8002,1.1248,0.7714,0.727,0.8305
144,0.8273,0.7258,0.6414,0.7114,1.1248,0.755,0.7758,1.0057
145,0.819,0.7363,0.6195,0.6208,0.9514,0.4999,0.9579,0.8984
146,0.8085,0.6993,0.9249,0.7566,1.1142,0.7595,0.8538,0.8995
147,0.7728,0.703,0.9759,0.8896,1.0641,0.6147,0.7767,1.0845
148,0.7442,0.7119,0.97,0.9325,0.816,0.2661,0.6175,1.1512
149,0.5394,0.5229,0.9035,0.9684,0.7559,0.4183,0.7423,0.8386
150,0.5842,0.5824,0.8659,0.778,0.6412,0.6447,0.7955,1.0991
151,0.393,0.5681,0.7559,0.93,0.4882,0.9573,0.7856,1.1304
152,0.2477,0.5121,0.8264,0.8726,0.8412,0.9022,0.6534,1.2655
153,0.5427,0.3851,0.927,0.7725,0.7794,0.8249,0.7603,1.2661
154,0.6217,0.4656,0.8221,1.0034,1.126,0.7859,0.8463,1.2373
155,0.7232,0.4049,0.8956,1.0552,1.1319,0.8931,0.9543,1.1864
156,0.7928,0.6526,0.8785,1.1863,1.0989,0.6384,1.1063,1.1959
157,0.7785,0.5673,0.9353,1.1484,1.1319,0.717,0.7725,1.1849
158,0.6178,0.9458,0.9147,0.7007,0.778,1.0526,0.9437,1.0182
159,1.0081,1.0062,0.8715,1.1663,1.0968,0.9427,0.93,0.7082
160,0.786,1.0866,0.9258,0.9724,0.922,0.9676,0.9391,0.8837
161,0.8651,1.1204,1.1172,1.069,0.8658,0.9965,0.976,0.9125
162,0.963,1.063,1.1174,1.0357,0.8468,1.0413,1.0519,0.9995
163,0.9299,0.9041,1.0706,1.0347,0.9679,0.8203,1.1189,1.0877
164,0.9895,1.0769,1.1131,1.1177,1.1321,0.784,1.1192,0.9751
165,0.9906,1.0143,1.114,1.1701,1.1321,0.9951,1.1263,0.9865
166,0.988,0.9513,0.9099,1.1213,0.9755,0.9625,1.1263,0.9348
167,0.992,0.9403,0.7393,0.8896,0.8518,0.8317,1.0825,0.8599
168,0.8715,1.1073,0.7488,1.0324,0.6678,0.921,1.0772,0.8824
169,1.0755,0.9071,0.4202,1.0249,0.846,1.0623,0.8125,0.9879
170,1.0103,0.8188,1.166,0.8991,0.9221,1.0497,0.7642,1.0073
171,1.2474,0.9759,0.7899,0.9881,0.9425,0.9917,0.8894,0.9044
172,1.1434,0.8489,0.8813,1.1701,0.8868,1.0317,0.869,0.9892
173,1.2188,0.6481,1.0505,1.2265,1.0475,0.9935,0.6163,0.8684
174,1.1343,0.7725,1.1597,1.1616,1.0811,0.9702,0.8297,0.6561
175,1.1832,1.0755,1.1598,0.9812,1.1451,0.8756,0.7195,0.9337
176,0.9739,0.8105,1.1598,1.1838,0.8442,0.8531,0.7553,0.7564
177,0.7021,1.1031,0.9665,0.9102,0.9648,1.0668,0.7246,1.0099
178,0.6388,0.9379,1.159,0.8229,1.1044,1.1071,0.5106,1.0285
179,1.1777,0.85,0.9222,1.1577,1.0125,1.193,0.596,0.8381
180,0.6299,0.8039,1.1102,1.0836,0.9149,1.1924,0.5081,0.9753
181,0.8622,1.0182,1.0743,0.9839,0.899,1.1508,0.5953,0.8461
182,0.9307,0.9169,0.8987,0.8616,0.9329,1.1621,0.7193,0.8435
183,1.1774,1.124,0.8323,1.1575,0.824,0.8157,0.7313,0.5306
184,1.1205,1.0788,1.1072,1.1176,0.6556,1.047,1.1283,0.9542
185,1.1783,1.1042,1.1233,1.0613,0.9134,1.0729,0.9317,1.0196
186,1.017,1.1411,1.1365,0.6334,0.9308,1.203,0.8343,1.048
187,1.1791,1.1182,1.1724,0.983,0.9458,1.1276,0.7557,1.0802
188,0.9225,0.9323,1.1366,0.9813,0.769,0.9861,1.0806,1.0659
189,0.9891,1.0819,0.8772,0.9774,0.9093,0.963,0.9389,1.06
190,1.2281,1.0237,0.799,1.0438,0.9311,0.8915,0.8937,0.8519
191,1.1754,1.007,1.1446,1.2314,0.7567,1.1298,0.5946,0.9245
192,1.2396,0.9719,1.1272,1.0656,0.7877,0.9671,1.0058,0.8882
193,1.0295,0.7057,1.1458,1.0534,0.8397,0.6747,0.9734,0.6643
194,0.9487,0.7751,1.1144,0.8785,0.9173,0.806,0.5881,0.883
195,0.6632,0.8588,1.0063,1.0184,1.075,0.8081,0.7994,0.6147
196,0.7113,0.6595,0.797,0.8695,0.8829,0.9206,0.9725,0.6993
197,0.7407,0.7105,0.9196,0.9845,0.9692,0.7117,0.7988,0.7921
198,0.5628,0.7494,0.7868,0.9299,0.9723,1.0524,1.0425,1.0472
199,0.8958,0.9421,0.5401,0.9175,0.7404,0.9958,0.9363,1.0776
200,0.7238,0.8758,0.6782,0.9603,1.0692,0.7443,1.1776,1.1638
201,0.9542,0.769,0.7424,1.0025,1.1377,0.8413,0.9224,1.1638
202,0.9943,0.7435,0.5225,1.0736,0.9102,1.0092,1.0846,1.1045
203,0.8486,0.9779,0.8555,1.0288,1.1276,0.8624,1.1717,0.7353
204,0.7265,0.9717,0.6504,0.9293,0.9025,0.9885,1.1399,0.2222
205,0.8533,0.8754,0.8165,0.9327,0.8992,1.0153,0.9133,0.7187
206,0.8758,0.6018,0.9208,1.1976,1.0101,0.874,1.0045,0.8673
207,0.9938,0.957,0.9677,0.9984,1.0067,0.9619,0.9954,0.8662
208,0.9195,1.0321,1.0341,1.1392,1.0159,0.7576,0.907,0.882
209,0.7684,0.8921,0.9353,1.0179,0.977,0.8999,0.7418,1.2298
210,1.0689,0.8654,0.9519,0.7036,1.0686,0.7714,0.7253,1.1731
211,1.0364,0.9691,0.7533,0.8782,0.9634,0.7809,0.7642,0.907
212,1.3236,0.9588,0.9582,1.0638,1.1409,1.0493,0.623,1.1673
213,0.6167,0.9515,0.9741,1.0508,1.1466,1.0804,0.5673,1.0827
214,1.1329,0.8196,0.9622,0.8884,0.937,0.9429,0.6873,1.2145
215,1.0904,0.8362,0.9893,0.9177,1.0407,0.9617,0.557,1.2177
216,1.0704,0.9318,0.8751,0.9714,0.9662,0.9307,0.698,1.2729
217,1.0134,0.9198,1.1623,0.9693,0.7678,1.0272,0.8519,1.1742
218,0.6075,0.7506,0.857,0.9287,0.7445,0.9124,0.8428,1.201
219,0.9019,0.8115,0.9105,1.0599,0.8123,0.9242,0.5696,1.0667
220,0.894,0.6057,1.0807,1.0694,0.802,0.8926,0.9939,1.1843
221,0.8717,0.8653,1.0937,1.0287,0.671,0.7085,0.7215,1.0982
222,0.7647,0.8389,0.8495,0.7574,0.6742,0.7021,0.85,1.2596
223,0.7475,0.8797,0.9195,0.6801,0.6831,0.9307,0.654,1.1684
224,0.7821,0.9071,0.7892,0.734,0.6579,1.0637,0.9478,1.259
225,0.8628,1.1201,0.9363,0.6876,1.0358,0.7301,0.9538,1.1437
226,0.7755,0.8019,0.9445,0.3715,1.0779,0.7758,0.8337,0.7013
227,0.9383,1.1815,0.8661,0.535,1.1693,0.7749,0.8563,0.9486
228,0.7855,0.9931,0.7065,0.6669,0.9733,0.636,1.013,0.845
229,0.9154,0.9815,1.0777,0.681,1.0683,0.799,0.9238,0.8754
230,0.9997,1.0414,1.1404,0.754,1.1629,0.7518,0.8147,0.9242
231,0.9003,1.0828,1.1084,0.7524,0.899,0.8941,0.9761,1.0059
232,0.847,1.0877,1.1778,0.6369,0.9015,0.9102,0.9877,1.1479
233,0.6677,1.0989,1.1778,0.8044,0.7523,0.8865,0.8192,1.2035
234,0.5701,0.9551,1.101,0.662,0.6698,0.832,0.8824,1.0612
235,0.7782,1.0467,0.8692,0.7016,0.5574,0.4838,0.8196,1.1008
236,0.8232,0.9645,1.11,0.6936,0.6602,0.9456,0.7837,1.2224
237,0.6077,0.8493,1.139,0.9476,0.7352,0.9536,0.6608,0.9168
238,0.5945,0.9967,1.0035,0.9117,0.5248,1.0526,0.6008,1.222
239,0.767,0.8529,0.9171,0.8858,0.6806,0.6582,0.5097,0.9775
240,0.8221,1.0637,0.8451,0.8094,0.861,1.0287,0.5213,1.2566
241,0.8441,1.0695,0.8849,0.8808,0.8692,1.2444,0.4853,1.0627
242,0.7253,0.9972,1.1408,0.971,0.6629,0.9956,0.5262,1.2313
243,0.7749,0.9433,0.9734,0.9832,0.8643,1.2046,0.5978,0.9528
244,0.9599,0.9561,1.1729,0.9633,0.9137,1.2046,0.5135,0.8722
245,0.9503,0.8769,1.1477,0.8302,0.8218,0.814,0.6108,1.0158
246,0.9876,0.7271,1.1215,0.8233,0.8099,0.9685,0.6036,0.915
247,0.8199,0.4186,1.1212,0.811,0.7075,0.7602,0.7925,1.1067
248,0.888,0.5162,0.7454,0.7369,0.5998,0.9735,0.7423,1.0834
249,0.7286,0.5745,0.988,0.9462,0.563,1.041,0.7508,1.02
250,0.8546,0.4777,0.9932,0.8321,0.4563,1.1753,0.8364,0.9322
251,0.8402,0.6255,0.8957,0.7851,0.4365,0.979,0.7069,0.7287
252,0.8325,0.6037,1.1152,0.7075,0.3047,1.0201,0.1297,0.6357
253,0.8339,0.7422,1.0917,0.7069,0.5497,0.876,0.5293,0.7143
254,0.8559,0.7044,1.1335,0.5411,0.6824,1.1448,0.6235,0.6078
255,0.8506,0.6548,0.8052,0.2931,0.6777,1.22,0.8125,0.7597
256,0.7654,0.6324,0.7868,0.4882,0.5826,1.2572,0.7981,0.9096
257,0.7846,0.6463,0.8068,0.3731,0.669,1.2225,0.9335,0.9989
258,0.8632,0.8268,1.2027,0.5034,0.4143,1.0893,0.96,0.9898
259,0.8573,0.8324,1.1679,0.5275,0.7975,1.0575,0.6434,1.0811
260,0.48,0.9192,0.9851,0.5301,0.8036,1.0634,0.9044,1.0738
261,0.6444,0.9533,0.8773,0.4733,0.5875,0.9824,0.7464,0.9574
262,0.8065,0.9009,0.8446,0.687,0.5284,0.5831,0.7709,0.8857
263,0.9998,0.9414,0.7419,0.6987,0.4527,0.6806,0.9199,0.8138
264,1.1387,0.9231,0.497,0.6911,0.5051,0.7226,0.9377,0.7212
265,0.8904,0.6832,0.4641,0.542,0.5003,0.799,0.9194,0.7117
266,0.7597,0.8681,0.5418,0.7446,0.3861,0.7712,0.8823,0.9267
267,0.5988,0.8854,0.9444,0.8918,0.8738,0.9994,0.9183,0.9599
268,0.7451,0.9112,0.8417,0.8255,0.9148,0.9934,0.912,1.0355
269,0.6543,0.9635,0.8841,0.8848,0.8711,0.9519,0.9164,0.834
270,0.727,0.9329,1.14,0.8126,0.6647,0.9319,0.7706,1.0066
271,0.8378,0.9818,0.9259,0.9867,0.5587,1.2092,0.6382,0.861
272,0.8723,0.8644,1.0557,0.9814,0.8099,0.8321,0.5872,1.0089
273,0.9238,0.8083,0.7093,0.9562,0.7592,0.7756,0.4389,0.7799
274,0.7236,0.7014,0.9246,0.8156,0.9782,1.022,0.7142,0.9626
275,1.0867,0.735,1.1311,0.7364,0.9735,1.0179,0.9161,1.0358
276,1.252,0.6336,0.9772,0.7482,0.929,1.1541,1.2522,0.9386
277,1.1381,0.8667,0.9723,0.7436,0.6239,1.0975,1.254,0.8663
278,1.1027,0.8752,1.0559,0.7509,0.9064,1.1183,1.254,0.7816
279,0.8542,0.9506,1.1734,0.7298,0.8558,1.1648,0.8762,0.8409
280,0.8473,0.9298,1.0148,0.5703,0.8104,0.928,0.5723,1.0181
281,1.2014,0.9644,1.0076,0.6235,0.7497,0.8634,1.0596,1.0341
282,1.1921,0.9545,1.0909,0.2249,0.519,0.6287,0.9841,0.6881
283,1.1197,0.599,1.0309,0.6972,0.8747,0.7383,0.9862,0.9897
284,1.0676,0.6708,0.8837,0.634,0.7417,0.7611,0.7623,1.017
285,0.9665,0.4681,0.852,1.1968,0.8774,0.5727,0.8866,0.7521
286,1.0452,0.65,0.8583,1.1994,0.7728,0.7983,0.5553,0.9692
287,0.9791,0.5885,0.8669,1.0687,0.8171,0.8524,0.9795,0.9009
288,1.1218,0.849,0.6898,1.1815,0.8071,0.9102,0.9401,0.9188
289,1.0427,0.6767,0.7215,0.7233,0.8251,0.7288,0.9338,0.9738
290,0.8951,0.8388,0.8751,0.9281,0.7965,0.8277,1.1273,0.804
291,0.8537,0.7903,0.8659,0.7053,0.5459,1.0383,0.9275,1.0325
292,1.0102,1.036,0.8973,1.0821,0.6998,0.9597,1.0291,0.8949
293,0.9835,0.7297,0.8344,1.1779,0.5174,0.6433,0.946,0.9923
294,0.7875,1.1226,0.7211,1.0271,0.5694,0.9885,1.0612,0.809
295,1.1706,0.8922,0.9648,1.1423,0.4855,0.7583,1.0761,0.9627
296,1.0743,1.0213,0.8599,1.0329,0.6064,0.9934,1.0384,1.1896
297,0.9845,0.9352,1.0088,1.1179,0.6001,0.7376,0.9505,1.224
298,1.1937,0.9319,0.9405,1.2135,0.4921,0.8891,0.9546,1.2565
299,1.2144,1.106,0.9565,1.125,0.5703,1.0169,0.8885,1.2413
300,1.122,1.0351,1.0088,1.1273,0.7193,1.0043,0.9274,1.1985
301,1.0901,0.9526,0.9001,1.1807,0.6228,0.865,1.123,1.0944
302,1.1931,1.0556,0.8725,1.1013,0.9087,1.1174,1.0477,0.7859
303,1.0454,0.8365,0.6884,0.9802,0.9831,0.9339,0.9783,0.8256
304,1.1474,0.959,0.795,0.9955,0.7134,1.1169,1.1235,0.9889
305,1.21,0.8669,1.0026,0.9386,1.1149,1.0489,0.8826,0.9819
306,1.014,0.8356,0.9499,0.8795,1.0872,1.0769,0.6544,0.8937
307,0.8491,0.9651,0.893,1.0761,0.9416,1.0368,0.966,0.6108
308,1.0603,0.9314,0.9829,0.8549,0.82,1.1596,1.0919,1.0439
309,1.1275,0.9157,0.6329,0.9059,1.1817,0.9389,1.0586,0.9274
310,1.1203,0.8638,0.9443,1.0265,1.0404,0.8784,0.9119,1.114
311,1.0876,0.8374,0.8899,0.9746,1.176,1.1475,0.8824,1.0851
312,0.7276,0.8912,1.0892,1.1677,0.8637,0.8717,1.1527,1.0058
313,0.6638,0.7964,1.0702,0.9638,0.8771,1.2011,1.0027,0.8782
314,0.8202,0.8293,1.1775,1.1786,0.9525,0.9611,1.0186,0.9206
315,0.9639,0.7794,1.1996,1.0321,0.9168,1.0486,1.15,1.0734
316,1.0212,0.7974,1.1907,1.2609,1.1412,1.2569,1.1748,1.0498
317,1.0222,0.8118,1.165,0.9592,1.0755,1.2467,1.0656,0.9674
318,1.1624,1.2371,0.9987,1.0576,1.1462,1.0391,1.0051,1.0124
319,1.1362,0.8249,0.7831,1.2876,0.9291,1.1709,0.9668,1.0661
320,1.2109,0.9225,1.0222,1.1306,1.0421,1.1323,0.8695,0.9791
321,1.0517,1.2634,0.7078,1.2832,1.0579,1.0707,0.8233,1.065
322,1.2414,0.8676,0.7719,1.293,0.8273,0.7592,0.7083,0.9702
323,1.1662,0.9768,0.7293,1.2874,0.7415,0.7739,0.8808,0.7146
324,0.9133,1.1711,0.8074,1.1178,0.7628,1.0095,0.8236,0.8716
325,1.1223,0.9062,0.7408,0.9696,1.0482,1.1311,0.6735,0.8074
326,1.1482,0.8344,0.6857,0.8365,0.8524,1.1378,0.3773,0.7723
327,1.0711,0.9726,0.7695,1.0087,0.9239,0.9456,0.8474,0.6695
328,0.8983,1.1485,0.7095,1.0837,1.1267,1.2368,1.0053,0.6045
329,1.0019,1.1484,0.5097,1.1362,0.9494,1.1824,0.9838,0.7168
330,0.982,1.1485,0.6193,0.7845,0.8031,1.1796,0.9975,0.8264
331,0.7942,0.9813,0.5915,1.1763,1.137,1.1832,0.9102,0.7154
332,1.134,1.0452,0.8932,1.1693,1.0543,0.7736,0.9299,0.5578
333,1.0386,1.0841,0.4336,1.1772,0.9298,0.7921,0.8058,0.7059
334,0.7707,0.9533,0.5952,1.1779,0.9419,1.0429,0.9822,1.0113
335,1.0111,0.9012,0.8363,0.8888,0.96,0.7465,0.9505,0.7218
336,1.0739,0.8573,0.6596,1.0867,0.9824,1.1884,0.8821,1.0485
337,0.8587,0.854,0.8794,1.0382,0.9693,0.7329,0.8154,1.0662
338,0.9244,0.7909,0.9083,0.8293,0.9291,1.122,0.8032,1.0962
339,1.0684,0.8392,0.5531,0.9926,0.9164,0.8768,0.6279,1.0466
340,1.0069,0.848,0.8415,0.9492,0.9366,1.2308,0.6732,1.0045
341,0.9255,0.9383,0.6026,0.8143,1.0691,1.0785,0.8219,1.1927
342,1.0026,0.8411,0.8668,0.8257,0.8687,1.0641,0.8778,0.6427
343,0.8174,0.9223,0.748,0.8224,1.0055,0.966,0.9143,0.9996
344,0.616,1.0651,0.8031,0.8838,0.8585,0.8283,0.8564,0.754
345,0.999,1.1785,0.8809,1.0627,0.7588,0.7959,0.8582,0.9172
346,1.0384,1.2499,0.8601,1.1441,1.0785,0.7017,0.8095,0.9319
