episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
1,0.7360883240661307,472.0,2016.8500845232272,0.11182676091714809,288,0.931609318230391,0.20111399254098106,0.9906783270867978,0.14,0.3,506.0,472.0,2,3,4,"[7, 14, 21, 28]",2,21,10,1
2,0.6948051771778948,475.6666666666667,1939.1915603549205,0.2301645916860097,240,0.939445750516492,0.2383347448293132,0.853677571435383,0.14,0.3,504.0,475.6666666666667,2,3,2,"[11, 23]",3,19,8,1
3,0.5639764995012123,344.3333333333333,1643.9363691924264,0.42251925344112196,320,0.6587589940870555,0.37984683831548227,0.6309868744511274,0.14,0.3,521.0,344.3333333333333,2,5,2,"[11, 23]",2,21,16,0
4,0.50589348862129,281.6666666666667,1262.2019228346621,0.5797082516873503,256,0.5248272422882383,0.5628073493472456,0.4490077778266123,0.14,0.3,518.3333333333334,281.6666666666667,2,1,2,"[11, 23]",3,20,19,1
5,0.40337812349763774,155.33333333333334,823.5162604076871,0.7623796197758596,320,0.25482652988530313,0.7730638607670317,0.2375275157548433,0.14,0.3,506.6666666666667,155.33333333333334,2,1,3,"[8, 17, 26]",2,21,13,0
6,0.5660017311160274,329.3333333333333,1650.7639227899588,0.3952576945192628,256,0.6267008620075514,0.3765744778900085,0.6625478228668985,0.14,0.3,510.6666666666667,329.3333333333333,2,5,2,"[11, 23]",7,22,17,0
7,0.5391443835274541,312.6666666666667,1542.8129370469906,0.463697111350833,256,0.5910807152525468,0.4283140253852993,0.5833149033402506,0.14,0.3,515.0,312.6666666666667,2,3,1,[17],3,18,4,0
8,0.7139774908901242,484.0,2008.9043714036761,0.17865545570254945,240,0.9572558238939943,0.20492227273873506,0.9133101547507634,0.14,0.3,494.6666666666667,484.0,2,3,3,"[8, 17, 26]",5,19,13,0
9,0.3604231930313903,106.33333333333333,611.3170263150316,0.8531824291223354,252,0.15010329842558948,0.874768280372264,0.1324042984800856,0.14,0.3,518.6666666666666,106.33333333333333,3,1,3,"[8, 17, 26]",2,22,19,0
10,0.5672356053302909,366.6666666666667,1596.4473928557875,0.4611482519453273,256,0.7064899907387617,0.4026077064053998,0.5862657404676063,0.14,0.3,514.6666666666666,366.6666666666667,2,5,4,"[7, 14, 21, 28]",4,19,14,0
11,0.4326100431364144,180.66666666666666,888.3626919412123,0.7141957526629598,240,0.3089691529529101,0.7419837830712384,0.29331040582292467,0.14,0.3,524.6666666666666,180.66666666666666,3,1,3,"[8, 17, 26]",2,21,5,0
12,0.5322666312224765,328.3333333333333,1558.9624031321619,0.49522611542192047,256,0.624563653202251,0.4205737897423678,0.5468134958477271,0.14,0.3,517.6666666666666,328.3333333333333,2,5,4,"[7, 14, 21, 28]",6,21,21,0
13,0.5034204429217444,278.6666666666667,1305.5424035197623,0.5674378823461192,240,0.5184156158723374,0.5420348029601781,0.4632132931799742,0.14,0.3,492.0,278.6666666666667,2,1,1,[17],3,18,18,1
14,0.6303877116686571,405.3333333333333,2011.4070626293094,0.24946729777647653,272,0.7891287312103724,0.20372276436330428,0.8313306574913852,0.14,0.3,542.3333333333334,405.3333333333333,2,5,3,"[8, 17, 26]",7,23,22,0
