row,col,avg_count
0,2,0.2
0,3,2.3
0,4,3.4
0,5,106.3
0,6,1394.5
0,7,1804.6
0,8,2035.0
0,9,535.7
0,10,377.4
0,11,276.5
0,12,291.2
0,13,910.9
0,14,934.7
0,15,507.3
0,16,256.6
0,17,239.3
0,18,256.5
0,19,285.6
0,20,1321.3
0,21,1370.9
0,22,889.0
0,23,248.8
0,24,242.8
0,25,286.0
0,26,363.9
0,27,978.0
0,28,1223.3
0,29,869.9
0,30,30.6
0,31,3.1
0,32,1.0
0,33,0.1
1,1,0.5
1,2,247.7
1,3,437.7
1,4,272.4
1,5,193.3
1,6,536.2
1,7,5744.3
1,8,902.6
1,9,1091.6
1,10,833.4
1,11,620.4
1,12,1183.0
1,13,1978.1
1,14,2199.2
1,15,1511.1
1,16,613.7
1,17,600.1
1,18,593.4
1,19,1245.1
1,20,1986.8
1,21,3078.2
1,22,1934.4
1,23,538.7
1,24,704.0
1,25,1036.1
1,26,656.2
1,27,517.8
1,28,3609.3
1,29,220.6
1,30,267.5
1,31,458.2
1,32,251.9
1,33,0.5
2,1,2.5
2,2,429.3
2,5,22.7
2,6,255.2
2,7,1275.8
2,10,717.7
2,11,60.9
2,12,1030.3
2,15,1068.6
2,16,70.9
2,17,32.2
2,18,63.7
2,19,1004.3
2,22,1250.2
2,23,102.4
2,24,543.5
2,27,322.6
2,28,880.5
2,29,88.5
2,32,455.8
2,33,2.8
3,1,3.6
3,2,243.2
3,5,30.3
3,6,385.0
3,7,946.7
3,10,303.9
3,11,87.5
3,12,569.6
3,15,493.6
3,16,322.3
3,17,35.9
3,18,294.0
3,19,455.5
3,22,919.9
3,23,141.3
3,24,182.8
3,27,263.5
3,28,771.2
3,29,100.6
3,32,249.8
3,33,3.6
4,1,3.3
4,2,210.7
4,5,42.9
4,6,474.2
4,7,779.5
4,10,218.1
4,11,267.8
4,12,406.7
4,15,356.9
4,16,386.1
4,17,75.4
4,18,342.8
4,19,343.3
4,22,691.6
4,23,360.1
4,24,93.0
4,27,223.7
4,28,729.6
4,29,133.0
4,32,219.0
4,33,4.1
5,1,2.7
5,2,179.0
5,5,55.3
5,6,512.0
5,7,671.1
5,10,155.3
5,11,348.9
5,12,319.0
5,15,326.1
5,16,232.3
5,17,361.1
5,18,199.6
5,19,304.1
5,22,562.1
5,23,446.1
5,24,53.8
5,27,232.2
5,28,609.8
5,29,172.0
5,32,183.5
5,33,3.4
6,1,2.0
6,2,146.3
6,5,72.7
6,6,521.7
6,7,582.8
6,10,125.6
6,11,344.0
6,12,297.6
6,15,307.5
6,16,55.8
6,17,657.8
6,18,56.8
6,19,288.3
6,22,503.1
6,23,436.4
6,24,65.6
6,27,226.9
6,28,434.4
6,29,293.1
6,32,154.0
6,33,2.0
7,1,0.7
7,2,116.1
7,5,97.8
7,6,468.5
7,7,540.1
7,10,115.7
7,11,326.4
7,12,268.1
7,15,299.1
7,16,99.6
7,17,547.8
7,18,113.0
7,19,270.1
7,22,421.8
7,23,434.7
7,24,80.3
7,27,215.8
7,28,384.4
7,29,294.2
7,32,125.5
7,33,1.2
8,1,0.4
8,2,91.2
8,5,162.7
8,6,373.4
8,7,509.1
8,10,169.4
8,11,194.0
8,12,281.3
8,15,271.9
8,16,326.7
8,17,46.3
8,18,373.4
8,19,244.4
8,22,390.4
8,23,326.2
8,24,167.0
8,27,219.0
8,28,290.8
8,29,319.9
8,32,92.3
8,33,1.4
9,1,0.3
9,2,67.5
9,5,296.8
9,6,210.9
9,7,479.1
9,10,228.3
9,11,62.6
9,12,312.5
9,15,246.4
9,16,306.9
9,17,57.4
9,18,359.3
9,19,229.5
9,22,395.3
9,23,206.8
9,24,225.8
9,27,223.8
9,28,201.2
9,29,353.7
9,32,63.9
9,33,0.3
10,2,36.2
10,5,281.6
10,6,203.0
10,7,449.1
10,10,200.6
10,11,55.4
10,12,301.1
10,15,482.0
10,16,52.0
10,17,51.7
10,18,65.8
10,19,498.9
10,22,361.0
10,23,198.9
10,24,210.3
10,27,219.1
10,28,137.1
10,29,360.7
10,32,36.6
10,33,0.2
11,2,17.3
11,5,292.0
11,6,175.5
11,7,449.8
11,10,204.7
11,11,54.5
11,12,286.0
11,15,614.2
11,16,22.6
11,17,39.6
11,18,26.5
11,19,637.7
11,22,363.5
11,23,186.8
11,24,211.4
11,27,232.4
11,28,73.8
11,29,434.5
11,32,15.3
12,2,12.8
12,3,61.6
12,4,293.7
12,5,226.1
12,6,150.5
12,7,434.5
12,8,368.0
12,9,202.4
12,10,125.6
12,11,41.1
12,12,359.3
12,13,238.5
12,14,322.6
12,15,406.3
12,16,19.5
12,17,30.8
12,18,31.7
12,19,449.6
12,20,366.2
12,21,284.8
12,22,428.9
12,23,183.6
12,24,168.3
12,25,163.5
12,26,138.9
12,27,266.9
12,28,30.6
12,29,325.8
12,30,314.3
12,31,49.2
12,32,6.6
13,1,0.1
13,2,262.6
13,3,360.7
13,4,160.8
13,5,154.8
13,6,205.8
13,7,357.1
13,8,266.9
13,9,416.3
13,10,308.7
13,11,159.2
13,12,309.9
13,13,240.1
13,14,187.8
13,15,262.5
13,16,39.9
13,17,44.1
13,18,28.9
13,19,260.0
13,20,203.6
13,21,241.4
13,22,329.0
13,23,263.4
13,24,245.7
13,25,297.1
13,26,311.5
13,27,363.4
13,28,107.3
13,29,253.8
13,30,100.0
13,31,331.8
13,32,252.1
13,33,0.2
14,1,2.2
14,2,300.3
14,5,162.3
14,6,116.6
14,7,356.2
14,10,285.7
14,11,38.3
14,12,302.2
14,15,244.7
14,16,49.8
14,17,25.1
14,18,32.3
14,19,264.3
14,22,314.7
14,23,135.6
14,24,169.2
14,27,357.4
14,28,45.7
14,29,177.0
14,32,282.3
14,33,3.7
15,1,2.6
15,2,247.6
15,5,107.6
15,6,103.8
15,7,302.3
15,10,202.1
15,11,51.0
15,12,247.8
15,15,197.8
15,16,61.9
15,17,21.1
15,18,60.7
15,19,210.1
15,22,265.0
15,23,131.0
15,24,134.7
15,27,282.2
15,28,55.4
15,29,158.1
15,32,227.6
15,33,2.9
16,1,3.2
16,2,219.7
16,5,115.5
16,6,104.9
16,7,234.3
16,10,171.2
16,11,76.1
16,12,194.2
16,15,175.0
16,16,47.2
16,17,28.1
16,18,46.9
16,19,181.5
16,22,212.7
16,23,132.2
16,24,126.9
16,27,211.1
16,28,82.8
16,29,149.5
16,32,201.3
16,33,2.6
17,1,2.0
17,2,187.4
17,5,120.0
17,6,83.0
17,7,186.0
17,10,152.8
17,11,73.2
17,12,153.5
17,15,153.8
17,16,32.3
17,17,43.0
17,18,30.2
17,19,160.3
17,22,172.7
17,23,107.4
17,24,117.6
17,27,165.6
17,28,79.9
17,29,130.6
17,32,168.5
17,33,2.2
18,1,1.8
18,2,155.9
18,5,117.3
18,6,54.3
18,7,159.9
18,10,131.7
18,11,56.3
18,12,131.0
18,15,140.2
18,16,23.2
18,17,41.7
18,18,21.0
18,19,134.1
18,22,149.2
18,23,70.2
18,24,119.1
18,27,137.8
18,28,61.6
18,29,117.4
18,32,144.2
18,33,1.2
19,1,1.0
19,2,129.8
19,5,106.0
19,6,39.5
19,7,131.9
19,10,112.9
19,11,39.9
19,12,111.3
19,15,114.7
19,16,21.7
19,17,23.5
19,18,20.1
19,19,114.7
19,22,128.6
19,23,39.6
19,24,112.8
19,27,113.4
19,28,43.7
19,29,106.2
19,32,119.7
19,33,0.7
20,1,0.7
20,2,102.0
20,5,94.3
20,6,21.2
20,7,97.5
20,10,95.7
20,11,20.9
20,12,88.9
20,15,89.2
20,16,24.5
20,18,19.2
20,19,93.4
20,22,100.6
20,23,21.8
20,24,98.4
20,27,83.3
20,28,23.5
20,29,98.1
20,32,90.7
20,33,0.5
21,1,0.7
21,2,73.5
21,5,82.2
21,6,4.7
21,7,70.6
21,10,81.7
21,11,4.4
21,12,68.4
21,15,76.3
21,16,17.9
21,18,11.8
21,19,70.8
21,22,73.5
21,23,3.0
21,24,78.9
21,27,62.0
21,28,2.1
21,29,87.8
21,32,66.6
21,33,0.2
22,2,41.8
22,5,58.3
22,6,0.6
22,7,42.3
22,10,54.1
22,11,0.9
22,12,45.3
22,15,63.2
22,16,3.0
22,18,3.4
22,19,51.9
22,22,45.6
22,23,0.5
22,24,55.0
22,27,38.9
22,28,0.8
