tick,arrivals,completions
9018,0.1,0.0
9019,0.1,0.1
9020,0.2,0.2
9021,0.0,0.0
9022,0.1,0.2
9023,0.0,0.3
9024,0.2,0.2
9025,0.1,0.0
9026,0.1,0.1
9027,0.2,0.0
9028,0.1,0.0
9029,0.3,0.3
9030,0.0,0.3
9031,0.2,0.0
9032,0.3,0.3
9033,0.0,0.0
9034,0.1,0.2
9035,0.1,0.4
9036,0.2,0.3
9037,0.1,0.3
9038,0.3,0.2
9039,0.1,0.0
9040,0.1,0.3
9041,0.2,0.1
9042,0.0,0.2
9043,0.1,0.0
9044,0.5,0.3
9045,0.2,0.3
9046,0.2,0.1
9047,0.1,0.2
9048,0.1,0.3
9049,0.1,0.1
9050,0.0,0.2
9051,0.3,0.0
9052,0.2,0.1
9053,0.2,0.0
9054,0.3,0.0
9055,0.3,0.2
9056,0.1,0.1
9057,0.1,0.1
9058,0.0,0.1
9059,0.1,0.1
9060,0.0,0.2
9061,0.2,0.4
9062,0.2,0.1
9063,0.1,0.1
9064,0.2,0.0
9065,0.1,0.1
9066,0.1,0.1
9067,0.2,0.1
9068,0.2,0.2
9069,0.2,0.1
9070,0.2,0.0
9071,0.1,0.1
9072,0.0,0.5
9073,0.0,0.1
9074,0.3,0.1
9075,0.1,0.3
9076,0.3,0.0
9077,0.2,0.3
9078,0.0,0.0
9079,0.4,0.4
9080,0.0,0.2
9081,0.0,0.1
9082,0.0,0.0
9083,0.3,0.2
9084,0.1,0.0
9085,0.1,0.1
9086,0.4,0.2
9087,0.0,0.3
9088,0.2,0.1
9089,0.3,0.2
9090,0.2,0.0
9091,0.0,0.2
9092,0.2,0.1
9093,0.1,0.0
9094,0.2,0.1
9095,0.2,0.2
9096,0.0,0.0
9097,0.0,0.0
9098,0.1,0.1
9099,0.1,0.1
9100,0.2,0.4
9101,0.1,0.1
9102,0.1,0.5
9103,0.1,0.1
9104,0.2,0.1
9105,0.1,0.3
9106,0.4,0.1
9107,0.1,0.2
9108,0.3,0.0
9109,0.2,0.1
9110,0.2,0.3
9111,0.3,0.4
9112,0.1,0.2
9113,0.0,0.5
9114,0.0,0.2
9115,0.4,0.0
9116,0.2,0.3
9117,0.2,0.0
9118,0.2,0.0
9119,0.2,0.1
9120,0.2,0.0
9121,0.1,0.0
9122,0.3,0.2
9123,0.1,0.2
9124,0.0,0.3
9125,0.1,0.1
9126,0.2,0.1
9127,0.3,0.0
9128,0.1,0.0
9129,0.3,0.0
9130,0.0,0.1
9131,0.0,0.2
9132,0.2,0.0
9133,0.3,0.1
9134,0.1,0.2
9135,0.1,0.1
9136,0.1,0.1
9137,0.0,0.3
9138,0.0,0.0
9139,0.1,0.0
9140,0.1,0.5
9141,0.2,0.2
9142,0.2,0.2
9143,0.1,0.1
9144,0.0,0.1
9145,0.1,0.0
9146,0.0,0.2
9147,0.1,0.1
9148,0.3,0.0
9149,0.1,0.3
9150,0.2,0.3
9151,0.1,0.0
9152,0.1,0.1
9153,0.1,0.0
9154,0.3,0.1
9155,0.2,0.1
9156,0.0,0.2
9157,0.0,0.0
9158,0.4,0.2
9159,0.1,0.2
9160,0.2,0.3
9161,0.3,0.1
9162,0.2,0.2
9163,0.2,0.0
9164,0.2,0.0
9165,0.0,0.3
9166,0.0,0.4
9167,0.0,0.3
9168,0.3,0.2
9169,0.2,0.0
9170,0.3,0.3
9171,0.0,0.0
9172,0.2,0.1
9173,0.2,0.0
9174,0.1,0.1
9175,0.0,0.0
9176,0.2,0.0
9177,0.1,0.0
9178,0.2,0.2
9179,0.0,0.3
9180,0.2,0.1
9181,0.1,0.4
9182,0.2,0.1
9183,0.2,0.3
9184,0.0,0.0
9185,0.1,0.2
9186,0.2,0.0
9187,0.0,0.4
9188,0.1,0.2
9189,0.1,0.1
9190,0.1,0.2
9191,0.2,0.2
9192,0.2,0.1
9193,0.2,0.1
9194,0.2,0.1
9195,0.1,0.1
9196,0.1,0.0
9197,0.0,0.1
9198,0.0,0.1
9199,0.1,0.1
9200,0.2,0.2
9201,0.1,0.0
9202,0.0,0.3
9203,0.2,0.0
9204,0.2,0.0
9205,0.3,0.4
9206,0.1,0.2
9207,0.2,0.4
9208,0.2,0.1
9209,0.1,0.1
9210,0.1,0.1
9211,0.1,0.1
9212,0.1,0.0
9213,0.1,0.0
9214,0.2,0.2
9215,0.3,0.4
9216,0.0,0.1
9217,0.1,0.3
9218,0.0,0.1
9219,0.1,0.0
9220,0.0,0.3
9221,0.1,0.2
9222,0.2,0.1
9223,0.1,0.1
9224,0.0,0.2
9225,0.0,0.0
9226,0.4,0.2
9227,0.1,0.3
9228,0.3,0.2
9229,0.1,0.1
9230,0.3,0.1
9231,0.0,0.0
9232,0.1,0.0
9233,0.1,0.1
9234,0.3,0.2
9235,0.3,0.1
9236,0.2,0.1
9237,0.1,0.1
9238,0.2,0.1
9239,0.0,0.1
9240,0.0,0.2
9241,0.0,0.0
9242,0.1,0.2
9243,0.1,0.0
9244,0.1,0.1
9245,0.0,0.3
9246,0.0,0.1
9247,0.0,0.2
9248,0.2,0.2
9249,0.0,0.1
9250,0.1,0.3
9251,0.3,0.1
9252,0.2,0.1
9253,0.1,0.0
9254,0.5,0.4
9255,0.1,0.2
9256,0.0,0.2
9257,0.1,0.1
9258,0.2,0.2
9259,0.1,0.4
9260,0.2,0.0
9261,0.4,0.2
9262,0.1,0.1
9263,0.2,0.2
9264,0.0,0.2
9265,0.1,0.0
9266,0.1,0.2
9267,0.0,0.0
9268,0.1,0.1
9269,0.1,0.3
9270,0.0,0.2
9271,0.4,0.1
9272,0.0,0.1
9273,0.1,0.2
9274,0.1,0.1
9275,0.0,0.2
9276,0.0,0.2
9277,0.0,0.1
9278,0.0,0.0
9279,0.1,0.2
9280,0.3,0.0
9281,0.2,0.1
9282,0.4,0.1
9283,0.0,0.1
9284,0.1,0.2
9285,0.3,0.1
9286,0.1,0.1
9287,0.1,0.1
9288,0.0,0.0
9289,0.2,0.3
9290,0.2,0.2
9291,0.2,0.1
9292,0.1,0.1
9293,0.0,0.2
9294,0.0,0.2
9295,0.2,0.2
9296,0.0,0.0
9297,0.2,0.0
9298,0.1,0.1
9299,0.3,0.3
9300,0.2,0.0
9301,0.1,0.2
9302,0.0,0.1
9303,0.2,0.3
9304,0.1,0.2
9305,0.3,0.0
9306,0.2,0.2
9307,0.1,0.0
9308,0.1,0.4
9309,0.2,0.2
9310,0.3,0.5
9311,0.1,0.1
9312,0.2,0.0
9313,0.1,0.0
9314,0.2,0.0
9315,0.2,0.2
9316,0.2,0.1
9317,0.1,0.1
9318,0.0,0.1
9319,0.2,0.0
9320,0.1,0.6
9321,0.1,0.0
9322,0.2,0.2
9323,0.1,0.0
9324,0.1,0.1
9325,0.2,0.0
9326,0.1,0.1
9327,0.2,0.0
9328,0.0,0.0
9329,0.3,0.0
9330,0.2,0.0
9331,0.3,0.3
9332,0.0,0.3
9333,0.1,0.1
9334,0.0,0.3
9335,0.0,0.1
9336,0.1,0.1
9337,0.1,0.1
9338,0.3,0.0
9339,0.1,0.3
9340,0.1,0.3
9341,0.3,0.2
9342,0.3,0.0
9343,0.2,0.3
9344,0.0,0.2
9345,0.0,0.4
9346,0.2,0.1
9347,0.0,0.2
9348,0.4,0.0
9349,0.3,0.0
9350,0.0,0.0
9351,0.1,0.4
9352,0.3,0.1
9353,0.2,0.0
9354,0.3,0.1
9355,0.0,0.2
9356,0.0,0.1
9357,0.2,0.1
9358,0.0,0.1
9359,0.1,0.2
9360,0.2,0.2
9361,0.3,0.3
9362,0.1,0.0
9363,0.2,0.1
9364,0.1,0.2
9365,0.0,0.3
9366,0.1,0.4
9367,0.0,0.0
9368,0.2,0.2
9369,0.2,0.1
9370,0.3,0.2
9371,0.2,0.2
9372,0.1,0.2
9373,0.0,0.0
9374,0.0,0.1
9375,0.0,0.2
9376,0.1,0.2
9377,0.2,0.0
9378,0.1,0.0
9379,0.2,0.1
9380,0.0,0.0
9381,0.3,0.2
9382,0.0,0.0
9383,0.1,0.1
9384,0.2,0.1
9385,0.1,0.0
9386,0.1,0.2
9387,0.1,0.2
9388,0.1,0.3
9389,0.1,0.1
9390,0.2,0.2
9391,0.0,0.3
9392,0.1,0.0
9393,0.4,0.2
9394,0.3,0.1
9395,0.1,0.0
9396,0.2,0.3
9397,0.1,0.0
9398,0.3,0.1
9399,0.3,0.1
9400,0.1,0.1
9401,0.2,0.0
9402,0.2,0.1
9403,0.2,0.3
9404,0.0,0.2
9405,0.1,0.1
9406,0.1,0.1
9407,0.1,0.0
9408,0.1,0.5
9409,0.2,0.2
9410,0.2,0.2
9411,0.3,0.0
9412,0.1,0.1
9413,0.0,0.4
9414,0.2,0.3
9415,0.1,0.0
9416,0.1,0.2
9417,0.2,0.2
9418,0.3,0.1
9419,0.2,0.2
9420,0.3,0.3
9421,0.0,0.1
9422,0.1,0.2
9423,0.3,0.3
9424,0.1,0.2
9425,0.3,0.1
9426,0.1,0.3
9427,0.0,0.1
9428,0.0,0.1
9429,0.1,0.3
9430,0.2,0.1
9431,0.2,0.0
9432,0.1,0.1
9433,0.1,0.4
9434,0.2,0.3
9435,0.0,0.1
9436,0.0,0.1
9437,0.1,0.0
9438,0.1,0.1
9439,0.0,0.1
9440,0.1,0.1
9441,0.4,0.1
9442,0.2,0.2
9443,0.2,0.1
9444,0.1,0.1
9445,0.1,0.0
9446,0.1,0.2
9447,0.1,0.1
9448,0.0,0.0
9449,0.1,0.2
9450,0.2,0.1
9451,0.1,0.0
9452,0.0,0.2
9453,0.2,0.1
9454,0.1,0.1
9455,0.3,0.1
9456,0.1,0.1
9457,0.1,0.2
9458,0.0,0.0
9459,0.1,0.2
9460,0.1,0.1
9461,0.4,0.0
9462,0.0,0.1
9463,0.0,0.0
9464,0.1,0.0
9465,0.0,0.0
9466,0.0,0.2
9467,0.2,0.3
9468,0.0,0.2
9469,0.1,0.0
9470,0.1,0.2
9471,0.0,0.3
9472,0.3,0.2
9473,0.0,0.4
9474,0.1,0.1
9475,0.1,0.3
9476,0.2,0.0
9477,0.1,0.4
9478,0.1,0.1
9479,0.2,0.3
9480,0.0,0.0
9481,0.3,0.1
9482,0.0,0.1
9483,0.1,0.1
9484,0.1,0.4
9485,0.0,0.1
9486,0.1,0.2
9487,0.2,0.2
9488,0.2,0.1
9489,0.0,0.1
9490,0.2,0.0
9491,0.0,0.2
9492,0.3,0.4
9493,0.4,0.0
9494,0.4,0.0
9495,0.1,0.2
9496,0.0,0.1
9497,0.2,0.0
9498,0.1,0.3
9499,0.0,0.3
9500,0.0,0.0
9501,0.2,0.0
9502,0.2,0.1
9503,0.2,0.0
9504,0.2,0.0
9505,0.2,0.1
9506,0.4,0.0
9507,0.2,0.0
9508,0.1,0.0
9509,0.0,0.2
9510,0.1,0.2
9511,0.2,0.3
9512,0.0,0.2
9513,0.0,0.1
9514,0.3,0.3
9515,0.2,0.2
9516,0.1,0.0
9517,0.4,0.0
9518,0.2,0.3
9519,0.0,0.0
9520,0.2,0.1
9521,0.2,0.2
9522,0.3,0.0
9523,0.1,0.0
9524,0.0,0.3
9525,0.1,0.2
9526,0.1,0.3
9527,0.1,0.2
9528,0.2,0.2
9529,0.2,0.0
9530,0.1,0.2
9531,0.0,0.1
9532,0.2,0.2
9533,0.1,0.0
9534,0.0,0.2
9535,0.2,0.1
9536,0.0,0.0
9537,0.1,0.0
9538,0.1,0.3
9539,0.1,0.1
9540,0.1,0.1
9541,0.0,0.3
9542,0.2,0.3
9543,0.1,0.3
9544,0.1,0.1
9545,0.2,0.0
9546,0.2,0.1
9547,0.0,0.2
9548,0.1,0.2
9549,0.3,0.2
9550,0.2,0.3
9551,0.1,0.0
9552,0.0,0.0
9553,0.1,0.3
9554,0.0,0.2
9555,0.1,0.1
9556,0.3,0.1
9557,0.2,0.2
9558,0.1,0.0
9559,0.0,0.1
9560,0.0,0.1
9561,0.3,0.1
9562,0.2,0.0
9563,0.1,0.1
9564,0.1,0.1
9565,0.1,0.1
9566,0.0,0.1
9567,0.1,0.5
9568,0.1,0.1
9569,0.2,0.2
9570,0.1,0.1
9571,0.0,0.2
9572,0.0,0.1
9573,0.0,0.2
9574,0.3,0.3
9575,0.2,0.1
9576,0.0,0.0
9577,0.1,0.0
9578,0.2,0.2
9579,0.0,0.1
9580,0.2,0.1
9581,0.1,0.3
9582,0.0,0.1
9583,0.1,0.0
9584,0.2,0.1
9585,0.0,0.3
9586,0.0,0.1
9587,0.0,0.3
9588,0.1,0.0
9589,0.1,0.3
9590,0.2,0.1
9591,0.1,0.1
9592,0.2,0.2
9593,0.1,0.1
9594,0.3,0.4
9595,0.2,0.2
9596,0.3,0.4
9597,0.0,0.1
9598,0.2,0.1
9599,0.0,0.0
9600,0.0,0.2
9601,0.0,0.2
9602,0.1,0.1
9603,0.1,0.1
9604,0.2,0.0
9605,0.0,0.4
9606,0.2,0.1
9607,0.0,0.1
9608,0.1,0.1
9609,0.1,0.2
9610,0.1,0.0
9611,0.1,0.1
9612,0.0,0.1
9613,0.1,0.3
9614,0.1,0.3
9615,0.0,0.2
9616,0.1,0.2
9617,0.2,0.0
9618,0.1,0.1
9619,0.0,0.0
9620,0.2,0.4
9621,0.1,0.1
9622,0.3,0.3
9623,0.1,0.2
9624,0.3,0.2
9625,0.3,0.2
9626,0.0,0.0
9627,0.1,0.0
9628,0.0,0.0
9629,0.2,0.0
9630,0.2,0.0
9631,0.1,0.0
9632,0.0,0.0
9633,0.1,0.3
9634,0.1,0.1
9635,0.1,0.0
9636,0.1,0.1
9637,0.3,0.0
9638,0.2,0.1
9639,0.1,0.1
9640,0.3,0.3
9641,0.2,0.2
9642,0.1,0.0
9643,0.1,0.0
9644,0.1,0.1
9645,0.2,0.4
9646,0.1,0.4
9647,0.0,0.3
9648,0.2,0.2
9649,0.1,0.3
9650,0.1,0.2
9651,0.1,0.0
9652,0.0,0.2
9653,0.3,0.1
9654,0.0,0.3
9655,0.1,0.1
9656,0.2,0.1
9657,0.2,0.2
9658,0.0,0.4
9659,0.1,0.2
9660,0.3,0.1
9661,0.1,0.0
9662,0.0,0.1
9663,0.2,0.1
9664,0.2,0.2
9665,0.2,0.1
9666,0.1,0.0
9667,0.3,0.1
9668,0.0,0.0
9669,0.1,0.2
9670,0.2,0.2
9671,0.1,0.1
9672,0.2,0.3
9673,0.2,0.4
9674,0.2,0.4
9675,0.0,0.1
9676,0.3,0.1
9677,0.2,0.1
9678,0.2,0.0
9679,0.0,0.0
9680,0.0,0.1
9681,0.0,0.1
9682,0.2,0.0
9683,0.0,0.2
9684,0.2,0.3
9685,0.1,0.0
9686,0.0,0.1
9687,0.0,0.1
9688,0.0,0.1
9689,0.0,0.3
9690,0.1,0.2
9691,0.0,0.3
9692,0.2,0.2
9693,0.4,0.2
9694,0.2,0.1
9695,0.4,0.1
9696,0.2,0.0
9697,0.1,0.3
9698,0.1,0.1
9699,0.1,0.1
9700,0.1,0.3
9701,0.4,0.0
9702,0.0,0.0
9703,0.3,0.4
9704,0.2,0.1
9705,0.1,0.2
9706,0.2,0.3
9707,0.1,0.2
9708,0.1,0.1
9709,0.3,0.2
9710,0.2,0.3
9711,0.2,0.2
9712,0.3,0.1
9713,0.1,0.0
9714,0.3,0.1
9715,0.0,0.3
9716,0.2,0.1
9717,0.1,0.3
9718,0.0,0.2
9719,0.2,0.1
9720,0.0,0.2
9721,0.1,0.1
9722,0.1,0.3
9723,0.2,0.1
9724,0.2,0.0
9725,0.2,0.0
9726,0.2,0.0
9727,0.0,0.2
9728,0.0,0.1
9729,0.1,0.1
9730,0.0,0.1
9731,0.1,0.0
9732,0.0,0.0
9733,0.1,0.1
9734,0.3,0.0
9735,0.2,0.2
9736,0.1,0.0
9737,0.0,0.2
9738,0.3,0.2
9739,0.2,0.1
9740,0.3,0.1
9741,0.0,0.3
9742,0.0,0.1
9743,0.1,0.2
9744,0.0,0.2
9745,0.3,0.2
9746,0.1,0.0
9747,0.2,0.2
9748,0.2,0.1
9749,0.0,0.2
9750,0.1,0.3
9751,0.0,0.4
9752,0.0,0.2
9753,0.2,0.1
9754,0.0,0.1
9755,0.1,0.2
9756,0.0,0.2
9757,0.2,0.4
9758,0.0,0.0
9759,0.1,0.0
9760,0.2,0.2
9761,0.2,0.4
9762,0.1,0.0
9763,0.1,0.2
9764,0.0,0.2
9765,0.1,0.0
9766,0.1,0.2
9767,0.1,0.0
9768,0.0,0.1
9769,0.0,0.3
9770,0.2,0.2
9771,0.4,0.2
9772,0.3,0.0
9773,0.2,0.1
9774,0.3,0.2
9775,0.0,0.1
9776,0.0,0.0
9777,0.0,0.2
9778,0.3,0.3
9779,0.0,0.0
9780,0.2,0.1
9781,0.3,0.2
9782,0.0,0.1
9783,0.1,0.1
9784,0.3,0.1
9785,0.2,0.1
9786,0.1,0.2
9787,0.2,0.1
9788,0.0,0.1
9789,0.1,0.1
9790,0.2,0.1
9791,0.1,0.2
9792,0.2,0.1
9793,0.1,0.0
9794,0.0,0.1
9795,0.1,0.2
9796,0.4,0.1
9797,0.2,0.3
9798,0.0,0.1
9799,0.1,0.2
9800,0.1,0.1
9801,0.2,0.1
9802,0.0,0.2
9803,0.1,0.3
9804,0.3,0.0
9805,0.1,0.0
9806,0.2,0.3
9807,0.0,0.0
9808,0.0,0.1
9809,0.3,0.3
9810,0.1,0.2
9811,0.1,0.2
9812,0.0,0.2
9813,0.3,0.3
9814,0.1,0.3
9815,0.0,0.4
9816,0.2,0.2
9817,0.0,0.0
9818,0.1,0.1
9819,0.2,0.2
9820,0.2,0.1
9821,0.0,0.3
9822,0.1,0.2
9823,0.1,0.0
9824,0.1,0.1
9825,0.3,0.2
9826,0.1,0.1
9827,0.3,0.1
9828,0.5,0.1
9829,0.3,0.1
9830,0.0,0.0
9831,0.0,0.0
9832,0.2,0.3
9833,0.0,0.2
9834,0.3,0.0
9835,0.3,0.3
9836,0.1,0.0
9837,0.2,0.0
9838,0.2,0.0
9839,0.1,0.3
9840,0.1,0.1
9841,0.1,0.1
9842,0.0,0.1
9843,0.0,0.1
9844,0.1,0.2
9845,0.2,0.1
9846,0.2,0.0
9847,0.1,0.2
9848,0.3,0.0
9849,0.2,0.1
9850,0.1,0.1
9851,0.1,0.3
9852,0.1,0.3
9853,0.2,0.0
9854,0.0,0.2
9855,0.1,0.2
9856,0.1,0.2
9857,0.0,0.3
9858,0.2,0.2
9859,0.0,0.1
9860,0.1,0.1
9861,0.1,0.1
9862,0.0,0.1
9863,0.0,0.0
9864,0.2,0.2
9865,0.1,0.3
9866,0.1,0.1
9867,0.2,0.3
9868,0.1,0.1
9869,0.2,0.1
9870,0.3,0.2
9871,0.1,0.2
9872,0.1,0.0
9873,0.1,0.0
9874,0.2,0.1
9875,0.0,0.1
9876,0.3,0.1
9877,0.1,0.1
9878,0.1,0.2
9879,0.2,0.1
9880,0.2,0.1
9881,0.2,0.1
9882,0.2,0.3
9883,0.1,0.6
9884,0.2,0.0
9885,0.0,0.2
9886,0.1,0.2
9887,0.0,0.1
9888,0.0,0.0
9889,0.2,0.1
9890,0.1,0.0
9891,0.2,0.2
9892,0.2,0.0
9893,0.0,0.8
9894,0.1,0.1
9895,0.1,0.1
9896,0.1,0.0
9897,0.2,0.0
9898,0.2,0.1
9899,0.1,0.2
9900,0.4,0.0
9901,0.1,0.3
9902,0.0,0.0
9903,0.1,0.0
9904,0.2,0.0
9905,0.0,0.4
9906,0.0,0.0
9907,0.2,0.3
9908,0.1,0.0
9909,0.3,0.2
9910,0.1,0.3
9911,0.1,0.2
9912,0.0,0.2
9913,0.2,0.1
9914,0.2,0.1
9915,0.2,0.3
9916,0.1,0.0
9917,0.1,0.0
9918,0.2,0.0
9919,0.1,0.2
9920,0.1,0.1
9921,0.2,0.0
9922,0.2,0.0
9923,0.0,0.1
9924,0.1,0.2
9925,0.0,0.1
9926,0.0,0.2
9927,0.1,0.0
9928,0.1,0.1
9929,0.2,0.3
9930,0.2,0.4
9931,0.2,0.1
9932,0.0,0.1
9933,0.1,0.1
9934,0.1,0.5
9935,0.1,0.1
9936,0.3,0.0
9937,0.1,0.3
9938,0.0,0.0
9939,0.1,0.1
9940,0.1,0.1
9941,0.1,0.0
9942,0.0,0.5
9943,0.2,0.0
9944,0.1,0.1
9945,0.2,0.2
9946,0.0,0.0
9947,0.2,0.2
9948,0.2,0.1
9949,0.3,0.1
9950,0.2,0.1
9951,0.4,0.3
9952,0.1,0.2
9953,0.0,0.1
9954,0.1,0.2
9955,0.0,0.1
9956,0.3,0.2
9957,0.3,0.4
9958,0.3,0.3
9959,0.0,0.2
9960,0.0,0.3
9961,0.3,0.0
9962,0.5,0.0
9963,0.1,0.3
9964,0.2,0.0
9965,0.2,0.2
9966,0.4,0.1
9967,0.1,0.0
9968,0.1,0.1
9969,0.2,0.0
9970,0.1,0.1
9971,0.1,0.1
9972,0.3,0.0
9973,0.2,0.2
9974,0.2,0.0
9975,0.2,0.1
9976,0.2,0.3
9977,0.2,0.2
9978,0.4,0.2
9979,0.2,0.3
9980,0.0,0.0
9981,0.3,0.0
9982,0.2,0.1
9983,0.1,0.2
9984,0.2,0.3
9985,0.1,0.2
9986,0.1,0.1
9987,0.1,0.1
9988,0.0,0.3
9989,0.1,0.5
9990,0.3,0.0
9991,0.1,0.1
9992,0.2,0.0
9993,0.0,0.2
9994,0.0,0.1
9995,0.0,0.0
9996,0.3,0.3
9997,0.0,0.2
9998,0.1,0.3
9999,0.1,0.2
10000,0.1,0.1
10001,0.0,0.2
10002,0.0,0.1
10003,0.1,0.1
10004,0.2,0.1
10005,0.2,0.1
10006,0.1,0.3
10007,0.2,0.0
10008,0.1,0.1
10009,0.1,0.2
10010,0.1,0.1
10011,0.3,0.5
10012,0.1,0.0
10013,0.0,0.2
10014,0.1,0.1
10015,0.2,0.0
10016,0.1,0.0
10017,0.1,0.1
10018,0.0,0.2
10019,0.2,0.1
10020,0.2,0.1
10021,0.1,0.0
10022,0.2,0.4
10023,0.1,0.1
10024,0.3,0.3
10025,0.1,0.3
10026,0.2,0.0
10027,0.0,0.1
10028,0.2,0.2
10029,0.1,0.2
10030,0.1,0.0
10031,0.1,0.2
10032,0.0,0.1
10033,0.1,0.2
10034,0.0,0.2
10035,0.1,0.1
10036,0.1,0.1
10037,0.2,0.2
10038,0.1,0.1
10039,0.1,0.1
10040,0.0,0.3
10041,0.2,0.1
10042,0.2,0.3
10043,0.2,0.2
10044,0.1,0.1
10045,0.2,0.2
10046,0.0,0.0
10047,0.1,0.1
10048,0.0,0.0
10049,0.2,0.1
10050,0.3,0.1
10051,0.3,0.2
10052,0.0,0.1
10053,0.2,0.4
10054,0.1,0.3
10055,0.1,0.1
10056,0.3,0.1
10057,0.1,0.3
10058,0.1,0.0
10059,0.2,0.1
10060,0.2,0.1
10061,0.1,0.2
10062,0.0,0.2
10063,0.1,0.0
10064,0.2,0.4
10065,0.1,0.0
10066,0.2,0.1
10067,0.0,0.0
10068,0.3,0.0
10069,0.3,0.0
10070,0.1,0.0
10071,0.1,0.5
10072,0.3,0.2
10073,0.1,0.3
10074,0.1,0.4
10075,0.2,0.2
10076,0.1,0.1
10077,0.1,0.2
10078,0.1,0.2
10079,0.3,0.0
10080,0.1,0.3
10081,0.1,0.3
10082,0.4,0.1
10083,0.0,0.0
10084,0.2,0.0
10085,0.1,0.3
10086,0.0,0.0
10087,0.1,0.0
10088,0.3,0.2
10089,0.2,0.2
10090,0.1,0.0
10091,0.2,0.0
10092,0.1,0.2
10093,0.1,0.2
10094,0.1,0.1
10095,0.1,0.0
10096,0.2,0.2
10097,0.0,0.2
10098,0.0,0.0
10099,0.2,0.1
10100,0.3,0.2
10101,0.2,0.2
10102,0.0,0.6
10103,0.3,0.3
10104,0.1,0.1
10105,0.1,0.0
10106,0.2,0.0
10107,0.0,0.1
10108,0.0,0.1
10109,0.1,0.1
10110,0.1,0.2
10111,0.1,0.3
10112,0.1,0.0
10113,0.2,0.0
10114,0.0,0.0
10115,0.3,0.1
10116,0.1,0.0
10117,0.1,0.3
10118,0.1,0.0
10119,0.1,0.2
10120,0.1,0.0
10121,0.1,0.1
10122,0.0,0.2
10123,0.1,0.1
10124,0.1,0.2
10125,0.1,0.5
10126,0.2,0.1
10127,0.2,0.1
10128,0.0,0.1
10129,0.4,0.2
10130,0.2,0.4
10131,0.0,0.1
10132,0.2,0.5
10133,0.1,0.1
10134,0.0,0.2
10135,0.2,0.1
10136,0.1,0.2
10137,0.1,0.1
10138,0.1,0.3
10139,0.2,0.0
10140,0.1,0.1
10141,0.1,0.0
10142,0.1,0.2
10143,0.0,0.0
10144,0.1,0.1
10145,0.0,0.3
10146,0.3,0.0
10147,0.1,0.3
10148,0.0,0.2
10149,0.1,0.3
10150,0.3,0.2
10151,0.1,0.1
10152,0.1,0.1
10153,0.3,0.1
10154,0.3,0.0
10155,0.1,0.2
10156,0.1,0.0
10157,0.1,0.2
10158,0.1,0.2
10159,0.1,0.2
10160,0.1,0.2
10161,0.2,0.1
10162,0.1,0.1
10163,0.4,0.0
10164,0.0,0.2
10165,0.2,0.1
10166,0.2,0.1
10167,0.0,0.2
10168,0.1,0.2
10169,0.3,0.0
10170,0.3,0.0
10171,0.3,0.4
10172,0.1,0.2
10173,0.1,0.2
10174,0.1,0.1
10175,0.2,0.1
10176,0.1,0.2
10177,0.1,0.0
10178,0.3,0.2
10179,0.3,0.0
10180,0.4,0.2
10181,0.1,0.0
10182,0.2,0.1
10183,0.2,0.4
10184,0.0,0.2
10185,0.1,0.4
10186,0.0,0.1
10187,0.2,0.1
10188,0.2,0.1
10189,0.1,0.1
10190,0.3,0.2
10191,0.0,0.0
10192,0.2,0.2
10193,0.2,0.1
10194,0.1,0.3
10195,0.0,0.5
10196,0.1,0.2
10197,0.0,0.2
10198,0.0,0.1
10199,0.2,0.1
10200,0.0,0.0
10201,0.3,0.0
10202,0.1,0.0
10203,0.3,0.2
10204,0.2,0.4
10205,0.0,0.0
10206,0.0,0.3
10207,0.0,0.2
10208,0.4,0.1
10209,0.0,0.2
10210,0.1,0.1
10211,0.3,0.0
10212,0.1,0.3
10213,0.1,0.1
10214,0.1,0.1
10215,0.0,0.1
10216,0.1,0.1
10217,0.0,0.0
10218,0.1,0.1
10219,0.1,0.1
10220,0.0,0.3
10221,0.0,0.1
10222,0.2,0.1
10223,0.0,0.0
10224,0.0,0.1
10225,0.2,0.1
10226,0.0,0.5
10227,0.1,0.2
10228,0.0,0.0
10229,0.1,0.1
10230,0.1,0.2
10231,0.1,0.3
10232,0.0,0.1
10233,0.1,0.3
10234,0.2,0.3
10235,0.0,0.0
10236,0.2,0.2
10237,0.0,0.3
10238,0.2,0.2
10239,0.2,0.2
10240,0.1,0.1
10241,0.2,0.1
10242,0.2,0.1
10243,0.0,0.0
10244,0.0,0.1
10245,0.1,0.3
10246,0.1,0.0
10247,0.1,0.1
10248,0.0,0.0
10249,0.3,0.1
10250,0.1,0.3
10251,0.0,0.1
10252,0.1,0.0
10253,0.1,0.1
10254,0.2,0.5
10255,0.1,0.0
10256,0.0,0.2
10257,0.2,0.1
10258,0.2,0.0
10259,0.0,0.2
10260,0.3,0.3
10261,0.0,0.0
10262,0.2,0.1
10263,0.3,0.1
10264,0.2,0.2
10265,0.2,0.4
10266,0.2,0.0
10267,0.2,0.1
10268,0.1,0.2
10269,0.1,0.3
10270,0.1,0.1
10271,0.2,0.0
10272,0.0,0.1
10273,0.1,0.2
10274,0.1,0.0
10275,0.3,0.0
10276,0.2,0.0
10277,0.2,0.1
10278,0.2,0.2
10279,0.1,0.5
10280,0.4,0.1
10281,0.3,0.1
10282,0.1,0.2
10283,0.1,0.1
10284,0.0,0.5
10285,0.2,0.3
10286,0.2,0.0
10287,0.1,0.1
10288,0.0,0.0
