tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
8400,8,153.9,5282.1,104.1,552.4,5222.6
9000,1,162.9,5573.0,32.4,638.5,5711.9
9000,2,158.4,5372.0,43.1,625.0,5793.8
9000,3,161.8,5479.8,48.3,607.9,5717.6
9000,4,166.9,5576.1,53.3,551.8,5609.2
9000,5,161.1,5417.0,60.9,583.8,5720.4
9000,6,161.1,5588.8,97.6,654.0,5685.3
9000,7,158.5,5323.8,97.6,673.4,5734.8
9000,8,164.9,5664.8,119.0,582.7,5586.5
9600,1,173.8,5936.8,35.2,687.4,6092.8
9600,2,169.0,5722.4,47.0,668.4,6177.2
9600,3,173.3,5842.8,48.9,641.7,6088.0
9600,4,177.8,5928.3,56.0,606.7,5990.3
9600,5,171.8,5784.3,63.5,620.5,6104.4
9600,6,170.8,5956.8,104.8,713.7,6082.2
9600,7,168.3,5669.1,104.6,735.4,6132.9
9600,8,176.2,6024.5,124.3,631.4,5955.3
10200,1,184.6,6308.9,37.4,729.7,6474.4
10200,2,179.6,6090.1,47.9,703.7,6560.6
10200,3,184.6,6217.4,52.8,668.7,6458.6
10200,4,188.9,6301.0,59.4,639.4,6365.4
10200,5,182.8,6132.6,66.7,664.8,6482.8
10200,6,181.9,6339.1,114.8,744.9,6450.5
10200,7,178.9,6036.8,106.5,776.8,6521.3
10200,8,187.2,6396.4,132.9,672.3,6326.7
10800,1,195.5,6685.3,41.2,769.8,6854.9
10800,2,190.3,6437.4,55.5,749.9,6940.7
10800,3,195.3,6584.4,61.4,705.2,6836.7
10800,4,199.4,6658.7,75.4,686.0,6742.3
10800,5,193.2,6483.4,79.8,708.1,6858.7
10800,6,192.6,6699.3,138.9,786.1,6814.8
10800,7,189.0,6380.3,130.4,823.8,6892.7
10800,8,197.6,6753.7,153.4,722.1,6695.4
11400,1,205.9,7059.4,46.3,810.5,7236.3
11400,2,201.1,6778.8,63.2,797.6,7318.0
11400,3,206.1,6955.0,71.1,736.0,7211.6
11400,4,210.2,7041.6,81.1,714.4,7117.2
11400,5,203.4,6837.7,89.6,755.3,7244.7
11400,6,202.9,7079.5,143.9,827.1,7201.4
11400,7,199.3,6736.4,144.5,869.0,7269.9
11400,8,208.5,7109.4,178.7,765.5,7055.7
12000,1,216.3,7427.7,54.2,858.8,7621.7
12000,2,211.9,7116.3,74.9,847.1,7691.6
12000,3,216.8,7300.6,85.1,781.4,7581.7
12000,4,220.6,7402.4,96.9,763.7,7497.4
12000,5,213.8,7163.4,99.7,817.1,7625.8
12000,6,213.1,7440.9,166.8,878.1,7577.3
12000,7,209.6,7080.0,176.3,905.6,7631.1
12000,8,218.8,7451.6,209.5,820.3,7415.4
12600,1,227.2,7783.7,74.0,897.7,7986.7
12600,2,221.8,7443.3,92.0,907.4,8074.6
12600,3,227.3,7657.2,104.1,822.4,7952.3
12600,4,230.9,7758.6,127.1,801.4,7856.3
12600,5,224.1,7508.4,132.2,859.2,7993.0
12600,6,222.6,7804.4,200.4,928.3,7949.2
12600,7,219.3,7413.4,218.4,958.4,8000.1
12600,8,229.6,7800.3,241.3,867.5,7772.1
13200,1,237.7,8140.6,78.9,955.2,8373.3
13200,2,232.2,7787.2,102.3,955.5,8456.3
13200,3,237.8,8024.2,115.5,864.4,8332.3
13200,4,241.3,8123.5,143.9,847.5,8232.6
13200,5,234.0,7863.0,150.6,900.2,8370.9
13200,6,233.0,8160.3,221.3,977.5,8323.4
13200,7,229.7,7767.8,235.3,997.6,8375.5
13200,8,239.7,8152.5,268.1,920.3,8142.0
13800,1,247.5,8493.0,95.6,1009.6,8757.1
13800,2,242.6,8126.5,117.9,1007.9,8834.5
13800,3,248.3,8372.5,144.4,906.5,8694.4
13800,4,251.4,8474.7,167.0,896.9,8607.6
13800,5,243.8,8209.8,177.1,945.5,8747.4
13800,6,243.0,8521.3,257.0,1019.7,8684.4
13800,7,238.6,8093.5,285.7,1051.4,8743.4
13800,8,249.9,8484.8,309.5,975.9,8495.5
14400,1,257.3,8825.1,118.5,1073.4,9138.4
14400,2,252.7,8459.9,154.2,1057.9,9200.8
14400,3,257.9,8706.0,178.8,963.0,9065.6
14400,4,260.9,8814.8,211.8,950.2,8975.2
14400,5,253.8,8525.6,230.1,991.9,9098.8
14400,6,252.3,8818.4,319.5,1094.9,9037.6
14400,7,248.0,8416.8,325.5,1110.7,9115.9
14400,8,259.3,8816.3,390.9,1020.2,8828.5
15000,1,268.3,9169.3,125.8,1124.9,9512.5
15000,2,262.9,8810.4,161.7,1100.4,9582.9
15000,3,267.6,9054.9,190.8,1029.2,9462.5
15000,4,271.2,9156.0,234.3,1002.5,9344.4
15000,5,264.3,8877.2,246.6,1030.0,9468.6
15000,6,262.8,9159.0,345.2,1148.6,9400.7
15000,7,258.5,8765.8,355.8,1148.0,9478.7
15000,8,268.9,9160.9,445.1,1062.2,9179.1
15600,1,278.5,9531.9,145.6,1170.0,9887.3
15600,2,272.5,9165.6,185.5,1146.8,9971.1
15600,3,278.0,9386.1,217.1,1079.3,9825.1
15600,4,280.9,9495.3,262.0,1066.5,9723.7
15600,5,273.9,9200.4,296.4,1084.3,9830.2
15600,6,272.5,9475.5,408.5,1206.1,9745.2
15600,7,268.1,9090.2,404.6,1201.1,9837.4
15600,8,277.9,9495.8,520.9,1111.1,9524.7
16200,1,288.9,9875.8,174.2,1217.7,10249.5
16200,2,282.3,9507.0,215.1,1190.0,10340.4
16200,3,288.0,9729.3,240.7,1137.6,10204.1
16200,4,291.4,9831.4,289.6,1118.0,10087.0
16200,5,283.2,9547.9,337.8,1124.4,10203.6
16200,6,282.3,9800.7,456.2,1267.2,10097.7
16200,7,277.8,9409.3,449.9,1251.5,10198.1
16200,8,287.2,9834.1,580.6,1159.8,9878.5
16800,1,298.8,10227.6,207.2,1266.1,10619.5
16800,2,291.7,9826.1,245.0,1256.7,10722.7
16800,3,297.5,10060.5,274.6,1201.1,10576.9
16800,4,300.1,10165.6,317.8,1194.6,10479.2
16800,5,291.4,9849.3,370.8,1214.9,10603.9
16800,6,291.9,10131.5,507.2,1325.7,10459.1
16800,7,286.7,9727.6,512.2,1304.8,10555.5
16800,8,296.6,10146.5,673.3,1206.0,10198.5
17400,1,309.7,10576.9,230.1,1311.9,10977.2
17400,2,301.2,10146.6,270.3,1326.6,11107.9
17400,3,307.6,10400.1,296.5,1259.8,10954.6
17400,4,310.4,10522.0,350.3,1235.6,10844.6
17400,5,301.1,10183.1,405.2,1265.0,10974.7
17400,6,301.6,10474.4,566.5,1365.2,10802.1
17400,7,296.2,10048.6,565.9,1354.2,10912.7
17400,8,306.2,10475.7,737.7,1253.7,10541.8
18000,1,319.9,10917.7,249.8,1373.8,11356.8
18000,2,311.0,10500.3,300.8,1364.4,11482.5
18000,3,317.6,10768.4,319.0,1298.2,11335.2
18000,4,320.3,10847.1,375.6,1305.3,11223.0
18000,5,311.2,10522.8,436.9,1312.6,11344.1
18000,6,311.4,10787.1,621.1,1429.8,11153.1
18000,7,305.5,10369.0,624.4,1406.0,11266.8
18000,8,315.4,10805.4,809.2,1301.8,10883.8
18600,1,330.2,11257.6,263.7,1433.5,11734.9
18600,2,320.9,10851.8,320.6,1408.7,11866.3
18600,3,327.3,11110.5,342.0,1351.7,11714.8
18600,4,330.9,11199.5,408.1,1340.5,11577.8
18600,5,319.8,10863.7,466.3,1377.7,11739.8
18600,6,321.9,11129.0,665.5,1474.4,11498.8
18600,7,315.6,10707.4,663.9,1449.1,11624.2
18600,8,325.3,11154.4,861.8,1341.6,11233.9
19200,1,340.4,11612.8,282.3,1484.3,12112.8
19200,2,330.7,11192.2,349.5,1454.7,12239.8
19200,3,336.8,11468.5,365.9,1400.0,12099.1
19200,4,340.6,11545.2,446.7,1389.4,11943.5
19200,5,329.1,11194.1,494.9,1435.9,12125.2
19200,6,331.7,11465.2,696.8,1537.0,11871.3
19200,7,325.2,11045.3,717.7,1486.8,11981.2
19200,8,335.2,11493.8,912.3,1389.6,11589.4
19800,1,349.8,11946.4,304.1,1558.7,12499.6
19800,2,340.5,11529.3,381.3,1500.9,12611.9
19800,3,346.7,11795.5,412.1,1451.4,12457.0
19800,4,350.4,11881.6,491.3,1442.3,12305.7
19800,5,338.1,11519.5,542.5,1491.0,12495.2
19800,6,340.9,11797.6,742.8,1602.7,12241.1
19800,7,334.6,11364.8,769.3,1543.5,12340.6
19800,8,344.4,11800.5,992.4,1447.3,11925.6
20400,1,360.2,12290.5,324.3,1612.7,12872.7
20400,2,349.6,11853.5,409.6,1566.4,13000.7
20400,3,356.0,12137.6,442.8,1514.6,12841.7
20400,4,359.4,12209.2,526.4,1513.3,12685.0
20400,5,347.5,11857.7,587.2,1536.3,12866.9
20400,6,350.6,12122.7,820.1,1641.6,12568.5
20400,7,343.0,11666.8,851.4,1603.4,12691.9
20400,8,353.2,12114.4,1067.8,1508.0,12270.5
21000,1,370.4,12621.6,349.8,1676.5,13243.7
21000,2,359.6,12180.7,434.4,1625.3,13376.2
21000,3,366.4,12482.4,470.8,1559.3,13205.2
21000,4,369.2,12545.6,561.6,1574.4,13057.1
21000,5,357.4,12190.2,619.8,1590.2,13238.3
21000,6,360.6,12452.3,866.9,1693.1,12922.9
21000,7,352.3,11982.3,912.8,1657.9,13042.3
21000,8,362.7,12446.4,1129.9,1559.5,12619.3
21600,1,379.9,12955.2,365.2,1755.7,13643.7
21600,2,368.9,12502.4,451.9,1704.9,13772.4
21600,3,376.5,12820.8,490.9,1618.3,13584.4
21600,4,378.1,12868.9,585.6,1662.6,13455.5
21600,5,366.0,12496.5,651.8,1678.8,13631.1
21600,6,370.2,12785.9,921.0,1748.3,13278.8
21600,7,361.3,12309.1,971.7,1715.5,13407.1
21600,8,372.2,12779.5,1187.2,1615.0,12972.8
22200,1,390.6,13325.7,372.9,1796.5,14018.6
22200,2,379.2,12876.0,456.3,1740.1,14162.6
22200,3,386.7,13176.0,501.0,1669.1,13966.8
22200,4,388.8,13215.3,594.9,1715.5,13830.3
22200,5,376.7,12858.3,656.5,1719.1,14012.9
22200,6,381.0,13141.0,927.9,1805.6,13657.5
22200,7,372.5,12659.5,984.9,1752.1,13773.9
22200,8,383.0,13150.3,1200.3,1657.2,13341.5
22800,1,401.4,13711.5,379.5,1824.5,14392.8
22800,2,390.2,13234.1,465.5,1772.7,14533.1
22800,3,397.8,13542.6,508.4,1701.4,14336.9
22800,4,399.8,13574.5,606.1,1754.2,14199.4
22800,5,387.2,13228.5,666.9,1750.0,14391.9
22800,6,391.7,13517.7,943.1,1841.2,14027.2
22800,7,383.2,13022.5,995.4,1782.2,14142.4
22800,8,394.2,13528.2,1220.9,1686.8,13699.2
23400,1,412.0,14086.7,380.5,1872.7,14782.3
23400,2,401.2,13593.3,466.9,1812.1,14912.8
23400,3,408.4,13898.8,509.1,1759.0,14727.1
23400,4,410.9,13955.5,606.2,1789.2,14578.9
23400,5,397.8,13606.7,674.2,1777.2,14774.3
23400,6,402.9,13903.8,945.4,1872.4,14401.5
23400,7,393.9,13394.1,997.2,1821.5,14527.9
23400,8,405.2,13905.9,1226.1,1722.8,14068.2
24000,1,422.8,14440.7,381.7,1927.7,15166.6
24000,2,412.2,13951.3,467.7,1848.1,15291.6
24000,3,418.1,14252.4,510.3,1820.9,15131.2
24000,4,421.8,14322.1,606.2,1834.7,14961.5
24000,5,408.8,13976.2,674.4,1811.3,15156.2
24000,6,414.6,14295.2,945.4,1896.0,14767.6
24000,7,405.0,13761.1,997.5,1854.0,14901.8
24000,8,416.9,14290.8,1226.1,1756.5,14438.2
24600,1,434.0,14815.7,383.9,1964.5,15540.4
24600,2,422.0,14304.7,470.9,1902.1,15691.1
24600,3,429.4,14620.0,511.9,1855.6,15503.0
24600,4,432.7,14674.1,607.4,1886.6,15340.3
24600,5,419.9,14331.0,678.7,1848.8,15528.9
24600,6,426.0,14678.9,947.1,1929.0,15139.2
24600,7,415.4,14121.9,1001.3,1900.4,15292.5
24600,8,427.7,14682.5,1233.0,1791.0,14817.2
25200,1,445.4,15186.0,383.9,2000.4,15911.2
25200,2,432.8,14661.0,470.9,1943.0,16073.5
25200,3,440.0,14994.5,511.9,1898.1,15892.3
25200,4,444.1,15052.5,607.4,1918.8,15713.9
25200,5,430.8,14681.2,678.7,1895.5,15908.4
25200,6,437.0,15042.1,947.1,1973.5,15517.1
25200,7,425.9,14500.3,1001.3,1935.7,15683.7
25200,8,438.8,15070.2,1233.0,1828.0,15193.3
25800,1,456.7,15577.0,383.9,2024.8,16285.6
25800,2,444.0,15027.8,470.9,1972.8,16449.8
25800,3,450.9,15366.9,511.9,1932.8,16272.7
25800,4,455.3,15422.6,607.4,1956.4,16084.3
25800,5,441.8,15048.4,678.7,1929.6,16289.1
25800,6,448.1,15416.1,947.1,2014.7,15890.6
25800,7,436.8,14861.5,1001.3,1976.5,16064.6
25800,8,450.4,15449.5,1233.0,1865.9,15564.1
26400,1,467.2,15945.9,383.9,2075.5,16672.2
26400,2,454.5,15391.2,470.9,2016.3,16844.0
26400,3,462.1,15737.7,511.9,1967.7,16648.6
26400,4,466.3,15794.4,607.4,2003.4,16469.6
26400,5,452.7,15410.2,678.7,1967.7,16667.8
26400,6,459.9,15788.0,947.1,2050.5,16257.9
26400,7,447.8,15225.4,1001.3,2013.8,16444.0
26400,8,461.7,15836.3,1233.0,1901.2,15936.3
27000,1,478.4,16329.8,383.9,2106.8,17051.2
27000,2,465.2,15754.6,470.9,2051.3,17229.9
27000,3,472.7,16090.9,511.9,2022.5,17037.8
27000,4,477.3,16178.5,607.4,2040.7,16851.2
27000,5,463.9,15784.2,678.7,1992.3,17045.1
27000,6,471.2,16161.7,947.1,2094.3,16635.6
27000,7,458.7,15585.4,1001.3,2058.1,16827.3
27000,8,472.8,16214.8,1233.0,1941.4,16312.2
27600,1,489.6,16697.2,383.9,2149.8,17429.2
27600,2,475.7,16130.3,470.9,2085.9,17619.5
27600,3,483.6,16469.1,511.9,2057.6,17418.2
27600,4,488.0,16548.6,607.4,2086.5,17235.4
27600,5,474.6,16157.7,678.7,2028.4,17434.0
27600,6,482.6,16528.1,947.1,2135.6,17004.0
27600,7,469.3,15959.6,1001.3,2095.4,17214.8
27600,8,484.1,16611.3,1233.0,1971.7,16687.4
28200,1,500.5,17071.2,383.9,2191.1,17809.0
28200,2,486.5,16503.5,470.9,2117.1,18005.1
28200,3,494.7,16843.9,511.9,2086.9,17795.6
28200,4,499.6,16935.9,607.4,2111.6,17602.6
28200,5,485.2,16528.1,678.7,2060.9,17820.3
28200,6,494.2,16902.6,947.1,2169.0,17371.0
28200,7,480.0,16327.9,1001.3,2133.7,17603.9
28200,8,495.6,17004.1,1233.0,2004.3,17060.0
28800,1,511.6,17441.9,383.9,2236.7,18188.4
28800,2,496.8,16872.8,470.9,2152.5,18392.4
28800,3,505.9,17223.4,511.9,2122.1,18177.2
28800,4,511.0,17317.2,607.4,2142.3,17978.5
28800,5,495.9,16888.3,678.7,2105.1,18208.0
28800,6,505.5,17292.8,947.1,2198.6,17747.4
28800,7,491.0,16694.4,1001.3,2167.6,17982.7
28800,8,506.6,17400.5,1233.0,2037.9,17441.1
