row,col,avg_count
0,2,0.1
0,3,1.3
0,4,6.2
0,5,48.4
0,6,739.8
0,7,881.4
0,8,666.3
0,9,366.6
0,10,350.6
0,11,361.4
0,12,321.7
0,13,608.8
0,14,1112.3
0,15,899.2
0,16,381.2
0,17,382.3
0,18,382.4
0,19,404.3
0,20,1182.8
0,21,1066.6
0,22,527.8
0,23,321.8
0,24,364.0
0,25,351.1
0,26,370.7
0,27,704.5
0,28,895.9
0,29,594.3
0,30,7.1
0,31,1.9
0,32,0.2
1,1,0.1
1,2,1.8
1,3,427.8
1,4,1028.7
1,5,427.8
1,6,227.8
1,7,1577.2
1,8,546.2
1,9,763.8
1,10,1532.9
1,11,787.8
1,12,624.2
1,13,1549.4
1,14,2061.4
1,15,1724.9
1,16,1232.4
1,17,802.7
1,18,1260.9
1,19,1689.9
1,20,1531.0
1,21,2348.5
1,22,685.5
1,23,781.8
1,24,1286.9
1,25,792.6
1,26,576.3
1,27,286.9
1,28,1646.9
1,29,316.2
1,30,689.7
1,31,387.2
1,32,1.2
2,2,7.1
2,3,1054.1
2,6,46.3
2,7,515.4
2,8,419.1
2,11,994.4
2,12,73.4
2,13,942.4
2,16,753.3
2,17,49.3
2,18,842.9
2,21,980.3
2,22,149.9
2,23,680.1
2,26,400.9
2,27,126.7
2,28,508.9
2,31,673.0
2,32,5.3
2,33,0.2
3,2,10.3
3,3,445.7
3,6,55.6
3,7,459.3
3,8,352.5
3,11,114.9
3,12,102.4
3,13,707.1
3,16,423.7
3,17,64.0
3,18,428.6
3,21,591.3
3,22,177.6
3,23,118.1
3,26,304.8
3,27,164.3
3,28,427.5
3,31,420.6
3,32,7.1
4,2,12.3
4,3,407.3
4,6,68.9
4,7,434.7
4,8,319.5
4,11,104.7
4,12,148.2
4,13,610.7
4,16,376.0
4,17,86.8
4,18,384.5
4,21,516.3
4,22,222.0
4,23,111.1
4,26,276.1
4,27,220.2
4,28,355.1
4,31,403.9
4,32,10.0
5,2,13.5
5,3,378.0
5,6,86.0
5,7,399.4
5,8,299.1
5,11,95.1
5,12,180.7
5,13,523.3
5,16,336.0
