episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
1,0.5317292680227632,281.3333333333333,1826.0364198281984,0.3349960011786,240,0.5039352245059735,0.4584900417551257,0.6075042203610838,0.12,0.3,437.3333333333333,281.3333333333333,2,1,1,[17],7,21,21,0
2,0.5396090656131873,286.6666666666667,1909.1352263877695,0.30266051941460115,288,0.5220542438140536,0.4079998881271469,0.6514820650770681,0.12,0.3,442.6666666666667,286.6666666666667,2,1,1,[17],4,23,7,1
3,0.5415789621175164,289.6666666666667,1856.052001049013,0.3224457744386434,256,0.5322461921748486,0.4402528206707821,0.6245731456595682,0.12,0.3,443.6666666666667,289.6666666666667,2,1,1,[17],6,21,17,0
4,0.5700825158680601,319.3333333333333,1976.0862307716282,0.2854122150997151,320,0.6330332370760432,0.3673210067226923,0.6749406068210986,0.12,0.3,446.0,319.3333333333333,2,5,3,"[8, 17, 26]",3,22,13,0
5,0.5039545699007364,268.0,1569.8716448318517,0.44690099833610647,256,0.45863767623577373,0.6141336590238082,0.45530792330715425,0.12,0.3,434.6666666666667,268.0,2,1,3,"[8, 17, 26]",5,21,21,1
6,0.574666145251551,309.0,2055.538481238162,0.23100669965407014,288,0.5979276371666383,0.31904647068265685,0.7489347822419062,0.12,0.3,441.0,309.0,2,3,1,[17],5,22,7,0
7,0.6876941154521773,386.6666666666667,2245.507309971708,0.10509662658813221,240,0.8617858558405527,0.20362296769398264,0.9201786709795418,0.12,0.3,447.3333333333333,386.6666666666667,3,5,2,"[11, 23]",3,22,8,0
8,0.5819208576895004,306.3333333333333,1653.7496434975483,0.3472975622508333,256,0.5888681275125983,0.5631700746599044,0.590773492594374,0.12,0.3,452.0,306.3333333333333,2,1,2,"[11, 23]",3,18,17,0
9,0.5616744172732848,314.0,2023.526542329552,0.2749807713438084,288,0.6149142177679633,0.33849666233211845,0.6891278831081508,0.12,0.3,443.3333333333333,314.0,2,5,3,"[8, 17, 26]",4,23,7,1
10,0.6721554495382414,372.0,2060.598247458409,0.16813707619394824,240,0.8119585527433327,0.3159721982068087,0.8344405606329972,0.12,0.3,424.6666666666667,372.0,2,5,3,"[8, 17, 26]",3,19,6,1
11,0.44343630044250737,236.33333333333334,1535.3294317523325,0.5103914166501092,336,0.35105599909404905,0.6351212245165213,0.3689578333983407,0.12,0.3,438.6666666666667,236.33333333333334,2,1,4,"[7, 14, 21, 28]",3,23,14,0
12,0.5766574769698929,316.3333333333333,2093.9232121554023,0.22822387633664887,240,0.6228412887152481,0.2957242228524097,0.7527195587489887,0.12,0.3,442.6666666666667,316.3333333333333,2,3,1,[17],6,22,10,1
13,0.5832318456074042,320.3333333333333,2100.759868172657,0.22134221673138016,272,0.6364305531963081,0.29157032670270516,0.7620789540942504,0.12,0.3,455.3333333333333,320.3333333333333,2,3,1,[17],5,23,21,1
14,0.6934123951419968,385.6666666666667,2262.2589559684716,0.08709925621954347,272,0.8583885397202876,0.1934448049150528,0.9446559793784866,0.12,0.3,409.6666666666667,385.6666666666667,2,3,3,"[8, 17, 26]",5,21,10,0
15,0.6343544321798678,356.3333333333333,2141.4145153153518,0.18119292974343326,272,0.7587339335258478,0.26686889638247036,0.8166839580184309,0.12,0.3,426.0,356.3333333333333,2,5,4,"[7, 14, 21, 28]",5,23,17,1
16,0.530736758704013,282.6666666666667,1596.6920697146531,0.41616174366742403,272,0.5084649793329936,0.5978377887367957,0.4971148207076906,0.12,0.3,454.0,282.6666666666667,2,1,4,"[7, 14, 21, 28]",3,19,16,0
17,0.5759248063261218,303.3333333333333,2109.0771474603125,0.20013833949376392,336,0.5786761791518032,0.28651681599194084,0.7909172694574963,0.12,0.3,436.6666666666667,303.3333333333333,2,3,1,[17],3,23,8,0
18,0.393777442913979,167.0,1121.0721774073131,0.6105798463324305,240,0.11550874808900967,0.8868205362074866,0.23269664406257518,0.12,0.3,433.0,167.0,3,1,1,[17],2,23,12,1
19,0.5672688066395004,307.0,1955.6448129098715,0.27432741531423593,288,0.5911330049261083,0.37974104463832625,0.6900164794254252,0.12,0.3,434.6666666666667,307.0,2,1,1,[17],4,23,13,1
20,0.5886124541041613,332.6666666666667,2007.9531428120608,0.26565319379285457,288,0.6783307853462431,0.3479589322094162,0.701813847093659,0.12,0.3,443.3333333333333,332.6666666666667,2,5,2,"[11, 23]",3,20,14,0
21,0.7010548584486441,398.3333333333333,2257.77855701194,0.09828270135757755,240,0.9014212105769774,0.19616705859107583,0.9294459442455704,0.12,0.3,435.6666666666667,398.3333333333333,2,3,2,"[11, 23]",6,20,12,0
22,0.5785998576659267,311.0,2035.0631445948675,0.23438317920083754,304,0.6047222694071683,0.3314871173718897,0.7443426040805233,0.12,0.3,435.6666666666667,311.0,2,3,1,[17],3,21,3,0
23,0.6252516300183819,351.3333333333333,1939.7616921694325,0.2561233255171453,240,0.7417473529245229,0.3893914985916163,0.7147749364088504,0.12,0.3,430.3333333333333,351.3333333333333,2,5,4,"[7, 14, 21, 28]",4,20,14,1
24,0.5739186123027928,312.3333333333333,2134.92623295047,0.21202621829581078,320,0.6092520242341882,0.2708111235569334,0.7747491699136407,0.12,0.3,440.0,312.3333333333333,2,3,1,[17],4,23,4,0
25,0.5904705824437815,318.0,1988.780211871125,0.24118436393233464,240,0.6285034822490232,0.3596082478709175,0.7350926585194983,0.12,0.3,431.3333333333333,318.0,3,5,1,[17],2,23,7,1
26,0.5706883692846962,299.3333333333333,2013.3052892816497,0.23435900786132707,336,0.5650869146707433,0.3447070118909786,0.7443754782904494,0.12,0.3,436.0,299.3333333333333,2,3,1,[17],2,22,21,0
27,0.6493510873639348,353.0,2165.8126972575847,0.13920692543982127,336,0.7474095464582979,0.25204476104878626,0.8737869877795236,0.12,0.3,450.3333333333333,353.0,2,3,2,"[11, 23]",3,23,7,0
28,0.45428461198507475,229.0,1381.807585196021,0.5281502924322089,240,0.3261423475454391,0.7283998399238611,0.34480488936071174,0.12,0.3,453.3333333333333,229.0,3,1,4,"[7, 14, 21, 28]",4,23,10,0
29,0.6330778518671324,357.3333333333333,2131.156479811041,0.18884997767175124,304,0.7621312496461128,0.27310159466030437,0.8062699964380182,0.12,0.3,429.3333333333333,357.3333333333333,2,5,4,"[7, 14, 21, 28]",3,23,11,1
30,0.5356785038716513,281.0,1836.8242577676353,0.3234976152623211,336,0.5028027857992186,0.45193543986098844,0.6231425904339729,0.12,0.3,424.0,281.0,2,5,2,"[11, 23]",3,23,9,0
31,0.5178550750828496,284.3333333333333,2080.6191967436484,0.28081975162875034,256,0.5141271728667685,0.3038076335512976,0.6811865828935744,0.12,0.3,467.0,284.3333333333333,2,5,1,[17],8,23,23,0
32,0.5696304388628244,312.6666666666667,2145.5279061789633,0.21698092547576814,304,0.6103844629409433,0.26436963381500145,0.7680105245901022,0.12,0.3,426.0,312.6666666666667,2,3,1,[17],5,23,16,0
33,0.6981090300442132,395.6666666666667,2391.6807016087273,0.053836921644989835,304,0.8923617009229375,0.11480921325353721,0.9898943894781768,0.12,0.3,431.6666666666667,395.6666666666667,2,3,4,"[7, 14, 21, 28]",5,23,20,0
34,0.5913705241920507,329.6666666666667,1958.7627496594675,0.2714446191866996,272,0.6681388369854482,0.37784661182987705,0.6939372238686328,0.12,0.3,440.0,329.6666666666667,2,1,4,"[7, 14, 21, 28]",5,23,17,1
35,0.4499090145416681,234.66666666666666,1541.0394630658323,0.4934578694760321,272,0.345393805560274,0.6316518563008359,0.39198828995833795,0.12,0.3,422.3333333333333,234.66666666666666,2,1,1,[17],4,20,13,0
