row,col,avg_count
14,22,1.9
14,25,0.9
14,26,1.7
14,29,3.6
14,30,0.6
14,33,4.4
15,0,0.1
15,1,1.4
15,4,0.9
15,5,2.8
15,8,2.4
15,9,2.1
15,12,1.6
15,13,1.6
15,16,1.2
15,17,0.2
15,18,1.4
15,21,2.9
15,22,2.0
15,25,0.7
15,26,1.4
15,29,2.8
15,30,2.0
15,33,2.3
15,34,0.2
16,0,0.2
16,1,2.4
16,4,0.7
16,5,2.0
16,8,2.1
16,9,1.9
16,12,0.6
16,13,2.5
16,16,1.1
16,17,0.1
16,18,3.0
16,21,2.5
16,22,0.5
16,25,1.2
16,26,1.9
16,29,3.0
16,30,0.7
16,33,1.2
17,1,1.4
17,4,1.3
17,5,2.1
17,8,3.3
17,9,0.8
17,12,1.0
17,13,1.4
17,16,0.6
17,17,0.1
17,18,2.3
17,21,1.3
17,22,1.2
17,25,0.2
17,26,1.0
17,29,3.0
17,30,1.3
17,33,1.1
18,1,0.7
18,4,0.6
18,5,2.1
18,8,1.2
18,9,0.3
18,12,0.5
18,13,1.8
18,16,1.5
18,17,0.1
18,18,2.0
18,21,1.0
18,22,0.7
18,26,1.9
18,29,3.0
18,30,0.4
18,33,0.5
19,1,0.8
19,4,0.7
19,5,1.9
19,8,0.8
19,12,1.0
19,13,0.4
19,16,2.5
19,17,0.1
19,18,0.1
19,21,1.1
19,22,0.3
19,25,0.3
19,26,1.1
19,29,0.8
19,30,0.6
19,33,0.7
20,1,0.5
20,4,0.5
20,5,1.0
20,8,0.7
20,9,0.7
20,12,1.0
20,13,2.0
20,16,1.7
20,18,0.1
20,21,1.6
20,22,0.5
20,25,0.2
20,26,0.6
20,29,0.6
20,30,0.4
20,33,0.5
21,1,0.6
21,4,0.4
21,5,0.3
21,8,1.5
21,9,0.2
21,12,0.1
21,13,0.7
21,16,1.5
21,17,0.1
21,18,0.7
21,21,0.7
21,22,0.4
21,25,0.2
21,26,0.9
21,29,0.5
21,30,0.9
21,33,0.3
22,4,15.9
22,5,0.3
22,8,0.1
22,16,0.6
22,18,0.2
22,21,0.3
22,22,0.2
22,25,0.1
22,26,0.2
22,30,0.5
22,33,0.2
23,3,15.8
23,4,0.4
23,29,0.5
23,33,0.9
24,3,0.1
