episode,reward,picks_per_hour,dist_per_agent,congestion_rate,num_items,norm_picks,norm_distance,norm_congestion,lambda_base,beta,jobs_arrived,jobs_completed,aisle_width,centre_aisle_width,depot_count,depot_cols,shelf_start_row,shelf_end_row,cross_aisle_row,cross_aisle_on
1,0.7464910474716913,445.0,1840.0467415927724,0.20023166023166022,256,1.0,0.2360895575148797,0.9391604505430682,0.12,0.3,452.3333333333333,445.0,2,3,3,"[8, 17, 26]",3,18,12,0
2,0.41029115558154683,162.66666666666666,865.3835504487083,0.7487283283176649,252,0.29429232717585924,0.7245402758053001,0.2616034367179975,0.12,0.3,435.0,162.66666666666666,3,1,2,"[11, 23]",2,22,18,0
3,0.6951469984153174,398.3333333333333,1583.6515878744176,0.3285966111450876,256,0.9117865408969825,0.36458153108875613,0.7805914420489892,0.12,0.3,424.6666666666667,398.3333333333333,2,1,3,"[8, 17, 26]",2,19,7,1
4,0.7108282101509535,442.0,2119.133840938156,0.18748906386701664,240,1.0,0.09622555589927628,0.9549013584529267,0.12,0.3,448.3333333333333,442.0,2,3,2,"[11, 23]",8,22,17,0
5,0.4928330553025657,245.0,1109.5921534426943,0.6383535164022969,272,0.5100222717149221,0.6021555703717271,0.3979492566914275,0.12,0.3,445.3333333333333,245.0,2,1,3,"[8, 17, 26]",4,20,11,0
6,0.5620334493383077,311.0,1399.013979125593,0.51523878459335,256,0.6829555875802437,0.45711233910144794,0.5500326783345004,0.12,0.3,453.6666666666667,311.0,2,1,4,"[7, 14, 21, 28]",5,20,13,0
7,0.7079479199508283,418.0,1879.6455898851007,0.2439150606709493,304,0.9633171754225075,0.21624466538434042,0.8851984192719345,0.12,0.3,457.0,418.0,2,5,4,"[7, 14, 21, 28]",2,22,5,1
8,0.7515367175542003,437.0,1954.292224095538,0.15525902980480927,240,1.0,0.17883563790762613,0.9947150654547812,0.12,0.3,442.6666666666667,437.0,3,3,4,"[7, 14, 21, 28]",4,23,12,0
9,0.5375612888259871,287.3333333333333,1679.0849434561267,0.4418994332007402,304,0.6209441460325779,0.31675527530491493,0.6406286560618484,0.12,0.3,434.3333333333333,287.3333333333333,2,5,1,[17],5,23,16,0
10,0.7628308028773396,437.6666666666667,1745.8320699453532,0.1958296849864587,256,1.0,0.28330507202062444,0.9445982031778808,0.12,0.3,446.6666666666667,437.6666666666667,2,3,4,"[7, 14, 21, 28]",3,18,12,0
11,0.6706026598915207,400.3333333333333,1703.9647895812934,0.3448437709534665,272,0.9170269444080529,0.3042867848343473,0.7605213527970016,0.12,0.3,427.0,400.3333333333333,2,1,2,"[11, 23]",3,21,16,1
12,0.7442825687072426,431.0,1872.010803045295,0.19338472819516836,272,0.9973797982444649,0.2200708251796231,0.9476184542000405,0.12,0.3,436.3333333333333,431.0,2,3,4,"[7, 14, 21, 28]",4,22,16,1
13,0.7205910927290293,428.3333333333333,1863.632414981891,0.2396386541277767,240,0.9903925935630378,0.2242696394006483,0.8904810570998087,0.12,0.3,440.6666666666667,428.3333333333333,3,3,2,"[11, 23]",2,21,21,0
14,0.5135929805129186,254.66666666666666,1187.5944186790496,0.5879840055232726,272,0.5353508886850954,0.5630648743967869,0.4601706289708846,0.12,0.3,455.6666666666667,254.66666666666666,2,5,4,"[7, 14, 21, 28]",2,20,17,1
15,0.5643561843286111,321.3333333333333,1663.3828310245333,0.44653776235333004,240,0.7100310057207739,0.3246243609188756,0.6348989358417908,0.12,0.3,439.3333333333333,321.3333333333333,2,5,1,[17],4,20,11,1
16,0.6268095645150691,363.6666666666667,1696.8108573797817,0.3773185786225078,272,0.8209528800384298,0.3078719651860621,0.7204052773693038,0.12,0.3,441.3333333333333,363.6666666666667,2,5,2,"[11, 23]",4,20,5,0
17,0.35258476007873474,89.33333333333333,602.5458500821682,0.8288266929536692,352,0.10214419843661296,0.8562609201307947,0.16265806127128113,0.12,0.3,427.6666666666667,89.33333333333333,2,1,2,"[11, 23]",2,23,6,0
18,0.7291717710374734,456.6666666666667,1999.5124600655618,0.1867622183015333,264,1.0,0.15617359737761122,0.955799229560475,0.12,0.3,459.6666666666667,456.6666666666667,3,3,3,"[8, 17, 26]",2,23,15,0
19,0.5585030704827413,310.0,1452.339689590859,0.5045674614049511,288,0.6803353858247085,0.43038825449789164,0.563214945964903,0.12,0.3,426.3333333333333,310.0,2,5,2,"[11, 23]",3,20,18,0
20,0.7442913435516365,423.0,1777.5301448354928,0.2093877145975985,304,0.9764181842001834,0.2674196383762716,0.9278499919467501,0.12,0.3,430.6666666666667,423.0,2,3,4,"[7, 14, 21, 28]",2,20,13,0
21,0.44894295209060364,211.0,969.8830349870267,0.7155991039894458,272,0.4209354120267261,0.6721705456795466,0.30252791194680473,0.12,0.3,464.0,211.0,2,1,3,"[8, 17, 26]",3,21,17,1
22,0.5198983318735377,272.0,1247.603711158821,0.5845387503552677,304,0.5807677191143719,0.5329913245980732,0.46442654689951046,0.12,0.3,443.3333333333333,272.0,2,1,4,"[7, 14, 21, 28]",2,20,7,0
23,0.6273635186484023,361.3333333333333,1563.7654014636719,0.4129669563011353,272,0.814839075942181,0.37454745790803434,0.6763688962333445,0.12,0.3,452.0,361.3333333333333,2,5,4,"[7, 14, 21, 28]",3,19,9,0
24,0.7357380296972584,419.3333333333333,1951.7013314250155,0.16787024979282586,304,0.9668107777632212,0.18013405914424283,0.979136446562548,0.12,0.3,424.3333333333333,419.3333333333333,2,3,4,"[7, 14, 21, 28]",5,23,20,0
25,0.5890517436605116,338.6666666666667,1582.9207484990227,0.4486152332036476,304,0.7554478361500504,0.3649477899370538,0.632332639585951,0.12,0.3,452.0,338.6666666666667,2,5,4,"[7, 14, 21, 28]",3,21,9,0
26,0.6288676120393493,362.3333333333333,1558.1470664223332,0.41322327638653666,272,0.8174592776977161,0.37736307648424927,0.676052264461899,0.12,0.3,430.6666666666667,362.3333333333333,2,5,4,"[7, 14, 21, 28]",3,19,16,0
27,0.7392238290734894,435.0,2003.5333452401367,0.1651954119832258,336,1.0,0.15415853795038584,0.9824406692209339,0.12,0.3,447.3333333333333,435.0,2,3,4,"[7, 14, 21, 28]",3,23,10,0
28,0.7426749113270383,445.6666666666667,1977.1145281910538,0.16624949065719774,264,1.0,0.1673982809521305,0.9811385676034978,0.12,0.3,458.6666666666667,445.6666666666667,3,5,4,"[7, 14, 21, 28]",2,23,17,0
29,0.7524377119391681,428.3333333333333,1820.7822589844861,0.18822529308265623,240,0.9903925935630378,0.24574391858340996,0.9539918957380843,0.12,0.3,440.6666666666667,428.3333333333333,3,3,4,"[7, 14, 21, 28]",2,23,10,1
30,0.7509949676715009,429.0,1889.3966906948517,0.17132853377394863,264,0.9921393947333945,0.21135791862102576,0.9748644341629371,0.12,0.3,434.3333333333333,429.0,3,3,4,"[7, 14, 21, 28]",2,23,2,0
31,0.390071729903543,148.0,803.4362029295268,0.7851648279398808,264,0.25586270142801,0.7555850784272329,0.21659348986742538,0.12,0.3,441.6666666666667,148.0,3,1,4,"[7, 14, 21, 28]",2,23,9,0
32,0.39032418088087145,119.66666666666667,650.9565195104233,0.7859749772695258,320,0.18162365168784667,0.8319999995686923,0.21559271375977446,0.12,0.3,422.0,119.66666666666667,2,1,4,"[7, 14, 21, 28]",4,23,16,0
33,0.5302376724689141,281.6666666666667,1377.5488726611493,0.5394539096793394,304,0.6060963360845453,0.4678695388869769,0.5201197749436436,0.12,0.3,421.0,281.6666666666667,2,5,4,"[7, 14, 21, 28]",4,22,19,0
34,0.32744459463844217,72.0,479.04251448348936,0.8897090697415192,240,0.05672736800733658,0.9181543962901102,0.08745016337302038,0.12,0.3,431.3333333333333,72.0,3,1,4,"[7, 14, 21, 28]",4,23,9,0
35,0.5567730381541551,315.3333333333333,1628.0987080340062,0.4630753780895424,256,0.6943097951875629,0.3423069361669882,0.6144700468694744,0.12,0.3,433.0,315.3333333333333,2,5,1,[17],3,20,16,1
36,0.7436822048696168,416.3333333333333,1854.7802840536197,0.17651024009199232,320,0.9589501724966156,0.22870586901268455,0.9684634810420666,0.12,0.3,419.0,416.3333333333333,2,3,4,"[7, 14, 21, 28]",3,22,12,0
37,0.7058221060752946,421.0,1892.3216857280877,0.24913285820290254,304,0.9711777806891131,0.20989206258176876,0.8787528827350751,0.12,0.3,445.6666666666667,421.0,2,5,2,"[11, 23]",2,22,12,1
38,0.7442318306857749,437.6666666666667,2016.9407607161747,0.14974069200402507,352,1.0,0.14743943561924946,1.0,0.12,0.3,449.6666666666667,437.6666666666667,2,3,4,"[7, 14, 21, 28]",2,23,13,0
39,0.6316442233530541,367.3333333333333,1644.1622719683082,0.38938648635657175,240,0.830560286475392,0.33425670977770194,0.7054978111928151,0.12,0.3,438.0,367.3333333333333,2,5,3,"[8, 17, 26]",5,19,7,0
40,0.7135590849656541,438.6666666666667,2036.7109863489738,0.20704091005440542,252,1.0,0.13753162233682803,0.9307489956615141,0.12,0.3,450.6666666666667,438.6666666666667,3,5,2,"[11, 23]",3,23,19,0
41,0.4128017591840087,155.66666666666666,848.8634229313462,0.7375380808578004,320,0.275950914887113,0.7328193082191877,0.2754267306302962,0.12,0.3,426.0,155.66666666666666,2,1,4,"[7, 14, 21, 28]",2,21,12,0
42,0.42010843966179817,182.66666666666666,960.219755708206,0.7318211329329655,320,0.34669636228656275,0.677013280839413,0.2824888668100135,0.12,0.3,443.3333333333333,182.66666666666666,2,1,4,"[7, 14, 21, 28]",4,23,5,0
43,0.7550273882435801,424.6666666666667,1774.6478701291692,0.1911884472518523,256,0.9807851871260755,0.26886408519996,0.9503315163644234,0.12,0.3,438.0,424.6666666666667,2,3,4,"[7, 14, 21, 28]",4,19,4,0
44,0.588117099456622,336.6666666666667,1545.1023890161662,0.45883200445324906,320,0.75020743263898,0.3839003932792233,0.6197118792029026,0.12,0.3,458.0,336.6666666666667,2,5,4,"[7, 14, 21, 28]",2,21,17,0
45,0.7130211941826372,425.0,1939.637941957888,0.2265298500826946,252,0.9816585877112538,0.18617960524034505,0.906674340742894,0.12,0.3,433.3333333333333,425.0,3,3,2,"[11, 23]",3,23,8,0
46,0.7513876163725892,423.6666666666667,1862.630220003007,0.17019362409544297,240,0.9781649853705404,0.22477188762521538,0.9762663861846563,0.12,0.3,430.3333333333333,423.6666666666667,3,5,4,"[7, 14, 21, 28]",2,23,8,1
47,0.5475948308593146,302.3333333333333,1701.508736663441,0.4386331628493069,320,0.6602471723656055,0.305517631369627,0.6446634743468621,0.12,0.3,437.3333333333333,302.3333333333333,2,5,1,[17],4,23,15,0
48,0.6780239977825104,420.0,2027.1299853342273,0.2627821242097186,256,0.9685575789335779,0.14233312389153532,0.861891967337441,0.12,0.3,450.3333333333333,420.0,2,5,2,"[11, 23]",7,22,10,0
49,0.7477567904095196,441.6666666666667,1944.0176279776108,0.16603508223619956,320,1.0,0.1839847334100987,0.9814034259662249,0.12,0.3,450.3333333333333,441.6666666666667,2,3,4,"[7, 14, 21, 28]",3,22,17,0
50,0.7412425096676549,444.0,1983.675792337063,0.1671520093185789,264,1.0,0.16411011513841023,0.9800236878153294,0.12,0.3,456.3333333333333,444.0,3,5,4,"[7, 14, 21, 28]",2,23,12,0
51,0.6453094565507616,385.6666666666667,1678.974881975464,0.38030364646875425,256,0.8785973186602037,0.3168104324194692,0.716717828067149,0.12,0.3,430.0,385.6666666666667,2,5,4,"[7, 14, 21, 28]",4,19,7,0
52,0.7445400970573617,419.6666666666667,1871.5437759674107,0.17497622067216234,336,0.9676841783483997,0.22030487496597634,0.970358452657622,0.12,0.3,427.6666666666667,419.6666666666667,2,3,4,"[7, 14, 21, 28]",2,22,6,0
53,0.7390150590650998,425.6666666666667,1933.7413155469992,0.17677810398712,240,0.9834053888816108,0.18913468903960914,0.9681325892218344,0.12,0.3,431.0,425.6666666666667,3,3,3,"[8, 17, 26]",4,23,19,0
54,0.7348395611406215,439.0,2045.7889148329662,0.16121130747178575,352,1.0,0.13298223468283207,0.98736222683943,0.12,0.3,451.6666666666667,439.0,2,3,3,"[8, 17, 26]",2,23,11,0
55,0.5508859773834034,307.6666666666667,1740.6272504379847,0.42855447248557144,304,0.6742215817284599,0.28591345802519075,0.6571136636432706,0.12,0.3,430.6666666666667,307.6666666666667,2,5,1,[17],4,22,7,0
56,0.7468199566644877,452.0,1950.945293533677,0.1658231851969002,252,1.0,0.18051294618382172,0.9816651820233528,0.12,0.3,464.0,452.0,3,5,4,"[7, 14, 21, 28]",2,22,10,0
57,0.5061625812432662,267.0,1317.2677715116115,0.5831865307419066,320,0.567666710336696,0.49807930511531606,0.4660969415191564,0.12,0.3,431.0,267.0,2,1,2,"[11, 23]",3,22,16,0
58,0.38181461418747353,126.66666666666667,690.4093125017054,0.8023282767146573,320,0.19996506397659292,0.8122283027915371,0.19539151039258626,0.12,0.3,424.0,126.66666666666667,2,1,2,"[11, 23]",2,21,13,0
59,0.6013980830004337,347.6666666666667,1696.4565739543013,0.4034008969746914,320,0.779029651949867,0.3080495136922811,0.6881858332694732,0.12,0.3,430.3333333333333,347.6666666666667,2,5,3,"[8, 17, 26]",3,22,15,0
60,0.708926461862794,428.6666666666667,1991.8323608329695,0.22476876191834044,240,0.9912659941482163,0.160022465397648,0.9088498099975867,0.12,0.3,442.0,428.6666666666667,3,5,2,"[11, 23]",4,23,17,0
61,0.4135243580882686,166.0,808.5684107544134,0.7647747376261989,288,0.30302633302764315,0.7530130816377171,0.24178133422165143,0.12,0.3,433.3333333333333,166.0,2,1,3,"[8, 17, 26]",2,19,2,0
62,0.677198863314698,406.0,1906.7024098863178,0.27882259453016356,288,0.9318747543560855,0.2026851883420852,0.8420772012631169,0.12,0.3,429.0,406.0,2,1,2,"[11, 23]",4,23,10,1
63,0.5863616899770256,316.0,1488.5457787815803,0.44671576495766846,272,0.6960565963579195,0.4122436375344294,0.6346790495233025,0.12,0.3,437.3333333333333,316.0,2,5,3,"[8, 17, 26]",4,20,12,0
64,0.7304296910429171,446.0,2027.0301586127896,0.17584369449378331,264,1.0,0.14238315187477493,0.9692868637012114,0.12,0.3,454.0,446.0,3,3,3,"[8, 17, 26]",2,23,7,0
65,0.5671140306329434,310.6666666666667,1622.0812447151175,0.43655428921385575,256,0.6820821869950655,0.3453225771669806,0.6472315034608239,0.12,0.3,439.3333333333333,310.6666666666667,2,1,1,[17],5,22,6,1
66,0.5556479419358094,313.0,1693.0018973183544,0.4418924782667245,272,0.688195991091314,0.30978081872115854,0.640637247480169,0.12,0.3,438.0,313.0,2,5,1,[17],4,22,18,1
67,0.6290222154365179,373.0,1666.068361806216,0.3970423122574022,288,0.8454080964234246,0.3232785119617972,0.6960405823023783,0.12,0.3,440.3333333333333,373.0,2,5,3,"[8, 17, 26]",3,20,13,0
68,0.48163710451910485,212.66666666666666,1134.7793046890656,0.6019113981574562,336,0.42530241495261806,0.5895330744882634,0.44296614421710107,0.12,0.3,426.6666666666667,212.66666666666666,2,1,2,"[11, 23]",3,23,14,0
69,0.6160311148090389,352.3333333333333,1721.6483007563054,0.3735453840186191,304,0.7912572601423644,0.29542472477728027,0.725066298332864,0.12,0.3,417.3333333333333,352.3333333333333,2,5,2,"[11, 23]",2,22,3,1
70,0.7321316027575608,434.0,1981.5991400287028,0.1862225445888895,264,1.0,0.16515082573554213,0.9564658875922453,0.12,0.3,449.6666666666667,434.0,3,5,3,"[8, 17, 26]",2,23,10,0
71,0.523587196936099,271.0,1297.8753760497864,0.5601863491828736,256,0.5781475173588366,0.5077977694820496,0.4945090272095828,0.12,0.3,429.0,271.0,2,5,4,"[7, 14, 21, 28]",4,19,8,0
72,0.7160612211001002,422.0,1959.2332457613056,0.20964272694130515,288,0.9737979824446482,0.17635945372045078,0.9275349756264262,0.12,0.3,428.3333333333333,422.0,2,5,3,"[8, 17, 26]",4,23,14,1
73,0.4818609843331257,248.33333333333334,1256.029537734811,0.621305453517943,352,0.5187562775667061,0.5287687366511518,0.41900870016942077,0.12,0.3,460.6666666666667,248.33333333333334,2,1,3,"[8, 17, 26]",2,23,18,0
74,0.5641539294382192,314.3333333333333,1745.111927192932,0.4109437570976032,352,0.6916895934320276,0.2836659702754143,0.6788681508149665,0.12,0.3,420.3333333333333,314.3333333333333,2,3,1,[17],2,23,21,0
75,0.6509230193736897,386.6666666666667,1846.550806083912,0.3195458231954582,352,0.8812175204157389,0.23283005720608554,0.7917718652178557,0.12,0.3,440.6666666666667,386.6666666666667,2,5,4,"[7, 14, 21, 28]",2,23,16,0
76,0.7376460330629315,433.3333333333333,1944.0308293139099,0.1864932428622446,320,1.0,0.1839781175839792,0.9561314944693442,0.12,0.3,439.3333333333333,433.3333333333333,2,3,3,"[8, 17, 26]",2,23,14,1
77,0.565789534293873,322.6666666666667,1695.3824693443696,0.43602160270335505,304,0.7135246080614875,0.3085877993000759,0.6478895302135099,0.12,0.3,444.0,322.6666666666667,2,3,1,[17],3,23,14,1
78,0.7031755995799553,423.3333333333333,1987.7032609326106,0.22917928921356484,336,0.9772915847853619,0.162091756441517,0.9034014930297293,0.12,0.3,438.3333333333333,423.3333333333333,2,3,2,"[11, 23]",3,23,19,0
79,0.5730716018304736,317.3333333333333,1421.0891457090393,0.4962582515400249,288,0.6995501986986332,0.4460494087763494,0.573479298969947,0.12,0.3,425.3333333333333,317.3333333333333,2,5,4,"[7, 14, 21, 28]",2,19,13,0
80,0.349617520466513,94.66666666666667,579.9836244206336,0.8501811867733655,352,0.11611860779946725,0.867567939243388,0.13627889088414097,0.12,0.3,439.3333333333333,94.66666666666667,2,1,4,"[7, 14, 21, 28]",2,23,9,0
