tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
6187,0.7849,0.9865,0.9858,1.2086,0.3853,1.0649,1.1494,1.1089
6188,1.1947,0.9825,1.0341,0.8276,0.7394,1.1393,0.9823,1.192
6189,1.2182,1.1034,0.9846,0.7436,0.6869,0.9008,1.1878,0.7835
6190,1.2154,0.8673,0.7356,0.9507,0.8469,1.0512,0.9313,0.6676
6191,0.7303,0.7235,0.946,0.9429,0.8038,0.8135,0.6776,0.8872
6192,1.1994,0.9118,1.0064,0.7893,0.907,0.9663,1.1017,0.8262
6193,1.1994,1.0647,0.9223,1.0947,0.8989,1.0252,0.694,0.7514
6194,0.9888,0.9642,1.1456,1.1663,0.6569,0.9371,0.9487,1.0367
6195,0.9357,1.0714,1.1173,1.2023,0.9179,0.9376,0.8952,0.8892
6196,1.1392,0.965,1.0057,1.1056,0.9063,1.037,1.1471,1.0617
6197,0.9731,1.0891,0.6516,1.2037,0.6668,1.1624,0.8699,0.9244
6198,0.9233,0.8208,0.8672,1.2,0.9691,1.1563,1.1152,1.0001
6199,1.1393,1.1145,0.9513,1.0533,0.8817,0.9258,1.126,1.1201
6200,1.1309,1.0201,0.9603,1.0503,0.9299,0.9841,1.0614,1.0744
6201,1.1873,0.6325,1.1283,1.1752,0.9697,1.1278,0.8193,1.0784
6202,1.1628,0.9713,1.0653,1.1976,0.9054,1.2751,1.1029,1.0858
6203,1.0629,0.9196,0.8627,1.1235,0.9005,1.2751,1.096,1.2082
6204,1.1198,0.8921,0.9905,0.9518,1.0693,1.0627,1.0861,1.0325
6205,1.0884,0.7757,0.8128,1.1158,0.9363,1.2486,0.9678,1.0684
6206,0.9238,0.7548,0.9159,1.0614,0.6814,0.9216,0.9543,1.1726
6207,0.8728,0.8015,0.8952,0.9751,0.8596,1.2405,1.0131,1.258
6208,1.0365,0.9766,1.0631,0.8434,0.8889,1.1612,0.8279,1.0094
6209,0.9422,1.0315,1.1384,0.6848,0.9595,1.2429,0.9013,1.1797
6210,0.8749,1.0512,1.1649,0.6934,0.8321,1.2321,1.0112,0.9942
6211,0.904,1.0538,0.97,0.7046,0.7238,1.0473,0.9271,0.917
6212,0.9835,0.9688,1.0187,0.8497,0.5005,1.2134,1.1577,0.9576
6213,0.9614,0.6259,1.0251,0.8081,0.9827,1.2368,0.9923,0.9213
6214,0.7937,0.9072,1.2102,0.8136,0.8533,1.1126,1.1538,0.6303
6215,0.9371,0.9199,1.2109,0.5275,0.9511,1.1487,1.1421,0.7222
6216,0.9809,0.7863,1.1765,0.5855,0.8287,0.894,0.9318,0.7917
6217,0.7693,0.9675,0.7196,1.0411,0.835,0.6621,0.9824,0.7821
6218,0.4743,0.9406,0.8906,0.884,0.9599,0.7883,0.8862,0.3912
6219,0.8947,0.9032,1.0215,1.2869,0.9483,0.2535,0.9896,0.7196
6220,0.6783,0.6402,1.002,1.2869,0.6541,0.3101,0.9865,0.6346
6221,0.8266,0.5806,1.1245,0.9585,0.8799,0.6484,0.8109,0.8295
6222,0.7982,0.6004,1.0527,0.8905,0.9944,0.4527,1.0007,0.7227
6223,0.5814,0.6461,0.9683,1.1721,0.9951,0.4545,1.002,1.0682
6224,0.7191,0.751,1.02,1.2124,1.1357,0.3953,1.0043,0.8544
6225,0.8074,0.8849,0.7953,1.2553,1.0467,0.4468,0.9969,0.9607
6226,0.7967,0.8546,1.0332,1.2265,0.9175,0.7613,0.9549,1.0292
6227,0.7645,0.7808,0.8952,0.8726,0.65,0.6395,0.6382,1.0457
6228,0.636,0.723,0.8333,0.8358,0.9108,0.55,0.8959,0.8932
6229,1.0619,0.735,0.8993,0.9137,0.9204,0.5709,0.7169,1.0807
6230,1.2098,0.8266,1.1202,1.0011,0.9811,0.9663,0.8303,1.0415
6231,1.1706,0.927,0.9934,0.9644,0.6141,1.0312,0.8133,0.9562
6232,1.024,0.803,0.7781,0.8876,0.6997,0.8762,0.8397,0.926
6233,0.822,0.9812,0.9934,0.6991,0.546,1.0529,0.9341,0.7376
6234,0.6731,0.8425,0.8216,0.8955,0.6645,0.9901,0.8453,0.761
6235,0.3658,0.886,1.0075,0.8307,0.6978,1.0029,0.8961,0.8738
6236,0.4726,0.8363,0.9172,0.8567,0.6141,0.9709,0.6873,0.9079
6237,0.6457,0.8749,0.9252,0.8566,0.6846,0.7638,0.9837,0.8844
6238,0.7899,1.0266,1.0992,0.9334,0.9291,0.9221,1.1097,1.0611
6239,0.6373,0.9331,1.0358,0.9569,0.921,0.8001,1.0555,1.1725
6240,0.8771,0.8743,0.8727,0.7427,0.9325,0.9254,1.0605,1.0596
6241,0.5512,0.98,0.6714,0.7591,0.7683,0.8461,1.1107,0.8873
6242,1.1576,0.901,0.8764,0.8169,0.9844,1.2313,0.8875,1.0217
6243,0.9815,0.7145,0.883,0.997,0.9742,1.183,0.9423,0.8008
6244,1.1886,0.7143,0.9021,0.9994,0.954,1.0867,1.1004,0.8509
6245,1.1981,0.6721,0.945,0.7969,0.8876,1.1879,0.965,1.0513
6246,0.8395,0.7194,0.8219,0.9677,1.1253,1.1599,0.9496,0.9264
6247,1.0221,0.731,0.7158,0.7806,0.9221,1.1901,0.9232,0.9766
6248,0.9456,0.7082,0.4767,0.6576,1.0497,1.2321,1.117,0.7716
6249,1.1824,0.9124,0.9528,0.7256,0.9376,1.2254,1.0682,0.9754
6250,1.227,0.9188,1.0021,0.7308,0.8115,1.2321,0.9238,0.9126
6251,1.2532,0.8549,0.9192,0.4696,0.6943,0.9508,1.1412,0.7324
6252,1.0087,0.8846,0.8223,0.6147,0.8081,0.9487,0.9175,0.8527
6253,1.0561,1.1851,0.7465,0.4996,0.719,1.2287,0.8928,0.6717
6254,1.1844,1.1856,0.5556,0.7379,0.7997,0.8053,1.113,0.801
6255,1.2203,1.1857,0.6436,0.7723,0.7914,1.1367,1.1813,0.6366
6256,1.0662,0.989,0.6671,0.5507,0.8786,1.2718,1.1656,0.6556
6257,1.1304,1.1532,0.6636,0.6879,0.9855,1.0184,1.1656,0.5233
6258,1.1208,1.1613,0.6987,0.6272,0.9388,0.8148,1.1593,0.4377
6259,1.12,0.8908,0.7989,0.7326,0.9428,1.0604,1.0683,0.5572
6260,0.9709,1.0304,1.0051,0.7843,0.8006,1.1347,0.8667,0.4682
6261,1.1063,0.8942,0.9495,0.9292,0.9211,1.2676,0.8127,0.7018
6262,1.0897,1.1121,0.8425,0.8591,0.7944,1.268,0.6329,0.7759
6263,1.1566,1.0872,0.9769,0.9003,0.9492,1.2971,0.9898,0.9975
6264,1.0856,0.7867,0.9702,0.7967,0.9715,1.2971,0.9628,0.9794
6265,0.9204,0.9421,1.0638,1.1236,0.7457,0.9728,0.5871,0.9179
6266,0.8103,1.0339,1.0998,1.0802,0.7907,0.732,0.7995,0.879
6267,1.021,1.0553,1.0953,1.1178,0.8256,1.0031,1.0357,0.9098
6268,0.9827,1.0623,0.9775,1.0507,0.7005,0.8289,0.8042,0.8329
6269,0.9556,0.6223,0.8299,1.1362,0.9064,0.7376,1.106,0.8582
6270,0.8755,1.0882,0.7604,1.1694,0.9464,0.8556,1.01,0.9785
6271,0.5934,1.0846,0.6877,1.1152,0.9766,1.068,0.9801,0.8592
6272,0.661,1.0461,0.8095,0.933,1.0506,1.0273,1.0574,0.6572
6273,0.8561,1.0406,0.9312,0.8468,1.0186,0.8123,0.6888,0.562
6274,0.9782,1.0208,0.7643,1.0237,1.0483,1.0204,0.7776,0.9599
6275,0.7734,1.0292,0.7113,0.8256,1.0038,1.0345,0.9135,0.9828
6276,1.0421,0.9767,0.9676,0.9544,1.0307,0.9661,0.7716,0.8067
6277,1.0844,1.1413,0.9921,0.95,0.7536,0.846,0.9589,0.6875
6278,1.0834,1.0421,1.0859,0.8854,0.9698,0.8103,0.7683,0.588
6279,1.0248,1.1531,1.1804,0.7031,0.9801,0.9327,0.8605,0.7184
6280,0.9988,1.1089,0.9758,0.9699,0.9693,0.8344,0.9368,0.7715
6281,1.1801,1.0284,1.1238,0.8166,0.9361,0.6984,0.8479,0.6825
6282,1.21,0.7576,1.1633,0.9523,0.7024,0.7774,0.6008,0.8853
6283,1.0546,0.8652,0.9945,0.8699,0.9265,0.6539,0.6145,0.8524
6284,1.0992,0.9777,1.0526,0.6688,1.1576,0.6723,0.8481,1.0139
6285,0.8695,1.0946,0.769,0.8187,1.133,0.9019,0.8089,0.851
6286,0.9811,0.9602,0.8766,0.8588,1.1747,0.7621,0.7798,0.8267
6287,0.5426,1.1565,0.8809,0.9534,1.1749,0.4477,0.8604,0.8239
6288,0.7089,1.1515,0.9552,0.8757,1.1749,0.7598,0.7865,0.892
6289,1.1868,1.2031,0.9191,1.0674,1.1749,0.6016,0.9148,0.9723
6290,1.1927,1.0364,0.8564,1.1289,0.9856,0.5093,0.5837,0.9912
6291,1.1345,1.1316,1.0225,1.1256,1.1699,0.6679,0.741,0.9199
6292,0.9518,0.7168,0.9428,0.9704,0.9134,0.7586,0.8142,0.8974
6293,0.6441,0.8941,0.9214,1.2075,0.8695,0.5269,0.9207,0.7716
6294,0.4535,0.9253,0.8994,1.2075,0.9014,0.6674,0.852,0.6541
6295,0.8117,0.8407,0.8959,1.2075,1.0904,0.9377,0.7341,0.7496
6296,0.9879,1.0373,0.899,1.1514,1.0195,0.9612,0.838,0.7461
6297,0.7083,1.0393,0.8111,1.1741,1.0071,0.9712,0.8473,0.8478
6298,1.0235,0.9957,0.7547,0.6488,1.0593,0.7385,0.7824,0.9152
6299,1.0547,1.0768,0.6471,1.0632,1.0393,0.909,0.9178,0.8716
6300,0.9715,1.0753,0.7564,1.1134,0.8755,1.0157,0.9563,0.6384
6301,0.9543,0.819,0.7637,1.1015,1.072,0.8478,0.8298,0.4857
6302,1.0234,1.099,0.9687,1.1785,0.7811,0.8761,1.1619,0.6443
6303,1.0166,0.8715,1.1521,0.8837,0.9725,1.1337,1.1483,0.6053
6304,0.9367,0.9954,1.0649,1.1669,1.1326,1.2147,1.1617,0.7902
6305,0.9622,0.9897,1.0771,1.1731,1.1327,0.8648,0.9671,0.6211
6306,1.1706,0.8559,1.0611,1.1841,1.1324,1.1749,0.8287,1.0032
6307,1.1438,1.0093,1.153,0.8542,1.09,1.2145,0.7853,1.0365
6308,1.066,0.8794,0.9341,0.862,0.846,1.1803,0.7844,1.1006
6309,1.1306,0.9487,1.1934,1.0333,0.9975,1.2492,0.7842,1.1035
6310,1.0481,0.8819,0.9148,1.1879,0.9902,1.2026,0.5881,0.9483
6311,1.084,0.8395,0.972,0.9893,0.969,1.2193,0.8707,1.2144
6312,0.6791,0.7194,0.8928,0.8343,0.9572,0.9777,0.555,1.2169
6313,1.1312,0.9619,0.8155,1.2226,0.9774,1.1743,0.8862,1.2169
6314,1.1934,1.0879,1.0082,1.1244,0.8828,1.0212,0.8783,1.0432
6315,1.1508,1.1099,1.0054,1.2294,0.9019,0.836,1.1242,1.0634
6316,1.0926,1.1545,0.9262,1.0235,0.7128,1.1232,0.916,1.0809
6317,0.8348,0.9593,0.9403,0.9063,0.8181,0.918,0.9149,1.0982
6318,1.033,1.1527,0.8374,1.1992,0.818,1.1484,1.0777,1.0674
6319,1.0113,1.0009,0.9289,1.0102,0.8058,1.1141,0.8835,1.0009
6320,0.9411,1.0485,0.9994,1.2031,0.6908,0.8575,1.0421,0.9079
6321,0.8713,1.0153,0.8969,1.1594,0.5841,0.9888,1.0053,1.1018
6322,1.0499,0.9737,0.9826,1.1216,0.6516,1.0363,1.0228,0.9817
6323,1.2143,0.9482,0.8208,1.0498,0.5613,1.0886,0.9348,1.004
6324,1.2062,0.8144,0.789,1.1391,0.7453,1.0885,0.7978,0.9468
6325,1.1861,0.8711,0.9143,1.1679,0.984,1.09,0.7317,0.9356
6326,1.2258,0.9352,0.8803,1.1662,0.8066,1.0046,0.7851,1.0238
6327,1.2878,0.7576,0.8706,1.1929,0.7111,1.0852,0.798,0.8809
6328,1.239,0.7307,0.7883,1.1701,0.9227,0.8474,0.8252,0.5042
6329,1.0706,0.7654,0.7578,1.1732,0.7336,1.0403,0.9073,0.8293
6330,0.8528,0.7715,0.4744,0.8713,0.7,0.973,0.8199,0.8347
6331,1.2195,0.7337,0.898,1.1469,0.5483,0.9827,0.7635,0.8577
6332,1.163,0.7586,0.9407,1.1416,0.7618,0.8497,0.8781,0.5834
6333,1.0222,0.992,0.7257,1.1067,0.7848,0.7149,0.8552,0.6928
6334,0.941,0.9794,1.0163,1.101,0.6109,0.5605,0.9438,1.0041
6335,0.6798,0.9754,0.8328,1.101,0.6838,0.3854,0.9471,0.7496
6336,0.6512,0.9879,1.0455,0.8723,0.6065,0.5102,0.8918,0.864
6337,0.7348,0.67,0.9469,1.0308,0.8911,0.7665,0.934,1.0263
6338,0.8204,0.9272,0.8339,0.7832,0.9514,0.4284,1.1222,0.9404
6339,0.9639,0.7368,1.1665,0.6433,0.9365,0.43,0.9811,0.921
6340,0.9389,0.7918,1.1548,0.5585,0.7488,0.4116,0.9402,0.747
6341,1.0257,0.9388,1.1045,0.8037,0.7803,0.424,0.9753,0.9085
6342,1.0877,0.922,1.1711,0.9523,0.9774,0.2244,0.315,0.9756
6343,1.1391,0.9827,1.1716,0.9308,0.9738,0.8588,0.0613,0.7598
6344,1.1502,0.8965,1.1717,0.5462,1.0144,0.9195,0.2276,0.7185
6345,1.1719,0.9234,1.0089,1.0896,0.9789,1.0202,0.5194,1.0651
6346,1.1615,0.9887,0.9636,1.1623,0.841,0.9026,0.5871,1.0227
6347,1.1524,0.9387,0.9054,1.2749,0.7361,0.9643,0.7409,0.9258
6348,1.172,0.6966,1.1328,1.2749,0.6984,0.8195,0.6335,0.8868
6349,1.172,1.0921,1.072,0.8759,0.8376,0.903,0.8511,1.2944
6350,1.1051,0.9333,1.0687,0.9475,0.7997,0.9182,0.9316,1.1105
6351,0.8787,1.0491,0.975,0.961,0.7381,0.8659,0.9558,1.0046
6352,1.1561,1.0547,0.8044,1.0134,0.7327,0.8492,0.7277,1.0179
6353,0.5619,0.9623,0.7205,1.0684,0.7422,0.813,0.8958,0.7784
6354,1.1631,0.7829,0.8421,1.0985,0.8448,0.754,0.9436,1.0274
6355,0.988,0.6677,0.6571,1.0281,0.822,0.7608,0.7427,0.7667
6356,1.1558,0.4767,0.9194,0.9757,0.9474,0.7549,0.9246,0.9083
6357,1.1738,0.5965,0.9059,0.731,0.8762,0.8734,0.8718,0.6887
6358,1.1738,0.8792,0.6578,0.7575,0.5681,0.7105,0.9517,0.7966
6359,1.1675,0.7687,0.8659,0.6294,0.8973,0.8404,0.944,0.506
6360,0.7858,0.6738,1.1588,0.7069,0.943,0.6888,1.1183,0.9982
6361,0.7549,0.9653,1.1925,0.7759,0.8118,0.6656,1.1182,0.8706
6362,0.6656,0.928,1.188,0.7654,0.9856,0.6461,0.8499,1.0755
6363,0.6001,1.0113,1.0431,0.7748,0.4957,0.495,0.9763,1.0793
6364,0.7936,1.0439,1.1831,0.686,0.7759,0.6181,1.0162,0.9673
6365,0.8814,0.8693,1.1341,0.6661,1.0963,0.7773,1.0387,0.9047
6366,0.8318,0.8588,1.0263,0.4142,0.9798,0.6717,1.0275,0.9601
6367,0.907,0.8338,1.0968,0.873,0.7017,0.6817,1.0959,0.9813
6368,0.8892,0.9545,1.1818,0.7722,0.8095,0.8558,0.7263,1.0663
6369,0.9148,0.9687,1.1776,0.957,0.8575,0.8131,0.959,0.9941
6370,0.9982,0.7905,1.1942,0.9626,0.9797,0.6862,0.8278,0.9399
6371,0.8898,0.8958,0.8861,0.8899,1.0154,0.8666,0.91,0.9131
6372,1.0004,0.5891,1.0638,0.8537,1.0365,0.7227,0.9766,0.9626
6373,0.8798,0.8187,1.1939,0.6947,1.1305,0.7704,0.9309,0.8408
6374,0.9838,0.8518,1.1939,0.5183,1.1514,0.6997,0.934,0.7992
6375,0.997,1.0483,0.8957,0.7856,1.0987,0.777,0.8446,0.7311
6376,1.0201,1.0483,1.1188,0.7482,1.0967,0.7766,0.6958,0.549
6377,0.8581,0.699,0.6098,0.7599,1.0123,0.7095,0.552,0.8151
6378,0.9198,0.992,1.0083,0.8015,1.0944,0.6628,0.751,0.655
6379,1.0195,0.7288,0.8224,0.5984,1.0689,0.6412,0.6909,0.8428
6380,1.0216,0.7209,0.7166,0.7636,1.0702,0.7803,0.4941,0.9412
6381,0.886,0.9296,0.9966,0.8322,1.0327,0.8332,0.2396,1.0671
6382,1.0497,0.8235,1.1313,0.8837,0.9264,0.7914,0.3121,1.0635
6383,0.7181,1.0626,0.8566,0.7671,0.9038,0.752,0.8323,1.0623
6384,0.5858,0.9812,1.0763,0.8845,0.8885,0.6634,0.9172,0.924
6385,0.7099,0.7902,1.1761,0.7048,1.0567,0.6233,0.9872,1.2298
6386,0.7259,1.0012,1.1766,0.6902,1.1136,0.7185,0.6394,1.2296
6387,0.7533,0.7805,0.8624,0.7002,1.0565,0.7506,0.9829,1.3168
6388,0.7582,0.8496,1.1387,0.7292,1.1897,0.6674,1.0426,1.2623
6389,0.5218,0.9211,1.1383,0.6993,0.6029,0.6913,0.967,1.4138
6390,0.7539,0.617,1.0804,0.723,0.8068,0.5999,0.9515,0.7071
6391,0.6993,0.7897,1.0581,0.7787,0.8479,0.5642,0.6969,0.9011
6392,0.7504,0.7249,0.8147,0.8836,1.1309,0.5328,1.0149,1.1909
6393,0.9593,0.7316,0.7813,0.8291,1.194,0.7995,1.0539,0.9526
6394,0.8321,0.8604,0.8892,0.876,1.1918,0.9047,0.9986,1.1636
6395,1.0123,0.7934,0.8899,0.8774,0.7787,0.7317,0.7915,0.9108
6396,0.9501,0.8117,0.9149,0.7594,0.6131,0.5521,0.8339,0.9959
6397,0.9112,0.9277,0.9252,0.6867,0.8107,0.7062,0.7556,1.0198
6398,0.9595,1.0984,0.6654,0.6207,0.7379,0.7001,0.8237,1.1569
6399,0.8185,1.0977,0.6688,0.6234,0.9349,0.9519,0.7739,0.8462
6400,1.1303,0.8186,0.8155,0.5411,0.9336,0.9724,0.802,1.0324
6401,1.2287,0.749,0.9286,0.5121,0.821,0.9618,0.8717,0.9149
6402,1.0636,0.8912,0.8643,0.6872,0.7651,0.8179,0.6934,1.1142
6403,1.23,0.798,0.8553,0.7159,0.9732,0.8136,0.6145,1.0904
6404,1.1758,0.8151,0.8294,0.6762,0.7889,0.6216,0.594,1.1467
6405,1.1339,0.6212,0.8121,0.9846,0.7112,1.0866,0.3944,0.999
6406,0.6988,0.6636,0.7116,0.8165,1.0005,1.0387,0.5111,1.2168
6407,0.9774,0.512,0.7812,0.7189,0.8463,1.1309,0.4174,1.2341
6408,0.9534,0.6111,0.8748,0.928,0.8469,1.1825,0.5973,1.0371
6409,0.9447,0.5103,0.7792,0.9132,0.7427,0.7623,0.5519,1.2294
6410,0.6991,0.535,0.5783,0.9128,0.7586,0.9299,0.7112,1.298
6411,0.3981,0.6595,1.0833,0.7525,0.6549,0.872,0.5912,1.0983
6412,0.7961,0.6757,0.8292,0.8585,0.8099,0.7836,0.6555,0.5454
6413,0.6465,0.8002,0.5808,0.5473,0.8622,0.9957,0.6907,0.4142
6414,0.8292,0.7107,0.5172,0.9606,0.8458,0.9058,0.7172,0.5246
6415,1.0576,0.9313,0.3736,0.7812,0.8472,1.2065,0.603,0.6706
6416,0.9146,0.8651,0.591,0.9555,0.7809,1.1037,0.6467,0.6879
6417,1.022,0.8457,0.5912,0.7582,0.5897,1.0529,0.7601,0.8576
6418,0.9324,0.8076,0.9822,0.5524,0.4112,1.2959,0.7912,0.8593
6419,0.7891,0.6862,0.9995,0.7778,0.3977,0.9261,0.7386,0.9191
6420,0.4263,0.8775,0.9716,0.879,0.4127,1.0222,0.6699,0.8232
6421,0.7142,0.8781,0.8087,0.8884,0.432,0.7642,0.672,0.6537
6422,0.6585,0.7314,1.1968,0.9768,0.2973,0.865,0.5358,1.1559
6423,0.6315,0.8814,0.9803,1.0621,0.3897,0.9758,0.7785,1.1841
6424,0.5685,0.8839,1.1686,1.0754,0.5377,0.9503,0.7873,0.7919
6425,0.575,0.7734,1.0678,1.0584,0.4384,0.7445,0.8657,1.07
6426,0.6328,0.8031,0.9747,1.037,0.399,0.8899,0.9868,0.8828
6427,0.5433,0.8096,0.9699,0.9614,0.4802,0.6763,0.9917,0.8935
6428,0.6825,0.8148,1.0178,0.8999,0.6211,0.8018,0.9045,1.034
6429,0.6575,0.7067,0.8196,0.8843,0.6577,0.8343,0.73,1.2467
6430,0.6798,0.7089,0.9132,0.8344,0.6668,0.8233,0.5815,0.8626
6431,0.6546,0.8231,0.9982,0.8785,0.6573,0.756,0.7545,0.9951
6432,0.7646,0.8072,1.1281,0.7625,0.6821,0.943,0.8203,0.8717
6433,0.6059,0.6702,1.0339,1.001,0.6923,1.0249,0.7433,1.1258
6434,0.6408,0.6716,0.998,0.951,0.7565,1.0234,0.806,1.1526
6435,0.8027,0.7284,1.127,0.718,0.7633,1.0347,0.6622,1.1805
6436,0.7921,0.8038,1.1557,0.8202,0.7739,0.916,0.8945,1.1583
6437,0.7754,0.7406,1.1103,0.8245,0.6876,1.0143,0.8939,0.9435
6438,0.6689,0.6451,1.066,0.8141,0.6237,0.998,0.6681,1.1989
6439,0.7125,0.3068,1.0069,0.7611,0.6324,0.7516,0.7532,1.2245
6440,0.7162,0.8297,1.097,0.6103,0.6846,1.0752,0.8138,1.2615
6441,0.7961,0.766,1.0512,0.7814,0.628,0.9577,0.9532,1.2599
6442,0.6596,0.8367,1.2048,0.8277,0.5456,0.9535,0.9569,1.2188
6443,0.8438,0.9491,1.1812,1.2644,0.4638,1.0819,0.9758,1.0271
6444,0.9317,0.8529,1.1863,1.2644,0.65,0.9675,0.9819,0.6687
6445,0.8936,0.865,1.1863,0.9486,0.7556,1.0941,0.9391,0.9549
6446,0.9134,0.9173,1.1633,0.8576,0.849,1.0992,0.9692,1.0014
6447,0.792,0.7268,1.1378,1.1896,0.664,0.9343,0.9682,0.932
6448,0.7583,0.8007,1.1093,1.1694,0.91,0.7932,0.8366,0.8901
6449,0.7766,0.8133,1.1863,1.0791,0.9142,0.9196,0.9884,0.8304
6450,0.6398,0.9927,0.9025,0.7923,0.8526,0.8937,0.9372,0.9105
6451,0.9033,0.9931,1.1086,0.9545,0.5179,0.8715,0.9268,0.7722
6452,0.8768,0.9938,0.5543,0.924,0.8926,0.8646,0.8361,0.61
6453,0.8833,1.0129,0.664,0.5962,0.9214,1.0102,0.8853,0.6223
6454,0.8852,0.904,0.829,0.9013,0.7683,0.9753,0.8395,0.5606
6455,0.8876,0.7645,1.0333,0.7727,0.7583,0.5576,0.9096,0.7765
6456,0.8437,0.8394,1.0652,0.8119,0.9106,0.7231,0.7408,0.5804
6457,0.5541,0.7476,1.044,0.8439,0.8595,0.7507,0.6979,0.7286
6458,0.7045,0.6481,1.0356,0.9368,0.8962,0.5386,0.5939,0.6719
6459,0.8392,0.7452,0.9874,0.6899,0.8796,0.9055,0.5782,1.0211
6460,0.7325,0.7892,0.7951,0.8042,0.6609,0.7614,0.5981,1.1442
6461,0.7837,0.74,0.7308,0.7062,0.9537,0.9143,0.3913,0.9991
6462,0.8168,0.7065,0.9362,0.7861,0.8992,1.0142,0.6404,0.9707
6463,0.9102,0.703,0.9283,0.8037,0.7425,0.9579,0.8107,1.1728
6464,0.8503,0.5977,1.0233,0.8536,0.8947,0.9802,0.6843,0.9605
6465,0.871,0.5414,1.0084,0.9493,0.8628,0.7705,0.8254,1.1863
6466,0.796,0.7745,0.9038,0.8368,0.8753,0.7961,0.6743,1.0198
6467,0.7661,0.8351,0.964,1.027,1.1046,1.0636,0.8545,1.1373
6468,0.746,0.7157,1.0199,1.1733,1.0157,1.0343,1.0479,1.153
6469,0.7596,0.759,1.1783,1.1122,0.6938,0.9263,1.1358,1.0799
6470,0.7558,0.6774,1.1923,1.1106,1.1439,0.9092,1.1555,1.0847
6471,0.7474,0.5138,0.955,1.1205,1.1428,0.8637,1.1555,1.01
6472,0.59,0.3952,1.1554,1.1205,1.0152,0.723,1.0801,0.6817
6473,0.4535,0.6323,1.147,1.1145,0.8294,0.7916,0.9803,0.7367
6474,0.5192,0.576,0.8991,1.1109,1.0063,0.8082,0.8708,0.5494
6475,0.5363,0.8021,1.1335,0.8945,0.7695,0.4544,1.1368,0.5868
6476,0.2308,0.9299,1.1064,1.1649,0.8055,0.6813,1.1306,0.5263
6477,0.325,0.7815,0.7155,1.1602,0.8064,0.4505,0.9422,0.5927
6478,0.5579,0.8929,1.146,0.9477,0.8873,0.6498,0.9546,0.7217
6479,0.7337,0.903,0.8678,0.7521,0.6737,0.8574,0.9284,0.8158
6480,0.7399,1.0633,0.6944,1.2177,0.7635,1.0529,0.9487,0.7774
6481,0.585,1.1062,0.9679,1.048,0.7804,0.8944,0.9715,0.6628
6482,0.5417,0.6123,0.7865,1.1242,0.7556,0.9807,1.0636,0.5052
6483,0.5592,0.7421,0.9308,1.0304,0.7098,1.0439,1.0151,0.5239
6484,0.7589,0.5836,0.954,0.7153,0.6092,1.0356,1.0648,0.5689
6485,0.6348,0.5796,0.9528,0.8461,0.3244,1.0322,1.0573,0.5855
6486,0.6522,0.7516,0.9355,0.8481,0.4552,1.0423,0.9368,0.5678
6487,0.7062,0.4676,0.7786,0.9519,0.3272,0.8148,1.1638,0.5416
6488,0.5852,0.8578,0.7076,0.9897,0.5505,0.7374,1.16,0.4938
6489,0.6265,1.0009,0.9451,1.0895,0.6109,0.5883,0.9436,0.727
6490,0.7299,1.0218,0.9644,1.0711,0.92,0.6454,0.8926,0.6151
6491,0.702,0.9804,1.0936,1.0008,1.1144,0.7513,0.8541,0.9535
6492,0.7231,0.9297,1.1049,1.1367,1.0865,0.7616,0.7943,0.8692
6493,0.6443,1.0944,1.107,1.0647,0.9385,0.9264,1.0094,0.8417
6494,0.6175,1.1017,1.0924,0.9411,1.0761,0.9301,1.0062,0.8414
6495,0.5268,1.1125,1.1586,1.0068,1.1233,0.9312,1.0156,0.8422
6496,0.5273,1.0251,1.1247,0.9378,1.1452,0.9345,0.9468,0.8391
6497,0.3961,1.0679,0.9712,0.9529,1.0724,0.927,0.7448,0.8406
6498,0.5962,0.9384,0.9959,0.8068,1.1265,0.7089,0.9781,0.6289
6499,0.5991,0.7818,1.1024,0.7373,1.1538,0.787,0.9618,0.5326
6500,0.5944,0.9032,1.108,0.4751,1.1103,0.8066,0.9591,1.0392
6501,0.4775,0.7432,0.8794,0.4241,1.0535,0.6936,1.1409,0.8713
6502,0.5072,1.1591,0.9673,0.8527,0.9996,0.8443,1.1408,0.8615
6503,0.6214,0.7225,1.0453,0.7701,0.9417,0.8143,1.0961,0.9472
6504,0.5945,0.8263,1.0925,0.8858,0.8871,0.9601,1.1276,0.9531
6505,0.6691,0.7529,0.9493,0.9293,0.9163,0.954,1.1276,1.1242
6506,0.6578,1.0487,1.094,1.05,0.9344,0.9629,0.9397,1.2004
6507,0.5313,1.0324,1.0977,1.006,1.1388,0.9458,1.1299,0.9846
6508,0.502,0.8485,0.9478,0.8432,0.7569,0.9339,1.1631,1.114
6509,0.5212,1.0145,0.8979,1.0319,0.7751,0.9084,1.1631,0.9458
6510,0.3258,0.862,0.9557,0.8769,0.7822,0.9088,0.5869,1.2332
6511,0.5911,0.7592,1.1541,0.8788,0.7891,0.6665,1.1684,1.2445
6512,0.5984,0.8552,1.147,0.8515,0.8702,0.7848,1.0615,0.9281
6513,0.5756,0.8204,1.0716,0.5649,0.7762,0.6832,1.1421,0.9615
6514,0.3852,0.9516,1.0153,0.6948,0.6514,0.6123,0.707,0.9584
6515,0.3136,0.9467,0.876,0.8067,0.8172,0.4214,0.9658,0.8287
6516,0.4802,0.9511,0.9331,0.7487,0.677,0.4488,0.9938,1.05
