row,col,avg_count
0,0,0.2
0,1,0.9
0,2,5.9
0,3,8.5
0,4,34.3
0,5,232.7
0,6,3259.0
0,7,1542.5
0,8,1667.1
0,9,540.6
0,10,498.6
0,11,505.8
0,12,498.9
0,13,1108.3
0,14,1083.4
0,15,1338.7
0,16,455.9
0,17,431.3
0,18,436.1
0,19,473.3
0,20,1659.5
0,21,1074.4
0,22,923.7
0,23,508.5
0,24,514.4
0,25,498.7
0,26,543.2
0,27,2646.0
0,28,1611.5
0,29,2027.5
0,30,141.1
0,31,7.1
0,32,4.0
0,33,0.8
0,34,0.5
1,0,1.3
1,1,351.7
1,2,828.9
1,3,354.0
1,4,334.4
1,5,823.2
1,6,1626.1
1,7,4350.7
1,8,1647.9
1,9,714.7
1,10,867.3
1,11,1436.8
1,12,928.8
1,13,1689.2
1,14,2704.1
1,15,1848.0
1,16,1281.3
1,17,897.6
1,18,1286.1
1,19,1583.8
1,20,1544.7
1,21,3130.8
1,22,1055.6
1,23,1242.0
1,24,926.8
1,25,735.6
1,26,904.1
1,27,1807.7
1,28,4128.8
1,29,1382.8
1,30,248.6
1,31,351.6
1,32,625.6
1,33,337.3
1,34,1.7
2,0,7.6
2,1,824.7
2,4,26.8
2,5,923.5
2,8,705.3
2,9,287.0
2,12,733.8
2,13,775.7
2,16,689.8
2,17,38.4
2,18,647.6
2,21,888.0
2,22,565.1
2,25,303.2
2,26,672.9
2,29,809.4
2,30,27.8
2,33,617.9
2,34,4.3
3,0,8.0
3,1,333.8
3,4,42.0
3,5,712.6
3,8,459.4
3,9,263.3
3,12,140.5
3,13,599.6
3,16,345.4
3,17,50.8
3,18,342.3
3,21,547.0
3,22,170.0
3,25,257.3
3,26,456.9
3,29,707.6
3,30,44.8
3,33,342.0
3,34,6.2
4,0,9.2
4,1,310.5
4,4,64.3
4,5,649.3
4,8,428.1
4,9,250.4
4,12,147.8
4,13,540.7
4,16,310.1
4,17,72.5
4,18,305.3
4,21,497.6
4,22,175.2
4,25,246.7
4,26,421.8
4,29,640.7
4,30,61.6
4,33,314.0
4,34,9.3
5,0,9.1
5,1,297.7
5,4,79.9
5,5,587.7
5,8,402.0
5,9,239.8
5,12,150.0
5,13,502.6
5,16,289.8
5,17,91.0
5,18,283.4
5,21,466.4
5,22,177.4
5,25,231.3
5,26,398.8
5,29,588.6
5,30,77.7
5,33,295.4
5,34,8.6
6,0,8.8
6,1,278.7
6,4,98.5
6,5,534.6
6,8,370.2
6,9,234.6
6,12,157.9
6,13,460.4
6,16,261.1
6,17,109.6
6,18,252.9
6,21,416.6
6,22,187.0
6,25,220.9
6,26,370.2
6,29,537.4
6,30,95.1
6,33,277.5
6,34,8.1
7,0,8.9
7,1,256.3
7,4,111.3
7,5,476.0
7,8,347.1
7,9,220.9
7,12,158.7
7,13,416.7
7,16,225.3
7,17,139.4
7,18,217.0
7,21,378.0
7,22,194.5
7,25,210.5
7,26,346.1
7,29,482.0
7,30,102.3
7,33,259.2
7,34,7.5
8,0,7.7
8,1,239.5
8,4,119.2
8,5,424.3
8,8,319.3
8,9,214.9
8,12,162.7
8,13,374.3
8,16,201.6
8,17,134.6
8,18,200.3
8,21,346.3
8,22,194.4
8,25,201.4
8,26,321.2
8,29,425.2
8,30,118.2
8,33,243.8
8,34,7.0
9,0,7.1
9,1,219.5
9,4,128.2
9,5,380.6
9,8,291.7
9,9,207.4
9,12,161.3
9,13,340.6
9,16,202.9
9,17,123.2
9,18,188.1
9,21,297.2
9,22,193.6
9,25,193.0
9,26,293.9
9,29,375.6
9,30,125.6
9,33,221.3
9,34,5.7
10,0,5.2
10,1,199.8
10,4,135.8
10,5,329.1
10,8,268.4
10,9,189.2
10,12,162.8
10,13,304.6
10,16,193.0
10,17,108.4
