row,col,avg_count
0,0,0.1
0,1,0.4
0,2,1.5
0,3,2.8
0,4,11.2
0,5,130.3
0,6,578.3
0,7,740.2
0,8,483.5
0,9,292.0
0,10,286.8
0,11,303.8
0,12,273.6
0,13,327.4
0,14,592.8
0,15,385.9
0,16,231.9
0,17,235.9
0,18,233.1
0,19,247.8
0,20,420.3
0,21,568.0
0,22,328.4
0,23,280.3
0,24,300.0
0,25,299.9
0,26,288.0
0,27,729.7
0,28,775.2
0,29,338.8
0,30,76.4
0,31,2.0
0,32,0.9
0,33,0.1
1,0,0.2
1,1,210.4
1,2,491.6
1,3,221.9
1,4,217.4
1,5,465.7
1,6,685.3
1,7,756.0
1,8,612.7
1,9,440.7
1,10,543.6
1,11,743.5
1,12,545.4
1,13,818.4
1,14,956.3
1,15,968.7
1,16,779.6
1,17,579.0
1,18,759.0
1,19,834.3
1,20,900.8
1,21,1123.9
1,22,514.6
1,23,577.3
1,24,550.4
1,25,446.0
1,26,537.6
1,27,735.7
1,28,716.2
1,29,564.1
1,30,161.6
1,31,231.9
1,32,348.7
1,33,206.7
1,34,0.2
2,0,1.4
2,1,489.1
2,4,9.7
2,5,523.0
2,8,403.9
2,9,194.7
2,12,310.2
2,13,432.6
2,16,387.1
2,17,16.8
2,18,237.8
2,21,585.1
2,22,132.2
2,25,167.8
2,26,423.8
2,29,480.7
2,30,13.4
2,33,340.1
2,34,1.1
3,0,1.9
3,1,207.1
3,4,15.9
3,5,418.1
3,8,290.6
3,9,154.0
3,12,78.5
3,13,358.3
3,16,212.9
3,17,25.9
3,18,171.0
3,21,377.5
3,22,97.7
3,25,155.8
3,26,272.3
3,29,434.9
3,30,19.9
3,33,209.0
3,34,1.8
4,0,2.2
4,1,192.6
4,4,27.8
4,5,395.6
4,8,265.0
4,9,149.1
4,12,83.0
4,13,332.5
4,16,190.4
4,17,35.8
4,18,156.7
4,21,357.3
4,22,99.9
4,25,147.5
4,26,250.1
4,29,401.1
4,30,27.2
4,33,203.1
4,34,2.4
5,0,2.6
5,1,187.9
5,4,37.9
5,5,357.2
5,8,247.3
5,9,143.1
5,12,85.2
5,13,309.7
5,16,169.8
5,17,48.6
5,18,136.0
5,21,331.9
5,22,105.4
5,25,138.7
5,26,236.9
5,29,362.4
5,30,37.7
5,33,186.9
5,34,1.7
6,0,2.6
6,1,179.1
6,4,49.0
6,5,324.7
6,8,238.3
6,9,140.4
6,12,91.6
6,13,281.6
6,16,151.8
6,17,60.0
6,18,120.0
6,21,306.5
6,22,109.5
6,25,133.2
6,26,221.3
6,29,332.4
6,30,49.7
6,33,180.7
6,34,3.0
7,0,2.4
7,1,164.2
7,4,57.6
7,5,290.4
7,8,220.2
7,9,135.5
7,12,93.0
7,13,265.4
7,16,141.9
7,17,69.9
7,18,105.9
7,21,278.6
7,22,114.4
7,25,130.3
7,26,207.3
7,29,298.5
7,30,52.4
7,33,166.1
7,34,2.7
8,0,2.1
8,1,156.5
8,4,64.3
8,5,264.5
8,8,197.1
8,9,130.9
8,12,90.9
8,13,240.0
8,16,128.1
8,17,73.7
8,18,92.3
8,21,254.2
8,22,117.3
8,25,124.1
8,26,188.5
8,29,272.6
8,30,59.3
8,33,160.3
8,34,1.8
9,0,2.0
9,1,148.3
9,4,67.1
9,5,243.4
9,8,187.1
9,9,123.1
9,12,89.4
9,13,221.4
9,16,122.4
9,17,66.6
9,18,86.3
9,21,232.1
9,22,117.3
9,25,118.0
9,26,177.8
9,29,243.0
9,30,66.2
9,33,147.1
9,34,2.1
10,0,1.7
10,1,133.5
10,4,74.8
10,5,204.6
10,8,165.4
10,9,114.9
10,12,90.2
10,13,200.6
10,16,116.5
10,17,56.9
10,18,81.2
10,21,207.6
10,22,115.5
10,25,110.6
10,26,161.1
10,29,221.0
10,30,70.8
10,33,136.4
10,34,2.0
11,0,1.7
11,1,126.8
11,4,79.6
11,5,186.6
11,8,148.7
11,9,105.1
11,12,90.5
11,13,175.8
11,16,107.5
11,17,50.3
11,18,73.1
11,21,190.4
11,22,114.4
11,25,101.6
11,26,150.8
11,29,185.5
11,30,77.5
11,33,123.7
11,34,1.6
12,0,1.4
12,1,114.0
12,4,82.6
12,5,160.7
12,8,140.3
12,9,101.4
12,12,91.6
12,13,152.3
12,16,100.6
12,17,44.7
12,18,66.0
12,21,168.2
12,22,118.9
12,25,99.7
12,26,134.3
12,29,163.7
12,30,83.2
12,33,118.5
12,34,1.7
13,0,0.8
13,1,103.0
13,4,92.9
13,5,137.0
13,8,130.4
13,9,94.7
13,12,99.9
13,13,130.7
13,16,95.0
13,17,37.1
13,18,54.9
13,21,156.7
13,22,106.7
13,25,92.6
13,26,118.3
13,29,139.7
13,30,88.6
13,33,107.3
13,34,1.0
14,0,0.2
14,1,91.4
14,4,90.0
14,5,108.9
14,8,114.7
14,9,90.6
14,12,99.2
14,13,111.4
14,16,84.0
14,17,28.0
14,18,49.6
14,21,139.4
14,22,96.9
14,25,91.4
14,26,101.7
14,29,121.4
14,30,88.8
14,33,96.3
14,34,0.5
15,0,0.2
15,1,84.4
15,4,85.3
15,5,93.7
15,8,91.7
15,9,85.6
15,12,92.3
15,13,92.3
15,16,79.0
15,17,22.6
15,18,43.0
15,21,127.8
15,22,90.6
15,25,86.8
15,26,83.6
15,29,100.1
15,30,83.8
15,33,83.9
15,34,0.5
16,0,0.2
16,1,73.6
16,4,77.9
16,5,82.6
16,8,78.5
16,9,76.8
16,12,82.9
16,13,82.1
16,16,73.8
16,17,15.8
16,18,33.5
16,21,121.0
16,22,78.8
16,25,76.2
16,26,76.9
16,29,88.8
16,30,78.0
16,33,76.7
