tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
7800,2,140.0,5001.3,37.0,286.9,4966.8
7800,3,141.8,5145.4,42.9,269.4,4924.0
7800,4,143.0,5197.1,67.6,280.9,4875.4
8400,1,159.6,5614.8,20.9,265.8,5187.4
8400,2,150.8,5398.0,37.0,300.8,5348.6
8400,3,153.0,5548.5,42.9,280.1,5294.9
8400,4,155.1,5598.0,67.6,290.1,5232.8
9000,1,171.1,6014.1,20.9,286.3,5560.9
9000,2,161.5,5811.8,37.0,306.2,5734.4
9000,3,164.4,5959.9,42.9,289.4,5671.8
9000,4,166.2,5996.9,67.6,312.5,5611.7
9600,1,181.8,6421.4,20.9,309.1,5944.0
9600,2,173.0,6198.8,37.0,320.4,6105.3
9600,3,176.1,6357.6,42.9,303.9,6042.0
9600,4,177.4,6387.2,67.6,339.3,5987.0
10200,1,193.7,6827.4,20.9,319.4,6307.3
10200,2,183.8,6603.6,37.0,332.0,6488.3
10200,3,186.8,6768.1,42.9,319.8,6423.7
10200,4,189.4,6786.6,67.6,349.9,6346.1
10800,1,205.3,7232.2,20.9,332.5,6675.3
10800,2,194.6,7010.0,37.0,345.6,6876.0
10800,3,198.5,7165.3,42.9,332.2,6790.2
10800,4,200.5,7206.0,67.6,363.4,6723.2
11400,1,216.8,7631.6,20.9,353.9,7046.0
11400,2,205.8,7408.3,37.0,355.7,7251.8
11400,3,209.5,7556.6,42.9,360.3,7171.2
11400,4,212.5,7606.8,67.6,374.9,7084.4
12000,1,228.1,8040.3,20.9,367.2,7417.1
12000,2,216.4,7805.0,37.0,371.1,7635.3
12000,3,221.2,7948.8,42.9,373.0,7535.6
12000,4,224.4,8008.2,67.6,387.4,7447.2
12600,1,239.4,8450.6,20.9,381.6,7791.9
12600,2,227.5,8201.3,37.0,382.7,8013.7
12600,3,232.6,8347.2,42.9,389.0,7908.5
12600,4,236.4,8408.0,67.6,397.6,7806.6
13200,1,250.8,8863.8,20.9,397.3,8167.4
13200,2,239.0,8592.6,37.0,395.9,8387.8
13200,3,244.1,8742.9,42.9,404.0,8277.9
13200,4,247.9,8821.6,67.6,409.9,8176.8
13800,1,262.8,9261.6,20.9,406.9,8522.4
13800,2,250.3,8982.0,37.0,408.8,8761.0
13800,3,255.0,9154.9,42.9,418.1,8658.9
13800,4,259.3,9232.9,67.6,423.1,8548.5
14400,1,273.6,9641.9,20.9,446.2,8905.9
14400,2,261.4,9347.0,37.0,439.6,9137.6
14400,3,266.2,9547.3,42.9,442.3,9037.1
14400,4,271.0,9631.1,67.6,440.6,8916.5
15000,1,285.5,10052.4,22.7,454.8,9271.6
15000,2,272.7,9730.0,41.2,454.6,9509.7
15000,3,278.0,9935.0,44.7,455.8,9400.0
15000,4,282.5,10029.8,76.1,452.3,9276.4
15600,1,297.5,10453.9,22.7,464.1,9630.2
15600,2,284.1,10122.9,42.4,461.3,9877.4
15600,3,289.3,10329.5,45.8,470.3,9768.3
15600,4,294.1,10436.8,76.2,464.1,9644.9
16200,1,309.3,10852.6,25.1,476.6,9990.7
16200,2,295.0,10506.4,49.4,479.0,10254.4
16200,3,300.2,10728.4,48.6,490.4,10146.8
16200,4,305.4,10836.8,84.1,478.8,10010.6
16800,1,321.2,11251.1,25.9,495.3,10355.1
16800,2,306.0,10893.4,51.4,498.1,10633.2
16800,3,311.7,11132.9,50.3,500.2,10517.1
16800,4,316.7,11224.5,87.0,506.4,10383.0
17400,1,332.0,11652.4,31.6,516.6,10729.9
17400,2,316.5,11290.0,55.3,517.5,11018.6
17400,3,322.8,11510.1,52.5,529.0,10891.7
17400,4,328.3,11625.3,88.4,522.7,10750.4
18000,1,342.4,12020.6,39.6,566.5,11117.5
18000,2,326.9,11678.7,57.4,543.0,11407.9
18000,3,333.2,11869.2,60.1,576.4,11275.9
18000,4,339.5,12022.7,96.1,542.1,11115.8
18600,1,353.7,12407.7,41.3,589.2,11486.2
18600,2,337.4,12078.5,57.4,561.0,11795.6
18600,3,344.5,12265.6,60.3,594.5,11650.8
18600,4,350.3,12434.7,96.8,561.2,11496.9
19200,1,365.0,12823.0,43.0,600.8,11859.2
19200,2,348.4,12467.1,60.2,580.1,12173.2
19200,3,356.1,12659.1,63.4,609.6,12017.2
19200,4,362.2,12831.6,105.2,575.9,11855.6
19800,1,376.5,13225.6,45.1,614.7,12225.0
19800,2,359.4,12861.3,64.8,589.3,12549.0
19800,3,367.3,13049.5,65.9,629.4,12390.0
19800,4,373.4,13225.5,113.1,598.0,12222.5
20400,1,388.2,13632.3,50.2,626.0,12592.7
20400,2,370.9,13246.3,72.2,597.8,12912.2
20400,3,378.5,13444.5,73.1,644.7,12758.9
20400,4,384.6,13630.1,123.1,610.7,12590.8
21000,1,398.9,14029.6,55.9,653.0,12968.1
21000,2,381.1,13604.8,75.7,645.0,13307.0
21000,3,388.5,13808.1,76.0,698.2,13157.3
21000,4,395.8,14029.9,133.0,623.5,12953.8
21600,1,410.1,14444.2,55.9,665.9,13343.7
21600,2,390.8,13968.6,75.9,693.2,13709.2
21600,3,398.2,14185.4,76.9,749.5,13562.6
21600,4,406.7,14411.7,133.7,661.1,13334.6
22200,1,422.0,14845.8,55.9,678.5,13706.5
22200,2,400.2,14335.3,75.9,748.9,14123.1
22200,3,408.4,14548.5,76.9,799.3,13957.7
22200,4,418.2,14820.0,133.7,672.9,13704.0
22800,1,432.9,15250.5,55.9,703.0,14090.9
22800,2,410.9,14715.8,75.9,777.3,14511.5
22800,3,419.6,14949.5,76.9,811.5,14330.7
22800,4,429.4,15238.7,133.7,687.4,14081.1
23400,1,443.2,15643.0,55.9,738.1,14481.9
23400,2,421.6,15086.6,75.9,806.6,14896.1
23400,3,431.0,15361.9,76.9,821.6,14710.4
23400,4,441.0,15626.6,133.7,709.8,14447.9
24000,1,454.5,16068.0,55.9,746.7,14856.3
24000,2,433.0,15475.1,75.9,820.3,15266.4
24000,3,442.0,15770.5,76.9,832.6,15087.2
24000,4,452.3,16038.5,133.7,724.9,14824.5
24600,1,465.8,16480.0,55.9,759.8,15228.2
24600,2,443.9,15856.8,75.9,843.7,15647.8
24600,3,453.2,16162.1,76.9,856.2,15464.0
24600,4,463.3,16445.6,133.7,743.7,15202.0
25200,1,477.3,16893.9,55.9,774.2,15603.1
25200,2,455.2,16256.5,75.9,853.4,16024.9
25200,3,464.5,16557.5,76.9,872.9,15835.3
25200,4,475.0,16856.8,133.7,757.2,15571.6
25800,1,488.9,17300.2,55.9,788.3,15969.4
25800,2,466.6,16648.7,75.9,865.6,16396.5
25800,3,476.1,16957.5,76.9,885.4,16205.7
25800,4,486.4,17266.2,133.7,768.6,15938.7
26400,1,500.3,17712.8,55.9,799.2,16338.8
26400,2,476.7,17044.0,75.9,891.2,16795.1
26400,3,487.0,17356.0,76.9,904.0,16584.1
26400,4,497.8,17663.1,133.7,790.2,16310.2
27000,1,512.2,18108.7,55.9,816.7,16704.0
27000,2,487.0,17404.3,75.9,935.9,17185.4
27000,3,497.9,17731.1,76.9,938.2,16967.2
27000,4,509.0,18077.4,133.7,805.1,16688.7
27600,1,523.7,18522.4,55.9,825.6,17071.6
27600,2,498.1,17799.0,75.9,949.5,17565.6
27600,3,509.7,18132.0,76.9,946.5,17331.7
27600,4,520.3,18496.9,133.7,817.7,17064.8
28200,1,535.1,18923.5,55.9,847.5,17447.5
28200,2,508.4,18170.9,75.9,985.0,17954.9
28200,3,520.8,18511.1,76.9,978.4,17708.6
28200,4,531.1,18869.9,133.7,860.7,17447.0
28800,1,546.3,19329.7,55.9,867.3,17821.4
28800,2,519.4,18559.6,75.9,1007.7,18339.8
28800,3,531.9,18898.7,76.9,1004.2,18088.9
28800,4,542.2,19289.0,133.7,875.7,17827.4
