row,col,avg_count
0,2,0.1
0,4,0.2
0,5,0.1
0,6,245.9
0,7,111.1
0,8,22.4
0,9,0.1
0,10,0.7
0,11,0.7
0,12,0.9
0,13,15.2
0,14,45.2
0,15,51.6
0,16,0.7
0,17,1.1
0,18,1.3
0,19,1.6
0,20,39.7
0,21,40.0
0,22,12.7
0,23,0.2
0,24,0.5
0,25,0.3
0,26,0.2
0,27,162.5
0,28,130.3
0,29,113.7
0,30,0.2
0,31,0.1
1,0,0.1
1,1,11.1
1,2,165.1
1,3,0.6
1,4,0.3
1,5,7.6
1,6,50.0
1,7,264.5
1,8,46.7
1,9,3.1
1,10,20.1
1,11,142.9
1,12,19.1
1,13,29.0
1,14,135.4
1,15,107.5
1,16,17.9
1,17,2.9
1,18,8.5
1,19,33.5
1,20,125.8
1,21,137.3
1,22,10.6
1,23,31.2
1,24,8.4
1,25,3.8
1,26,11.6
1,27,99.0
1,28,221.1
1,29,36.3
1,30,0.1
1,31,0.2
1,32,60.7
1,33,4.6
2,1,169.9
2,5,23.6
2,8,60.5
2,9,17.4
2,12,148.1
2,13,30.3
2,16,90.4
2,17,0.1
2,18,20.3
2,21,113.4
2,22,28.7
2,25,3.1
2,26,69.6
2,29,10.2
2,30,0.4
2,33,59.7
2,34,0.2
3,1,2.5
3,4,0.4
3,5,6.7
3,8,4.0
3,9,0.4
3,12,0.4
3,13,3.0
3,16,3.4
3,17,0.1
3,18,0.9
3,21,4.3
3,22,1.1
3,25,0.4
3,26,2.6
3,29,6.3
3,30,0.8
3,33,2.6
4,0,0.1
4,1,1.5
4,4,0.1
4,5,8.3
4,8,2.4
4,9,0.5
4,12,1.3
4,13,2.2
4,16,1.2
4,18,1.7
4,21,1.9
4,22,0.8
4,25,0.5
4,26,2.2
4,29,6.8
4,30,0.2
4,33,2.9
5,1,3.0
5,4,0.4
5,5,4.6
5,8,3.3
5,9,0.3
5,12,0.1
5,13,2.8
5,16,1.9
5,17,0.1
5,18,1.6
5,21,2.9
5,22,0.4
5,25,0.2
5,26,2.3
5,29,4.7
5,30,0.3
5,33,2.8
6,1,2.7
6,4,0.2
6,5,4.4
6,8,3.5
6,9,0.5
6,12,0.3
6,13,1.3
6,16,2.0
6,18,1.2
6,21,2.4
6,22,0.7
6,26,1.1
6,29,3.9
6,30,0.2
6,33,1.9
6,34,0.2
7,1,1.3
7,4,1.4
7,5,3.3
7,8,2.5
7,9,0.9
7,12,0.9
7,13,2.4
7,16,1.5
7,18,0.4
7,21,2.9
7,22,0.2
7,25,0.2
7,26,2.0
7,29,2.6
7,30,0.2
7,33,1.5
8,1,1.9
8,4,0.6
8,5,3.1
8,8,0.6
8,9,1.2
8,12,1.2
8,13,1.7
8,16,1.2
8,17,0.1
8,18,1.3
8,21,2.4
8,22,0.5
8,25,1.0
8,26,1.3
8,29,3.0
8,30,0.2
8,33,1.5
9,1,1.6
9,4,0.1
9,5,1.3
9,8,1.3
9,9,0.3
9,12,0.2
9,13,2.6
9,16,1.9
9,17,0.3
9,18,0.8
9,21,1.3
9,22,0.5
9,25,0.7
9,26,0.8
9,29,1.6
9,30,0.2
9,33,0.2
9,34,0.1
10,1,0.9
10,5,1.1
10,8,1.3
10,9,0.7
10,12,0.2
10,13,2.0
10,16,1.0
10,17,0.1
10,18,1.2
10,21,2.0
10,22,0.9
10,26,0.6
10,29,2.4
10,30,0.2
10,33,1.1
11,1,1.2
11,4,0.4
11,5,0.6
11,8,0.4
11,9,0.5
11,12,0.2
11,13,1.2
11,16,0.9
11,17,0.1
11,18,0.5
11,21,2.8
11,22,0.5
11,25,0.4
11,26,1.4
11,29,1.1
11,30,0.2
11,33,2.1
11,34,0.1
12,1,1.7
12,4,0.1
12,5,1.5
12,8,1.0
12,9,0.2
12,12,0.2
12,13,0.9
12,16,0.7
12,18,0.8
12,21,2.9
12,22,0.6
12,25,0.3
12,26,0.9
12,29,0.2
12,30,0.1
12,33,2.4
12,34,0.1
13,1,0.5
13,4,0.2
13,5,3.0
13,8,0.8
13,9,0.1
13,12,0.3
13,13,1.4
13,16,1.2
13,17,0.1
13,18,0.3
13,21,2.7
13,22,0.3
13,25,0.4
13,26,0.5
13,29,1.3
13,30,0.2
13,33,0.7
14,1,0.5
14,4,0.2
14,5,0.7
14,8,1.2
14,9,0.8
14,12,0.1
14,13,0.3
14,16,0.3
14,17,0.1
14,18,0.2
14,21,1.6
14,22,0.3
14,25,0.1
14,26,0.6
14,29,2.3
14,30,0.3
14,33,1.5
15,1,0.3
15,4,0.2
15,5,0.9
15,8,0.4
15,9,0.9
15,12,0.1
15,13,0.5
15,16,0.5
15,18,1.0
15,21,1.3
15,22,1.8
15,26,0.3
15,29,1.6
15,30,0.5
15,33,0.3
16,1,0.4
16,4,0.2
16,5,2.1
16,9,0.4
16,13,1.3
16,16,0.4
16,18,0.3
16,21,2.4
16,22,1.0
16,25,0.3
16,26,0.1
16,29,0.4
16,30,0.1
16,33,0.3
17,0,0.1
17,1,0.9
17,4,0.1
17,5,1.3
17,8,0.4
17,9,0.8
17,12,0.1
17,13,1.0
17,16,0.4
17,17,0.1
17,18,0.1
17,21,1.4
17,22,0.2
17,25,0.2
17,26,0.1
17,29,0.9
17,30,0.2
17,33,0.6
18,1,0.5
18,5,1.3
18,8,0.5
18,9,0.4
18,12,0.2
18,13,0.9
18,18,0.4
18,21,1.5
18,22,0.3
18,25,0.1
18,26,0.8
18,29,0.9
18,33,0.2
18,34,0.1
19,1,0.3
19,5,0.6
19,8,0.4
19,12,0.7
19,13,0.3
19,18,0.7
19,21,0.4
19,22,0.3
19,26,0.7
19,29,0.1
19,30,0.1
19,33,0.5
20,1,0.3
20,5,0.7
20,12,0.3
20,13,0.5
20,18,0.4
20,21,0.6
20,25,0.3
20,26,0.1
20,33,0.2
21,1,0.4
21,4,0.2
21,5,0.1
21,12,0.9
21,13,0.3
21,18,0.7
21,21,0.1
21,25,0.2
21,26,0.2
21,33,0.4
22,4,0.5
22,5,0.2
22,12,1.4
22,17,0.1
22,18,0.6
22,21,0.1
22,25,0.1
22,29,0.1
22,30,0.5
22,33,0.2
23,4,0.1
23,12,0.3
23,21,0.7
23,29,0.2
23,30,0.4
23,33,0.5
