row,col,avg_count
8,17,0.3
8,18,2.3
8,21,6.0
8,22,0.3
8,25,2.6
8,26,2.4
8,29,4.9
8,30,0.3
8,33,3.1
8,34,0.1
9,0,0.1
9,1,5.3
9,4,0.7
9,5,4.0
9,8,2.5
9,9,0.7
9,12,1.3
9,13,3.0
9,16,2.5
9,17,0.1
9,18,1.6
9,21,3.5
9,22,0.5
9,25,1.0
9,26,2.5
9,29,4.4
9,30,0.4
9,33,3.6
9,34,0.1
10,0,0.1
10,1,5.2
10,4,0.2
10,5,4.1
10,8,0.5
10,9,1.1
10,12,1.0
10,13,3.6
10,16,1.4
10,18,2.7
10,21,2.9
10,22,1.9
10,25,1.9
10,26,2.1
10,29,7.1
10,30,0.7
10,33,2.5
11,1,2.4
11,4,0.3
11,5,3.0
11,8,1.9
11,9,0.4
11,12,0.4
11,13,2.6
11,16,3.2
11,18,1.9
11,21,5.0
11,22,1.9
11,25,0.6
11,26,2.0
11,29,4.2
11,30,0.4
11,33,3.0
12,1,2.1
12,4,0.6
12,5,3.1
12,8,1.3
12,9,0.3
12,12,1.6
12,13,1.4
12,16,0.8
12,17,0.1
12,18,1.0
12,21,4.2
12,22,1.9
12,25,1.0
12,26,1.6
12,29,3.2
12,30,0.3
12,33,4.9
12,34,0.1
13,1,2.2
13,4,0.8
13,5,3.2
13,8,0.9
13,9,0.4
13,12,0.7
13,13,1.0
13,16,0.9
13,17,0.2
13,18,1.4
13,21,1.9
13,22,1.1
13,25,0.4
13,26,1.5
13,29,1.6
13,30,0.9
13,33,2.5
14,1,1.4
14,4,0.4
14,5,1.5
14,8,1.1
14,9,0.9
14,12,0.1
14,13,1.2
14,16,1.6
14,18,1.9
14,21,1.6
14,22,0.7
14,25,1.1
14,26,2.4
14,29,1.4
14,30,1.1
14,33,1.8
15,1,1.5
15,4,0.4
15,5,1.5
15,8,0.8
15,9,0.7
15,12,0.2
15,13,1.2
15,16,1.4
15,17,0.1
15,18,1.1
15,21,0.7
15,22,0.7
15,25,0.8
15,26,1.2
15,29,3.4
15,30,0.7
15,33,0.7
15,34,0.1
16,1,1.0
16,5,1.2
16,8,0.1
16,9,1.0
16,13,0.8
16,16,2.5
16,17,0.1
16,18,0.4
16,21,1.1
16,22,0.4
16,25,0.4
16,26,0.9
16,29,0.9
16,30,0.2
16,33,0.3
17,4,0.1
17,5,0.3
17,9,0.2
17,12,0.5
17,13,0.5
17,16,1.2
17,17,0.2
17,21,0.7
17,22,0.9
17,25,0.1
17,26,0.4
17,29,0.7
17,33,0.5
18,1,0.1
18,5,0.9
18,9,0.2
18,12,0.3
18,13,0.1
18,16,0.3
18,21,0.6
18,22,0.1
18,30,0.1
18,33,0.2
19,21,1.3
