row,col,avg_count
13,26,100.4
13,29,100.3
13,30,101.6
13,33,105.4
13,34,1.3
14,0,0.6
14,1,87.1
14,4,83.1
14,5,89.8
14,8,86.2
14,9,78.8
14,12,84.5
14,13,82.6
14,16,84.2
14,17,5.3
14,18,66.3
14,21,110.8
14,22,83.6
14,25,85.2
14,26,86.4
14,29,83.3
14,30,86.2
14,33,81.1
14,34,0.7
15,0,0.6
15,1,68.4
15,4,64.3
15,5,69.2
15,8,67.9
15,9,57.9
15,12,62.1
15,13,62.8
15,16,65.7
15,17,0.7
15,18,50.0
15,21,86.8
15,22,69.7
15,25,67.2
15,26,68.0
15,29,69.5
15,30,65.2
15,33,64.7
15,34,0.5
16,0,0.1
16,1,50.9
16,4,44.6
16,5,52.0
16,8,48.6
16,9,44.2
16,12,43.0
16,13,49.2
16,16,53.8
16,17,0.5
16,18,29.0
16,21,67.8
16,22,50.8
16,25,50.1
16,26,47.9
16,29,50.6
16,30,45.9
16,33,48.1
17,0,0.1
17,1,33.5
17,4,28.8
17,5,31.8
17,8,31.3
17,9,25.8
17,12,28.1
17,13,33.4
17,16,35.5
17,17,0.3
17,18,20.1
17,21,50.7
17,22,32.9
17,25,33.5
17,26,30.7
17,29,32.9
17,30,30.7
17,33,29.2
18,1,12.8
18,4,10.5
18,5,12.3
18,8,10.4
18,9,8.9
18,12,9.7
18,13,10.5
18,16,12.3
18,17,0.1
18,18,21.4
18,21,29.9
18,22,11.5
18,25,12.1
18,26,11.0
18,29,12.1
18,30,12.0
18,33,10.9
19,13,0.3
19,14,0.2
19,15,0.2
19,16,0.2
19,18,24.1
19,19,19.8
19,20,21.2
19,21,18.5
