tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
3027,0.8651,1.1249,1.0525,0.701,0.8413,1.1119
3028,0.7081,0.8437,0.9036,0.6102,0.7426,0.8437
3029,0.7591,1.052,0.938,0.6459,0.8395,0.9385
3030,0.7847,1.052,1.0818,0.5783,0.7341,0.6263
3031,0.5923,0.7754,1.1969,0.8631,0.9036,0.9061
3032,0.6758,0.8796,1.1969,1.137,0.955,0.8679
3033,0.4961,0.5359,0.9576,1.1788,0.8908,1.1712
3034,0.9273,0.8944,1.2031,1.2068,0.8497,1.1303
3035,0.9281,0.9318,0.9625,1.0553,0.9781,1.0993
3036,0.8533,1.066,1.1243,1.2294,0.9577,0.7811
3037,0.9266,0.9526,0.7894,1.2305,0.9066,1.1781
3038,1.0127,1.0659,1.0396,1.132,0.9707,1.1705
3039,1.2199,0.8913,0.8686,1.2176,0.966,1.1359
3040,1.2456,1.0902,0.8901,1.1041,0.9748,1.1436
3041,1.062,1.1777,0.9033,1.1807,0.8188,0.7858
3042,1.0901,1.1506,1.1492,1.0515,0.7071,0.9377
3043,1.2146,1.1773,1.1486,1.2174,1.0608,1.1856
3044,0.8533,0.8835,1.0023,1.0336,0.7617,1.0965
3045,0.9876,1.1497,0.9821,1.1643,0.8457,1.1823
3046,0.9416,1.132,1.0653,0.8813,1.0254,1.206
3047,0.6881,0.697,1.103,0.8218,1.1296,0.637
3048,0.7934,0.7996,1.0838,0.5493,1.0624,0.7888
3049,1.0026,0.8329,0.5049,0.6507,1.0784,1.0265
3050,0.8448,0.9442,0.9283,0.8648,1.1274,1.2032
3051,1.0669,0.8189,0.9612,0.7156,0.5768,1.0404
3052,1.0287,0.771,0.8552,0.3411,0.7421,1.0683
3053,0.9847,0.68,1.1212,0.5759,0.9133,1.1338
3054,0.8421,0.7049,1.1632,0.9206,0.9374,1.2203
3055,0.9176,0.4918,0.8229,0.6517,1.0023,1.1656
3056,0.6101,0.5206,1.1569,0.8507,0.8838,0.9911
3057,0.7544,0.3533,1.1707,1.0543,0.9542,1.1199
3058,0.8429,0.6275,0.725,0.8957,1.0538,1.078
3059,0.9666,0.6971,0.9359,0.94,1.1069,1.0913
3060,0.9147,1.0595,1.0474,0.8904,0.9849,1.2078
3061,1.0543,0.9369,1.0098,0.9563,0.8271,1.2152
3062,1.0196,1.1707,0.9444,1.0457,1.0646,0.9723
3063,1.0868,0.8619,0.9335,0.8653,1.0729,1.2358
3064,1.0865,0.979,0.8859,1.1728,1.0156,1.2358
3065,1.0568,0.9903,1.0014,1.2134,1.0181,1.172
3066,0.8777,1.0338,0.9162,1.2572,0.9574,1.076
3067,1.0852,1.1294,0.908,1.2465,1.1142,0.8794
3068,0.9815,1.0388,0.9195,1.0856,0.99,0.9536
3069,0.6874,0.8511,0.9169,1.1567,0.9537,0.8549
3070,0.4839,1.1114,0.8813,1.2627,0.6436,1.0354
3071,0.5196,1.0538,0.8214,0.7976,0.6069,1.0111
3072,0.7501,1.1114,0.4851,1.1644,0.7171,1.0077
3073,0.3463,1.1114,0.8482,0.8171,0.6536,0.9314
3074,0.4844,0.8664,1.0315,0.8283,0.6246,0.836
3075,0.5335,1.0608,0.7854,0.8326,0.805,0.7529
3076,0.5022,0.9026,0.8976,0.6357,0.5105,0.6731
3077,0.486,0.7157,0.88,1.0085,1.1143,0.454
3078,0.3971,1.0183,0.7579,1.077,1.1143,0.2046
3079,0.4218,1.121,0.8543,0.8733,1.1143,0.6529
3080,0.8478,1.0378,0.712,0.9254,0.8957,0.6521
3081,0.9562,1.0513,0.5981,1.0295,1.1378,0.7146
3082,0.919,1.1211,0.6126,0.9303,1.0242,0.6896
3083,0.7593,1.0954,0.6111,0.9737,0.8148,0.5226
3084,0.9013,0.8842,0.6495,0.9139,0.9271,0.5083
3085,0.8462,0.9402,0.7279,0.9797,1.0411,0.5168
3086,0.9022,0.8569,0.8254,0.8177,0.7792,0.8386
3087,0.8499,0.9968,0.8308,0.7609,1.0943,0.7757
3088,0.8808,1.1234,0.7759,0.8919,1.1031,0.8153
3089,0.7486,0.7439,0.8248,0.5793,0.8827,0.8238
3090,0.6783,1.1013,0.733,0.8551,1.074,0.7217
3091,0.3873,1.0112,0.7743,0.7404,0.9302,0.4086
3092,0.337,0.7332,0.8222,0.6911,0.8672,0.6467
3093,0.3257,0.5876,0.9703,0.7394,1.0634,0.6949
3094,0.5053,1.0481,0.9159,0.7631,1.125,0.7721
3095,0.4594,0.9913,0.8208,0.6103,1.0263,0.7588
3096,0.3918,1.0069,0.7762,0.767,0.8598,0.7708
3097,0.5475,0.9048,0.9502,0.8547,0.9082,0.7836
3098,0.3906,0.9439,0.9425,0.8987,0.9797,0.727
3099,0.3088,1.1058,0.7656,0.9551,0.9674,0.7499
3100,0.7694,1.0585,0.6632,0.92,0.8458,0.7783
3101,0.5401,1.071,0.4848,1.1314,0.976,0.9135
3102,1.0288,0.772,0.5636,1.1655,1.0701,0.9972
3103,0.9452,1.0828,0.6846,1.1579,0.9616,0.973
3104,0.8239,0.759,0.7024,1.1731,1.0266,0.899
3105,0.7784,0.9138,0.7806,1.0643,1.0904,0.9318
3106,0.9984,0.9704,0.7594,1.0754,1.0633,0.9302
3107,1.0698,0.9706,0.5697,0.8976,1.0833,0.7135
3108,0.8581,0.7728,0.7493,1.2284,1.0891,0.6956
3109,1.1426,0.8116,0.7194,1.144,1.0593,0.7874
3110,1.1447,0.8226,0.8716,0.9975,0.8378,0.5537
3111,1.1094,0.3571,0.8558,1.1664,0.7721,0.7311
3112,0.9622,0.6115,0.7948,1.1373,0.9932,0.3952
3113,0.9172,0.6174,0.706,1.0482,0.9972,0.5745
3114,1.0871,0.5058,0.5502,0.954,1.0966,0.3796
3115,1.091,0.6972,0.6875,1.2633,1.1025,0.7736
3116,1.0032,0.4575,0.4578,1.0107,0.8641,0.7948
3117,1.1009,0.3077,0.4205,1.0286,1.0937,0.4933
3118,1.043,0.4625,0.687,1.1256,1.1443,1.0299
3119,1.0521,0.6536,0.6926,1.0142,0.9171,1.1026
3120,1.0372,0.6709,0.6872,1.1201,0.9127,0.9695
3121,0.9473,0.6324,0.7545,1.1356,1.0843,1.1907
3122,0.9113,0.9115,0.7001,1.0092,1.0843,0.8825
3123,0.841,0.937,0.9028,1.0506,0.8346,1.1913
3124,0.9262,0.901,1.0585,1.1351,0.8905,1.1927
3125,0.8673,0.9394,1.1438,1.0614,1.1743,1.045
3126,0.6203,0.7387,0.806,1.2241,1.1743,1.0931
3127,0.6347,0.7212,0.97,1.2241,0.7829,1.0072
3128,0.9017,0.6576,1.1079,1.1922,1.1409,1.0886
3129,0.9076,0.5452,1.0775,0.799,1.0995,0.9869
3130,0.8936,0.4457,1.0199,0.9922,0.8016,0.9574
3131,0.7427,0.5236,1.1796,0.8511,0.6404,0.9362
3132,0.8257,0.7475,1.1891,0.8922,1.0738,1.0194
3133,0.8594,0.7364,1.2143,0.9504,1.1619,0.5165
3134,0.6635,0.684,0.9155,0.5972,1.0225,0.7695
3135,0.8825,0.8963,1.2436,0.9233,1.1125,0.7674
3136,0.8941,0.6612,0.8828,0.7824,0.865,0.6149
3137,1.014,0.9778,1.1769,0.9564,0.7684,0.0
3138,0.9349,0.8086,0.8499,0.6804,0.7692,0.6593
3139,0.9248,0.8443,0.9329,0.691,0.863,0.724
3140,0.8817,0.8124,0.8819,0.893,1.0466,0.7634
3141,0.7899,0.8004,1.0814,0.9178,0.8503,1.3039
3142,0.6889,0.8162,0.7568,0.8943,0.9109,1.2926
3143,0.7816,0.6238,1.1482,0.8699,1.0858,0.944
3144,0.7664,0.5915,1.0494,0.897,0.7219,1.0618
3145,0.7469,0.6947,1.1299,1.0355,0.9162,1.0783
3146,0.6496,0.9238,1.0006,0.9527,0.7548,0.9156
3147,0.6701,0.7433,0.8681,0.973,1.2091,0.8595
3148,0.4513,0.9473,0.9461,0.4285,1.209,0.967
3149,0.8735,0.959,0.8962,0.6124,0.8093,1.1768
3150,0.8742,0.7568,1.0215,0.3799,0.9303,1.2095
3151,0.6988,0.7214,1.0398,0.0097,1.1603,1.2074
3152,0.7404,1.0449,0.9795,0.3131,1.0063,1.114
3153,0.7404,0.9226,1.019,0.1357,1.1393,1.1242
3154,0.745,0.9728,0.9742,0.002,0.994,1.1383
3155,0.684,1.0933,0.9776,0.0117,1.1523,1.1913
3156,0.4975,1.1322,0.9215,0.3454,1.1423,1.1842
3157,0.8239,1.1597,0.8414,0.5952,0.949,1.1039
3158,0.4439,0.7323,0.7765,0.5502,1.0529,1.165
3159,1.0848,1.0002,0.522,0.8897,0.9663,0.9114
3160,1.1511,0.944,0.8219,0.9904,0.9048,1.1471
3161,1.1511,1.0115,0.9018,0.8386,0.8673,1.1829
3162,1.093,0.9044,0.9372,1.0194,1.1494,1.1824
3163,1.0144,0.8255,0.8043,0.9518,0.7554,0.7459
3164,1.1046,1.076,0.842,0.8563,1.1586,0.9404
3165,1.1173,0.9589,0.9951,1.0802,1.1577,0.7793
3166,1.0741,1.0019,1.0166,1.1253,1.1037,1.2245
3167,1.0387,0.7836,0.988,1.1243,0.9964,1.1289
3168,0.9434,0.7222,0.7569,1.1456,1.1371,0.9849
3169,0.9564,1.0721,1.001,1.1841,1.1823,1.2438
3170,1.0234,0.8469,1.0686,0.9943,0.9837,1.2321
3171,1.1024,1.0009,1.1255,1.049,0.8638,0.8248
3172,1.0782,0.8776,1.1962,1.0407,0.5914,1.2259
3173,1.1754,0.7706,1.1777,0.7327,1.1033,1.1857
3174,1.1754,0.7736,1.1749,0.9697,1.043,0.8294
3175,1.0173,0.8104,0.8692,0.7402,1.0985,0.9146
3176,0.7175,1.0977,0.9811,1.0098,1.0468,0.6838
3177,1.2216,0.9551,0.7292,1.1983,0.8593,0.9843
3178,1.1989,0.937,1.0849,1.1447,0.9173,1.001
3179,1.2012,0.8411,0.78,1.0354,0.971,1.1536
3180,1.1055,1.0062,0.8331,1.1309,0.95,0.8653
3181,0.7948,1.0856,0.7315,1.0361,1.0036,1.1675
3182,0.7317,1.084,0.7913,0.9528,0.8401,0.8622
3183,0.942,1.0804,0.6886,0.822,1.1295,0.9894
3184,0.8686,0.8526,0.8319,1.0554,1.1855,0.8441
3185,0.5246,0.771,0.9639,1.1586,0.9466,1.1848
3186,0.9924,0.9821,0.8833,1.1737,0.9081,1.1227
3187,1.1892,1.0277,0.8224,1.1819,0.9811,0.734
3188,1.1129,0.8998,1.0974,0.9324,1.0843,0.9283
3189,1.1893,1.1102,1.179,1.1837,1.1775,0.7019
3190,0.9818,1.0309,1.1969,1.1971,1.1866,1.1135
3191,0.9487,0.9719,1.1197,0.818,0.98,1.1113
3192,1.2195,1.0235,0.985,0.9784,0.8244,0.8856
3193,0.7873,0.8389,0.8337,1.0642,1.1769,1.1022
3194,0.959,1.1704,1.009,0.7152,0.96,0.9569
3195,1.1583,1.1704,1.1439,0.9736,1.0292,1.0517
3196,1.1537,1.1694,0.7748,0.84,1.021,1.0489
3197,1.0135,0.9706,0.9556,0.6915,0.9732,0.8243
3198,1.1443,1.0793,0.9185,0.7675,1.0194,1.0283
3199,1.1476,0.8635,0.9287,0.9167,0.8711,0.9869
3200,1.1916,1.1066,1.0717,0.5779,1.0103,1.039
3201,1.1097,0.7907,0.897,0.9585,0.8697,0.9359
3202,1.088,0.9496,0.6851,1.1337,0.9579,0.9215
3203,0.9894,1.0659,0.9409,0.8976,0.8352,0.8768
3204,1.0347,1.0967,0.9469,1.2026,0.8734,1.2714
3205,1.2234,1.0968,0.802,1.2078,0.9991,1.2849
3206,1.1693,1.0308,0.8547,1.0702,0.9345,1.2849
3207,1.0792,0.9157,0.7578,0.7231,0.9358,1.2256
3208,0.8872,0.693,0.8521,0.7705,0.9526,1.0762
3209,0.6858,1.0314,0.8015,0.7635,1.102,0.4851
3210,0.7305,1.046,0.7227,0.9875,1.0645,0.6446
3211,0.7411,1.0429,1.1333,0.8039,0.8854,0.8835
3212,1.1733,1.0136,1.065,0.7052,0.7795,1.0511
3213,1.2488,1.1668,1.1361,1.0516,1.1276,1.1357
3214,1.014,1.1294,1.1357,0.914,1.142,0.9016
3215,1.1936,0.9087,1.0635,1.0277,0.9072,0.7055
3216,1.0171,1.1411,0.9747,1.0149,0.8227,0.9676
3217,1.1672,1.14,0.6712,0.981,0.9914,0.6405
3218,1.063,0.8782,0.6013,0.7046,1.0035,0.5887
3219,1.154,1.1057,0.6458,0.8955,1.0082,0.8307
3220,0.9679,1.0185,0.9348,1.1102,1.0041,0.8495
3221,0.9643,1.0093,0.946,1.062,1.0036,1.0052
3222,1.1583,0.745,0.6111,0.8439,1.0737,1.0154
3223,1.1193,0.9274,0.7283,0.9798,1.0605,1.2835
3224,1.1436,0.8491,0.7268,1.1115,1.0574,1.2382
3225,1.0739,0.9252,0.8623,0.8373,0.9562,1.085
3226,1.0351,0.498,0.7034,0.8979,1.006,0.8372
3227,1.1285,1.1012,0.6778,1.1493,1.0414,0.6563
3228,1.0725,1.1036,0.8278,0.9169,0.9882,0.4658
3229,0.8582,1.0836,0.9161,1.2585,0.976,0.6333
3230,0.8177,0.7022,0.715,1.2508,0.9714,0.4179
3231,1.2311,1.106,1.0591,1.0005,0.9785,0.7726
3232,1.2541,0.9697,0.8866,0.8682,0.995,0.6884
3233,1.0033,0.8782,0.7934,0.8581,0.9341,0.8652
3234,1.2268,0.6202,1.1704,0.7968,1.171,1.083
3235,1.1323,1.0462,0.5573,1.0144,1.0482,1.1687
3236,1.2506,0.8411,1.2208,0.9326,1.113,0.9815
3237,1.2528,1.1537,1.2208,0.9073,1.1114,0.9869
3238,0.8949,1.1607,1.2208,0.7371,0.5609,1.1114
3239,1.2516,1.1095,1.2172,1.1176,1.1564,1.1351
3240,1.2338,1.1758,0.7984,1.0237,0.9548,0.9269
3241,0.9214,1.1146,0.7794,0.9546,0.7686,1.1668
3242,0.9574,0.9968,0.9767,0.7585,0.9127,1.0755
3243,1.1952,1.1397,0.9562,0.7734,0.8729,0.9818
3244,1.151,1.1293,0.7555,0.972,0.837,1.1186
3245,1.1839,1.0769,0.7675,1.1754,0.9828,1.0768
3246,1.1662,0.8977,1.1478,1.267,0.8703,0.9407
3247,1.0359,0.8861,1.1038,0.9233,0.9651,0.9146
3248,0.9586,0.9373,1.1379,1.1997,1.1182,0.9453
3249,1.0731,0.8746,1.0855,0.8857,1.1029,1.0283
3250,0.7488,0.9801,0.9946,1.0992,0.9996,1.0366
3251,1.0416,0.8971,0.9933,1.1126,1.1258,1.0747
3252,0.7823,1.0188,1.0041,1.2869,1.1063,0.961
3253,1.2042,1.0782,1.0269,1.2673,1.1207,1.0111
3254,0.8738,0.9653,0.9989,0.7168,1.0039,1.0877
3255,1.026,1.087,0.8008,0.8579,0.9236,0.9652
3256,0.9892,0.8971,1.0785,1.0596,0.9675,0.7491
3257,0.8362,1.1986,1.0757,1.0534,0.902,0.9448
3258,0.8646,0.9589,0.9836,1.218,0.9043,1.1676
3259,1.0248,1.1854,1.1075,1.1375,0.9049,1.201
3260,1.0757,1.1829,1.0648,1.0499,0.7332,1.0847
3261,1.0191,1.2045,0.9227,1.1918,0.9205,1.054
3262,1.0754,1.14,0.8658,0.9086,0.711,1.201
3263,0.9476,1.0524,1.1458,1.2221,1.0422,1.201
3264,0.8932,0.896,1.1496,1.223,1.2199,0.6129
3265,0.7016,0.7792,1.0637,1.1518,1.2204,0.4106
3266,0.6571,0.825,1.12,1.1916,0.7419,0.3638
3267,0.6677,1.05,1.0971,1.1923,0.6777,1.0966
3268,0.5627,1.0806,1.0616,1.1568,1.0927,0.7428
3269,0.7901,1.056,1.0886,0.9652,1.0597,0.9578
3270,0.7878,0.9802,0.6777,0.9509,1.0597,1.0701
3271,0.7064,1.08,0.9833,0.9736,0.8831,1.0933
3272,1.0176,1.0286,0.9285,1.1576,1.0183,1.184
3273,0.93,0.8717,0.7922,1.0626,0.7253,1.1641
3274,0.8938,1.1465,1.1109,1.1701,0.94,0.9869
3275,0.9806,1.1465,1.099,1.1733,1.1045,1.1845
3276,1.1742,1.1258,0.8022,0.8478,1.0627,1.0085
3277,1.0991,0.8362,0.7789,1.1549,0.8984,0.9926
3278,1.1497,0.9608,0.9322,0.9696,1.1214,1.1816
3279,1.144,0.7381,0.9115,0.7307,0.9346,1.2109
3280,0.9701,0.913,1.1512,0.86,0.9909,1.1729
3281,0.9197,0.9312,1.1113,1.0173,1.0195,1.1479
3282,0.6585,0.9257,0.9896,1.0556,0.9764,1.1728
3283,0.6568,0.8785,1.1439,1.0343,0.9096,1.0257
3284,0.6835,0.9032,0.9005,0.8721,0.9896,0.7191
3285,0.5273,0.8638,1.0942,1.0347,0.8483,0.8212
3286,0.5071,0.6596,0.7461,0.9965,0.9464,1.2194
3287,0.4836,0.8334,0.8852,0.8572,0.936,1.0225
3288,1.0171,0.9282,0.8765,1.0144,1.0202,0.9866
3289,0.9978,0.8307,0.8737,1.0195,1.1024,1.2129
3290,1.2457,0.8064,0.5377,0.9277,0.9515,0.7203
3291,1.159,0.7876,1.0713,0.7262,1.0472,1.1186
3292,1.2308,0.8648,1.1592,0.8924,1.0748,1.1668
3293,0.8985,0.4873,0.8822,0.6561,0.8812,1.1836
3294,0.8942,0.9795,0.9051,0.7088,1.0609,1.245
3295,0.99,0.7474,0.8219,0.9632,1.0772,1.068
3296,1.2118,0.8659,1.0409,0.9706,0.8079,1.2369
3297,1.2118,0.8309,1.1928,0.9883,1.1346,1.0843
3298,1.165,0.8969,1.1799,0.6219,0.9142,1.02
3299,0.9321,1.0668,1.0495,0.9387,0.8046,1.2007
3300,1.0766,0.9601,0.7437,1.063,0.8883,1.1408
3301,0.8932,0.8845,0.7776,0.6108,0.8136,1.0415
3302,1.2099,0.8421,0.8755,1.2039,0.9649,1.1837
3303,1.0362,0.7985,0.7828,1.1299,1.0108,0.9067
3304,1.0693,0.5805,0.8924,1.033,1.1076,1.1151
3305,0.9469,1.1151,0.4458,1.0091,1.1505,1.1624
3306,1.1402,1.0209,0.7641,1.0005,1.084,1.2033
3307,1.0478,0.7827,0.8857,0.8096,1.0552,1.0409
3308,1.0851,0.8386,0.9993,0.7781,0.9927,0.4848
3309,1.006,0.7274,0.9055,0.9004,1.0741,1.2265
3310,0.9557,1.0601,0.8838,0.9206,1.0079,1.2702
3311,0.5908,0.9715,0.8513,0.9184,1.0602,1.0919
3312,1.0815,0.7843,0.9913,0.9225,1.0479,0.915
3313,1.0967,0.7306,0.8761,0.8979,0.8432,0.8441
3314,1.1634,0.7116,1.3148,0.8692,0.9826,1.1004
3315,0.6226,1.094,0.8782,0.8402,1.0084,1.163
3316,0.7213,0.936,1.2254,0.9521,1.099,0.8913
3317,1.1619,1.0782,0.9221,1.0353,0.9395,1.0776
3318,1.2937,1.0849,1.022,1.2567,1.0741,0.8529
3319,1.2496,1.0692,0.533,1.2567,0.9278,0.9566
3320,1.2509,0.7459,0.7981,1.0054,1.0496,0.8947
3321,1.1904,0.9169,0.3675,1.2209,0.6469,0.6701
3322,0.9365,0.7028,0.2749,0.9459,1.1348,0.8604
3323,0.872,0.7003,0.4625,1.2482,1.1468,0.8528
3324,0.9261,0.7292,0.5769,1.2491,0.8749,0.7634
3325,0.822,0.8999,0.6632,1.0004,0.7719,0.6602
3326,0.908,0.7578,0.7229,1.1131,1.0031,0.7101
3327,0.9862,0.9989,0.6387,0.8536,0.9705,0.6804
3328,1.0159,0.7284,0.6526,1.0158,0.8353,0.3392
3329,0.8491,0.8966,0.8884,1.1775,1.009,0.6546
3330,0.8413,0.9283,0.8118,0.9863,1.0788,0.6898
3331,0.8131,0.9173,0.869,0.8724,0.9924,0.8343
3332,0.9318,1.0118,0.6847,1.1966,0.9499,0.4722
3333,0.7928,1.0195,0.9842,1.1265,0.6525,0.8023
3334,0.7319,0.9625,0.9929,1.0076,0.7919,0.9581
3335,0.6827,0.8497,1.0141,1.1717,0.7581,0.7071
3336,0.6461,1.0557,1.0091,0.9476,0.673,0.8957
3337,0.6477,0.841,0.7043,0.6515,0.56,0.9069
3338,0.6356,0.8222,0.7251,0.8363,0.6566,0.7854
3339,0.3082,0.8616,0.8309,0.599,0.4869,1.072
3340,0.5439,0.8388,0.8371,0.9561,0.5459,1.0637
3341,0.4805,0.6765,0.7785,0.9291,0.6354,1.0488
3342,0.6319,0.778,0.7358,0.9268,0.741,0.923
3343,0.6723,0.6381,0.864,0.5305,0.8079,0.7938
3344,0.8152,0.644,0.7607,1.0128,1.1346,0.9866
3345,0.6467,0.6232,0.6084,0.9718,1.1345,1.0088
3346,0.7834,0.652,0.3878,0.8138,1.1252,0.7318
3347,0.762,0.5353,0.0859,0.8227,0.8629,0.9474
3348,0.9209,0.5305,0.6621,0.9624,1.1272,0.9237
3349,0.7584,0.7199,0.7514,0.9019,1.1227,0.6014
3350,0.9864,0.8311,0.7592,1.0809,0.8681,1.0049
3351,1.0049,0.8115,0.4819,0.9842,1.0722,0.7905
3352,0.9373,0.7149,0.8105,0.8199,0.7263,0.7014
3353,0.9909,0.4583,0.8938,0.8677,0.9492,0.5557
3354,0.9273,0.6616,1.0635,0.78,0.9817,0.8425
3355,0.9213,0.5911,1.1021,0.7992,0.9246,0.9187
3356,1.0058,0.8745,0.8928,0.6388,0.9655,0.7967
3357,0.95,0.8769,0.8924,0.8331,0.8082,0.8599
3358,0.836,0.68,0.903,0.6377,0.7982,0.9235
3359,1.1158,0.738,0.943,0.7912,0.6756,0.8753
3360,1.1257,0.7579,1.0308,0.7841,0.5258,0.841
3361,1.1893,0.7424,0.9355,0.7885,0.7038,0.6078
3362,0.9096,0.5939,0.927,0.8089,0.7389,0.5947
3363,1.108,0.7869,1.1814,0.7259,0.4142,0.7564
3364,1.1495,0.8353,1.0931,0.7471,0.6916,0.7865
3365,0.6678,0.8742,1.1131,0.7779,0.5832,0.8076
3366,1.1973,0.855,1.1131,0.7367,0.7206,0.8023
3367,1.1961,0.8645,1.1131,0.9408,0.8594,0.7585
3368,0.8471,0.9491,0.4102,0.6769,0.6018,0.5705
3369,1.2152,0.9853,0.9112,1.0158,0.932,0.7767
3370,1.2265,0.8952,0.6701,1.013,0.9645,0.8249
3371,1.1746,0.719,0.6229,0.9191,0.8924,0.8208
3372,1.0289,0.7176,0.813,1.0225,0.7594,0.8109
3373,1.2177,0.934,0.7669,0.9592,0.876,0.6004
3374,1.1979,0.7081,0.5932,0.6749,0.9235,0.8183
3375,1.2072,0.7842,0.9076,0.9804,0.7736,0.5867
3376,1.0664,0.7383,0.9846,0.8368,0.904,0.7921
3377,0.9042,0.8579,0.9843,0.8955,0.8901,0.9597
3378,0.9086,0.6586,0.8195,1.0553,0.8038,0.8554
3379,0.8686,0.8686,0.8508,0.7625,0.7273,0.9659
3380,0.9675,0.8563,1.0031,0.8724,0.7903,1.0273
3381,1.0687,0.6707,1.1424,0.8187,0.7234,1.2335
3382,1.0,0.7342,1.0969,0.7983,0.628,1.0557
3383,0.9801,0.7821,0.946,0.7142,0.5934,1.2869
3384,1.0225,0.7563,1.0762,0.6459,0.3477,1.0241
3385,1.0037,0.9785,0.9206,0.9325,0.6553,1.1298
3386,1.0205,0.9568,0.8847,0.9728,0.8047,0.9177
3387,0.9194,0.9414,0.5989,1.0293,0.679,0.7767
3388,0.9154,0.9389,0.575,1.0285,0.8558,0.8349
3389,0.8212,0.9553,0.0178,1.0162,0.8536,0.5731
3390,1.0026,0.9479,0.0008,0.8642,0.9909,0.9274
3391,0.7852,0.7473,0.8636,0.918,0.9753,0.6295
3392,0.8532,0.9082,0.5218,0.8282,0.7599,0.9247
3393,0.7854,0.745,0.9972,0.9574,0.8268,0.8419
3394,0.7762,0.6154,0.8872,0.7975,0.6345,0.8327
3395,0.6699,0.6854,0.6118,0.5438,0.5702,0.8344
3396,0.5998,0.4639,0.467,0.6177,0.8298,0.9573
3397,0.4071,0.8824,0.278,0.9936,0.9737,0.9254
3398,0.8707,0.9405,0.8339,0.9592,1.0679,0.9986
3399,0.7997,0.8237,0.8895,0.8842,1.018,1.0023
3400,0.6644,0.7172,0.9292,0.9363,0.6111,1.205
3401,0.7931,0.7113,1.0131,0.8741,0.95,0.8126
3402,0.8007,0.6776,1.0168,1.0545,0.8976,1.2971
3403,0.5532,0.5942,1.0209,1.0045,0.9653,0.9728
3404,0.919,0.7682,0.897,0.7293,0.9941,1.2771
3405,0.9896,0.6879,1.1402,0.9948,1.0744,1.1961
3406,0.9907,0.7258,0.9618,0.9066,0.9097,0.5771
3407,0.9884,0.7025,1.107,0.8674,0.9457,0.5022
3408,0.9819,0.8298,1.114,0.7285,0.9911,0.8325
3409,0.7019,0.7474,1.1189,0.8272,0.8224,1.0271
3410,0.9518,0.7792,1.1238,0.7379,1.1013,0.8692
3411,1.1682,0.7484,1.0632,0.8603,1.0162,1.1951
3412,1.1392,0.7118,0.9578,0.6554,0.9889,1.1951
3413,1.1572,0.5744,1.025,0.6796,0.9818,1.14
3414,0.9343,0.6698,0.8075,0.657,0.9913,1.1104
3415,0.9006,0.6635,0.8391,0.739,0.8766,1.0908
3416,0.9628,0.6223,0.9383,0.7542,0.8912,0.7114
3417,0.9638,0.7296,1.0567,0.9468,0.924,1.0169
3418,1.0849,0.7315,1.1571,0.8868,0.6253,1.1964
3419,1.157,0.7548,1.1715,0.9584,0.7896,1.2023
3420,1.0848,0.7899,0.9372,1.1815,0.9372,0.7691
3421,1.038,0.8637,1.0025,1.1797,1.051,1.1961
3422,0.8953,0.8638,1.2197,0.7805,0.7895,1.2303
3423,1.145,0.7687,1.2197,0.741,0.3251,1.2303
3424,1.2316,0.7435,1.2367,1.1662,0.6274,1.0268
3425,1.2069,0.5498,1.2367,1.1288,0.485,0.9502
3426,0.7965,0.8808,1.0164,1.1575,0.378,0.7251
3427,1.0343,0.8985,0.9691,1.0461,0.1828,0.669
3428,0.9503,0.7351,0.8886,0.6161,0.2474,0.8155
3429,0.9991,0.687,0.8746,1.1419,0.7555,0.6828
3430,1.177,0.5486,1.1566,0.8499,0.7675,0.8323
3431,1.0334,0.7205,1.11,0.9534,0.7267,0.9323
3432,1.0118,0.7879,1.0645,0.8874,0.8268,1.1907
3433,1.0135,0.7947,0.9126,0.9947,0.8195,1.1189
3434,1.1922,0.6336,0.8183,0.9818,0.9409,1.1189
3435,1.0622,0.897,0.9592,0.7819,0.8964,0.3068
3436,1.1636,0.9687,0.8758,0.8558,0.8749,1.0654
3437,1.171,0.7559,0.8248,0.8491,1.0059,0.9938
3438,1.0732,1.0894,0.8807,0.7976,1.0307,1.1748
3439,1.1724,0.9219,0.7237,0.7954,0.7507,1.1048
3440,1.1827,0.8873,0.5307,0.6864,0.9203,1.024
3441,0.921,0.8999,0.5295,0.6669,1.0242,1.0238
3442,1.2031,0.861,0.4672,0.8039,1.065,0.8117
3443,1.1908,0.895,0.6073,0.9512,0.875,0.4224
3444,1.2328,1.0322,0.8008,0.9718,1.0994,0.9143
3445,1.2581,0.9584,0.702,0.8265,0.7981,1.0458
3446,0.9811,0.8129,0.8599,0.8932,1.1273,1.0331
3447,0.9644,0.9551,0.6651,0.7708,0.9462,0.8203
3448,1.2869,0.9033,0.8534,1.0411,1.027,0.9016
3449,1.2525,0.9173,0.5869,1.0314,0.9309,1.0368
3450,0.8645,0.7049,0.6857,1.1624,0.911,0.9246
3451,0.7451,0.9198,0.6464,0.795,0.9747,0.9377
3452,0.8008,1.081,0.6653,1.1218,0.9769,1.23
3453,0.8068,1.0598,0.7129,0.8767,1.0584,0.5459
3454,0.7798,1.1685,0.7805,0.9662,0.8151,1.1189
3455,0.8582,1.1228,0.6754,0.858,0.8669,1.1189
3456,0.9814,0.9715,0.7152,0.605,0.8068,0.3733
3457,0.982,0.8473,0.7695,0.3636,0.6524,1.1122
