row,col,avg_count
0,4,0.1
0,6,323.8
0,7,96.1
0,8,56.2
0,10,0.2
0,11,0.4
0,12,0.2
0,13,140.6
0,14,120.1
0,15,226.6
0,16,0.8
0,17,0.5
0,18,0.5
0,19,1.0
0,20,272.9
0,21,131.2
0,22,126.8
0,23,0.5
0,24,0.7
0,25,0.3
0,26,0.1
0,27,75.6
0,28,112.8
0,29,291.3
0,30,0.1
1,2,0.1
1,3,4.4
1,4,31.7
1,5,0.3
1,6,23.7
1,7,612.8
1,8,18.1
1,9,1.3
1,10,136.4
1,11,11.2
1,12,0.8
1,13,86.2
1,14,481.0
1,15,148.6
1,16,18.5
1,17,1.5
1,18,16.6
1,19,125.5
1,20,50.1
1,21,767.7
1,22,33.3
1,23,21.0
1,24,286.8
1,25,1.8
1,26,2.6
1,27,26.8
1,28,624.7
1,29,27.2
1,30,71.4
1,31,4.4
2,3,37.3
2,6,0.2
2,7,1.1
2,8,1.7
2,11,137.1
2,12,0.2
2,13,33.3
2,16,98.9
2,17,0.6
2,18,120.3
2,21,25.4
2,22,0.5
2,23,299.8
2,26,0.5
2,27,0.1
2,28,1.4
2,31,74.9
2,32,0.1
3,2,0.3
3,3,3.9
3,6,0.3
3,7,0.4
3,8,1.3
3,11,0.7
3,13,6.2
3,16,2.4
3,17,0.1
3,18,4.4
3,21,4.4
3,22,0.3
3,23,0.2
3,26,1.6
3,28,1.1
3,31,3.0
3,32,0.1
4,3,3.4
4,6,0.8
4,7,0.9
4,8,0.9
4,11,0.4
4,13,5.7
4,16,3.0
4,17,0.1
4,18,1.8
4,21,4.5
4,22,0.1
4,23,0.4
4,26,0.4
4,27,0.1
4,28,1.3
4,31,3.8
5,2,0.1
5,3,3.1
5,6,0.2
5,7,0.2
5,8,0.4
5,12,0.3
5,13,3.2
5,16,1.4
5,17,0.2
5,18,1.0
5,21,2.5
5,22,0.4
5,23,0.4
5,26,0.1
5,27,0.3
5,28,1.0
5,31,3.1
5,32,0.3
6,2,0.1
6,3,2.4
6,6,0.3
6,7,0.1
6,8,0.5
6,11,0.4
6,12,0.1
6,13,2.4
6,16,1.6
6,18,1.5
6,21,2.6
6,22,0.3
6,23,0.2
6,26,0.3
6,28,1.0
6,31,2.8
6,32,0.1
7,3,2.5
7,6,0.2
7,7,0.1
7,11,0.2
7,12,0.2
7,13,2.7
7,16,3.0
7,17,0.1
7,18,1.3
7,21,2.9
7,22,0.2
7,26,0.9
7,27,0.2
7,28,0.6
7,31,3.6
8,3,3.1
8,6,0.3
8,7,0.1
8,8,0.5
8,11,0.6
8,12,0.4
8,13,4.0
8,16,2.4
8,18,2.2
8,21,3.4
8,22,0.1
8,23,0.2
8,26,0.5
8,27,0.2
8,28,1.2
8,31,3.2
9,2,0.3
9,3,2.7
9,6,0.6
9,7,0.1
9,8,0.5
9,11,0.2
9,12,0.2
9,13,1.9
9,16,1.4
9,18,1.4
9,21,3.3
9,22,0.1
9,23,0.3
9,26,2.5
9,27,0.3
9,28,0.8
9,31,1.5
9,32,0.1
10,3,1.9
10,6,0.2
10,7,0.2
10,8,0.1
10,11,0.5
10,13,3.1
10,16,1.7
10,17,0.1
10,18,0.8
10,21,2.5
10,22,0.2
10,23,0.4
10,26,0.5
10,28,1.7
10,31,2.1
11,2,0.1
11,3,1.3
11,8,0.2
11,11,0.6
11,13,1.9
11,16,0.9
11,18,1.6
11,21,1.2
11,22,0.2
11,26,0.5
11,27,0.1
11,28,1.0
11,31,2.5
11,32,0.1
12,2,0.1
12,3,2.2
12,6,0.2
12,7,0.3
12,8,0.5
12,11,0.1
12,12,0.3
12,13,0.9
12,16,1.4
12,17,0.3
12,18,0.6
12,21,1.8
12,22,0.1
12,26,0.7
12,28,0.6
12,31,2.0
13,3,1.9
13,8,0.4
13,11,1.1
13,12,0.3
13,13,1.3
13,16,0.5
13,18,0.6
13,21,1.2
13,23,0.1
13,26,0.1
13,28,0.1
13,31,2.5
14,3,1.7
14,8,0.4
14,11,0.4
14,12,0.1
14,13,1.3
14,16,0.8
14,18,1.7
14,21,1.8
14,23,0.2
14,26,0.2
14,28,0.3
14,31,1.3
15,3,0.3
15,6,0.2
15,11,0.1
15,13,1.0
15,16,0.7
15,18,2.0
15,21,1.3
15,22,0.1
15,23,0.1
15,28,0.6
15,31,0.7
16,3,0.2
16,6,0.4
16,8,0.5
16,13,1.4
16,16,0.1
16,17,0.1
16,18,1.4
16,21,0.4
16,26,0.1
16,27,0.1
16,28,0.8
16,31,0.8
17,3,0.5
17,6,0.1
17,8,0.4
17,11,0.1
17,12,0.1
17,16,0.5
17,17,0.1
17,18,0.7
17,21,1.8
17,26,0.3
17,28,0.5
17,31,0.2
18,2,0.1
18,3,0.5
18,8,0.7
18,11,0.1
18,16,0.5
18,17,0.1
18,18,0.4
18,21,0.7
18,23,0.2
18,27,0.1
18,28,0.9
18,31,0.3
19,3,0.5
19,6,0.1
19,7,0.2
19,8,0.6
19,11,1.1
19,12,0.1
19,13,0.3
19,16,0.1
19,21,0.8
19,22,0.1
19,23,0.7
19,26,0.1
19,28,0.6
19,31,0.9
20,3,0.2
20,6,0.1
20,8,0.1
20,11,0.2
20,13,0.4
20,21,0.4
20,23,0.5
20,26,0.3
20,28,0.4
20,31,0.5
21,6,0.1
21,12,0.1
21,18,0.6
21,21,0.6
21,23,0.3
21,26,0.1
22,13,0.5
22,18,0.1
22,22,0.1
22,23,0.3
22,26,0.5
22,27,0.1
22,28,0.7
22,31,0.1
23,26,0.3
23,28,0.1
23,31,0.3
