tick,agent_id,picks,distance,idle_ticks,slow_ticks,walk_ticks
12000,3,183.5,6280.8,1887.6,665.8,6447.4
12000,4,173.8,6067.4,2496.4,586.3,6028.9
12600,1,204.6,7064.9,1310.0,776.1,7201.5
12600,2,197.5,6672.3,1572.2,713.2,7082.0
12600,3,191.8,6584.6,1994.8,710.2,6775.2
12600,4,181.4,6335.7,2679.9,615.2,6294.4
13200,1,213.8,7395.1,1374.0,827.5,7556.3
13200,2,206.2,6992.4,1650.1,756.1,7428.9
13200,3,200.2,6894.8,2118.1,734.7,7080.4
13200,4,189.9,6630.3,2822.9,645.7,6583.0
13800,1,223.3,7750.3,1429.3,861.6,7907.6
13800,2,215.4,7313.9,1742.8,775.0,7750.2
13800,3,209.5,7216.7,2211.2,763.6,7402.6
13800,4,198.3,6925.1,2953.7,681.8,6883.9
14400,1,232.6,8071.2,1504.3,904.9,8247.8
14400,2,224.3,7611.0,1822.1,825.3,8093.7
14400,3,218.0,7517.5,2350.6,787.3,7692.5
14400,4,206.1,7194.7,3091.1,735.1,7186.4
15000,1,242.8,8426.9,1561.1,925.9,8586.8
15000,2,233.6,7921.7,1909.0,857.3,8421.7
15000,3,227.6,7840.8,2418.6,826.7,8033.4
15000,4,214.5,7499.3,3198.5,781.9,7510.9
15600,1,252.3,8726.6,1648.6,973.0,8907.7
15600,2,242.2,8227.1,2031.6,879.5,8725.4
15600,3,235.7,8115.5,2569.1,859.4,8318.9
15600,4,221.7,7760.2,3395.5,811.1,7772.0
16200,1,261.5,9040.7,1727.6,1018.2,9244.1
16200,2,250.2,8526.4,2157.6,911.2,9041.7
16200,3,244.0,8399.4,2703.3,897.3,8617.6
16200,4,229.4,8019.2,3564.8,850.8,8048.6
16800,1,270.2,9361.1,1827.2,1054.8,9571.4
16800,2,258.4,8801.9,2285.3,948.6,9347.1
16800,3,251.8,8692.5,2841.8,932.6,8924.6
16800,4,236.1,8258.5,3804.6,868.5,8274.9
17400,1,278.3,9664.1,1937.1,1101.9,9896.1
17400,2,266.7,9091.3,2391.3,997.5,9674.4
17400,3,259.1,8952.0,3027.5,961.4,9193.1
17400,4,242.3,8473.6,4064.2,890.4,8491.2
18000,1,287.4,9978.2,2047.5,1137.0,10208.5
18000,2,275.4,9392.2,2493.9,1037.7,10003.3
18000,3,266.4,9241.6,3188.3,992.0,9484.4
18000,4,249.4,8731.5,4260.6,919.8,8753.1
18600,1,296.8,10299.6,2130.5,1178.1,10536.1
18600,2,283.5,9680.0,2620.0,1070.5,10313.2
18600,3,274.4,9522.0,3334.4,1025.3,9780.1
18600,4,256.4,8985.2,4476.0,943.0,8995.7
19200,1,305.8,10606.3,2242.2,1209.1,10844.4
19200,2,291.5,9977.7,2722.0,1121.0,10648.7
19200,3,281.9,9787.0,3471.9,1079.6,10091.5
19200,4,263.5,9206.7,4698.9,978.5,9233.1
19800,1,313.9,10894.2,2355.5,1266.3,11170.5
19800,2,299.9,10275.6,2831.1,1158.9,10972.2
19800,3,289.1,10018.7,3631.1,1146.8,10389.3
19800,4,269.7,9434.1,4930.4,1015.7,9476.0
20400,1,322.2,11171.4,2446.8,1333.4,11510.0
20400,2,308.6,10579.3,2902.5,1214.2,11330.2
20400,3,296.7,10294.6,3742.3,1215.1,10725.6
20400,4,277.7,9714.0,5105.1,1038.8,9744.0
21000,1,330.7,11469.6,2584.2,1361.7,11807.3
21000,2,315.8,10844.9,3095.3,1231.9,11592.4
21000,3,303.3,10535.6,3961.9,1243.0,10973.4
21000,4,283.7,9925.9,5351.4,1071.8,9976.3
21600,1,340.4,11795.2,2652.2,1400.3,12143.2
21600,2,323.4,11117.0,3174.9,1310.9,11957.8
21600,3,311.3,10823.1,4067.7,1297.9,11307.2
21600,4,291.9,10223.9,5512.7,1088.0,10250.6
22200,1,350.7,12120.8,2688.8,1450.8,12500.1
22200,2,332.0,11416.5,3232.0,1375.2,12328.7
22200,3,321.0,11142.4,4134.9,1345.1,11649.7
22200,4,301.0,10539.2,5613.3,1124.1,10569.4
22800,1,361.3,12465.3,2742.3,1479.6,12833.9
22800,2,341.5,11755.1,3294.8,1401.6,12676.4
22800,3,330.5,11470.0,4211.3,1371.8,11978.3
22800,4,309.9,10867.0,5727.0,1144.8,10875.6
23400,1,372.1,12826.3,2796.2,1495.2,13164.2
23400,2,352.3,12097.2,3343.3,1421.0,13015.6
23400,3,340.2,11804.0,4270.9,1410.4,12328.2
23400,4,319.5,11183.6,5825.8,1172.9,11186.4
24000,1,382.4,13166.1,2842.3,1537.1,13514.0
24000,2,362.0,12436.2,3406.3,1442.3,13357.7
24000,3,349.9,12138.5,4352.6,1434.3,12652.5
24000,4,329.2,11498.9,5937.2,1190.3,11480.2
24600,1,393.8,13533.8,2870.9,1557.2,13857.2
24600,2,372.3,12784.9,3433.4,1479.2,13724.6
24600,3,360.2,12502.4,4393.1,1456.7,13003.4
24600,4,338.9,11841.5,6005.9,1218.4,11813.5
25200,1,404.7,13936.9,2891.7,1569.8,14218.2
25200,2,382.6,13138.2,3455.5,1514.2,14094.4
25200,3,371.1,12854.0,4427.9,1485.8,13351.3
25200,4,349.9,12172.2,6057.3,1255.3,12147.1
25800,1,414.8,14286.1,2923.5,1610.7,14581.7
25800,2,392.4,13470.2,3506.2,1546.8,14447.5
25800,3,380.7,13203.4,4471.2,1523.3,13715.2
25800,4,359.3,12486.4,6142.5,1294.5,12474.4
26400,1,424.6,14655.3,2974.8,1636.8,14936.6
26400,2,402.4,13822.4,3565.9,1564.8,14789.3
26400,3,391.3,13546.6,4528.0,1548.5,14049.7
26400,4,368.8,12822.3,6195.3,1343.5,12830.7
27000,1,435.6,15040.8,2999.8,1653.5,15293.2
27000,2,412.7,14192.1,3600.9,1577.1,15145.4
27000,3,402.0,13898.2,4587.5,1559.0,14374.9
27000,4,379.5,13184.6,6254.8,1356.0,13157.8
27600,1,445.7,15407.7,3051.5,1673.1,15635.6
27600,2,422.6,14531.2,3663.4,1601.2,15486.6
27600,3,411.4,14213.4,4675.7,1589.7,14696.7
27600,4,388.6,13497.0,6359.6,1386.7,13471.6
28200,1,455.1,15728.9,3110.5,1728.5,15992.1
28200,2,432.1,14853.4,3751.7,1620.8,15808.1
28200,3,420.6,14522.7,4786.3,1612.1,15001.8
28200,4,396.7,13759.9,6511.4,1429.0,13759.6
28800,1,465.6,16081.2,3152.5,1758.9,16339.4
28800,2,442.2,15200.2,3814.2,1634.2,16143.5
28800,3,430.8,14871.6,4866.9,1619.6,15317.7
28800,4,406.0,14088.5,6593.3,1461.5,14090.7
