row,col,avg_count
0,2,0.1
0,3,0.3
0,4,1.7
0,5,23.4
0,6,661.7
0,7,473.7
0,8,394.6
0,9,202.8
0,10,183.3
0,11,188.6
0,12,163.6
0,13,421.0
0,14,600.4
0,15,603.6
0,16,195.9
0,17,193.6
0,18,191.9
0,19,202.0
0,20,743.4
0,21,583.7
0,22,399.2
0,23,173.8
0,24,196.0
0,25,189.7
0,26,201.7
0,27,428.7
0,28,507.1
0,29,552.4
0,30,2.3
0,31,0.3
0,32,0.1
1,2,0.3
1,3,209.4
1,4,322.7
1,5,224.6
1,6,165.1
1,7,1337.6
1,8,331.2
1,9,376.6
1,10,589.2
1,11,391.0
1,12,347.4
1,13,901.8
1,14,1363.2
1,15,970.7
1,16,659.2
1,17,453.6
1,18,656.5
1,19,888.6
1,20,704.9
1,21,2003.1
1,22,414.2
1,23,425.2
1,24,865.6
1,25,403.4
1,26,312.8
1,27,182.4
1,28,1356.4
1,29,227.1
1,30,406.8
1,31,211.3
1,32,0.4
1,33,0.1
2,2,0.6
2,3,320.1
2,6,20.1
2,7,278.4
2,8,195.2
2,11,274.0
2,12,34.2
2,13,491.3
2,16,431.2
2,17,18.0
2,18,428.7
2,21,450.3
2,22,65.1
2,23,551.0
2,26,190.1
2,27,63.6
2,28,265.4
2,31,388.9
2,32,0.8
3,2,2.4
3,3,234.7
3,6,27.3
3,7,250.9
3,8,189.6
3,11,56.3
3,12,49.4
3,13,402.3
3,16,229.4
3,17,28.0
3,18,202.4
3,21,361.3
3,22,85.0
3,23,59.3
3,26,169.3
3,27,84.1
3,28,215.6
3,31,239.1
3,32,2.1
4,2,2.6
4,3,216.4
4,6,38.8
4,7,237.1
4,8,171.4
4,11,50.8
4,12,71.4
4,13,348.3
4,16,210.6
4,17,39.3
4,18,183.0
4,21,320.4
4,22,111.1
4,23,55.2
4,26,154.5
4,27,109.7
4,28,190.0
4,31,233.7
4,32,3.1
5,2,2.5
5,3,203.4
5,6,44.6
5,7,214.8
5,8,162.3
5,11,45.5
5,12,93.2
5,13,302.3
5,16,187.5
5,17,50.6
5,18,157.3
5,21,267.3
5,22,138.8
5,23,52.3
5,26,136.5
5,27,133.6
5,28,160.9
5,31,212.8
5,32,3.1
6,2,3.0
6,3,193.8
6,6,50.7
6,7,195.4
6,8,152.8
6,11,46.9
6,12,112.3
6,13,261.4
6,16,169.7
6,17,66.2
6,18,138.2
6,21,225.5
6,22,156.5
6,23,49.9
6,26,116.8
6,27,159.3
6,28,129.7
6,31,203.1
6,32,4.5
7,2,2.5
7,3,186.2
7,6,59.4
7,7,179.4
7,8,137.5
7,11,41.8
7,12,131.3
7,13,219.5
7,16,153.7
7,17,74.1
7,18,125.8
7,21,203.5
7,22,156.1
7,23,48.0
7,26,102.5
7,27,160.3
7,28,126.6
7,31,191.9
7,32,4.8
8,2,2.6
8,3,175.6
8,6,61.7
8,7,154.6
8,8,128.2
8,11,41.4
8,12,140.8
8,13,181.5
8,16,140.5
8,17,77.3
8,18,112.1
8,21,188.4
8,22,148.2
8,23,51.2
8,26,91.3
8,27,147.3
8,28,121.2
8,31,185.8
8,32,3.8
9,2,2.8
9,3,162.2
9,6,70.7
9,7,123.8
9,8,134.9
9,11,42.9
9,12,140.4
9,13,159.7
9,16,136.3
9,17,72.3
9,18,105.8
9,21,183.2
9,22,135.6
9,23,50.5
9,26,94.6
9,27,134.1
9,28,113.4
9,31,167.2
9,32,3.0
10,2,3.2
10,3,151.9
10,6,75.4
10,7,91.2
10,8,139.8
10,11,45.8
10,12,127.5
10,13,148.2
10,16,125.8
10,17,57.6
10,18,98.4
10,21,166.9
10,22,117.9
10,23,54.4
10,26,85.7
10,27,120.6
10,28,106.4
10,31,160.0
10,32,3.0
11,2,2.4
11,3,139.0
11,6,81.1
11,7,62.2
11,8,139.6
11,11,50.5
11,12,108.9
11,13,137.4
11,16,116.8
11,17,52.9
11,18,91.6
11,21,159.0
11,22,102.3
11,23,54.1
11,26,86.3
11,27,104.4
11,28,99.7
11,31,153.0
11,32,2.8
12,2,1.6
12,3,126.5
12,6,85.3
12,7,40.5
12,8,136.3
12,11,50.0
12,12,93.6
12,13,125.8
12,16,113.1
12,17,47.4
12,18,84.2
12,21,148.7
12,22,85.3
12,23,52.0
12,26,76.8
12,27,87.4
12,28,92.2
12,31,139.0
12,32,2.2
13,2,1.3
13,3,116.1
13,6,81.1
13,7,31.0
13,8,123.1
13,11,53.8
13,12,77.7
13,13,113.8
13,16,106.4
13,17,38.3
13,18,76.5
13,21,134.5
13,22,73.0
13,23,53.0
13,26,75.4
13,27,71.1
13,28,84.4
13,31,124.4
13,32,1.6
14,2,0.9
14,3,106.1
14,6,78.1
14,7,24.5
14,8,114.0
14,11,50.0
14,12,66.3
